match_id,period,time_period_s,attacker_id,reason
J03WN1,1,2230.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2230.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2234.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2238.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2242.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2246.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2250.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2254.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2258.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2262.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2266.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2270.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2274.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2278.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2282.0,,possession_or_open_play
J03WN1,1,2286.0,,possession_or_open_play
J03WN1,1,2290.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2290.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2306.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2310.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2314.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2318.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2322.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2326.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2330.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2334.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2342.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2346.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2350.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2354.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2358.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2362.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2366.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2370.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2374.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2378.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,2382.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,2386.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
