estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
N,0.11327170656896396,97.5,0.092610154746561327,0.13347331199382489,2000,2000
M,0.062983803557038767,97.5,0.045426498249006145,0.081315081557737798,2000,2000
F,0.062037067316902485,97.5,0.036079888574639875,0.088821747921984495,2000,2000
Delta_NM,0.050287903011925192,97.5,0.034330132638600679,0.068577165706871959,2000,2000
Delta_MF,0.00094673624013628249,97.5,-0.019057995167307971,0.021448157920729273,2000,2000
Delta_NF,0.051234639252061474,97.5,0.02801719508309948,0.076446857745818608,2000,2000
