estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
N,0.14967434001878943,97.5,0.095052112069770919,0.21466408871966774,2000,2000
M,0.064145047827198556,97.5,0.0084255279948865953,0.12547238654323054,2000,2000
F,0.058525871087650401,97.5,-0.013418603597809615,0.14681480462366869,2000,2000
Delta_NM,0.085529292191590875,97.5,0.029165641481899186,0.1578557703804401,2000,2000
Delta_MF,0.0056191767395481554,97.5,-0.037817337529163018,0.036117415900448153,2000,2000
Delta_NF,0.091148468931139037,97.5,0.032398726091235612,0.15860836219763222,2000,2000
