estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.07188084517846094,97.5,0.050751997284126105,0.09381302108046405,2000,2000
middle,-0.013851482235707618,97.5,-0.025694624856471702,-0.0016504405886186553,2000,2000
far,-0.05253138038546636,97.5,-0.07345541942201975,-0.033332756830076866,2000,2000
near_minus_middle,0.08573232741416856,97.5,0.05673549282458825,0.11528528815249175,2000,2000
middle_minus_far,0.038679898149758744,97.5,0.013872679656477507,0.06473070861624346,2000,2000
