period,time_period_s,time_match_s,player_key,attacking_team,defending_team,reason
1,4.04,4.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,4.04,4.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,8.04,8.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,8.04,8.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,8.04,8.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,12.04,12.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,12.04,12.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,12.04,12.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,16.04,16.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,16.04,16.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,16.04,16.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,20.04,20.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,20.04,20.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,20.04,20.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,24.04,24.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,24.04,24.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,24.04,24.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,28.04,28.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,28.04,28.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,28.04,28.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,32.04,32.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,32.04,32.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,32.04,32.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,36.04,36.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,36.04,36.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,36.04,36.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,40.04,40.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,40.04,40.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,40.04,40.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,44.04,44.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,44.04,44.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,44.04,44.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,48.04,48.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,48.04,48.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,48.04,48.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,52.04,52.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,52.04,52.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,52.04,52.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,56.04,56.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,56.04,56.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,60.04,60.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,60.04,60.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,60.04,60.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,64.04,64.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,64.04,64.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,64.04,64.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,68.04,68.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,68.04,68.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,68.04,68.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,72.04,72.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,72.04,72.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,72.04,72.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,76.04,76.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,76.04,76.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,76.04,76.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,80.04,80.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,80.04,80.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,80.04,80.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,84.04,84.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,84.04,84.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:1,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:10,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:12,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:13,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:14,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:2,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:3,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:4,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:5,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:6,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:7,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:8,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,88.04,88.04,metrica:Home:9,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,92.04,92.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,92.04,92.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,92.04,92.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,96.04,96.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,96.04,96.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,96.04,96.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,100.04,100.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,100.04,100.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,100.04,100.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,104.04,104.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,104.04,104.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,104.04,104.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,108.04,108.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,108.04,108.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,108.04,108.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,112.04,112.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,112.04,112.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,112.04,112.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,116.04,116.04,metrica:Home:10,metrica:Home,metrica:Away,attacker_full_support_unavailable
1,116.04,116.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,116.04,116.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,116.04,116.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,120.04,120.04,metrica:Home:10,metrica:Home,metrica:Away,attacker_full_support_unavailable
1,120.04,120.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,120.04,120.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,120.04,120.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,124.04,124.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,124.04,124.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,124.04,124.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,128.04,128.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,128.04,128.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,128.04,128.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,132.04,132.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,132.04,132.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,132.04,132.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,136.04,136.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,136.04,136.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,136.04,136.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,140.04,140.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,140.04,140.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,140.04,140.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,144.04,144.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,144.04,144.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,144.04,144.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,148.04,148.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,148.04,148.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,152.04,152.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,152.04,152.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,152.04,152.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,156.04,156.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,156.04,156.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,156.04,156.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,160.04,160.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,160.04,160.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,160.04,160.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,164.04,164.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,164.04,164.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,168.04,168.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,168.04,168.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,168.04,168.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,172.04,172.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,172.04,172.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,172.04,172.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,176.04,176.04,metrica:Home:1,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:10,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:12,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:13,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:14,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:2,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:3,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:4,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:5,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:6,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:7,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:8,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,176.04,176.04,metrica:Home:9,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,180.04,180.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,180.04,180.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,180.04,180.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,184.04,184.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,184.04,184.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,184.04,184.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,188.04,188.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,188.04,188.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,188.04,188.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,192.04,192.04,metrica:Home:1,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:10,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:12,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:13,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:14,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:2,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:3,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:4,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:5,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:6,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:7,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:8,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,192.04,192.04,metrica:Home:9,metrica:Home,metrica:Away,restart_or_ball_out_primary_span
1,196.04,196.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,196.04,196.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,196.04,196.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,200.04,200.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,200.04,200.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,200.04,200.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,204.04,204.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:23,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:24,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:26,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:27,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,204.04,204.04,metrica:Away:28,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,208.04,208.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,208.04,208.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,208.04,208.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,212.04,212.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,212.04,212.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,212.04,212.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,216.04,216.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,216.04,216.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,216.04,216.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,220.04,220.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,220.04,220.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,220.04,220.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,224.04,224.04,metrica:Away:26,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,224.04,224.04,metrica:Away:27,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,224.04,224.04,metrica:Away:28,metrica:Away,metrica:Home,attacker_exposure_unavailable
1,228.04,228.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,228.04,228.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,228.04,228.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,232.04,232.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,232.04,232.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,232.04,232.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,236.04,236.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,236.04,236.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,236.04,236.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,240.04,240.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,240.04,240.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,240.04,240.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,244.04,244.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,244.04,244.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,244.04,244.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,248.04,248.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,248.04,248.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,248.04,248.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,252.04,252.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,252.04,252.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,252.04,252.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,256.04,256.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,256.04,256.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,256.04,256.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,260.04,260.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,260.04,260.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,260.04,260.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,264.04,264.04,metrica:Home:12,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,264.04,264.04,metrica:Home:13,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,264.04,264.04,metrica:Home:14,metrica:Home,metrica:Away,attacker_exposure_unavailable
1,268.04,268.04,metrica:Away:15,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:16,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:17,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:18,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:19,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:20,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:21,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
1,268.04,268.04,metrica:Away:22,metrica:Away,metrica:Home,restart_or_ball_out_primary_span
