match_id,period,time_period_s,attacker_key,reason
J03WMX,2,1180.0,,possession_or_open_play
J03WMX,2,1184.0,,possession_or_open_play
J03WMX,2,1188.0,,possession_or_open_play
J03WMX,2,1192.0,,possession_or_open_play
J03WMX,2,1196.0,,possession_or_open_play
J03WMX,2,1200.0,,possession_or_open_play
J03WMX,2,1204.0,,possession_or_open_play
J03WMX,2,1208.0,,possession_or_open_play
J03WMX,2,1212.0,,possession_or_open_play
J03WMX,2,1216.0,,possession_or_open_play
J03WMX,2,1220.0,,possession_or_open_play
J03WMX,2,1224.0,,possession_or_open_play
J03WMX,2,1228.0,,possession_or_open_play
J03WMX,2,1232.0,,possession_or_open_play
J03WMX,2,1236.0,,possession_or_open_play
J03WMX,2,1240.0,,possession_or_open_play
J03WMX,2,1244.0,,possession_or_open_play
J03WMX,2,1248.0,,possession_or_open_play
J03WMX,2,1252.0,,possession_or_open_play
J03WMX,2,1256.0,,possession_or_open_play
J03WMX,2,1260.0,,possession_or_open_play
J03WMX,2,1264.0,,possession_or_open_play
J03WMX,2,1268.0,,possession_or_open_play
J03WMX,2,1272.0,,possession_or_open_play
J03WMX,2,1276.0,,possession_or_open_play
J03WMX,2,1280.0,,possession_or_open_play
J03WMX,2,1296.0,,possession_or_open_play
J03WMX,2,1316.0,,possession_or_open_play
J03WMX,2,1320.0,,possession_or_open_play
J03WMX,2,1324.0,,possession_or_open_play
J03WMX,2,1328.0,,possession_or_open_play
J03WMX,2,1396.0,,possession_or_open_play
J03WMX,2,1400.0,,possession_or_open_play
J03WMX,2,1404.0,,possession_or_open_play
J03WMX,2,1408.0,,possession_or_open_play
J03WMX,2,1528.0,,possession_or_open_play
J03WMX,2,1532.0,,possession_or_open_play
J03WMX,2,1536.0,,possession_or_open_play
J03WMX,2,1540.0,,possession_or_open_play
J03WMX,2,1544.0,,possession_or_open_play
J03WMX,2,1548.0,,possession_or_open_play
J03WMX,2,1552.0,,possession_or_open_play
J03WMX,2,1556.0,,possession_or_open_play
J03WMX,2,1660.0,,possession_or_open_play
J03WMX,2,1664.0,,possession_or_open_play
J03WMX,2,1668.0,,possession_or_open_play
J03WMX,2,1672.0,,possession_or_open_play
J03WMX,2,1716.0,,possession_or_open_play
J03WMX,2,1736.0,,possession_or_open_play
J03WMX,2,1760.0,,possession_or_open_play
J03WMX,2,1796.0,,possession_or_open_play
J03WMX,2,1800.0,,possession_or_open_play
J03WMX,2,1804.0,,possession_or_open_play
J03WMX,2,1808.0,,possession_or_open_play
J03WMX,2,1812.0,,possession_or_open_play
J03WMX,2,1816.0,,possession_or_open_play
J03WMX,2,1820.0,,possession_or_open_play
J03WMX,2,1872.0,,possession_or_open_play
J03WMX,2,1876.0,,possession_or_open_play
J03WMX,2,1908.0,,possession_or_open_play
J03WMX,2,1980.0,,possession_or_open_play
J03WMX,2,1984.0,,possession_or_open_play
J03WMX,2,2104.0,,possession_or_open_play
J03WMX,2,2108.0,,possession_or_open_play
J03WMX,2,2112.0,,possession_or_open_play
J03WMX,2,2116.0,,possession_or_open_play
J03WMX,2,2120.0,,possession_or_open_play
J03WMX,2,2124.0,,possession_or_open_play
J03WMX,2,2128.0,,possession_or_open_play
J03WMX,2,2132.0,,possession_or_open_play
J03WMX,2,2136.0,,possession_or_open_play
J03WMX,2,2140.0,,possession_or_open_play
J03WMX,2,2144.0,,possession_or_open_play
J03WMX,2,2148.0,,possession_or_open_play
J03WMX,2,2152.0,,possession_or_open_play
J03WMX,2,2156.0,,possession_or_open_play
J03WMX,2,2160.0,,possession_or_open_play
J03WMX,2,2164.0,,possession_or_open_play
J03WMX,2,2168.0,,possession_or_open_play
J03WMX,2,2172.0,,possession_or_open_play
J03WMX,2,2176.0,,possession_or_open_play
J03WMX,2,2180.0,,possession_or_open_play
J03WMX,2,2184.0,,possession_or_open_play
J03WMX,2,2188.0,,possession_or_open_play
J03WMX,2,2192.0,,possession_or_open_play
J03WMX,2,2196.0,,possession_or_open_play
J03WMX,2,2200.0,,possession_or_open_play
J03WMX,2,2232.0,,possession_or_open_play
J03WMX,2,2272.0,,possession_or_open_play
J03WMX,2,2276.0,,possession_or_open_play
J03WMX,2,2292.0,,possession_or_open_play
J03WMX,2,2356.0,,possession_or_open_play
J03WMX,2,2360.0,,possession_or_open_play
J03WMX,2,2388.0,,possession_or_open_play
J03WMX,2,2392.0,,possession_or_open_play
J03WMX,2,2396.0,,possession_or_open_play
J03WMX,2,2400.0,,possession_or_open_play
J03WMX,2,2412.0,,possession_or_open_play
J03WMX,2,2416.0,,possession_or_open_play
J03WMX,2,2452.0,,possession_or_open_play
J03WMX,2,2456.0,,possession_or_open_play
J03WMX,2,2520.0,,possession_or_open_play
J03WMX,2,2544.0,,possession_or_open_play
J03WMX,2,2672.0,,possession_or_open_play
J03WMX,2,2676.0,,possession_or_open_play
J03WMX,2,2728.0,,possession_or_open_play
J03WMX,2,2792.0,,possession_or_open_play
J03WMX,2,2796.0,,possession_or_open_play
J03WMX,2,2800.0,,possession_or_open_play
J03WMX,2,2804.0,,possession_or_open_play
J03WMX,2,2808.0,,possession_or_open_play
J03WMX,2,2812.0,,possession_or_open_play
J03WMX,2,2816.0,,possession_or_open_play
J03WMX,2,2836.0,,possession_or_open_play
J03WMX,2,2868.0,,possession_or_open_play
J03WMX,2,2872.0,,possession_or_open_play
J03WMX,2,2908.0,,possession_or_open_play
J03WMX,2,2912.0,,possession_or_open_play
J03WMX,2,2944.0,,possession_or_open_play
J03WMX,2,2948.0,,possession_or_open_play
J03WMX,2,2976.0,,possession_or_open_play
J03WMX,2,2980.0,,possession_or_open_play
J03WMX,2,2984.0,,possession_or_open_play
J03WMX,2,2988.0,,possession_or_open_play
J03WMX,2,2992.0,,possession_or_open_play
J03WMX,2,3004.0,,possession_or_open_play
J03WMX,2,3008.0,,possession_or_open_play
J03WN1,1,4.0,,complete_cadence_support_unavailable
J03WN1,1,36.0,,possession_or_open_play
J03WN1,1,108.0,,possession_or_open_play
J03WN1,1,112.0,,possession_or_open_play
J03WN1,1,116.0,,possession_or_open_play
J03WN1,1,120.0,,possession_or_open_play
J03WN1,1,152.0,,possession_or_open_play
J03WN1,1,156.0,,possession_or_open_play
J03WN1,1,160.0,,possession_or_open_play
J03WN1,1,180.0,,possession_or_open_play
J03WN1,1,184.0,,possession_or_open_play
J03WN1,1,248.0,,possession_or_open_play
J03WN1,1,252.0,,possession_or_open_play
J03WN1,1,256.0,,possession_or_open_play
J03WN1,1,260.0,,possession_or_open_play
J03WN1,1,264.0,,possession_or_open_play
J03WN1,1,268.0,,possession_or_open_play
J03WN1,1,296.0,,possession_or_open_play
J03WN1,1,300.0,,possession_or_open_play
J03WN1,1,476.0,,possession_or_open_play
J03WN1,1,480.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,480.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,500.0,,possession_or_open_play
J03WN1,1,504.0,,possession_or_open_play
J03WN1,1,508.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,508.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,512.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,516.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,520.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,524.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,532.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,536.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,540.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,544.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,552.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,556.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
