scope,group,n,mean_residual,median_residual,residual_sd,mean_absolute_residual
focal_player,DFL-OBJ-002651,352,-0.4306215977811297,-0.7995846781445592,2.396562473861255,1.8671147435044966
focal_player,DFL-OBJ-00265G,382,0.32722957173982814,-0.10348893041173968,3.2472422804682965,2.360639449948628
focal_player,DFL-OBJ-00268T,352,-0.1339390086566512,-0.5939348197024088,2.5365480323927865,1.880562935099546
focal_player,DFL-OBJ-0026IA,153,0.07645095596341248,-0.5115087832490324,3.7734871886092747,2.2798856790731863
focal_player,DFL-OBJ-0026MI,200,-0.0829748889736026,-0.573525926245738,2.8807817401250766,2.16115480535065
focal_player,DFL-OBJ-0026PM,225,0.5175518793850993,-0.11431127980728117,3.4107377651787303,2.4992490722770255
focal_player,DFL-OBJ-0026RH,898,0.5783157675571481,-0.0199068393446169,3.2342389396983857,2.354243507047994
focal_player,DFL-OBJ-0026UQ,232,0.3517653763282073,0.02722277870349643,2.954292312230173,2.137163054228526
focal_player,DFL-OBJ-0026V5,246,0.011716593075857689,-0.720807247203612,3.5308194785693567,2.3399352908188344
focal_player,DFL-OBJ-0026WW,412,-0.16942823585431194,-0.6615844266020554,2.4558678537937597,1.857859353034069
focal_player,DFL-OBJ-0026ZI,64,-1.1614805792066032,-1.613030288024882,2.193020689249345,2.0671767640254206
focal_player,DFL-OBJ-0026ZT,304,0.28755878184445993,-0.2756591242991311,3.1742728336423447,2.1845888809998346
focal_player,DFL-OBJ-0027AX,297,-0.20853194555444254,-0.6883157810693459,2.895937491886087,2.2513906469274
focal_player,DFL-OBJ-0027AY,27,2.1656711768350725,-0.5643550901447281,7.589324214986976,3.8369800251733124
focal_player,DFL-OBJ-0027B0,272,0.22501659298289511,-0.5109793402196767,3.0815874450746614,2.3506997182748037
focal_player,DFL-OBJ-0027B6,432,-0.34910910104173626,-0.7024589124783946,2.468742189236138,1.844937203581871
focal_player,DFL-OBJ-0027FG,241,0.33832042591732375,-0.14020857286958854,2.71664490300023,1.9985437885755966
focal_player,DFL-OBJ-0027G0,263,-0.035392246233205735,-0.37487196959631675,2.529395666003613,1.947160126408945
focal_player,DFL-OBJ-0027G6,263,0.5231559679223216,0.08153826849008805,3.156633427903652,2.3803529593142136
focal_player,DFL-OBJ-0027KL,263,-0.08957348050272503,-0.4490830149123868,2.842857330253305,2.0273757282842744
focal_player,DFL-OBJ-0027LO,154,-0.23577198115249126,-0.7060396439973113,2.706518806680362,1.9707078297178986
focal_player,DFL-OBJ-0027P7,8,0.270203802738622,-0.031676564740994895,1.8247627438625096,1.505836816154236
focal_player,DFL-OBJ-0027QN,215,-0.5067577891146721,-0.9719732775278151,2.8657817845162166,2.252552429536017
focal_player,DFL-OBJ-0027V2,134,-0.2007413518683198,-0.22845508967793693,2.0357497152372312,1.479446348546998
focal_player,DFL-OBJ-0027VS,352,-0.34672385254310323,-0.8303779612197093,2.7672048302085943,2.076590207807203
focal_player,DFL-OBJ-0027W9,59,-0.2843595728026578,-0.8894168333458703,2.8433597058367064,2.169487543496699
focal_player,DFL-OBJ-0027XP,343,-0.0681638905280133,-0.3481766916822444,2.5802937990030337,1.8890249338412914
focal_player,DFL-OBJ-00286U,89,0.34441122683775427,-0.08551426625158864,2.9621539642244055,2.2055643481022833
focal_player,DFL-OBJ-00286X,304,0.005208013209232219,-0.6208535820066894,2.700808931332638,1.9210997567223718
focal_player,DFL-OBJ-0028BD,368,0.3425797439997212,-0.1721045114601274,3.039549243678029,2.241420021547236
focal_player,DFL-OBJ-0028BZ,447,0.24842083346232113,-0.17100986259358564,2.7360940310878683,2.104421172367378
focal_player,DFL-OBJ-0028CD,79,-0.08191827830237737,-0.9869069081923607,3.714488993572238,2.455290938486912
focal_player,DFL-OBJ-0028D6,104,0.016589238564505945,-0.5191439080612092,2.9098785259160813,1.6193990225859691
focal_player,DFL-OBJ-0028G2,212,0.014741616694326835,-0.5640335947228996,2.667569652961639,2.046358140266735
focal_player,DFL-OBJ-0028GO,200,-0.6426813053520384,-0.8887927715041077,2.190319096968425,1.8336055979354717
focal_player,DFL-OBJ-0028HW,59,-0.03654917155084324,-0.7732567696534787,2.463188428735227,1.852606538291505
focal_player,DFL-OBJ-0028IJ,141,0.3264174939847139,-0.0464714783305098,2.948753486027713,2.2250359345189272
focal_player,DFL-OBJ-0028JQ,18,1.397358639148362,0.03958956543810643,4.359225655789875,2.7414917228058218
focal_player,DFL-OBJ-0028KZ,283,-0.45660007871240077,-0.9500266508084545,2.519868661148717,1.8454314454118113
focal_player,DFL-OBJ-0028NB,258,-0.19755005463279704,-0.6619319765735296,2.7908092406801153,2.0984263879592655
focal_player,DFL-OBJ-0028OR,81,-0.3075789374531682,-1.083850325669462,3.7864893577093324,2.2971131487257535
focal_player,DFL-OBJ-0028SW,352,-0.1072244876482868,-0.45836699849515394,2.563210050759796,1.854987711266216
focal_player,DFL-OBJ-0028T3,447,-0.6147125878252473,-1.070499759456295,2.6134637013233872,2.060788660216681
focal_player,DFL-OBJ-002FXA,285,0.07895753368666847,-0.43744335478942986,3.1485588333969887,2.1436053633405128
focal_player,DFL-OBJ-002FXT,1240,0.1626147951970101,-0.43248104834607837,3.097810466043066,2.2926699337581593
focal_player,DFL-OBJ-002FYC,356,0.04523429202124655,-0.16815323908508684,2.644654363379776,2.0051640245692988
focal_player,DFL-OBJ-002FZR,248,-0.3929685387999579,-0.9856998032143296,3.4009449292385243,2.4499138522732253
focal_player,DFL-OBJ-002G02,316,-0.3886272882539076,-0.710797568880364,2.270620462929519,1.781872598666512
focal_player,DFL-OBJ-002G0F,30,0.16356783411024622,-0.302295515543447,2.472468332646466,1.7016718496188645
focal_player,DFL-OBJ-002G2Y,341,0.26869631224013957,-0.019947238795392508,2.7283911485960726,2.0375931138473837
focal_player,DFL-OBJ-002G4A,432,-0.10596026144476235,-0.3665620219883772,2.305430481212139,1.6743782247030519
focal_player,DFL-OBJ-002G4G,103,0.09036320878274147,-0.3287257335778797,2.516621995060456,1.913951541464377
focal_player,DFL-OBJ-002G5J,833,0.023906789072412744,-0.6410689130397405,2.9662707894605944,2.2345319848397494
focal_player,DFL-OBJ-002G68,446,-0.305744730644217,-0.7960263043941072,2.5075790946331726,1.8619053546446314
focal_player,DFL-OBJ-002G78,150,0.09181252317940748,-0.30818815730329807,2.36803130148425,1.6592589756543905
focal_player,DFL-OBJ-002G89,135,-0.3800293942933618,-0.9825778147208397,2.7360167868127534,2.0087479144224845
focal_player,DFL-OBJ-002G8H,316,-0.5120947712679093,-0.8010403503265433,2.234356068133308,1.7060563523534251
focal_player,DFL-OBJ-002GAB,269,0.5041108685903491,-0.19234899594736188,3.0950100010624024,2.3022596350838502
focal_player,DFL-OBJ-002GAR,316,-0.31170832865200565,-0.6794130416721493,2.4995679240394546,1.8678266474373866
focal_player,DFL-OBJ-002GAV,5,-0.6721923220610047,-1.0973862780555104,0.7753033409729295,0.9426945825367732
focal_player,DFL-OBJ-002GBK,316,0.19149363993329088,-0.5741270083813799,2.915603468505027,2.1339432502158515
focal_player,DFL-OBJ-002GBW,64,0.015446413150684471,-0.6792916736497168,2.675950820334527,2.074253895856156
focal_player,DFL-OBJ-002GCR,20,-0.9276232849024556,-0.7179396422275397,2.080798278610895,1.6688274915487622
focal_player,DFL-OBJ-002GDZ,10,2.353369571694787,1.9595798611982564,3.6843981062385636,3.048712136734661
focal_player,DFL-OBJ-002GEE,352,0.028452573035175174,-0.47482608873910315,2.4852717669548365,1.8397893732926134
focal_player,DFL-OBJ-002GFH,120,0.43327553925663925,-0.45115659563331856,3.52263879065601,2.336280408775872
focal_player,DFL-OBJ-002GG4,447,0.18431250866124954,-0.3413111024472131,2.986303735780996,2.109690699902215
focal_player,DFL-OBJ-002GIY,216,-0.6140952103040752,-0.8156349270116319,2.2541755953998,1.8072622633295838
focal_player,DFL-OBJ-002GKO,432,-0.37095121419739446,-0.8428799366068709,2.6761642423970944,2.03375705263231
focal_player,DFL-OBJ-002GLL,163,0.041004322397049806,-0.43120680754260654,2.911705589754381,2.3139380238552927
focal_player,DFL-OBJ-002GM0,258,-0.09337113661148756,-0.5235233856468959,2.621559157668059,1.9576805813946037
focal_player,DFL-OBJ-002GM1,1002,0.39984585255757,-0.23370864579440553,3.3006360662927734,2.422549379964663
focal_player,DFL-OBJ-002GM9,1257,-0.018858509903417354,-0.4802343694096347,2.7331292713435333,1.9598150332382338
focal_player,DFL-OBJ-002GMO,1201,0.15911454039383832,-0.22175089517701707,2.7106271572443985,1.9824208208170138
focal_player,DFL-OBJ-002GMV,27,-1.030893415800812,-1.319264173861926,2.3148621964594787,1.981557685167643
focal_player,DFL-OBJ-002GN4,275,-0.31296987483337674,-0.7558275396110856,2.71221915670416,1.954270978561708
focal_player,DFL-OBJ-002GNL,274,-0.24979692395922842,-0.6575498737602645,2.6267816059783513,1.920477255899702
focal_player,DFL-OBJ-002GOI,316,-0.05980831856876436,-0.5084470401272962,2.7332007474110656,1.8874813208711965
focal_player,DFL-OBJ-002GPI,46,0.09845069235684392,-0.8519980767162061,3.409324444081065,2.3731320711672645
focal_player,DFL-OBJ-002GPN,412,0.0414850568289726,-0.496480266228462,2.74541708472869,1.915834487899239
focal_player,DFL-OBJ-J0130T,984,-0.22463026082103515,-0.5309078755696222,3.1219784312067893,2.0723219145032172
focal_player,DFL-OBJ-J013O2,316,-0.03210868044133797,-0.7443254626656934,2.7970784091344347,1.9884636024829092
focal_player,DFL-OBJ-J014F7,258,0.3131699043213332,-0.2484797628120261,3.2169769921388958,2.1833464075423206
focal_player,DFL-OBJ-J014L2,275,-0.39691979602255506,-0.6294937214795127,2.520940631848583,1.9743430780170625
focal_player,DFL-OBJ-J014UG,260,0.40445900332340834,-0.007540189921040108,2.9491072906887044,2.1093464567974345
focal_player,DFL-OBJ-J0157X,216,0.40757544307081056,-0.40876585634463813,3.391045495522078,2.4508023866932103
focal_player,DFL-OBJ-J015S4,68,0.07918937814471647,-0.6998438243639487,3.139691467150784,2.2719592981815717
focal_player,DFL-OBJ-J016C3,257,-0.12576141069624383,-0.6173425511465562,2.6278355008851846,1.9606626703245846
focal_player,DFL-OBJ-J0178P,295,-0.23557271655690668,-0.4829314350925449,2.443427990284707,1.9059622733676775
focal_player,DFL-OBJ-J017RE,263,-0.08325080048928575,-0.6231394268049604,2.627240693683332,1.8882752786229162
focal_player,DFL-OBJ-J0196K,304,-0.5024669714294921,-0.7263332300110756,2.4924089380008385,1.9194316392650155
focal_player,DFL-OBJ-J01APO,243,0.32102587166872765,-0.4041197997899726,3.403877532912172,2.4533341885321582
focal_player,DFL-OBJ-J01AQV,17,0.4368500077334738,-0.3551803771175459,3.7505341615558034,2.2865777249808708
focal_player,DFL-OBJ-J01B8N,225,-0.5034130247036723,-0.9781760682299634,2.595412157528409,2.113942709144667
focal_player,DFL-OBJ-J01B8R,316,-0.1107905397865369,-0.37352782875559765,2.5212902994371515,1.740802491892941
focal_player,DFL-OBJ-J01BGM,368,0.07314830235028724,-0.5059668406360402,2.9136354018980137,2.1401239188726873
focal_player,DFL-OBJ-J01CP5,317,0.5326242828040808,-0.3692873957129592,3.486139136396594,2.3123964948448985
focal_player,DFL-OBJ-J01CVM,5,0.9327732236976454,-1.2227335991119905,4.7376801201650425,3.1837954501757744
focal_player,DFL-OBJ-J01D1W,432,-0.475293226092202,-0.951130382389912,2.5279277723547486,1.9536775021186754
