estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.05409527946399398,97.5,0.0378264632084306,0.0725062582882935,2000,2000
middle,0.000614244678994476,97.5,-0.008990955144195689,0.009938927628050983,2000,2000
far,-0.05458006088185017,97.5,-0.07230321328445159,-0.03878420101035706,2000,2000
near_minus_middle,0.0534810347849995,97.5,0.0318002344407003,0.07782683771795665,2000,2000
middle_minus_far,0.05519430556084465,97.5,0.034545567918842474,0.07744978572626154,2000,2000
