estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.08246742743580411,97.5,0.0635314660971741,0.1012831124800499,2000,2000
middle,-0.01303707628215069,97.5,-0.02291492199664694,-0.0038253643200435047,2000,2000
far,-0.06435111807026532,97.5,-0.08429345909364111,-0.04498242552565835,2000,2000
near_minus_middle,0.0955045037179548,97.5,0.07199244422696029,0.12047635498843547,2000,2000
middle_minus_far,0.051314041788114634,97.5,0.027336035084644463,0.0766948259832089,2000,2000
