grid_x_m,grid_y_m,bandwidth_m,support_profile,support_valid,equal_match_local_mean_m
48,-4.5,5,conservative,True,-0.182446361157
49,-4.5,5,conservative,True,-0.188439175893
50,-4.5,5,conservative,True,-0.173859084829
51,-4.5,5,conservative,True,-0.16572168934
52,-4.5,5,conservative,False,
-52,-3.5,5,conservative,True,-0.251949616929
-51,-3.5,5,conservative,True,-0.256270012177
-50,-3.5,5,conservative,True,-0.271561804766
-49,-3.5,5,conservative,True,-0.263253691334
-48,-3.5,5,conservative,True,-0.261522556423
-47,-3.5,5,conservative,True,-0.265980115508
-46,-3.5,5,conservative,True,-0.261430648039
-45,-3.5,5,conservative,True,-0.256822882814
-44,-3.5,5,conservative,True,-0.251774545185
-43,-3.5,5,conservative,True,-0.243965690787
-42,-3.5,5,conservative,True,-0.238709841513
-41,-3.5,5,conservative,True,-0.231796370579
-40,-3.5,5,conservative,True,-0.222794055853
-39,-3.5,5,conservative,True,-0.21589154683
-38,-3.5,5,conservative,True,-0.204891506135
-37,-3.5,5,conservative,True,-0.193528406812
-36,-3.5,5,conservative,True,-0.178310620521
-35,-3.5,5,conservative,True,-0.162056797627
-34,-3.5,5,conservative,True,-0.146437551275
-33,-3.5,5,conservative,True,-0.128604507246
-32,-3.5,5,conservative,True,-0.108946048844
-31,-3.5,5,conservative,True,-0.0883896757696
-30,-3.5,5,conservative,True,-0.0676553599956
-29,-3.5,5,conservative,True,-0.0469374220529
-28,-3.5,5,conservative,True,-0.0247212176989
-27,-3.5,5,conservative,True,-0.00234617982268
-26,-3.5,5,conservative,True,0.0214939595337
-25,-3.5,5,conservative,True,0.0381660221648
-24,-3.5,5,conservative,True,0.0556266451994
-23,-3.5,5,conservative,True,0.0692320348598
-22,-3.5,5,conservative,True,0.0798162070434
-21,-3.5,5,conservative,True,0.0887295133437
-20,-3.5,5,conservative,True,0.0966314473402
-19,-3.5,5,conservative,True,0.101582156877
-18,-3.5,5,conservative,True,0.10158896089
-17,-3.5,5,conservative,True,0.101627068737
-16,-3.5,5,conservative,True,0.103668541797
-15,-3.5,5,conservative,True,0.103233969151
-14,-3.5,5,conservative,True,0.0982055915518
-13,-3.5,5,conservative,True,0.0963999533047
-12,-3.5,5,conservative,True,0.089117540873
-11,-3.5,5,conservative,True,0.082645478998
-10,-3.5,5,conservative,True,0.0725757853805
-9,-3.5,5,conservative,True,0.0624275364197
-8,-3.5,5,conservative,True,0.0512457179061
-7,-3.5,5,conservative,True,0.0420390645037
-6,-3.5,5,conservative,True,0.0327220090359
-5,-3.5,5,conservative,True,0.0235994135152
-4,-3.5,5,conservative,True,0.0146206693159
-3,-3.5,5,conservative,True,0.00412877726962
-2,-3.5,5,conservative,True,-0.00520522790555
-1,-3.5,5,conservative,True,-0.0150075425438
0,-3.5,5,conservative,True,-0.0238275974317
1,-3.5,5,conservative,True,-0.0326857477008
2,-3.5,5,conservative,True,-0.0439517018554
3,-3.5,5,conservative,True,-0.0559986189564
4,-3.5,5,conservative,True,-0.0662648910726
5,-3.5,5,conservative,True,-0.0765371702989
6,-3.5,5,conservative,True,-0.0871450632361
7,-3.5,5,conservative,True,-0.0981971583745
8,-3.5,5,conservative,True,-0.109485517959
9,-3.5,5,conservative,True,-0.117329706061
10,-3.5,5,conservative,True,-0.129591287528
11,-3.5,5,conservative,True,-0.141022591292
12,-3.5,5,conservative,True,-0.149680317291
13,-3.5,5,conservative,True,-0.157575996946
14,-3.5,5,conservative,True,-0.164746522746
15,-3.5,5,conservative,True,-0.169980385423
16,-3.5,5,conservative,True,-0.174642265236
17,-3.5,5,conservative,True,-0.179609565616
18,-3.5,5,conservative,True,-0.182253855839
19,-3.5,5,conservative,True,-0.188263738474
20,-3.5,5,conservative,True,-0.191933606275
21,-3.5,5,conservative,True,-0.197607453231
22,-3.5,5,conservative,True,-0.202479152393
23,-3.5,5,conservative,True,-0.206422786775
24,-3.5,5,conservative,True,-0.208320274061
25,-3.5,5,conservative,True,-0.213700105102
26,-3.5,5,conservative,True,-0.219550241204
27,-3.5,5,conservative,True,-0.22702437104
28,-3.5,5,conservative,True,-0.234029692534
29,-3.5,5,conservative,True,-0.241398336041
30,-3.5,5,conservative,True,-0.245198759125
31,-3.5,5,conservative,True,-0.251420418577
32,-3.5,5,conservative,True,-0.25879667973
33,-3.5,5,conservative,True,-0.266752884269
34,-3.5,5,conservative,True,-0.267792301126
35,-3.5,5,conservative,True,-0.273781326589
36,-3.5,5,conservative,True,-0.275059993016
37,-3.5,5,conservative,True,-0.272984294042
38,-3.5,5,conservative,True,-0.271520052929
39,-3.5,5,conservative,True,-0.266917636768
40,-3.5,5,conservative,True,-0.26255181747
41,-3.5,5,conservative,True,-0.255704801007
42,-3.5,5,conservative,True,-0.249803319907
43,-3.5,5,conservative,True,-0.241164890492
44,-3.5,5,conservative,True,-0.233826364909
45,-3.5,5,conservative,True,-0.218786306232
46,-3.5,5,conservative,True,-0.215016400318
47,-3.5,5,conservative,True,-0.204331464229
48,-3.5,5,conservative,True,-0.195889088715
49,-3.5,5,conservative,True,-0.196110983187
50,-3.5,5,conservative,True,-0.181203694044
51,-3.5,5,conservative,True,-0.191473115197
52,-3.5,5,conservative,False,
-52,-2.5,5,conservative,True,-0.220009624913
-51,-2.5,5,conservative,True,-0.24525210928
-50,-2.5,5,conservative,True,-0.258534213228
-49,-2.5,5,conservative,True,-0.249383879705
-48,-2.5,5,conservative,True,-0.254858067363
-47,-2.5,5,conservative,True,-0.258163814294
-46,-2.5,5,conservative,True,-0.256718314886
-45,-2.5,5,conservative,True,-0.251066559094
-44,-2.5,5,conservative,True,-0.248294443634
-43,-2.5,5,conservative,True,-0.246919508737
-42,-2.5,5,conservative,True,-0.239762832593
-41,-2.5,5,conservative,True,-0.233984758211
-40,-2.5,5,conservative,True,-0.226188281657
-39,-2.5,5,conservative,True,-0.219980295078
-38,-2.5,5,conservative,True,-0.209142159897
-37,-2.5,5,conservative,True,-0.196819237038
-36,-2.5,5,conservative,True,-0.182340907739
-35,-2.5,5,conservative,True,-0.166511055985
-34,-2.5,5,conservative,True,-0.152649056496
-33,-2.5,5,conservative,True,-0.133121152737
-32,-2.5,5,conservative,True,-0.111875169124
-31,-2.5,5,conservative,True,-0.0926342674362
-30,-2.5,5,conservative,True,-0.0722855201285
-29,-2.5,5,conservative,True,-0.0514002879469
-28,-2.5,5,conservative,True,-0.030981882492
-27,-2.5,5,conservative,True,-0.00779179774047
-26,-2.5,5,conservative,True,0.013376113807
-25,-2.5,5,conservative,True,0.0297286761594
-24,-2.5,5,conservative,True,0.0477582155753
-23,-2.5,5,conservative,True,0.0593159738323
-22,-2.5,5,conservative,True,0.0713747717295
-21,-2.5,5,conservative,True,0.0818836939663
-20,-2.5,5,conservative,True,0.0895898752276
-19,-2.5,5,conservative,True,0.0984744967022
-18,-2.5,5,conservative,True,0.0984546907258
-17,-2.5,5,conservative,True,0.0999880618336
-16,-2.5,5,conservative,True,0.103080107756
-15,-2.5,5,conservative,True,0.102944488742
-14,-2.5,5,conservative,True,0.103559690004
-13,-2.5,5,conservative,True,0.0979732442354
-12,-2.5,5,conservative,True,0.0943512214607
-11,-2.5,5,conservative,True,0.0878812419932
-10,-2.5,5,conservative,True,0.0758034162761
-9,-2.5,5,conservative,True,0.065535644653
-8,-2.5,5,conservative,True,0.0547343325549
-7,-2.5,5,conservative,True,0.0439998494776
-6,-2.5,5,conservative,True,0.0333978539086
-5,-2.5,5,conservative,True,0.0221756814456
-4,-2.5,5,conservative,True,0.0151089141753
-3,-2.5,5,conservative,True,0.00371168025848
-2,-2.5,5,conservative,True,-0.00424512172312
-1,-2.5,5,conservative,True,-0.0128905178711
0,-2.5,5,conservative,True,-0.0219924517876
1,-2.5,5,conservative,True,-0.0314798368597
2,-2.5,5,conservative,True,-0.0419317465381
3,-2.5,5,conservative,True,-0.0557850524132
4,-2.5,5,conservative,True,-0.0664215540923
5,-2.5,5,conservative,True,-0.0775985097761
6,-2.5,5,conservative,True,-0.091483509856
7,-2.5,5,conservative,True,-0.101519817135
8,-2.5,5,conservative,True,-0.11345021616
9,-2.5,5,conservative,True,-0.122445534158
10,-2.5,5,conservative,True,-0.134574308766
11,-2.5,5,conservative,True,-0.147755412036
12,-2.5,5,conservative,True,-0.157411371761
13,-2.5,5,conservative,True,-0.166308099853
14,-2.5,5,conservative,True,-0.173272752749
15,-2.5,5,conservative,True,-0.179144037094
16,-2.5,5,conservative,True,-0.185210023126
17,-2.5,5,conservative,True,-0.190874989342
18,-2.5,5,conservative,True,-0.192860022861
19,-2.5,5,conservative,True,-0.195658789084
20,-2.5,5,conservative,True,-0.199891170489
21,-2.5,5,conservative,True,-0.204725328583
22,-2.5,5,conservative,True,-0.209048113229
23,-2.5,5,conservative,True,-0.210882629379
24,-2.5,5,conservative,True,-0.213633627612
25,-2.5,5,conservative,True,-0.217674916703
26,-2.5,5,conservative,True,-0.223900487242
27,-2.5,5,conservative,True,-0.231331309078
28,-2.5,5,conservative,True,-0.238117463788
29,-2.5,5,conservative,True,-0.243325828271
30,-2.5,5,conservative,True,-0.250682982923
31,-2.5,5,conservative,True,-0.259035288156
32,-2.5,5,conservative,True,-0.267218930421
33,-2.5,5,conservative,True,-0.271291751121
34,-2.5,5,conservative,True,-0.279530136359
35,-2.5,5,conservative,True,-0.280524920599
36,-2.5,5,conservative,True,-0.280111241244
37,-2.5,5,conservative,True,-0.280842445415
38,-2.5,5,conservative,True,-0.279438264105
39,-2.5,5,conservative,True,-0.275378421063
40,-2.5,5,conservative,True,-0.271713956213
41,-2.5,5,conservative,True,-0.263669489133
42,-2.5,5,conservative,True,-0.257876159056
43,-2.5,5,conservative,True,-0.25002497894
44,-2.5,5,conservative,True,-0.239866780402
45,-2.5,5,conservative,True,-0.22777680039
46,-2.5,5,conservative,True,-0.221351563649
47,-2.5,5,conservative,True,-0.216229496651
48,-2.5,5,conservative,True,-0.206349781437
49,-2.5,5,conservative,True,-0.199301214123
50,-2.5,5,conservative,True,-0.189859934722
51,-2.5,5,conservative,True,-0.189184107729
52,-2.5,5,conservative,True,-0.185623800461
-52,-1.5,5,conservative,True,-0.203613612711
-51,-1.5,5,conservative,True,-0.228614053534
-50,-1.5,5,conservative,True,-0.232786443604
-49,-1.5,5,conservative,True,-0.2410609885
-48,-1.5,5,conservative,True,-0.245933445853
-47,-1.5,5,conservative,True,-0.249142486548
-46,-1.5,5,conservative,True,-0.252546231962
-45,-1.5,5,conservative,True,-0.247841662351
-44,-1.5,5,conservative,True,-0.245270009969
-43,-1.5,5,conservative,True,-0.244250061636
-42,-1.5,5,conservative,True,-0.239262657376
-41,-1.5,5,conservative,True,-0.234056265207
-40,-1.5,5,conservative,True,-0.22762328473
-39,-1.5,5,conservative,True,-0.219894986314
-38,-1.5,5,conservative,True,-0.209663855284
-37,-1.5,5,conservative,True,-0.198527919776
-36,-1.5,5,conservative,True,-0.182920701187
-35,-1.5,5,conservative,True,-0.167455077364
-34,-1.5,5,conservative,True,-0.152656168308
-33,-1.5,5,conservative,True,-0.132613065602
-32,-1.5,5,conservative,True,-0.115526069838
-31,-1.5,5,conservative,True,-0.0960295837222
-30,-1.5,5,conservative,True,-0.076533515505
-29,-1.5,5,conservative,True,-0.0558793985035
-28,-1.5,5,conservative,True,-0.03364304771
-27,-1.5,5,conservative,True,-0.0143202738764
-26,-1.5,5,conservative,True,0.00377585473462
-25,-1.5,5,conservative,True,0.0252355521414
-24,-1.5,5,conservative,True,0.0436518941939
-23,-1.5,5,conservative,True,0.0533727215662
-22,-1.5,5,conservative,True,0.0624603217462
-21,-1.5,5,conservative,True,0.0741106310203
-20,-1.5,5,conservative,True,0.0856190715312
-19,-1.5,5,conservative,True,0.0923869402214
-18,-1.5,5,conservative,True,0.0978520495144
-17,-1.5,5,conservative,True,0.0995852059316
-16,-1.5,5,conservative,True,0.104121924571
-15,-1.5,5,conservative,True,0.105956072032
-14,-1.5,5,conservative,True,0.107292470599
-13,-1.5,5,conservative,True,0.104975979457
-12,-1.5,5,conservative,True,0.0990024556446
-11,-1.5,5,conservative,True,0.0919305473467
-10,-1.5,5,conservative,True,0.0798099769449
-9,-1.5,5,conservative,True,0.0691516304314
-8,-1.5,5,conservative,True,0.0559454612586
-7,-1.5,5,conservative,True,0.046183792825
-6,-1.5,5,conservative,True,0.0386450258736
-5,-1.5,5,conservative,True,0.0251703043347
-4,-1.5,5,conservative,True,0.0180879132308
-3,-1.5,5,conservative,True,0.00961269100174
-2,-1.5,5,conservative,True,-0.000576907883417
-1,-1.5,5,conservative,True,-0.0104073659008
0,-1.5,5,conservative,True,-0.017441512459
1,-1.5,5,conservative,True,-0.0304094569734
2,-1.5,5,conservative,True,-0.0380516484867
3,-1.5,5,conservative,True,-0.0504844006782
4,-1.5,5,conservative,True,-0.062421387177
5,-1.5,5,conservative,True,-0.0755891463336
6,-1.5,5,conservative,True,-0.0886838703296
7,-1.5,5,conservative,True,-0.100685361371
8,-1.5,5,conservative,True,-0.112123403586
9,-1.5,5,conservative,True,-0.123445408478
10,-1.5,5,conservative,True,-0.13836998853
11,-1.5,5,conservative,True,-0.150394983679
12,-1.5,5,conservative,True,-0.161776951042
13,-1.5,5,conservative,True,-0.173279007653
14,-1.5,5,conservative,True,-0.18267730907
15,-1.5,5,conservative,True,-0.188295469706
16,-1.5,5,conservative,True,-0.195856775746
17,-1.5,5,conservative,True,-0.200094031388
18,-1.5,5,conservative,True,-0.201683537923
19,-1.5,5,conservative,True,-0.205086202625
20,-1.5,5,conservative,True,-0.207553684095
21,-1.5,5,conservative,True,-0.209550672306
22,-1.5,5,conservative,True,-0.210204542795
23,-1.5,5,conservative,True,-0.213244064759
24,-1.5,5,conservative,True,-0.215786951054
25,-1.5,5,conservative,True,-0.220736959042
26,-1.5,5,conservative,True,-0.226409834904
27,-1.5,5,conservative,True,-0.232613652735
28,-1.5,5,conservative,True,-0.238481210815
29,-1.5,5,conservative,True,-0.24756804541
30,-1.5,5,conservative,True,-0.251528233612
31,-1.5,5,conservative,True,-0.262063120465
32,-1.5,5,conservative,True,-0.269052297625
33,-1.5,5,conservative,True,-0.274776648343
34,-1.5,5,conservative,True,-0.282593667099
35,-1.5,5,conservative,True,-0.286053896344
36,-1.5,5,conservative,True,-0.284921435688
37,-1.5,5,conservative,True,-0.285578524957
38,-1.5,5,conservative,True,-0.284006145361
39,-1.5,5,conservative,True,-0.279951634478
40,-1.5,5,conservative,True,-0.276102198188
41,-1.5,5,conservative,True,-0.26973431336
42,-1.5,5,conservative,True,-0.264644372548
43,-1.5,5,conservative,True,-0.25772593622
44,-1.5,5,conservative,True,-0.249089624955
45,-1.5,5,conservative,True,-0.235649873762
46,-1.5,5,conservative,True,-0.226966764113
47,-1.5,5,conservative,True,-0.221592686778
48,-1.5,5,conservative,True,-0.207989156079
49,-1.5,5,conservative,True,-0.19724463713
50,-1.5,5,conservative,True,-0.202021511163
51,-1.5,5,conservative,True,-0.189080542323
52,-1.5,5,conservative,True,-0.184519678383
-52,-0.5,5,conservative,True,-0.176080012246
-51,-0.5,5,conservative,True,-0.207714373102
-50,-0.5,5,conservative,True,-0.218277742652
-49,-0.5,5,conservative,True,-0.22774718778
-48,-0.5,5,conservative,True,-0.235128579026
-47,-0.5,5,conservative,True,-0.241288434675
-46,-0.5,5,conservative,True,-0.247374917285
-45,-0.5,5,conservative,True,-0.243568115837
-44,-0.5,5,conservative,True,-0.239981295068
-43,-0.5,5,conservative,True,-0.237171454783
-42,-0.5,5,conservative,True,-0.233208353887
-41,-0.5,5,conservative,True,-0.228660216553
-40,-0.5,5,conservative,True,-0.225033117183
-39,-0.5,5,conservative,True,-0.216382672639
-38,-0.5,5,conservative,True,-0.204525344808
-37,-0.5,5,conservative,True,-0.193752026776
-36,-0.5,5,conservative,True,-0.18269533905
-35,-0.5,5,conservative,True,-0.168374233558
-34,-0.5,5,conservative,True,-0.152692177112
-33,-0.5,5,conservative,True,-0.13555898752
-32,-0.5,5,conservative,True,-0.117867531401
-31,-0.5,5,conservative,True,-0.0997434670492
-30,-0.5,5,conservative,True,-0.0820074054605
-29,-0.5,5,conservative,True,-0.0599937349171
-28,-0.5,5,conservative,True,-0.0391117430399
-27,-0.5,5,conservative,True,-0.0197860283996
-26,-0.5,5,conservative,True,-0.0011383092424
-25,-0.5,5,conservative,True,0.0145318997067
-24,-0.5,5,conservative,True,0.0331916699452
-23,-0.5,5,conservative,True,0.0491015957589
-22,-0.5,5,conservative,True,0.0598093677514
-21,-0.5,5,conservative,True,0.0689180175107
-20,-0.5,5,conservative,True,0.0795416545697
-19,-0.5,5,conservative,True,0.0925776753971
-18,-0.5,5,conservative,True,0.0957051221721
-17,-0.5,5,conservative,True,0.101096910524
-16,-0.5,5,conservative,True,0.103480456018
-15,-0.5,5,conservative,True,0.108006542689
-14,-0.5,5,conservative,True,0.110041274975
-13,-0.5,5,conservative,True,0.109388030717
-12,-0.5,5,conservative,True,0.104227519106
-11,-0.5,5,conservative,True,0.0977818289106
-10,-0.5,5,conservative,True,0.0861840386992
-9,-0.5,5,conservative,True,0.0748664535768
-8,-0.5,5,conservative,True,0.0674394662112
-7,-0.5,5,conservative,True,0.0517373221689
-6,-0.5,5,conservative,True,0.0441765432155
-5,-0.5,5,conservative,True,0.0331385873605
-4,-0.5,5,conservative,True,0.0221904374085
-3,-0.5,5,conservative,True,0.0123188621244
-2,-0.5,5,conservative,True,0.00500232770777
-1,-0.5,5,conservative,True,-0.0043260389546
0,-0.5,5,conservative,True,-0.0148290010323
1,-0.5,5,conservative,True,-0.025258889055
2,-0.5,5,conservative,True,-0.0342496291111
3,-0.5,5,conservative,True,-0.0450106262089
4,-0.5,5,conservative,True,-0.0575283527031
5,-0.5,5,conservative,True,-0.0691953037348
6,-0.5,5,conservative,True,-0.0847669567803
7,-0.5,5,conservative,True,-0.0966761882805
8,-0.5,5,conservative,True,-0.111487968918
9,-0.5,5,conservative,True,-0.124981767153
10,-0.5,5,conservative,True,-0.140262437562
11,-0.5,5,conservative,True,-0.153818722909
12,-0.5,5,conservative,True,-0.165551409099
13,-0.5,5,conservative,True,-0.176775813012
14,-0.5,5,conservative,True,-0.185379687922
15,-0.5,5,conservative,True,-0.19218526996
16,-0.5,5,conservative,True,-0.199941532186
17,-0.5,5,conservative,True,-0.204859532087
18,-0.5,5,conservative,True,-0.206133125796
19,-0.5,5,conservative,True,-0.209715359199
20,-0.5,5,conservative,True,-0.211161040609
21,-0.5,5,conservative,True,-0.212703302932
22,-0.5,5,conservative,True,-0.211738817345
23,-0.5,5,conservative,True,-0.213952668788
24,-0.5,5,conservative,True,-0.216888305528
25,-0.5,5,conservative,True,-0.220844416434
26,-0.5,5,conservative,True,-0.225853969517
27,-0.5,5,conservative,True,-0.231029340569
28,-0.5,5,conservative,True,-0.23736740092
29,-0.5,5,conservative,True,-0.245986851895
30,-0.5,5,conservative,True,-0.256800144202
31,-0.5,5,conservative,True,-0.26532316281
32,-0.5,5,conservative,True,-0.273247205109
33,-0.5,5,conservative,True,-0.27684691406
34,-0.5,5,conservative,True,-0.283508519882
35,-0.5,5,conservative,True,-0.287843836254
36,-0.5,5,conservative,True,-0.288380695629
37,-0.5,5,conservative,True,-0.287563708324
38,-0.5,5,conservative,True,-0.285658741081
39,-0.5,5,conservative,True,-0.281855963985
40,-0.5,5,conservative,True,-0.279175132993
41,-0.5,5,conservative,True,-0.272780410711
42,-0.5,5,conservative,True,-0.269939700143
43,-0.5,5,conservative,True,-0.25817338055
44,-0.5,5,conservative,True,-0.248253514752
45,-0.5,5,conservative,True,-0.240991815688
46,-0.5,5,conservative,True,-0.228832143426
47,-0.5,5,conservative,True,-0.222347794755
48,-0.5,5,conservative,True,-0.206228200393
49,-0.5,5,conservative,True,-0.199571277986
50,-0.5,5,conservative,True,-0.191955818718
51,-0.5,5,conservative,True,-0.189075634132
52,-0.5,5,conservative,True,-0.182808126729
-52,0.5,5,conservative,True,-0.160859177184
-51,0.5,5,conservative,True,-0.179764077019
-50,0.5,5,conservative,True,-0.2025963922
-49,0.5,5,conservative,True,-0.21796399627
-48,0.5,5,conservative,True,-0.227603141174
-47,0.5,5,conservative,True,-0.238601723558
-46,0.5,5,conservative,True,-0.237991016093
-45,0.5,5,conservative,True,-0.236132136305
-44,0.5,5,conservative,True,-0.232733511053
-43,0.5,5,conservative,True,-0.230103148814
-42,0.5,5,conservative,True,-0.226934278579
-41,0.5,5,conservative,True,-0.223974854168
-40,0.5,5,conservative,True,-0.218628833496
-39,0.5,5,conservative,True,-0.21090695443
-38,0.5,5,conservative,True,-0.200763489702
-37,0.5,5,conservative,True,-0.190143734219
-36,0.5,5,conservative,True,-0.178331109761
-35,0.5,5,conservative,True,-0.164872485602
-34,0.5,5,conservative,True,-0.149358830256
-33,0.5,5,conservative,True,-0.132918608121
-32,0.5,5,conservative,True,-0.118454777089
-31,0.5,5,conservative,True,-0.0972152909676
-30,0.5,5,conservative,True,-0.0819301558672
-29,0.5,5,conservative,True,-0.0629704130507
-28,0.5,5,conservative,True,-0.0438135874275
-27,0.5,5,conservative,True,-0.0239365999932
-26,0.5,5,conservative,True,-0.00508031781526
-25,0.5,5,conservative,True,0.011219399474
-24,0.5,5,conservative,True,0.0289969723012
-23,0.5,5,conservative,True,0.0464471444894
-22,0.5,5,conservative,True,0.0576278720795
-21,0.5,5,conservative,True,0.0666633759354
-20,0.5,5,conservative,True,0.0779020365613
-19,0.5,5,conservative,True,0.0897993061796
-18,0.5,5,conservative,True,0.0992154669394
-17,0.5,5,conservative,True,0.104468199031
-16,0.5,5,conservative,True,0.108691547422
-15,0.5,5,conservative,True,0.110599425733
-14,0.5,5,conservative,True,0.114079790747
-13,0.5,5,conservative,True,0.113276090164
-12,0.5,5,conservative,True,0.108267969972
-11,0.5,5,conservative,True,0.101143889706
-10,0.5,5,conservative,True,0.0924879383254
-9,0.5,5,conservative,True,0.0809673395685
-8,0.5,5,conservative,True,0.0747956306361
-7,0.5,5,conservative,True,0.0634600021799
-6,0.5,5,conservative,True,0.052151566254
-5,0.5,5,conservative,True,0.0385324834948
-4,0.5,5,conservative,True,0.029230795903
-3,0.5,5,conservative,True,0.0188376482055
-2,0.5,5,conservative,True,0.00864606661369
-1,0.5,5,conservative,True,0.00138992630971
0,0.5,5,conservative,True,-0.00787141903154
1,0.5,5,conservative,True,-0.0182473973524
2,0.5,5,conservative,True,-0.0300023327747
3,0.5,5,conservative,True,-0.0376612956204
4,0.5,5,conservative,True,-0.0506244788335
5,0.5,5,conservative,True,-0.065246935792
6,0.5,5,conservative,True,-0.0776697145666
7,0.5,5,conservative,True,-0.0937862042306
8,0.5,5,conservative,True,-0.106297644495
9,0.5,5,conservative,True,-0.122263463057
10,0.5,5,conservative,True,-0.138211236134
11,0.5,5,conservative,True,-0.154079349617
12,0.5,5,conservative,True,-0.166934224911
13,0.5,5,conservative,True,-0.177662159008
14,0.5,5,conservative,True,-0.186966760026
15,0.5,5,conservative,True,-0.195061229446
16,0.5,5,conservative,True,-0.202753386204
17,0.5,5,conservative,True,-0.208503709293
18,0.5,5,conservative,True,-0.208023808451
19,0.5,5,conservative,True,-0.210455165739
20,0.5,5,conservative,True,-0.212305724441
21,0.5,5,conservative,True,-0.210424371056
22,0.5,5,conservative,True,-0.211692236372
23,0.5,5,conservative,True,-0.212239156254
24,0.5,5,conservative,True,-0.213469627736
25,0.5,5,conservative,True,-0.217495784562
26,0.5,5,conservative,True,-0.219704752805
27,0.5,5,conservative,True,-0.227483323534
28,0.5,5,conservative,True,-0.235482619484
29,0.5,5,conservative,True,-0.24357809503
30,0.5,5,conservative,True,-0.252700218327
31,0.5,5,conservative,True,-0.264946696852
32,0.5,5,conservative,True,-0.270422638822
33,0.5,5,conservative,True,-0.277793480895
34,0.5,5,conservative,True,-0.285252031638
35,0.5,5,conservative,True,-0.28884699783
36,0.5,5,conservative,True,-0.290619932341
37,0.5,5,conservative,True,-0.291007707581
38,0.5,5,conservative,True,-0.287870742656
39,0.5,5,conservative,True,-0.281411795058
40,0.5,5,conservative,True,-0.279436711606
41,0.5,5,conservative,True,-0.276921154144
42,0.5,5,conservative,True,-0.264959252792
43,0.5,5,conservative,True,-0.257387150312
44,0.5,5,conservative,True,-0.252224341308
45,0.5,5,conservative,True,-0.240187222594
46,0.5,5,conservative,True,-0.225973441261
47,0.5,5,conservative,True,-0.21670349624
48,0.5,5,conservative,True,-0.209831174321
49,0.5,5,conservative,True,-0.194497174114
50,0.5,5,conservative,True,-0.186216161859
51,0.5,5,conservative,True,-0.18192878633
52,0.5,5,conservative,True,-0.187345245455
-52,1.5,5,conservative,True,-0.136873223083
-51,1.5,5,conservative,True,-0.168232041726
-50,1.5,5,conservative,True,-0.186353630037
-49,1.5,5,conservative,True,-0.202294123168
-48,1.5,5,conservative,True,-0.215022167711
-47,1.5,5,conservative,True,-0.226101756627
-46,1.5,5,conservative,True,-0.2276008343
-45,1.5,5,conservative,True,-0.225776997723
-44,1.5,5,conservative,True,-0.22322286334
-43,1.5,5,conservative,True,-0.221596441106
-42,1.5,5,conservative,True,-0.219992343482
-41,1.5,5,conservative,True,-0.213565805522
-40,1.5,5,conservative,True,-0.209250781706
-39,1.5,5,conservative,True,-0.202025617766
-38,1.5,5,conservative,True,-0.194319217907
-37,1.5,5,conservative,True,-0.183143289578
-36,1.5,5,conservative,True,-0.173480745486
-35,1.5,5,conservative,True,-0.159058116585
-34,1.5,5,conservative,True,-0.143544397216
-33,1.5,5,conservative,True,-0.127752883451
-32,1.5,5,conservative,True,-0.110705676034
-31,1.5,5,conservative,True,-0.0951671869564
-30,1.5,5,conservative,True,-0.0796704684973
-29,1.5,5,conservative,True,-0.0630985198596
-28,1.5,5,conservative,True,-0.0428137748935
-27,1.5,5,conservative,True,-0.0223145618864
-26,1.5,5,conservative,True,-0.00537193180648
-25,1.5,5,conservative,True,0.00931489140972
-24,1.5,5,conservative,True,0.0249455994752
-23,1.5,5,conservative,True,0.0394483122366
-22,1.5,5,conservative,True,0.0565250887604
-21,1.5,5,conservative,True,0.0668724631023
-20,1.5,5,conservative,True,0.0771676372729
-19,1.5,5,conservative,True,0.0889832777673
-18,1.5,5,conservative,True,0.097842709773
-17,1.5,5,conservative,True,0.102339027317
-16,1.5,5,conservative,True,0.111485815169
-15,1.5,5,conservative,True,0.114290234618
-14,1.5,5,conservative,True,0.118137783217
-13,1.5,5,conservative,True,0.117798325521
-12,1.5,5,conservative,True,0.112834535985
-11,1.5,5,conservative,True,0.106521793131
-10,1.5,5,conservative,True,0.0968930815257
-9,1.5,5,conservative,True,0.0893829069033
-8,1.5,5,conservative,True,0.0799345469804
-7,1.5,5,conservative,True,0.071576679222
-6,1.5,5,conservative,True,0.0581427566366
-5,1.5,5,conservative,True,0.0486775459122
-4,1.5,5,conservative,True,0.0376252201294
-3,1.5,5,conservative,True,0.0258607249539
-2,1.5,5,conservative,True,0.0135986331342
-1,1.5,5,conservative,True,0.00403885105537
0,1.5,5,conservative,True,-0.00325118489555
1,1.5,5,conservative,True,-0.0132936909421
2,1.5,5,conservative,True,-0.0237382730225
3,1.5,5,conservative,True,-0.0320219594174
4,1.5,5,conservative,True,-0.0448007349089
5,1.5,5,conservative,True,-0.0588155112663
6,1.5,5,conservative,True,-0.0742051200562
7,1.5,5,conservative,True,-0.0876531069921
8,1.5,5,conservative,True,-0.102614466111
9,1.5,5,conservative,True,-0.117571570244
10,1.5,5,conservative,True,-0.135595186459
11,1.5,5,conservative,True,-0.15239289492
12,1.5,5,conservative,True,-0.166963313716
13,1.5,5,conservative,True,-0.17971798579
14,1.5,5,conservative,True,-0.188911562625
15,1.5,5,conservative,True,-0.196007526518
16,1.5,5,conservative,True,-0.201206346392
