replicate,absolute_improvement_mps,relative_improvement_percent
397,-0.000367043580915,-0.0498245132019
398,-0.000527201098108,-0.0744934139628
399,-0.000556859794281,-0.0764937746775
400,-0.000274426407727,-0.0381070933362
401,-0.000877755570378,-0.121323398778
402,-0.000453578708636,-0.0631078288675
403,-0.000242162613631,-0.033247437567
404,-0.000360244133695,-0.0503746226478
405,-0.000122578889183,-0.0167147281056
406,-0.000535335523596,-0.0739981502319
407,-0.000359462573525,-0.050839568409
408,-0.000296856712605,-0.0397432788014
409,-0.000427463578638,-0.0586915612236
410,-0.000513054876498,-0.069004010031
411,-0.000717084506715,-0.099981796932
412,-0.000418452698004,-0.0570886307516
413,-0.000573496270331,-0.0787458423614
414,-0.000402292161613,-0.0553433566086
415,-0.000424150277585,-0.0564047658806
416,-0.00032937362117,-0.0455846113033
417,-0.000352415459554,-0.0487102092332
418,-0.000223399810473,-0.0303114453923
419,-0.000466214769314,-0.0663400559969
420,-0.000606614889666,-0.0844381659939
421,-0.000675123587535,-0.0956650492563
422,-0.00058845474865,-0.0808763455221
423,-0.000495838604889,-0.0683317649582
424,-0.000621287028959,-0.0847345826892
425,-0.000803889995432,-0.108664615252
426,-0.000327991881635,-0.0447324699525
427,-0.000651754370988,-0.0909407270775
428,-0.000377944994644,-0.0518958211183
429,-0.000367219064381,-0.0498162563065
430,-0.000193595544063,-0.0271597717148
431,-0.000515119606759,-0.0729991433254
432,-0.000463071100505,-0.0625012070211
433,-0.000610034906512,-0.0830358890436
434,-0.000691377893062,-0.094540687053
435,-0.000464199942267,-0.0639725796432
436,-0.000444301043036,-0.0627572214268
437,-0.000694110123196,-0.0947637530811
438,-0.000537227639853,-0.0742444575338
439,-0.000326087430621,-0.0449400244393
440,-0.000328568736437,-0.0452731756923
441,-0.000188632991443,-0.0254116812174
442,-0.000319660205612,-0.0438368588588
443,-0.00050219262879,-0.068352285559
444,-0.000366220163058,-0.051273192334
445,-0.0004973541094,-0.0703707411409
446,-0.000453829490877,-0.0633089193284
447,-0.000105495544416,-0.0150427396118
448,-0.000384946799232,-0.0525379173355
449,-0.000641251551153,-0.0905271885121
450,-0.000566122280224,-0.0769790293249
451,-0.000660213543049,-0.0886366193117
452,-0.000469364780688,-0.0642202358552
453,-0.000426739108742,-0.0590158347134
454,-0.000300961799652,-0.0420521833479
455,-1.92035801542e-05,-0.00257735370499
456,-0.000680007033903,-0.0935423324336
457,-0.000775720536265,-0.108725851994
458,-0.000532397740242,-0.0730926068224
459,-0.000471847722758,-0.0641302817546
460,-0.000722330532361,-0.100575268611
461,-0.000666933460744,-0.0919051575986
462,-0.000438946278533,-0.0590402120824
463,-0.000335438767639,-0.0460771082292
464,-4.01234563329e-05,-0.00546208229088
465,-0.000521143644181,-0.0717128728982
466,-0.000639112107842,-0.089810568959
467,-0.00024881685544,-0.0339365606037
468,-0.000652633867692,-0.089843433955
469,-0.000381745677808,-0.0520426900557
470,-0.000199575569837,-0.0271978656309
471,-0.000325650871854,-0.0442149721776
472,-0.000642882050656,-0.0899100537156
473,-0.000500484089396,-0.0703683503043
474,-0.00016159391326,-0.022058484823
475,-0.000465265931913,-0.0654561147288
476,-0.000303562519648,-0.0419105774073
477,-0.000436329145836,-0.0591234477906
478,-0.000632569093802,-0.0873367293757
479,-0.000415001331508,-0.0584237261747
480,-0.000229315820898,-0.0318164535418
481,-0.000506542295474,-0.0697049735397
482,-0.000490980363862,-0.0691487654439
483,-0.000295481902425,-0.041953589767
484,-0.000536404022065,-0.074409397842
485,-0.000557299625001,-0.0757612413374
486,-0.000610969014242,-0.0814747853771
487,-0.000507089810331,-0.0692658135985
488,-0.000414551859556,-0.0576940669049
489,-0.000346198204554,-0.047670768617
490,-0.00033673418584,-0.0459732725237
491,-0.000414375431513,-0.0569633652865
492,-0.000524271591072,-0.0715532874076
493,-0.000531508420556,-0.0751438608405
494,-0.000540621349347,-0.0744439764656
495,-0.000258507820741,-0.0356103979281
496,-0.000297609729797,-0.0405255074056
497,-0.000720361641784,-0.0974698534892
498,-0.000528382971106,-0.0733349947569
499,-0.000398179740322,-0.0546768609528
500,-0.000342426951854,-0.0485689509555
501,-0.000222563218082,-0.0308308689964
502,-0.000276911984983,-0.0386529059071
503,-0.000368985250334,-0.0505165206375
504,-0.000465779557917,-0.0632193593013
505,-0.000553239181324,-0.0747116903741
506,-0.000638610572967,-0.0875686452619
507,-0.000542311376626,-0.0752755684982
508,-0.000489339695858,-0.0687136132596
509,-0.000416159077515,-0.0573693774452
510,-0.000668320558416,-0.0932934347178
511,-0.0002807357283,-0.0382025497689
512,-9.9060686628e-05,-0.0134254493615
513,-0.000492138967253,-0.0673373374866
514,-9.5316343568e-05,-0.0130166093018
515,-0.000558862101834,-0.076877850105
516,-0.000198452868421,-0.0272332336836
517,-0.000496790839772,-0.0693076418878
518,-0.000677800254671,-0.0967886135877
519,-0.000470945736422,-0.0652799324924
520,-0.00039061228712,-0.0537935155099
521,-0.000174754814874,-0.0246707453767
522,-0.000549441778286,-0.0762318549086
523,-0.000459680835901,-0.0639042244392
524,-0.00045394597326,-0.0631184935676
525,-0.000265035551993,-0.035658442442
526,-0.000496239999915,-0.0695274718174
527,-0.000431863353313,-0.0599762639978
528,-0.000522320784686,-0.0726229691391
529,-0.000593071704657,-0.080253831837
530,-0.000631282700201,-0.0867861492061
531,-0.000158031405047,-0.0213510484103
532,-0.000405717048869,-0.0558177002417
533,-0.000499364139541,-0.0683458851095
534,-0.00069096133274,-0.0953186880604
535,-0.000263415421336,-0.0367429997682
536,-0.00019575752064,-0.0275061905685
537,-0.00051536396927,-0.0699665775394
538,-0.000249124697848,-0.0341548876759
539,-0.000423203121142,-0.0580062739193
540,-0.000753857230321,-0.104347585235
541,-0.000301576531365,-0.0410896704762
542,-0.000891537481747,-0.124129304355
543,-0.000377347288931,-0.0520946401057
544,-0.000420926787283,-0.0593658369796
545,-0.000433059313108,-0.0600193288577
546,-0.000519648303248,-0.0721342432941
547,-0.000370604964535,-0.0504929108155
548,-0.000587677286864,-0.0813069650071
549,-0.000550144763651,-0.0765836449705
550,-0.000475915748648,-0.0644215452179
551,-0.000463300951587,-0.0659504166149
552,-0.000465648083569,-0.0653560004125
553,-0.000460845006946,-0.0647037698307
554,-0.000499963856485,-0.0688917961349
555,-0.000177037571214,-0.0239830518272
556,-0.000462104072004,-0.0627693479865
557,-9.98525686913e-05,-0.0134764041792
558,-0.000328818134444,-0.0458336640142
559,-0.00047212786771,-0.0642006179097
560,-0.000287936163179,-0.0401714678467
561,-0.000332326096285,-0.0461176816863
562,-0.000481467805115,-0.0669375159253
563,-0.000518789646787,-0.0703404784422
564,-0.000606037350061,-0.0822268966107
565,-0.000527481179296,-0.0729126629622
566,-0.000386550177007,-0.0533219238934
567,-0.000565526736673,-0.0775926509862
568,-0.000326269543369,-0.0444855170313
569,-0.000531431726038,-0.0745637507434
570,-0.000503940838113,-0.0705440670363
571,-0.000555290870405,-0.0780537367775
572,-0.000538372497927,-0.0738377459217
573,-0.000434139228448,-0.0600993140357
574,-0.000787642159549,-0.108165952997
575,-0.000433408304257,-0.0624982722799
576,-0.000182526503771,-0.0248795266809
577,-0.000382281500716,-0.0543614140673
578,-0.000555329672955,-0.0761624077259
579,-0.000482446204878,-0.0666744422003
580,-0.000270000002293,-0.0365201978532
581,-0.000533181377396,-0.0745617701804
582,-0.000519302765153,-0.0721135127088
583,-0.000372108600166,-0.0497270416922
584,-0.000715030847579,-0.0974790419465
585,-0.000401428536133,-0.0563669226134
586,-0.000242970984003,-0.0339074579358
587,-0.000583288062988,-0.0776958761247
588,-0.000361441392571,-0.0506011250994
589,-0.000610696823643,-0.0831142645686
590,-0.000569859881097,-0.0792809327421
591,-0.000341140674867,-0.0467449384781
592,-0.000515546216592,-0.0705422043576
593,-0.000372648685938,-0.0516558702403
594,-0.000178322173859,-0.024932270339
595,-0.000414779876172,-0.0560073121425
596,-0.000190179497759,-0.0260223286733
597,-0.000250901048346,-0.0346731954129
598,-0.00026723596539,-0.0371360362791
599,-0.00035548256965,-0.0491715533154
600,-0.000757451589099,-0.107199931032
601,-0.000145510007008,-0.0197159037189
602,-0.00037217305004,-0.0533934701723
603,-0.000293346712837,-0.0398357848023
604,-0.000284507694782,-0.0396679294045
605,-0.000170773941064,-0.0231333659384
606,-0.000602002111854,-0.0819357447752
607,-0.000462762841427,-0.0635156047528
608,-0.000641117396882,-0.0905047742022
609,-0.000714550713932,-0.0967578418173
610,-0.000262891406834,-0.0368651856618
611,-0.000429222757059,-0.0599625710384
612,-0.00016393549539,-0.0227164098197
613,-0.000208214844214,-0.0288072751538
614,-0.000484270678248,-0.0659386456043
615,-0.000424144993827,-0.0589670420216
616,-0.000720443613063,-0.0991330139685
617,-0.000350621571798,-0.0494263275732
618,-0.000481309059241,-0.0657649089067
619,-0.00076789094127,-0.109609372387
620,-0.000629504368546,-0.0863749059637
621,6.72227960385e-06,0.000928430353724
622,-0.000375591742144,-0.0528248295468
623,-0.000346034182802,-0.0480079304252
624,-0.000437814884075,-0.0606569446321
625,-0.000351240378157,-0.0485973908081
626,-0.000257472141566,-0.0356371753789
627,-0.000509230665709,-0.0714038077992
628,-0.000771162785274,-0.105422759116
629,-0.000137364638668,-0.0187628132057
630,-0.000472709285057,-0.0670619739071
631,-0.000482505201852,-0.0655081391769
632,-0.000431355606086,-0.0583720630263
633,-0.000298586178589,-0.0408599405817
634,-0.000537871708703,-0.0727743081887
635,-0.00065200791356,-0.0903768388663
636,-0.00043975173513,-0.058623462639
637,-0.000600411674152,-0.0828982388216
638,-0.000378302065508,-0.0519632985217
639,-0.00011786097887,-0.0159866992444
640,-1.00669169955e-05,-0.00139599164361
641,-0.000510661084328,-0.0698254428685
642,-0.000393724122278,-0.0538484271657
643,-0.000372567546693,-0.051269506381
644,-0.000620490266162,-0.0856215379208
645,-0.000501082002959,-0.0689814436191
646,-0.000515523654614,-0.0702809631924
647,-0.000418441461684,-0.0573793943862
648,-0.000305009660067,-0.0417482189292
649,-0.000566941278632,-0.0800629772961
650,-0.000330634655753,-0.0447477175686
651,-0.000525375033429,-0.0709469553184
652,-0.000654202842902,-0.0901745525868
653,-0.000379541160406,-0.0514548647214
654,-0.000484272624183,-0.0690636715808
655,-0.000409711227025,-0.0570566494946
656,-0.000248698356499,-0.033851587793
657,-0.000395093318536,-0.054784609065
658,-0.000432340249545,-0.0601083743116
659,-0.000502799697027,-0.0696123680258
660,-0.000181387260765,-0.0250129767073
661,-0.000277377739519,-0.0382607761085
662,-0.000649649572882,-0.0894463038217
663,-0.000520568789313,-0.069302424311
664,-0.000489812818775,-0.0671745965069
665,-0.0003689242275,-0.0520314708355
666,-0.000243811532399,-0.0326145313571
667,-0.000621054318558,-0.0880939438995
668,-0.000604761479547,-0.08370294599
669,-0.000538309574869,-0.0749642986039
670,-0.000464836570554,-0.0652463322947
671,-0.000548259602428,-0.075111536485
672,-0.000299956582146,-0.0421130190628
673,-0.000322411629018,-0.0449032720825
674,-0.000386191661913,-0.0535296396821
675,-0.000524809497086,-0.072612651019
676,-0.000597255162147,-0.0848208696305
677,-0.00074756324269,-0.104249420054
678,-0.000537378460157,-0.0743164694518
679,-0.000531241684407,-0.072566052122
680,-0.00068227278359,-0.0941986694532
681,-0.000393723750019,-0.0546263771106
682,-0.000391590451233,-0.0539715162665
683,-0.000203025799564,-0.0277724907328
684,-0.000268454593117,-0.03753144927
685,-0.000330589877265,-0.0448700009566
686,-0.000492821617695,-0.0686699385852
687,-0.000418137499349,-0.0579069481042
688,-0.000423242211762,-0.0590378268907
689,-0.000358470442594,-0.0518992750409
690,-0.000349981112681,-0.0486779038695
691,-0.000557008017527,-0.0781276996284
692,-0.000592929928716,-0.0818929806337
693,-0.000461647978938,-0.0637787695002
694,-0.000304588295132,-0.0415018472246
695,-0.000252961968958,-0.0347265579214
696,-0.000300412438586,-0.0412737017046
697,-0.000419200356615,-0.0577030522597
698,-0.000349346811879,-0.0482979925003
699,-0.000449684934985,-0.0626191094084
700,5.42800716752e-06,0.000751584897266
701,-0.000502577195598,-0.0682911967403
702,-0.000673323926317,-0.0916782633445
703,-0.000532877657421,-0.0716326127893
704,-0.000487983119217,-0.0667280915892
705,-0.00031450291886,-0.0434184641087
706,-0.000380302281751,-0.0520033792952
707,-0.000412228146045,-0.0559586192326
708,-0.000427323836164,-0.0589523852948
709,-0.000477784760602,-0.0652358270448
710,-0.000556951499662,-0.0780123278018
711,-0.000560536744315,-0.0773774758631
712,-0.000458339905187,-0.0629558088284
713,-0.000363983559675,-0.0503307540289
714,-0.000559638342849,-0.0756580250577
715,-0.000354710824368,-0.0486410010605
716,-0.000803720661376,-0.109549886019
717,-0.000403691712264,-0.0557046345407
718,-0.000680452101831,-0.0964763158613
719,-0.00015905821562,-0.0219585585557
720,-0.000359485291146,-0.0504391400868
721,-0.000482721304491,-0.0675280492968
722,-0.000364213794403,-0.0501102028106
723,-0.000321656495175,-0.0444746133661
724,-0.000746568641866,-0.105358772269
725,-0.000286085210029,-0.0389486347822
726,-0.000378632489523,-0.0519488633269
727,-0.000599315233682,-0.0829064754057
728,-0.000118686086391,-0.0163117137965
729,-0.000455945717315,-0.0633722080035
730,-0.000507189264236,-0.0702581686938
731,-0.000463799719795,-0.0639077893839
732,-0.000387607326464,-0.0526524102666
733,-0.000362613966569,-0.0497752990433
734,-0.000286653746347,-0.038964740393
735,-0.000396102323688,-0.0536624869882
736,-0.000455073314972,-0.0624468196323
737,-0.00035855205658,-0.049703161567
738,-0.00036980063986,-0.0509649513216
739,-0.00018301947539,-0.0248704362954
740,-0.00027676298638,-0.0377555020201
741,-0.00042524367258,-0.0580417999443
742,-0.000278138857682,-0.0386419804897
743,-0.000171715151543,-0.0233711335643
744,-0.000544895776985,-0.0734427895503
745,-0.000223079460181,-0.030407799781
746,-0.000312487196254,-0.0435726138919
747,-0.000381364083963,-0.0520845719365
748,-0.000301579659083,-0.0419960966568
749,-0.000382862227756,-0.052289995409
750,-0.000400096657595,-0.0551318203726
751,-0.000334254630197,-0.0459830769378
752,-0.00056660184518,-0.0802485800689
753,-0.00038506441555,-0.0519449500952
754,-0.000370425952048,-0.0511898962385
755,-0.000639761769059,-0.089531285339
756,-0.000375270753493,-0.0522423764347
757,-0.000227564006778,-0.0316781781555
758,-0.000782435284532,-0.105744432817
759,-0.000349991494473,-0.0484964747059
760,-0.000360029356909,-0.049342734678
761,-0.000280413274147,-0.038424306513
762,-0.000576773863022,-0.0805275969137
763,-0.000576654987042,-0.079104062856
764,-0.000316137094871,-0.0439471978034
765,-0.000554778118204,-0.0755385196499
766,-0.000316124799167,-0.043502005123
767,-0.000519067134368,-0.0724810938474
768,-0.000469005388758,-0.0645442878335
769,-0.000594605509592,-0.0827899784688
770,-0.000621560703039,-0.0859971826811
771,-0.000496111384408,-0.0697329799525
772,-0.000415322955297,-0.05728898496
773,-0.000265140174872,-0.0360693349355
774,-0.000379490431186,-0.052371618592
775,-0.000402468664228,-0.0561522459135
776,-0.00057241449563,-0.0788836035036
777,-0.000418782249828,-0.0562262183386
778,-0.000293032688408,-0.040517074846
779,-0.000678399014477,-0.0971605216869
780,-0.000299329136399,-0.0405833477799
781,-0.000356751678784,-0.0489187262206
782,-0.000654621263648,-0.0908124444465
783,-0.000715304888713,-0.097935109765
784,-0.000448984719634,-0.0623226937302
785,-0.000673639570592,-0.0937842040938
786,-0.00037257703256,-0.0524965025199
787,-0.000391935491399,-0.0527543157111
788,-0.000396388278056,-0.0546066831552
789,-0.000424472294956,-0.0570949846757
790,-0.000814021920801,-0.111874095298
791,-0.000449552668711,-0.0616160810585
792,-0.000322771596481,-0.0443094893048
793,-0.00025775963192,-0.0346626207225
794,-0.000498757380477,-0.0689555821271
795,-0.000696539695259,-0.0966332555075
796,-0.000389938382152,-0.0551149420199
797,-0.000492251469717,-0.066713190564
798,-0.000431774997224,-0.0579977394674
799,-0.000220707276716,-0.0300630003979
800,-0.000485069402466,-0.0665594950354
801,-0.000372254635282,-0.0512937155298
802,-0.000306646890418,-0.0429477794229
803,-0.000192360453587,-0.0266331957373
804,-0.000358068099291,-0.0498178372641
805,-0.000352687595993,-0.0488887232348
806,-0.000562472795965,-0.0785751721098
807,-0.000508167021849,-0.0711634590371
808,-0.000168298263447,-0.0234403320756
809,-0.000350614571959,-0.0484672253625
810,-0.000601158628425,-0.0833900613654
811,-0.000540799348891,-0.0746547487256
812,-0.000504177591462,-0.0705086229513
813,-0.000433372042453,-0.0601775057721
814,-0.000557342548053,-0.0768515250187
815,-0.000417143759981,-0.0579871656751
816,-0.000510864766122,-0.0710766397239
817,-0.000656937161634,-0.0919020388643
818,-0.000693382609695,-0.0950352116124
819,-0.00101209593535,-0.145396144934
820,-0.000813905224098,-0.112852905671
821,-0.000400017613045,-0.0565103787633
822,-0.000550347458264,-0.0756577503672
823,-0.000523008460353,-0.0708602454144
824,-0.000564538992302,-0.0789159538839
825,-0.000254731911264,-0.0353007569451
826,-0.000508606726291,-0.068736080851
827,-0.000350427451443,-0.048295846924
828,-0.000551322974855,-0.0765839343223
829,-0.000443522186174,-0.062022125943
830,-0.000139844901505,-0.0192577368799
831,-0.000330639188354,-0.0447808345185
832,-0.000225723723098,-0.0308096868801
833,-0.000497901223071,-0.068776734369
834,-0.000479483255669,-0.0667036188761
835,-0.000464701012511,-0.0647186067709
836,-0.000467580544629,-0.0664062685806
837,-0.000573516684755,-0.0823332349651
838,-0.000665973098173,-0.0908521632846
839,-0.000643980587548,-0.0881214281232
840,-0.000310376726712,-0.0420844119404
841,-0.000728474490755,-0.100139848727
842,-0.000476260868926,-0.065840317725
843,-0.000443766559671,-0.0610687804986
844,-0.000465730640102,-0.0640661063905
845,-0.000565722112382,-0.0786563939193
846,-0.000437307736042,-0.0603886652097
847,-0.000540392634884,-0.0727268506768
848,-0.000858191453836,-0.117796394511
849,-0.000316654593095,-0.0440528091198
850,-0.000225129340956,-0.0305041392835
851,-0.000313721484314,-0.042392471699
852,-0.000265822877077,-0.0368897064558
853,-0.00045735204319,-0.0626398763155
854,-0.000427846589546,-0.0596236170665
855,-0.000116962839229,-0.0159696381251
856,-0.000784898771484,-0.109456170014
857,-0.000818340723236,-0.115438106378
858,-0.00034882042775,-0.0478090350883
859,-0.000258097785721,-0.0355849036087
860,-0.000397499263165,-0.055332619567
861,-0.000316525731451,-0.0431956256692
862,-0.000368781922151,-0.0500960281293
863,-0.000223153479438,-0.0311638605689
864,-0.000377263641769,-0.0518746340347
865,-0.000626070589746,-0.0870368297131
866,-0.000517373821931,-0.0714674737203
867,-0.000455411751476,-0.0642440756974
868,-0.000440310122175,-0.060860659606
869,-0.000312637172174,-0.0431069675377
870,-0.000289799619915,-0.0395246656781
871,-0.000580618582841,-0.0817344216767
872,-0.000434506689325,-0.060221348132
873,-0.000453260010336,-0.0624700651261
874,-0.000455115056653,-0.0617881494739
875,-0.000345689189956,-0.0475853953589
876,-0.000404022221281,-0.0548812871995
877,-0.000234959936163,-0.0322438996141
878,-0.000712484340408,-0.097768723706
879,-0.000636027049519,-0.0855602429732
880,-0.0005566182135,-0.0777230375997
881,-0.000203693203747,-0.0278967862149
882,-0.000154462088382,-0.021187950342
883,-0.000785770115301,-0.111058240361
884,-0.000718795841177,-0.0987312999169
885,-0.000712429536455,-0.0950032313683
886,-0.000320469193545,-0.0435787821276
887,-0.000685008314131,-0.0953415547527
888,-0.000512861126923,-0.0699274278713
889,-0.000408675334012,-0.0575621239549
890,-0.000316997633034,-0.0422773598518
891,-0.000165337165572,-0.0224954976778
892,-0.000353905561799,-0.0492843764763
893,-0.000615428078258,-0.0881740100946
894,-0.000429077669165,-0.0590335765629
895,-0.000339916780078,-0.0460084064671
896,-0.000312856993051,-0.0444860878582
897,-0.000295855469867,-0.0408342354471
898,-0.000461036957966,-0.0626311794265
899,-0.000414710073763,-0.0572760538259
900,-0.000270722124992,-0.0373564175787
901,-0.000226239544267,-0.0310250508328
902,-0.000496649469748,-0.0673609885295
903,-0.000376554067939,-0.0523185235751
904,-0.000404663385734,-0.0565322080318
905,-0.000423997237577,-0.0580830708791
906,-0.000389454564549,-0.0537036718781
907,-0.000320790886747,-0.0449599330514
908,-0.000503514535425,-0.0680252012207
909,-0.00032934742916,-0.0452258502258
910,-0.000660228977898,-0.090106084659
911,-0.000691079726721,-0.0955376039714
912,-0.000292878975149,-0.0399205566685
913,-0.000480228372169,-0.0666445613364
914,-0.000299897586263,-0.0413022063471
915,-0.000538483887573,-0.0726383520335
916,-0.000630995858827,-0.0862773105724
917,-0.000504939325669,-0.0699726366155
918,-0.00051897032229,-0.0722708427242
919,-0.000369074276599,-0.0513516714462
920,-0.000601931281015,-0.0829239380489
921,-0.000521423348238,-0.0718265882608
922,-0.000784343989816,-0.108176271158
923,-0.000589239717116,-0.0817147694062
924,-0.000334842825926,-0.0457948510056
925,-0.000601736346937,-0.0858051812184
926,-0.000249332869919,-0.0346321619559
927,-0.000481884157948,-0.0658460473055
928,-0.000478645686709,-0.0653967722152
929,-0.000509615802733,-0.0698307472411
930,5.74525996377e-06,0.000797576364969
931,-0.000209589150821,-0.028563853628
932,-0.000730239274659,-0.100684005598
933,-0.000454154177026,-0.0628135235036
934,-0.00072031278873,-0.100353043229
935,-0.000611745516823,-0.0835646245607
936,-0.000411678582617,-0.0559124948443
937,-0.000211739129204,-0.0286223119053
938,-0.000659755517638,-0.0910061422333
939,-0.000485609863055,-0.0688083542472
940,-0.000624019123189,-0.0863736389024
941,-0.000428129295431,-0.0587608563782
942,-0.000656564570821,-0.0917045541065
943,-0.00079006226084,-0.111282189116
944,-0.000691964946132,-0.0967654175706
945,-0.000365634180542,-0.0502312345913
946,-0.000782653854563,-0.107045964997
947,-0.000554226467551,-0.0742866953836
948,-0.000511199555339,-0.0705800210627
949,-0.000405009613484,-0.0560175037466
950,-0.000327835647102,-0.0453047823553
951,-0.000651424565349,-0.0889525057081
952,-0.000277571221372,-0.0384026916426
953,-0.000628311919948,-0.0889983261167
954,-0.000573995031783,-0.0801594815622
955,-0.000727705816186,-0.101208452927
956,-0.000212937650356,-0.0286067559775
957,-0.000391850241087,-0.0525696860183
958,-0.000315037094061,-0.0425219100758
959,-0.000354815400494,-0.0478200167393
960,-0.000359953279735,-0.049781083431
961,-0.000292289054299,-0.0412489680688
962,-0.000407191162378,-0.0557692652871
963,-8.37207282749e-05,-0.0114258387505
964,-0.000451248038124,-0.0637859823267
965,-0.00037654013583,-0.0521455469841
966,-0.00039461480984,-0.054416568827
967,-0.000447586601578,-0.0618396644515
968,-0.000390749315481,-0.0544143400248
969,-0.000306254324864,-0.0429654259409
970,-0.000509582500115,-0.0702041870813
971,-0.000341623288239,-0.0458747827823
972,-0.000756427919525,-0.103730873604
973,-0.000481763618106,-0.0685787970341
974,-0.000363423819169,-0.0488866199487
975,-0.000760096351375,-0.102267163725
976,-0.000654863995894,-0.0898948115589
977,-0.000515968369348,-0.0685743741287
978,-0.000374627547004,-0.0527379967257
979,-0.00046979481357,-0.0657842156553
980,-0.0003718397486,-0.0522062905537
981,-0.000150204317747,-0.0208402832323
982,-0.000544832205352,-0.0741307499834
983,-0.000409209074072,-0.0569786779573
984,-0.000429282643185,-0.0594433862081
985,-0.00052683440095,-0.0738843348671
986,-0.000649920902396,-0.0904908028431
987,-0.00047365130907,-0.0663286458833
988,-0.00032339963405,-0.045422736321
989,-0.000440067483243,-0.0601342166468
990,-0.000569939912928,-0.07997747964
991,-0.000308547524755,-0.0421745993152
992,-0.000339494731885,-0.0468879893495
993,-0.000238720366235,-0.0334707656725
994,-0.000459139418172,-0.0647892623872
995,-0.000306215719507,-0.0430125301433
996,-0.000235485729641,-0.0317119065391
997,-0.000673685651986,-0.0948945424859
998,-0.000330731762167,-0.0443177138158
999,-0.000533347922915,-0.0719955863475
1000,-0.000545676747441,-0.073210464019
1001,-0.000663952975662,-0.090798770454
1002,-8.13993214969e-05,-0.0111812870344
1003,-0.000565727035156,-0.0797432685254
1004,-0.000456235566997,-0.0608883473488
1005,-0.00038092493526,-0.052686558158
1006,-0.000308368674251,-0.0430517704432
1007,-0.000600449938675,-0.0824029257036
1008,-0.000500765821392,-0.0687616604524
1009,-0.000693598920085,-0.096770713539
1010,-0.000544425170452,-0.0763818173702
1011,-0.000513303531453,-0.07009416707
1012,-0.000506027930809,-0.0694925388529
1013,-0.000468922906309,-0.0658144263586
1014,-0.000396179715696,-0.0553839313269
1015,-0.000683841620166,-0.0955524345043
1016,-0.000591201564455,-0.081246439818
1017,-0.000383676388576,-0.0536531258197
1018,-0.000330179788982,-0.0451202379604
1019,-0.00030672650309,-0.0420081667232
1020,-0.00045152393746,-0.0619608143412
1021,-0.00035616971055,-0.0482839662414
1022,-0.000359123481212,-0.0507327193338
1023,-0.00027384457368,-0.0377539138923
1024,-0.000460527951633,-0.063328393784
1025,-0.000683810415579,-0.0964820257883
1026,-9.29624223813e-05,-0.0127029275176
1027,-0.000650020831057,-0.0897616747526
1028,-0.000455537742836,-0.0641320243034
1029,-0.000532826857618,-0.0723344289648
1030,-0.000675393344018,-0.0950350394661
1031,-0.000444952597809,-0.060302452598
1032,-0.000474003080483,-0.0645374146941
1033,-0.000225562252573,-0.0306710441801
1034,-0.000383235063434,-0.0517570698554
1035,-0.000671864580482,-0.0916148743051
1036,-0.000401049163309,-0.0551448020625
1037,-0.000371358726045,-0.0504343443077
1038,-0.000359954403327,-0.0500432752567
1039,-0.000415905286847,-0.0567599071097
1040,-0.000369292520492,-0.0510348996224
1041,-0.000640865788778,-0.0866016292638
1042,-0.000606890456681,-0.0848001088313
1043,-0.000169121689593,-0.0233734953123
1044,-0.000504883857811,-0.0699003966325
1045,-0.000406028822493,-0.0550284444168
1046,-0.000553057629076,-0.0745656802469
1047,-0.000410267373502,-0.0551041321772
1048,-0.000494106851326,-0.0697949467909
1049,-0.000356353023549,-0.0490583045517
1050,-0.000671949640647,-0.0949927284721
1051,-0.000820412178994,-0.111606412047
1052,-0.000193668681368,-0.0272941196316
1053,-0.00033487806412,-0.0461726219705
1054,-0.000482399754999,-0.0660309775319
1055,-0.000544647753954,-0.0741590118007
1056,-0.000416674308981,-0.0565735077758
1057,-0.000463504459021,-0.0642385532023
1058,-0.000310227782653,-0.0433628755258
1059,-0.000427535233377,-0.0594747784479
1060,-0.000342934683009,-0.0467705670073
1061,-0.000345137942256,-0.0475229236613
1062,-0.000256290405904,-0.0340413880911
1063,-0.000412772596326,-0.0573843083489
1064,-0.000457699228741,-0.0620278104271
1065,-0.000313641233246,-0.0437876538923
1066,-0.0005187597728,-0.0709353575529
1067,-0.000604795681922,-0.0850124422066
1068,-0.000418720798031,-0.0564237020198
1069,-0.000154580097826,-0.0213487224352
1070,-0.000388727713987,-0.0550790950149
1071,-0.000364508699078,-0.0503831716833
1072,-0.000518369119891,-0.0720802257385
1073,-0.00027600679532,-0.0377695374587
1074,-0.000727030931005,-0.0998503735293
1075,-0.000222161057761,-0.0301932107612
1076,-0.000678483582373,-0.0947522910871
1077,-0.000489282585024,-0.0670529365558
1078,-0.0006154402632,-0.0854927199922
1079,-0.000630462872388,-0.0881092750698
1080,-0.000423745454239,-0.0582941763317
1081,-0.000625606302537,-0.0888401951319
1082,-0.000414783146662,-0.0576558540883
1083,-0.000799236135515,-0.111711817857
1084,-0.000641712785843,-0.0865197289015
1085,-0.000491163696099,-0.0695820347448
1086,-0.000551259148524,-0.0765110780959
1087,-0.000704828343908,-0.0950575274713
1088,-0.00059682635733,-0.0792323769751
1089,-0.000699636758941,-0.0986108223904
1090,-0.000472520116686,-0.066782336295
1091,-0.000349071871416,-0.0478197166734
1092,-0.000624029403285,-0.0869604534679
1093,-0.000573221177252,-0.0813421874756
1094,-0.000435351414065,-0.0595476077774
