kind,case,Time [s],rel_x_m,rel_y_m,rel_dx_m,rel_dy_m,rel_x_m_causal7,rel_y_m_causal7,focal_speed_mps,centroid_speed_mps,rel_speed_mps,innovation_horizon_direction_coherence,innovation_0.8s_next5_direction_coherence,innovation_x_0.4s_m,innovation_y_0.4s_m,innovation_mag_0.4s_m,innovation_x_0.8s_m,innovation_y_0.8s_m,innovation_mag_0.8s_m,innovation_x_1.2s_m,innovation_y_1.2s_m,innovation_mag_1.2s_m
anchor,590_excursion,590.28,-25.394716666666667,-0.18390222222222263,-0.017033333333337453,0.009746666666664794,-25.338016666666665,-0.20510095238095158,1.2867345282444576,1.0948610636492655,0.5298918216543991,0.9948229651960793,0.9998631932476932,0.054150000000227294,0.03770222222216174,0.065982422360155,0.19578333333380016,0.13732761904749902,0.2391442839888692,0.3734500000006946,0.15524507936489945,0.4044328586644917
anchor,590_excursion,590.32,-25.410933333333332,-0.1749866666666655,-0.01621666666666499,0.00891555555555712,-25.35728333333333,-0.1985923809523799,1.268463076531717,1.045251325708814,0.5084080217229987,0.9903939688988651,0.9997277419517261,0.05386666666629125,0.04466412698424918,0.06997500994642637,0.1923499999992515,0.13752190476215098,0.23645464002451333,0.35898333333221544,0.1386984126987812,0.38484579157822413
anchor,590_excursion,590.36,-25.427033333333327,-0.16705333333333883,-0.016099999999994452,0.007933333333326686,-25.375583333333335,-0.1913606349206347,1.2514166849577903,0.9898914331302597,0.4919274277449979,0.9842810806510831,0.9985107805534921,0.05385000000020668,0.047556825396768115,0.07184340012722774,0.18888333333373453,0.12803428571417058,0.2281878435184498,0.3435500000006009,0.10600444444427115,0.35953239734737596
anchor,590_excursion,590.4,-25.439983333333323,-0.15806222222222388,-0.012949999999996464,0.008991111111114947,-25.39263333333333,-0.18342730158730194,1.2389419881507304,0.9426586552296237,0.47013314455734767,0.9733388385137888,0.995646288175425,0.05060000000009168,0.05022285714279109,0.07129302476115373,0.17861666666684783,0.1173485714284394,0.2137161688489464,0.31783333333360986,0.07161587301567365,0.32580187391381077
anchor,590_excursion,590.44,-25.45398333333334,-0.15073333333333494,-0.01400000000001711,0.00732888888888894,-25.409016666666666,-0.17536444444444502,1.2163091969125543,0.8965245711559712,0.45649704025332116,0.9630561518551356,0.9888176201966977,0.053233333333054134,0.058393650793808524,0.07901649340977684,0.17939999999943979,0.11714349206380908,0.21425909019853207,0.3079666666658234,0.052478730159205,0.31240596168508217
anchor,590_excursion,590.48,-25.46588333333336,-0.1379644444444459,-0.011900000000018451,0.012768888888889052,-25.42431666666667,-0.16662158730158844,1.20884925937472,0.8599872455454701,0.4405447983896387,0.9446313673761468,0.9756041685145479,0.05153333333350929,0.060099047618974874,0.07916804891602665,0.171000000000344,0.10466603174588526,0.20048934685301437,0.28368333333385465,0.013718730158509593,0.28401485378157404
anchor,590_excursion,590.52,-25.477783333333328,-0.1236088888888851,-0.011899999999968713,0.014355555555560784,-25.438616666666668,-0.15661587301587382,1.216993093151283,0.8312496739306071,0.4363229296976244,0.916729262246912,0.9506833661227752,0.05030000000011725,0.054453968253874406,0.07413045702412577,0.1631833333335635,0.0778222222220344,0.18079020590017758,0.2600500000003443,-0.046175238095520196,0.2641176917840928
anchor,590_excursion,590.56,-25.4884,-0.10759111111110897,-0.010616666666670938,0.016017777777776132,-25.451999999999998,-0.14571428571428616,1.2283319720971466,0.820275094206672,0.4315366560369615,0.8840233370616134,0.9214883879997602,0.04966666666674868,0.050503492063389596,0.07083347011394246,0.155933333333504,0.05527428571408036,0.16544017379614742,0.23718333333359354,-0.09828698412729042,0.2567416305550636
anchor,590_excursion,590.6,-25.49901666666667,-0.09074222222222517,-0.010616666666670938,0.016848888888883806,-25.464583333333334,-0.13367936507936612,1.244945800391579,0.816008570289315,0.43530132700340585,0.8533061973179693,0.9129235427272652,0.04998333333310967,0.0422787301589701,0.06546620987153419,0.1498499999995495,0.025397460317938603,0.15198701750631943,0.21618333333266548,-0.1613219047611854,0.2697405986621208
anchor,590_excursion,590.64,-25.5066,-0.07374222222222215,-0.0075833333333292785,0.017000000000003013,-25.475950000000005,-0.12034920634920658,1.2719868778214136,0.8340454514401843,0.43795993173107145,0.8223575937382261,0.930152718828215,0.04535000000014833,0.029876825396696227,0.05430697188941882,0.13400000000029166,-0.01082603174628985,0.134436613180524,0.18061666666710963,-0.23188000000038522,0.2939229740563273
anchor,590_excursion,590.68,-25.514066666666658,-0.052964444444445036,-0.007466666666658739,0.020777777777777118,-25.486533333333337,-0.10533523809523818,1.3039722598045045,0.8520274390340745,0.4592291007603266,0.8505581645750758,0.9603977293359416,0.044800000000098095,0.011549206349068322,0.04626471838563539,0.12563333333351778,-0.058609523809800196,0.13863192534803204,0.15613333333361368,-0.3170419047623163,0.35340230213339435
anchor,590_excursion,590.72,-25.52083333333335,-0.03528444444444645,-0.006766666666692345,0.017679999999998586,-25.496083333333335,-0.08884253968253983,1.338390626603716,0.8893063330378308,0.47645277896317195,0.900622013003675,0.9794300944631165,0.04131666666645373,-0.006983492063172045,0.04190269807331307,0.11078333333290757,-0.10564825396761565,0.1530833123196514,0.12251666666603711,-0.3984260317450724,0.4168376619057859
anchor,590_excursion,590.76,-25.526433333333323,-0.016471111111108883,-0.005599999999972738,0.018813333333337567,-25.50473333333333,-0.07148634920634882,1.3637686983148323,0.9328634473772396,0.48480656441927655,0.9358985018388648,0.9874196358717771,0.03853333333336195,-0.020766984127147725,0.0437731128378733,0.0967000000000624,-0.14404126984159735,0.17348999226927164,0.09078333333344091,-0.46279936507985436,0.4716194079227942
anchor,590_excursion,590.8,-25.532383333333335,-0.00030222222222064943,-0.005950000000012778,0.016168888888888233,-25.512533333333334,-0.05387111111111104,1.3862773543071198,0.9861017667799092,0.4816226564649966,0.9522582530651608,0.9908884781336171,0.03551666666676567,-0.02969333333348985,0.046293926767686094,0.08223333333353366,-0.1722450793653938,0.19086824900107108,0.05898333333364292,-0.5101726984131688,0.5135710426195403
anchor,590_excursion,590.84,-25.537983333333337,0.015111111111107078,-0.00560000000000116,0.015413333333327728,-25.519616666666668,-0.03634222222222304,1.4097074277596306,1.0439768776877136,0.4726491542285357,0.9601535329167251,0.9929632857496246,0.03316666666653134,-0.035910476190127244,0.04888343357386526,0.0687333333330642,-0.19523555555485922,0.20698114229052036,0.029783333332940032,-0.5473999999989573,0.5482096377694207
anchor,590_excursion,590.88,-25.542183333333334,0.02999555555555844,-0.004199999999997317,0.014884444444451361,-25.525783333333333,-0.019093968253968235,1.4287258313892934,1.1063600707801025,0.4579369789691243,0.9676846901362488,0.9950113815463472,0.02813333333337198,-0.04048698412714921,0.04930193026808029,0.04948333333341637,-0.21648825396858445,0.2220715298820457,-0.007133333333207759,-0.5789498412703383,0.5789937850714744
anchor,590_excursion,590.92,-25.545333333333346,0.04518222222221979,-0.0031500000000121986,0.015186666666661353,-25.53131666666667,-0.002104761904762244,1.4521294747656799,1.1663187981614276,0.4466898463659427,0.9736537574218127,0.9959272332117639,0.02521666666673994,-0.046466666666817244,0.052868056413174276,0.03441666666681087,-0.24029904761934917,0.24275118790897937,-0.0367333333331068,-0.6113955555560088,0.612498051532739
anchor,590_excursion,590.96,-25.54801666666667,0.05840444444444515,-0.0026833333333229348,0.013222222222225355,-25.53616666666667,0.013805079365079211,1.4734071410536307,1.2323585230548293,0.41581662817768306,0.9745363363197773,0.9964235069966224,0.020933333333250204,-0.04531174603144056,0.049913512928451885,0.01684999999983461,-0.24895555555494267,0.24952513128273188,-0.06905000000024586,-0.6181631746022586,0.6220077273912088
anchor,590_excursion,591.0,-25.550700000000006,0.07072000000000145,-0.0026833333333371456,0.012315555555556301,-25.540433333333336,0.028948571428571768,1.5012158354804213,1.2955253343639952,0.39332699208320354,0.9791315137240655,0.997109052029676,0.016700000000032134,-0.04796698412712702,0.050790959493330394,-0.00013333333326315255,-0.2657720634923466,0.2657720969378796,-0.09954999999989766,-0.6337923809528097,0.6415629233783784
anchor,590_excursion,591.04,-25.553266666666666,0.08069333333333262,-0.0025666666666595006,0.009973333333331169,-25.54426666666667,0.04282920634920627,1.5323112944393178,1.3606045617659237,0.3600056164880927,0.9800447883867647,0.9978308297918783,0.013316666666693067,-0.046207619047740706,0.04808822796873413,-0.01539999999993924,-0.27276634920659076,0.2732007343685041,-0.12613333333325016,-0.6330800000003662,0.6455229695202337
anchor,590_excursion,591.08,-25.555483333333335,0.09436888888889072,-0.002216666666669198,0.013675555555558105,-25.547566666666665,0.05635365079365075,1.5651457779111366,1.4216652029968837,0.34803070763411875,0.9876274873288098,0.9986405772454474,0.007999999999888985,-0.055263492063231334,0.05583953397926111,-0.034333333333545824,-0.2988006349201103,0.3007666823410688,-0.15691666666698367,-0.6590603174595343,0.6774830937578733
anchor,590_excursion,591.12,-25.55688333333333,0.10434222222222189,-0.0013999999999967372,0.009973333333331169,-25.55026666666667,0.06910095238095286,1.5974838714027646,1.486122338229988,0.32575268394708523,0.9926713408045359,0.9991501245212778,0.0009666666667342838,-0.06121079365091592,0.06121842617888493,-0.05579999999985574,-0.31653460317484505,0.3214152998956965,-0.19066666666645915,-0.6715485714289353,0.6980911556279327
anchor,590_excursion,591.16,-25.55921666666668,0.11544888888888849,-0.002333333333346843,0.011106666666666598,-25.552700000000005,0.08130857142857144,1.6362273306472435,1.5442209876249677,0.31119434635287163,0.9948488881059627,0.9992459102740715,-0.0039999999999551505,-0.07178857142867848,0.0718999234197792,-0.07208333333323225,-0.33906095238116435,0.3466386250463905,-0.2148833333331872,-0.6899949206352397,0.7226810067013055
anchor,590_excursion,591.2,-25.56155000000001,0.12413777777777923,-0.0023333333333326323,0.008688888888890745,-25.55501666666667,0.09258793650793708,1.6855321996054744,1.6072040529229505,0.2878704363918983,0.995782995854288,0.9991630253535447,-0.008116666666726502,-0.07919301587280436,0.07960787675104136,-0.08620000000010819,-0.35376190476147995,0.3641125173081654,-0.23481666666684475,-0.6961904761898403,0.7347244694999376
anchor,590_excursion,591.24,-25.563883333333337,0.13154222222222245,-0.002333333333325527,0.0074044444444432145,-25.557283333333338,0.10303619047619098,1.7384886351942443,1.6689418292537948,0.26728237498374485,0.9965187893347167,0.9992077470635697,-0.01259999999997774,-0.08851873015882471,0.0894109925508618,-0.09971666666660894,-0.36987682539701566,0.3830826015063514,-0.25314999999991983,-0.7055053968256815,0.7495483889984167
anchor,590_excursion,591.28,-25.564933333333336,0.1397777777777769,-0.0010499999999993292,0.008235555555554441,-25.55931666666667,0.11290158730158747,1.7895762556400516,1.7320070503740432,0.25181900614227415,0.9974742766997999,0.9992278964717343,-0.01998333333331459,-0.1021726984127851,0.10410856790898769,-0.11793333333329414,-0.39080571428588884,0.4082124170448587,-0.277416666666614,-0.7224622222224828,0.7738938360544444
anchor,590_excursion,591.32,-25.568083333333334,0.1396266666666648,-0.0031499999999979877,-0.00015111111111210107,-25.561433333333337,0.12132063492063493,1.8447845820918067,1.790926079493142,0.2170262665400085,0.9977883539467027,0.9991533545052111,-0.024966666666720982,-0.10813079365062926,0.11097568643609339,-0.130283333333427,-0.3935257142853864,0.41453134350528,-0.2924000000001534,-0.7127155555550629,0.7703643444048094
anchor,590_excursion,591.36,-25.571583333333336,0.13826666666666654,-0.003500000000002501,-0.0013599999999982515,-25.56373333333334,0.12759174603174575,1.905682554888566,1.8505256518834525,0.1669895853189407,0.9980741125157634,0.999101560307023,-0.029583333333292217,-0.10725650793656033,0.11126154819098154,-0.14098333333325286,-0.38007682539693455,0.4053821573300519,-0.3043499999998822,-0.680205079365243,0.7451898231284461
anchor,590_excursion,591.4,-25.57555,0.138115555555558,-0.003966666666663343,-0.00015111111110854836,-25.566400000000005,0.13241650793650805,1.9687634810051833,1.905456756632151,0.13781654143464236,0.9979325305193528,0.9989150251548002,-0.032833333333307735,-0.11461777777782321,0.11922777679929522,-0.1482499999999547,-0.37945079365088985,0.4073830719387795,-0.31079999999993646,-0.6678571428572879,0.736634104060802
anchor,590_excursion,591.44,-25.579400000000007,0.1365288888888898,-0.0038500000000070145,-0.0015866666666681795,-25.56928333333334,0.1354279365079368,2.0328713996549115,1.963736769215243,0.1042302533812164,0.99808587440279,0.998952105435782,-0.0382166666667203,-0.11786666666660804,0.12390748452862926,-0.1584500000001121,-0.36948825396814156,0.4020298152133265,-0.32191666666683716,-0.6433447619045952,0.7193905913674211
anchor,590_excursion,591.48,-25.584533333333347,0.1304844444444413,-0.0051333333333403175,-0.006044444444448516,-25.57256666666667,0.13633460317460283,2.091121955290024,2.0103863467114396,0.08515545425218916,0.9981601883597514,0.9992080671360322,-0.04249999999997911,-0.11735936507936408,0.12481774942623218,-0.1652499999999577,-0.3514412698412732,0.3883536128937552,-0.3273999999999404,-0.6071968253968325,0.6898396514929773
anchor,590_excursion,591.52,-25.590016666666664,0.12474222222222053,-0.005483333333316409,-0.005742222222220761,-25.576300000000003,0.13536317460317399,2.1470608841061756,2.052268013723203,0.09644121022412457,0.9981204511570902,0.9991173506017689,-0.0464333333332938,-0.11813650793649476,0.12693419142165857,-0.17096666666660454,-0.33596317460315067,0.3769626716274663,-0.33118333333323946,-0.5750749206348873,0.6636215522577138
anchor,590_excursion,591.56,-25.598066666666682,0.11340888888888756,-0.008050000000018542,-0.011333333333332973,-25.58103333333334,0.13159619047618978,2.2130557900459946,2.087229654448354,0.15123370543942752,0.9978252578206063,0.9985798440623126,-0.04508333333323833,-0.10752634920631277,0.11659512304583669,-0.16488333333315808,-0.2987142857142151,0.34119897142401684,-0.317649999999734,-0.5120076190475149,0.6025390646775827
anchor,590_excursion,591.6,-25.604949999999995,0.10177333333333394,-0.006883333333313146,-0.011635555555553623,-25.586300000000005,0.1261885714285711,2.262658406052665,2.119004369839316,0.18871294593524926,0.9977767478909745,0.9972140318719385,-0.048583333333457546,-0.1076990476191548,0.11815001115472999,-0.16770000000026286,-0.28325777777799444,0.32917815643176546,-0.3177833333337148,-0.4817098412701668,0.5770880505791263
anchor,590_excursion,591.64,-25.61533333333334,0.08794666666667084,-0.01038333333334407,-0.013826666666663101,-25.59255000000001,0.11900000000000029,2.3203290871584565,2.146812113345544,0.23814131726756774,0.9972691466390338,0.993385970660278,-0.04728333333321899,-0.10498984126978342,0.11514590909343941,-0.1608833333331141,-0.26425015873004176,0.30937290335972567,-0.30374999999967045,-0.44443936507918835,0.5383218477191799
anchor,590_excursion,591.68,-25.625133333333324,0.07079555555555572,-0.009799999999984266,-0.017151111111115114,-25.599633333333337,0.1093828571428571,2.3771058558696825,2.1745228978988558,0.29860409391657244,0.9970297596270358,0.9918063975645633,-0.04744999999999777,-0.0938076190475297,0.1051255054273997,-0.15643333333333942,-0.23063873015854958,0.2786855066682297,-0.29353333333332543,-0.3840057142854417,0.4833448110631223
anchor,590_excursion,591.72,-25.63493333333335,0.052511111111112285,-0.009800000000026898,-0.018284444444443437,-25.607566666666674,0.09738031746031746,2.427118399613442,2.194258773567231,0.3596862665990843,0.9966739149512416,0.9924230039020612,-0.04715000000010505,-0.08117904761928084,0.09387843347853314,-0.15110000000022694,-0.19615301587348116,0.24760293947433407,-0.2825000000003257,-0.3203987301594256,0.4271552367558619
anchor,590_excursion,591.76,-25.645783333333334,0.030146666666674093,-0.010849999999983595,-0.022364444444438192,-25.61631666666667,0.0830463492063507,2.4793968945029907,2.2179948513246703,0.41984010788793347,0.9963926645364624,0.9941494102985239,-0.0468999999999653,-0.06676952380941104,0.08159521621842945,-0.14576666666659577,-0.16084698412675627,0.217070664562864,-0.27244999999988906,-0.25465460317425725,0.3729315881200974
anchor,590_excursion,591.8,-25.657099999999986,0.005742222222227866,-0.011316666666651543,-0.024404444444446227,-25.6259,0.06604634920635176,2.530484933764905,2.2377425396188935,0.4878782364601873,0.9966742359470168,0.9976771486387924,-0.046249999999929514,-0.04658539682525563,0.06564496703754231,-0.13963333333319383,-0.11674412698384268,0.1820073046967028,-0.26156666666645023,-0.1748787301582987,0.3146421640098112
anchor,590_excursion,591.84,-25.671099999999996,-0.015186666666668458,-0.014000000000010004,-0.020928888888896324,-25.636333333333333,0.04767555555555804,2.5733152017436725,2.253749577695604,0.5281693051254519,0.9957559683949834,0.997593903731882,-0.04473333333355711,-0.037799365079722064,0.05856503318159432,-0.1327000000004439,-0.09783365079436424,0.1648657430392118,-0.250066666667319,-0.13066793650900077,0.2821479176063937
anchor,590_excursion,591.88,-25.685916666666664,-0.035662222222221374,-0.014816666666668254,-0.020475555555552916,-25.6479,0.028041904761907283,2.6163064360582804,2.2628051427830993,0.5696863288609748,0.9932929589253029,0.9979378001464885,-0.039916666666556466,-0.028678730158554544,0.049150888509529166,-0.11923333333311703,-0.07903111111075917,0.143047210043144,-0.22974999999967238,-0.08659746031692739,0.24552837439528508
anchor,590_excursion,591.92,-25.700499999999998,-0.05576000000000647,-0.01458333333333428,-0.020097777777785097,-25.660066666666662,0.007512380952381952,2.6431758736398616,2.270276242097072,0.5965992821948033,0.9909372317572381,0.9979166468002297,-0.04019999999994184,-0.022245714285513196,0.04594466023454749,-0.11608333333321141,-0.06577650793610712,0.13342372080712722,-0.22564999999980628,-0.05157206349145804,0.23146835687125691
anchor,590_excursion,591.96,-25.71881666666666,-0.07699111111111279,-0.01831666666666365,-0.021231111111106316,-25.67345,-0.013599999999999264,2.6751674799704026,2.269760758394689,0.6249231155646595,0.9832202875915956,0.9944054334197329,-0.033300000000227925,-0.017733968254374455,0.037727756758947927,-0.099566666667112,-0.05757333333414638,0.11501395490289221,-0.20271666666732813,-0.024145396826612875,0.20414957049336946
anchor,590_excursion,592.0,-25.73363333333335,-0.10139555555555546,-0.01481666666668957,-0.024404444444442674,-25.687549999999998,-0.035586666666666086,2.6993084299525374,2.2738843479358692,0.6529852176314627,0.9776902951831028,0.9934753906570817,-0.03078333333322547,-0.009768253968053808,0.03229601208646153,-0.09253333333309399,-0.04242984126944033,0.10179739293264531,-0.19456666666630795,0.013254603175207658,0.19501762044228316
anchor,590_excursion,592.04,-25.749266666666664,-0.12587555555555952,-0.015633333333312294,-0.024480000000004054,-25.702333333333335,-0.0578755555555566,2.7113813711951287,2.2679617917521275,0.6686467267675679,0.9678552755478341,0.9882230980354006,-0.028266666666493023,-0.00825714285692386,0.029448002522994263,-0.08579999999964727,-0.03744317460273605,0.09361426880700639,-0.18736666666613289,0.03425904761970666,0.19047296427941443
anchor,590_excursion,592.08,-25.76618333333333,-0.15330222222221934,-0.016916666666666913,-0.027426666666659827,-25.717916666666667,-0.08059619047619192,2.725404300885875,2.2625554758746196,0.6887795043460904,0.9553229786041656,0.9876615238753771,-0.023983333333656986,-0.005796190476625163,0.024673793827350965,-0.07608333333395834,-0.028128253969122552,0.08111641191865969,-0.1763333333342736,0.06118920634790337,0.1866482344364991
anchor,590_excursion,592.12,-25.784033333333326,-0.17778222222221984,-0.017849999999995703,-0.0244800000000005,-25.73405,-0.10382412698412782,2.730180307272516,2.2523527090323547,0.7070278808428333,0.9524552859007376,0.988966448363811,-0.02194999999987246,-0.0027199999997944424,0.022117886426900803,-0.07134999999971825,-0.014711746031333073,0.07285092978988146,-0.1726999999995833,0.09237206349268146,0.19585169928737417
anchor,590_excursion,592.16,-25.802583333333345,-0.19833333333333414,-0.01855000000001894,-0.020551111111114295,-25.75071666666667,-0.12706285714285823,2.731026522873012,2.24249898996159,0.7149372162861742,0.9332343017112128,0.9865631107905951,-0.019699999999822637,-0.005029841269627688,0.020331977355649938,-0.0672166666663081,-0.009789841269411181,0.0679258512630489,-0.1690166666661277,0.11054857142921481,0.2019594520094792
anchor,590_excursion,592.2,-25.82136666666667,-0.22009333333333458,-0.018783333333324492,-0.021760000000000446,-25.767983333333337,-0.15053904761904796,2.729370677860577,2.2272847412750836,0.7285556331918304,0.9127414020575921,0.9924847039815597,-0.01655000000032203,-0.005396825397287475,0.017407705890767636,-0.06165000000063969,0.0012304761895561844,0.06166227835339803,-0.16301666666762316,0.1373815873002051,0.21318567996126483
anchor,590_excursion,592.24,-25.840733333333326,-0.24004000000000048,-0.019366666666655874,-0.01994666666666589,-25.785400000000003,-0.1738317460317462,2.7114870724652085,2.208423610244888,0.727104736748857,0.8698984965811635,0.9904312633193075,-0.018133333333182122,-0.0108152380950301,0.02111367217763135,-0.06566666666635967,0.005569523809945465,0.06590243323687178,-0.17034999999954792,0.15333460317523373,0.22919559993759123
anchor,590_excursion,592.28,-25.86021666666668,-0.26338666666666555,-0.019483333333354835,-0.023346666666665072,-25.803483333333332,-0.19697333333333336,2.7005192707414545,2.1805459670255187,0.7342257858123674,0.7834734478579949,0.9794697831217923,-0.014149999999872875,-0.01527301587280866,0.020820362961472782,-0.05949999999974054,0.012240000000419138,0.060745926612237836,-0.16144999999961485,0.17269841269903985,0.23641244520676893
anchor,590_excursion,592.32,-25.878416666666666,-0.28726222222222475,-0.018199999999986005,-0.023875555555559203,-25.821933333333334,-0.22002857142857124,2.6822447957083293,2.1526558727929785,0.7382185074661116,0.7251963396247089,0.9698118894437505,-0.013050000000340845,-0.01827365079410076,0.022455039820798255,-0.059783333334010536,0.021187936507041538,0.06342693117242737,-0.1607000000010288,0.19719999999865656,0.2543861828004831
anchor,590_excursion,592.36,-25.89673333333336,-0.3103066666666656,-0.018316666666692072,-0.02304444444444087,-25.84058333333334,-0.24245777777777786,2.655574730255648,2.1215674243355007,0.7292512416243311,0.679728175993482,0.9637714943554204,-0.01359999999978001,-0.02667111111090592,0.029938406234873382,-0.06408333333289917,0.019925079365493703,0.06710948069219944,-0.16439999999935395,0.20741079365141446,0.2646631771193288
anchor,590_excursion,592.4,-25.915283333333335,-0.33712888888889125,-0.018549999999976308,-0.026822222222225633,-25.859333333333343,-0.26522158730158807,2.6322279558375588,2.092845878540495,0.7372895988170348,0.6720012731787068,0.9784606426880981,-0.015249999999774388,-0.0248901587299456,0.029190452233478773,-0.07078333333289422,0.038565714286143526,0.08060765842099663,-0.17048333333268317,0.24943047619111947,0.30212601575692116
anchor,590_excursion,592.44,-25.936283333333336,-0.36493333333333666,-0.021000000000000796,-0.02780444444444541,-25.878433333333337,-0.2890215873015884,2.6124561318402697,2.0578224633821853,0.7629097259818033,0.6969199822658114,0.9920688028977463,-0.014366666667086747,-0.014074920635376742,0.020112297283386985,-0.07276666666750486,0.07273841269750136,0.10288763025578823,-0.16820000000127067,0.3154336507922838,0.3574767517651685
anchor,590_excursion,592.48,-25.956466666666678,-0.39213333333333367,-0.020183333333342546,-0.027199999999997004,-25.897733333333342,-0.31359873015873113,2.588784893439775,2.022873235662195,0.7812353802721537,0.8211084432423437,0.9954505373564759,-0.01493333333309721,-0.0037669841267604642,0.015401123785252085,-0.07801666666620832,0.10411555555600238,0.13010245649656765,-0.16881666666599315,0.37717333333400305,0.4132297064859931
anchor,590_excursion,592.52,-25.977933333333326,-0.4166133333333306,-0.021466666666647427,-0.02447999999999695,-25.917333333333342,-0.3388234920634926,2.56651451314535,1.9890546160060065,0.7986115346156187,0.9546195740898347,0.9975303531258026,-0.014733333333136756,0.007976507936735211,0.016753978332626505,-0.08141666666628922,0.1350285714290237,0.15767494637136428,-0.1650166666661086,0.43792000000067777,0.46797908786417713
anchor,590_excursion,592.56,-25.998466666666666,-0.44298222222222705,-0.020533333333339954,-0.026368888888896436,-25.937083333333337,-0.36448000000000136,2.5401170130652035,1.955290956255836,0.8094438289258554,0.9873568635424856,0.9986725949131384,-0.016683333333197936,0.019417777778021894,0.025600462982985957,-0.0876499999997371,0.1639339682544535,0.18589477789224226,-0.164099999999614,0.49406857142929905,0.5206078786131282
anchor,590_excursion,592.6,-26.01923333333334,-0.4707866666666689,-0.020766666666673927,-0.027804444444441856,-25.957200000000004,-0.3906977777777791,2.5181080006694847,1.9198474002016646,0.8261553082572035,0.9968273274504134,0.9996159773071328,-0.016600000000384085,0.03404317460267059,0.03787476385458618,-0.08946666666743752,0.19761015872914656,0.2169194764827282,-0.15525000000116762,0.5562292063476881,0.577488954435097
anchor,590_excursion,592.64,-26.040233333333333,-0.49844000000000577,-0.02099999999999369,-0.02765333333333686,-25.977700000000002,-0.4175739682539706,2.4998400601923354,1.8877006675046992,0.8450516310093645,0.9983520645602832,0.9998768528120191,-0.016699999999822523,0.05221968253994069,0.05482504213009105,-0.09054999999965574,0.23581968254019425,0.2526068589197365,-0.14381666666615445,0.6233441269848946,0.6397195747024819
anchor,590_excursion,592.68,-26.06064999999999,-0.5197466666666664,-0.020416666666655203,-0.02130666666666059,-25.998466666666666,-0.4436622222222241,2.4662945394076954,1.8510800659344746,0.8336109102717011,0.9977928505619588,0.9997773063918881,-0.018516666666510417,0.056979682539918364,0.05991286311626691,-0.09363333333302393,0.2469047619052297,0.26406280041408964,-0.13378333333287884,0.6476622222229244,0.6613352662397438
anchor,590_excursion,592.72,-26.083400000000005,-0.541280000000004,-0.022750000000016257,-0.021533333333337623,-26.019483333333334,-0.4688546031746052,2.432775202037973,1.8149328886083882,0.8201967507188317,0.9969134676093332,0.9997640095993423,-0.021066666667049816,0.06083301587253298,0.06437748258986552,-0.09631666666745531,0.25821650793553863,0.2755951110748407,-0.12151666666784777,0.6688177777763231,0.6797672543950053
anchor,590_excursion,592.76,-26.104866666666666,-0.5640977777777749,-0.021466666666661638,-0.022817777777770942,-26.040683333333334,-0.49342095238095396,2.399283145494902,1.7803298632628624,0.8112280479811925,0.9958000768118478,0.9997721116166672,-0.02498333333313596,0.06796761904784054,0.0724138397232667,-0.09979999999960754,0.2768247619052022,0.2942651674999839,-0.10884999999941414,0.6980793650800237,0.7065147715726837
anchor,590_excursion,592.8,-26.12773333333333,-0.586915555555553,-0.02286666666666548,-0.022817777777778048,-26.06208333333333,-0.5177498412698428,2.369750197807658,1.7454088806063275,0.8100365865848479,0.9949330337196638,0.9995087360979172,-0.029033333333174483,0.07910666666688959,0.0842662397142628,-0.1022333333330181,0.30562222222266633,0.3222678965716269,-0.0929833333328709,0.7395593650800291,0.7453817510210908
anchor,590_excursion,592.84,-26.150483333333327,-0.6064088888888861,-0.02274999999999494,-0.01949333333333314,-26.0838,-0.5410965079365084,2.336266465961979,1.707685163619133,0.7971356752271376,0.9928620024619839,0.9990438683778872,-0.03223333333371414,0.08227999999953994,0.0883684682323204,-0.10150000000077597,0.3204419047609842,0.3361328075731454,-0.07078333333449649,0.7587073015859171,0.762002001150736
anchor,590_excursion,592.88,-26.172299999999993,-0.625071111111108,-0.02181666666666615,-0.018662222222221914,-26.10566666666666,-0.5631371428571426,2.2989825788748863,1.6739768764898537,0.7761848599146985,0.9888788912247515,0.9983064203759816,-0.03741666666653032,0.08251746031765372,0.09060429460963645,-0.1025499999997308,0.33021015873054527,0.34576762634578256,-0.050299999999595,0.7663384126989891,0.7679874040490282
anchor,590_excursion,592.92,-26.197033333333337,-0.6381422222222177,-0.024733333333344376,-0.013071111111109701,-26.128066666666662,-0.5830946031746015,2.2619582227096853,1.634588480905778,0.7500250922155179,0.982372569279481,0.9974387405970964,-0.038683333333121794,0.0743790476192151,0.08383700258539113,-0.0942833333329105,0.3245974603177958,0.33801310357607106,-0.015116666666035172,0.7482374603179602,0.7483901460028474
anchor,590_excursion,592.96,-26.223049999999994,-0.6494755555555578,-0.026016666666656363,-0.011333333333340079,-26.151266666666665,-0.6016273015873003,2.2373645620806863,1.5961757574334343,0.7423362237106446,0.978868345339844,0.9965250244516366,-0.03646666666708498,0.07327809523774031,0.08185045521852415,-0.07841666666751124,0.3321746031738946,0.3413050550533612,0.031783333332064956,0.7475250793640125,0.7482004574683648
