window_s,team_key,period,player_key,feature,count,min,q01,q25,median,mean,q75,q99,max
1,metrica:Away,1,metrica:Away:18,straightness,13581,0.025561376273580867,0.5403328353107534,0.9842269425937301,0.9964398845202631,0.9724869519839074,0.999137170950036,0.9999699126057258,1
1,metrica:Away,2,metrica:Away:18,delta_x_m,14599,-8.278649999999992,-5.041838999999997,-0.9031500000000046,-0.02100000000000435,-0.008333944105760655,0.7100250000000026,5.756055000000001,7.231949999999998
1,metrica:Away,2,metrica:Away:18,delta_y_m,14599,-5.902885714285716,-3.6251499428571434,-0.4924657142857139,0.040897142857138746,0.002855397140704351,0.6841285714285714,2.847768114285723,4.803811428571427
1,metrica:Away,2,metrica:Away:18,displacement_m,14599,0,0.049443155471974184,0.6776440464374751,1.2947433242152697,1.6720446990474953,2.306710114279463,6.546654857431146,8.280585673607941
1,metrica:Away,2,metrica:Away:18,path_length_m,14599,0,0.06328137282878807,0.7006397525170891,1.3098909932419929,1.6933200857268693,2.326719249670888,6.561841715765219,8.283867342772922
1,metrica:Away,2,metrica:Away:18,straightness,14598,0.016243921233094143,0.48104962695013675,0.9841213558747943,0.9966590011461448,0.9687532787281948,0.9994180737328616,0.9999998381747542,1
1,metrica:Away,1,metrica:Away:19,delta_x_m,13582,-6.335699999999999,-5.035435500000002,-1.2089624999999993,-0.0662250000000002,-0.0019605360035340924,1.2255750000000005,5.350807500000006,7.141049999999993
1,metrica:Away,1,metrica:Away:19,delta_y_m,13582,-5.593971428571425,-3.525327885714285,-0.7780171428571441,-0.09034285714285595,-0.0009762993037002718,0.8804785714285721,3.387522971428573,5.702771428571431
1,metrica:Away,1,metrica:Away:19,displacement_m,13582,0,0.1287868395180413,1.1506751667564807,1.661052594153269,2.0995795615223076,2.9193482139159608,6.154083377847948,7.3559583115509435
1,metrica:Away,1,metrica:Away:19,path_length_m,13582,0,0.1585813262143603,1.1705953601443264,1.685244405491327,2.127060292648499,2.9400280373509866,6.15555133042969,7.356587479737528
1,metrica:Away,1,metrica:Away:19,straightness,13581,0.07241501264767979,0.6416733799812953,0.9872766235938246,0.9975031976347207,0.9775786315946362,0.9995420934629075,0.9999994170111834,1
1,metrica:Away,2,metrica:Away:19,delta_x_m,14574,-7.730099999999998,-5.262217499999999,-0.9556124999999989,-0.018600000000000283,-0.006652686290654576,0.9250124999999976,5.223550499999998,7.3801500000000075
1,metrica:Away,2,metrica:Away:19,delta_y_m,14574,-4.912514285714288,-3.411594,-0.6687799999999997,-0.003934285714287,-0.006775917583171597,0.6830842857142843,3.464933199999998,5.7533828571428565
1,metrica:Away,2,metrica:Away:19,displacement_m,14574,0.0011280070921751483,0.03709331953175745,0.8554551781329485,1.3780113801210492,1.7964677296024216,2.577000310066264,6.394043163931027,7.97602018900276
1,metrica:Away,2,metrica:Away:19,path_length_m,14574,0.017031446125878216,0.05443454516418013,0.8858017042211211,1.3982736418760768,1.8208088278082906,2.5967674281953927,6.407334233907346,7.97656431241092
1,metrica:Away,2,metrica:Away:19,straightness,14574,0.013902258672352025,0.42286010880282454,0.9831446897635137,0.9968764675700219,0.965087195029819,0.9993285857399532,0.9999820903404383,1
1,metrica:Away,1,metrica:Away:20,delta_x_m,6897,-5.743049999999997,-4.602564000000001,-1.1811000000000007,-0.02850000000000108,-0.005138995215311004,1.054949999999999,4.454874,6.187650000000003
1,metrica:Away,1,metrica:Away:20,delta_y_m,6897,-4.884051428571428,-3.4202329142857146,-0.8296971428571416,-0.06887428571428478,-0.0017076832577311203,0.7179828571428573,4.015842971428567,5.469045714285713
1,metrica:Away,1,metrica:Away:20,displacement_m,6897,0.007201607530291289,0.12301982794674643,1.033863481379732,1.7157687723000405,2.0240278132780967,2.9399921946599137,5.365464856504812,6.234201859531806
1,metrica:Away,1,metrica:Away:20,path_length_m,6897,0.025672373911769512,0.17681402389994272,1.0511567282374887,1.7513534688364578,2.0508847681124114,2.957544144848359,5.433685472714062,6.234346740204705
1,metrica:Away,1,metrica:Away:20,straightness,6897,0.035172947579123155,0.518200804135607,0.9871408592546008,0.9972237503459577,0.9735993507770362,0.9993371110713871,0.9999766121329459,0.9999998354720101
1,metrica:Away,2,metrica:Away:20,delta_x_m,5579,-6.445050000000002,-4.927178999999997,-0.8999249999999996,0.039750000000001506,0.01510880982254882,0.8810250000000002,4.5763830000000025,5.377050000000001
1,metrica:Away,2,metrica:Away:20,delta_y_m,5579,-6.476708571428569,-2.858519885714286,-0.7228885714285707,-0.03399999999999981,-0.0011212086139348906,0.4730371428571445,3.9222380571428612,8.505925714285716
1,metrica:Away,2,metrica:Away:20,displacement_m,5579,0,0,0.7435382269180093,1.308266352238721,1.6612407099362687,2.3954647466667764,5.467008273365681,10.67189963218578
1,metrica:Away,2,metrica:Away:20,path_length_m,5579,0,0,0.7734084540493734,1.3176107751111819,1.6839054178541233,2.4387152590371963,5.476300050563739,10.678556385159983
1,metrica:Away,2,metrica:Away:20,straightness,5519,0.011974370557029665,0.4208398937569449,0.9838900223483587,0.9969102803800789,0.9653726335946319,0.9993100664870208,0.9999745153339031,1
1,metrica:Away,1,metrica:Away:21,delta_x_m,13581,-6.323700000000002,-4.5869100000000005,-0.9065999999999956,0.023699999999998056,-0.00010370002208968716,1.093049999999998,3.764099999999998,5.57505
1,metrica:Away,1,metrica:Away:21,delta_y_m,13581,-4.872297142857141,-3.881711999999999,-0.8792399999999994,-0.019137142857142297,-0.006222099782258832,0.8556342857142845,3.8283222857142873,6.509834285714287
1,metrica:Away,1,metrica:Away:21,displacement_m,13581,0.0042507295892368355,0.09553709662547871,1.056697920096722,1.6060465038022758,1.917066632099124,2.6895539345085817,5.203856821853453,7.18290812970652
1,metrica:Away,1,metrica:Away:21,path_length_m,13581,0.02635897670431689,0.1577160990428466,1.0746175904884856,1.6233790171834352,1.9394280844403136,2.7109381757465183,5.218069322120019,7.185720602630413
1,metrica:Away,1,metrica:Away:21,straightness,13581,0.016282258635434966,0.5418607865339958,0.9874059465015504,0.997161246816038,0.9744287194364537,0.9993578904634686,0.9999818172642447,1
1,metrica:Away,2,metrica:Away:21,delta_x_m,14618,-5.477099999999998,-4.032594,-0.9070125000000031,-0.018750000000003375,-0.0044041797783554585,0.7271249999999974,5.159886000000001,6.890400000000001
1,metrica:Away,2,metrica:Away:21,delta_y_m,14618,-6.470200000000002,-4.00739445714286,-0.5894628571428567,0.022585714285715763,-0.012000339307702834,0.6425028571428559,3.3920119428571445,6.785622857142858
1,metrica:Away,2,metrica:Away:21,displacement_m,14618,0.0016181174498902972,0.042642550007335904,0.6640015303634907,1.2837341906583197,1.58747306130403,2.1623275171117475,5.974303707040263,8.064066134813432
1,metrica:Away,2,metrica:Away:21,path_length_m,14618,0.007144656229423299,0.06883880127474876,0.6904715931607252,1.2964394488812103,1.607684692992109,2.182026278907404,5.983399083146766,8.06501636429884
1,metrica:Away,2,metrica:Away:21,straightness,14618,0.02072601770775473,0.4211270408123545,0.9814286316251143,0.9962747922021297,0.9611959423744327,0.9992032380004061,0.9999732086752688,1
1,metrica:Away,1,metrica:Away:22,delta_x_m,13581,-6.879300000000001,-4.026419999999998,-1.0793999999999997,-0.07169999999999632,-0.006078573006405998,0.9882000000000026,5.481930000000002,8.06805
1,metrica:Away,1,metrica:Away:22,delta_y_m,13581,-6.098919999999998,-3.5264605714285673,-0.7787942857142856,-0.04730857142856948,-0.009882349080122439,0.6496914285714297,3.777264000000003,6.171582857142855
1,metrica:Away,1,metrica:Away:22,displacement_m,13581,0.005650444085848552,0.0740004542094474,0.97274953406228,1.430537397182165,1.8184721993433195,2.5063987529472453,6.217412875521573,8.387715400515864
1,metrica:Away,1,metrica:Away:22,path_length_m,13581,0.042759423191121936,0.10535089913617639,0.9963539425576706,1.4390882951785262,1.8398176850692354,2.5264637870657403,6.233499073500764,8.401537477117845
1,metrica:Away,1,metrica:Away:22,straightness,13581,0.039916473875375315,0.5162932141269493,0.9855450394655334,0.9966138607182499,0.9724106901067757,0.9991442956820401,0.9999706824891192,0.9999999522815505
1,metrica:Away,2,metrica:Away:22,delta_x_m,4003,-7.142100000000003,-4.5202769999999965,-0.9140999999999995,0.008999999999997288,-0.015718710966774904,0.8364749999999972,4.935092999999997,7.489350000000007
1,metrica:Away,2,metrica:Away:22,delta_y_m,4003,-6.385394285714288,-4.099191542857142,-0.5373942857142922,0.03487428571428808,-0.014522092716177142,0.6456114285714278,3.0519507428571457,4.785645714285717
1,metrica:Away,2,metrica:Away:22,displacement_m,4003,0.0031121883501033423,0.020899086335176866,0.5998873983403992,1.3174509919158315,1.6357616877922774,2.2598363226600844,5.999824483589903,7.777535379064764
1,metrica:Away,2,metrica:Away:22,path_length_m,4003,0.015802089699851987,0.029943298705240207,0.6226852997884663,1.3268032688319726,1.65078921078229,2.2703729092667575,6.001749232156672,7.8037797615043605
1,metrica:Away,2,metrica:Away:22,straightness,4003,0.03263581335637357,0.4393183758958175,0.987447971720885,0.9979705964260455,0.9668067870218356,0.9995831583421382,0.9999876613461488,0.9999982865260277
1,metrica:Away,1,metrica:Away:23,delta_x_m,13582,-6.205500000000001,-3.866370000000006,-1.1290125000000009,-0.1818749999999998,0.000986607274333686,0.8616750000000026,5.521755000000007,7.535250000000005
1,metrica:Away,1,metrica:Away:23,delta_y_m,13582,-5.6508971428571435,-4.3158103999999975,-0.8136685714285714,-0.052748571428570035,-0.010710976292151383,0.7600942857142856,4.142561942857145,7.84622857142857
1,metrica:Away,1,metrica:Away:23,displacement_m,13582,0,0.06871907590305894,0.9995169017798595,1.4948694244393745,1.8966349758934427,2.550273138563324,6.456384269180939,8.726073690781377
1,metrica:Away,1,metrica:Away:23,path_length_m,13582,0,0.10154432189715547,1.0237656254678866,1.5109896873927036,1.925189184649959,2.573260811619228,6.516171958446263,9.701404387030705
1,metrica:Away,1,metrica:Away:23,straightness,13581,0.045206381013238796,0.4972241005870144,0.9858024239828466,0.9969847902035607,0.9715842682861625,0.9993069190395469,0.9999995946855125,1
1,metrica:Away,2,metrica:Away:23,delta_x_m,14596,-7.071749999999997,-5.667014999999997,-0.5101125000000009,0.03187499999999943,-0.008434622499314873,0.8979750000000033,3.693794999999999,6.323099999999999
1,metrica:Away,2,metrica:Away:23,delta_y_m,14596,-5.528302857142858,-3.7249477142857104,-0.4343014285714281,0.03404857142856965,0.0002128211251614846,0.5462585714285715,2.980449714285712,5.445245714285713
1,metrica:Away,2,metrica:Away:23,displacement_m,14596,0,0.015173234995674962,0.49998035600748686,1.1715460601158127,1.482086404868488,1.8755892797975036,6.150528852550147,7.531381207970653
1,metrica:Away,2,metrica:Away:23,path_length_m,14596,0,0.0332424666186957,0.5288765063859714,1.184059685687835,1.5024174375201327,1.9000983455510863,6.161097372498183,7.533089104490119
1,metrica:Away,2,metrica:Away:23,straightness,14530,0.005846558391438861,0.32467083816953124,0.9781503956404834,0.9963849548888123,0.9512644481828019,0.999266399570313,0.9999788383534717,1
1,metrica:Away,1,metrica:Away:24,delta_x_m,13575,-6.055200000000002,-3.7083179999999993,-1.0952999999999986,-0.18360000000000198,-0.0012157679558011012,0.9632250000000013,5.531736000000001,8.630249999999997
1,metrica:Away,1,metrica:Away:24,delta_y_m,13575,-6.286308571428572,-4.031712228571425,-0.8369342857142867,-0.016611428571428277,-0.006025769639568531,0.7490199999999981,4.427365371428572,6.906177142857139
1,metrica:Away,1,metrica:Away:24,displacement_m,13575,0,0.07008776738893718,1.0464012615988008,1.478016482855949,1.956457347031474,2.7138221328037386,6.302205758861901,9.02646392505416
1,metrica:Away,1,metrica:Away:24,path_length_m,13575,0,0.09866120823785478,1.065153555992641,1.4966154277670827,1.980473958721237,2.7308136644603627,6.319595128082767,9.034018228234917
1,metrica:Away,1,metrica:Away:24,straightness,13574,0.04012089662764605,0.547217333638464,0.9869927257695765,0.9971367915239409,0.9743665836758013,0.9993476146915351,0.9999993018418462,1
1,metrica:Away,2,metrica:Away:24,delta_x_m,14627,-9.07125,-5.660345999999997,-0.5469000000000008,0.04829999999999757,-0.004698249811991523,0.888524999999996,3.310847999999998,7.051199999999998
1,metrica:Away,2,metrica:Away:24,delta_y_m,14627,-4.762622857142858,-3.066337600000002,-0.610834285714287,-0.03399999999999895,0.005412850208518493,0.48425714285714294,3.8458993142857114,6.296508571428571
1,metrica:Away,2,metrica:Away:24,displacement_m,14627,0,0.015377805386394638,0.6229603874835733,1.1599534229644461,1.5104389443497825,2.0345029034961293,6.299739477688548,9.111769786507121
1,metrica:Away,2,metrica:Away:24,path_length_m,14627,0,0.03321261263520358,0.6499316123623808,1.1703444460874564,1.5295387296805665,2.0583425526860637,6.3151439085929875,9.274482467405992
1,metrica:Away,2,metrica:Away:24,straightness,14529,0.03929426836401444,0.3722641471367227,0.9812251150923363,0.9963450836278588,0.9603437331537029,0.9991711707822327,0.9999990397869906,0.9999997988734157
1,metrica:Away,2,metrica:Away:26,delta_x_m,10612,-7.900349999999997,-6.100427999999999,-0.7192875000000014,0.057975000000000776,-0.0020098332076894107,0.9229125000000007,4.915831499999994,7.813499999999997
1,metrica:Away,2,metrica:Away:26,delta_y_m,10612,-6.0044,-3.8694632571428556,-0.6365285714285727,0.013357142857139626,0.01757838080878789,0.6689500000000006,4.209417599999976,7.514971428571428
1,metrica:Away,2,metrica:Away:26,displacement_m,10612,0.0025542857142898277,0.03988046160432507,0.740710423723687,1.2642950572584408,1.7329239290882217,2.397818565688757,6.827504004639131,8.82248399544052
1,metrica:Away,2,metrica:Away:26,path_length_m,10612,0.029139062810594585,0.05979959681790958,0.7629161362777986,1.280760860881886,1.7587069151225618,2.4226760843522674,6.8410293538073805,8.824370476342814
1,metrica:Away,2,metrica:Away:26,straightness,10612,0.059316315703230316,0.37784451188334894,0.9805658807800073,0.9959461566783308,0.9599414260274606,0.9991179226732849,0.9999754699412002,0.9999999986155359
1,metrica:Home,1,metrica:Home:1,delta_x_m,13529,-6.681750000000008,-4.389528000000006,-1.231349999999999,-0.03675000000000139,-0.0035944563530194524,1.103999999999992,5.266631999999988,8.066249999999997
1,metrica:Home,1,metrica:Home:1,delta_y_m,13529,-5.126811428571427,-3.287928228571429,-0.9019714285714269,-0.045074285714286066,-0.012087604405351463,0.7477085714285723,3.843402742857142,5.698011428571432
1,metrica:Home,1,metrica:Home:1,displacement_m,13529,0.0028038170047129784,0.10863987900566631,1.0832280519835498,1.612404018567888,1.9933925404850497,2.7596759956408436,6.0753581464803075,8.269448573808235
1,metrica:Home,1,metrica:Home:1,path_length_m,13529,0.04401277652840086,0.15265456951246997,1.1099240475912882,1.6333937509784098,2.020746845809673,2.7802583432803427,6.1265318445247265,8.276904845243093
1,metrica:Home,1,metrica:Home:1,straightness,13529,0.03282686685699408,0.4862411412915781,0.9859012415029516,0.9969269902847054,0.970425049524605,0.9992765099765458,0.9999695097706407,0.9999998485139564
1,metrica:Home,2,metrica:Home:1,delta_x_m,14442,-7.3654500000000045,-5.001286499999998,-0.7595624999999977,-0.0021749999999984837,-0.0027037287079351895,0.8203499999999977,4.435104000000002,5.513400000000001
1,metrica:Home,2,metrica:Home:1,delta_y_m,14442,-5.189662857142853,-3.70640897142857,-0.565784285714289,0.02336285714285924,0.016906603754921163,0.7174485714285703,3.070272857142861,4.394159999999999
1,metrica:Home,2,metrica:Home:1,displacement_m,14442,0,0.016216398600701766,0.6442863774210088,1.2936312409513322,1.6441381433663653,2.361192614493309,5.502431257014087,7.723058021075594
1,metrica:Home,2,metrica:Home:1,path_length_m,14442,0,0.025995415510217782,0.679929625483616,1.3064764963341726,1.6651303787448128,2.381405969401797,5.523727172535384,7.723199640333255
1,metrica:Home,2,metrica:Home:1,straightness,14383,0.022939532138994474,0.3669744702865408,0.9799951924696783,0.9967254602309455,0.9566253349751137,0.9993876843487081,0.999986117285139,0.9999995632694002
1,metrica:Home,1,metrica:Home:10,delta_x_m,8110,-7.811549999999999,-4.706762999999998,-0.7981875000000012,0.07657500000000117,0.018284556103575843,1.0495499999999987,3.197902499999998,7.4765999999999995
1,metrica:Home,1,metrica:Home:10,delta_y_m,8110,-8.031577142857142,-4.171731999999999,-0.7125671428571424,0.020691428571429582,-0.009476291703364448,0.8021814285714277,3.219159828571425,5.505182857142859
1,metrica:Home,1,metrica:Home:10,displacement_m,8110,0.012650822752949032,0.07315236460406989,1.0317822538792836,1.3576968544093386,1.6640656742173197,2.000615348244068,6.221658944882877,8.436292618620445
1,metrica:Home,1,metrica:Home:10,path_length_m,8110,0.027574678967907624,0.08925432670637072,1.0514653881227274,1.369136952786828,1.6896238077580759,2.0423218091200255,6.234683963671977,8.446648805003218
1,metrica:Home,1,metrica:Home:10,straightness,8110,0.0348224291636908,0.4753603290635801,0.9893020676196631,0.9976315234850904,0.9721008070887937,0.9994316771774158,0.9999913684574127,0.9999999537323478
1,metrica:Home,2,metrica:Home:10,delta_x_m,5063,-5.631300000000003,-3.609048000000001,-0.9270750000000005,-0.1516499999999983,-0.01327676278886033,0.5863500000000013,4.913718000000002,8.155349999999995
1,metrica:Home,2,metrica:Home:10,delta_y_m,5063,-6.210828571428571,-3.4534402285714285,-0.596408571428571,0.024577142857141965,-0.014612948844558549,0.6784942857142878,3.3608728000000054,8.087045714285715
1,metrica:Home,2,metrica:Home:10,displacement_m,5063,0.00714831163168755,0.05000097933076882,0.7658100787067632,1.3067242943563984,1.600057566745243,2.0074803653354527,6.210201539153101,8.56374576499366
1,metrica:Home,2,metrica:Home:10,path_length_m,5063,0.02962652438851637,0.08657475757882034,0.7971817551637795,1.3182014056974263,1.6298786394503009,2.054365089806801,6.3037475311604805,8.564424580385392
1,metrica:Home,2,metrica:Home:10,straightness,5063,0.04528257834727894,0.336654588997525,0.9814206678312664,0.9967608659626014,0.9550733904762626,0.9992862299918077,0.9999875155330152,0.9999998795338627
1,metrica:Home,2,metrica:Home:12,delta_x_m,5796,-6.077250000000001,-4.453409999999997,-0.7897124999999996,0,-0.01108711180124225,0.7621499999999957,6.19512,7.595400000000001
1,metrica:Home,2,metrica:Home:12,delta_y_m,5796,-5.774560000000001,-3.5409882857142883,-0.5197142857142879,0.0020885714285721058,0.03508531499556343,0.5629671428571448,3.7946768571428544,5.68781142857143
1,metrica:Home,2,metrica:Home:12,displacement_m,5796,0,0,0.55661405232179,1.2177804970659483,1.647065921060585,2.387334328308535,6.360513015047329,7.603335355444146
1,metrica:Home,2,metrica:Home:12,path_length_m,5796,0,0,0.611475890087365,1.2452823559811974,1.6862405183447062,2.4340318980033864,6.387192632160143,7.6044648896002185
1,metrica:Home,2,metrica:Home:12,straightness,5695,0.020436946386407945,0.3359164598356279,0.9739022995819722,0.9957824401147058,0.9503640405841697,0.9992755210450852,0.9999845394876592,0.9999992226206235
1,metrica:Home,2,metrica:Home:13,delta_x_m,6986,-6.720600000000001,-4.871242499999993,-0.8066625000000078,0.012599999999998168,0.0021258946464357107,0.7738499999999995,5.376652499999996,8.261400000000002
1,metrica:Home,2,metrica:Home:13,delta_y_m,6986,-5.719091428571426,-3.802506571428571,-0.5788742857142839,0.001602857142856795,-0.0024564933949531853,0.593300000000003,3.509412,4.9359257142857125
1,metrica:Home,2,metrica:Home:13,displacement_m,6986,0.003799558513558426,0.027856359128008726,0.6035233985271548,1.2415747969169808,1.652271226085054,2.366003017658621,6.025821811372539,8.372957196186753
1,metrica:Home,2,metrica:Home:13,path_length_m,6986,0.019677281400675647,0.04745548149226228,0.6479992526175321,1.2678003958879864,1.685226601338769,2.398767784323392,6.035986354360903,8.37835136171034
1,metrica:Home,2,metrica:Home:13,straightness,6986,0.03874392964750293,0.27360460227814365,0.9776692443991782,0.9955154171722749,0.950824663740851,0.9989770638290751,0.999973535755462,0.9999997299962989
1,metrica:Home,2,metrica:Home:14,delta_x_m,3078,-7.7457000000000065,-4.518076500000001,-0.9115125000000033,0.0026250000000029305,-0.03713255360623782,0.9798000000000004,4.005900000000003,6.4021500000000024
1,metrica:Home,2,metrica:Home:14,delta_y_m,3078,-4.886674285714285,-3.826994342857143,-0.6219085714285724,-0.0386142857142846,0.06756361459203565,0.8108999999999997,3.580381657142856,5.290497142857145
1,metrica:Home,2,metrica:Home:14,displacement_m,3078,0.008553833846255928,0.08668153559987002,0.810058887769313,1.3765751036420644,1.7343093307389619,2.4210340423997767,5.387599158469119,7.787633188591447
1,metrica:Home,2,metrica:Home:14,path_length_m,3078,0.026669325166190774,0.12908419757592535,0.8410132410376796,1.3916833347855084,1.7560531790127594,2.465473594847011,5.455077984883058,7.965494552105373
1,metrica:Home,2,metrica:Home:14,straightness,3078,0.08020324550722532,0.5527973425409632,0.9843012741255366,0.9972307385218263,0.971492206210579,0.9993777825524859,0.9999789415721134,0.9999998505317322
1,metrica:Home,1,metrica:Home:2,delta_x_m,12060,-6.023550000000003,-3.6315494999999993,-1.157699999999997,-0.07785000000000286,-0.0075337064676616996,0.951562499999999,4.790107499999999,8.154150000000001
1,metrica:Home,1,metrica:Home:2,delta_y_m,12060,-5.185874285714283,-3.1611422285714275,-0.8608557142857141,-0.11292857142857304,-0.005956226486614541,0.7676228571428572,3.756730914285713,5.136234285714282
1,metrica:Home,1,metrica:Home:2,displacement_m,12060,0,0.1187177669987619,1.0169472986378878,1.5686544063030774,1.8709282965023057,2.572012875809945,5.15268577157348,8.38331497525512
1,metrica:Home,1,metrica:Home:2,path_length_m,12060,0,0.1800487250853867,1.0418063537621585,1.586159574556096,1.8981822221053035,2.599635618813136,5.180414776248323,8.391811919232508
1,metrica:Home,1,metrica:Home:2,straightness,12059,0.02616933701630399,0.49211077658232544,0.986585115179855,0.9969562693283008,0.9724901981869064,0.9992911616802365,0.9999996524730808,1
1,metrica:Home,2,metrica:Home:2,delta_x_m,4163,-5.847300000000004,-4.283567999999998,-0.8587500000000033,-0.007500000000000284,-0.08345030026423252,0.7084499999999991,3.7079640000000036,4.23524999999999
1,metrica:Home,2,metrica:Home:2,delta_y_m,4163,-3.2671085714285737,-2.701150400000001,-0.5597857142857166,0,-0.0005759267012113502,0.532877142857143,2.7327820571428565,4.189674285714288
1,metrica:Home,2,metrica:Home:2,displacement_m,4163,0,0.004606283236834415,0.6848539831484889,1.1477503163242642,1.4074809640655015,1.7875767773046665,4.598884122090743,6.016526885986974
1,metrica:Home,2,metrica:Home:2,path_length_m,4163,0,0.00503359119872852,0.701522209808772,1.161741728448469,1.4254656985259764,1.8056088626627829,4.606648156135246,6.017793528576654
1,metrica:Home,2,metrica:Home:2,straightness,4121,0.049750472534913714,0.43505592182708724,0.984243717241411,0.9971685551732627,0.96531985718407,0.9994220034108264,0.999999736212454,1
1,metrica:Home,1,metrica:Home:3,delta_x_m,13574,-4.168050000000008,-3.2720670000000003,-1.1735625000000072,-0.14797500000000108,-0.0053047222631501375,0.8661000000000012,4.873812000000003,7.124099999999995
1,metrica:Home,1,metrica:Home:3,delta_y_m,13574,-6.673325714285713,-3.9535355428571415,-0.7201442857142857,-0.02064285714285779,-0.007694903702456378,0.8127457142857153,3.243328000000003,6.2202514285714265
1,metrica:Home,1,metrica:Home:3,displacement_m,13574,0.0058259533685945455,0.07961503604813107,0.9926895665102662,1.5000977588187405,1.7837447917145601,2.3991920615142104,5.669171468237559,8.456914794197607
1,metrica:Home,1,metrica:Home:3,path_length_m,13574,0.026667167945722218,0.12148516341734483,1.0178157638712526,1.5130599022579925,1.80457346661735,2.414476940289362,5.69481144608577,8.517329253786897
1,metrica:Home,1,metrica:Home:3,straightness,13574,0.04151547479648506,0.5411539377643516,0.9868427487467486,0.9965312209986135,0.9740340569037468,0.9991692441700817,0.9999782386106009,0.9999997882112724
1,metrica:Home,2,metrica:Home:3,delta_x_m,14583,-8.077350000000003,-4.953183,-0.6571499999999992,0.05444999999999833,-0.0036972433655626316,0.9367500000000017,3.328767000000001,4.920450000000001
1,metrica:Home,2,metrica:Home:3,delta_y_m,14583,-5.745708571428571,-2.931938514285713,-0.6366742857142851,-0.028074285714286162,0.003341699630685437,0.5148571428571422,3.977199542857145,6.7096571428571465
1,metrica:Home,2,metrica:Home:3,displacement_m,14583,0,0.03405079942421327,0.6914236572308599,1.2690907979964174,1.5504477995511836,2.0605037110507265,5.744283578135587,8.18024225758239
1,metrica:Home,2,metrica:Home:3,path_length_m,14583,0,0.06416728240113902,0.7164274527202963,1.2859770947238551,1.5738789430014046,2.085725069119014,5.764622265288574,8.227676935154113
1,metrica:Home,2,metrica:Home:3,straightness,14509,0.02665563934510214,0.3902920466382558,0.9805065151303335,0.9954042592643516,0.9605398551513054,0.9990085704198423,0.9999897506502671,0.9999998572063743
1,metrica:Home,1,metrica:Home:4,delta_x_m,4258,-5.438550000000004,-4.227331499999998,-1.3612499999999974,0,-0.05603225692813528,1.165912500000001,4.481102999999999,5.228400000000004
1,metrica:Home,1,metrica:Home:4,delta_y_m,4258,-4.612051428571425,-3.678227828571429,-0.7591228571428568,0.06785428571428476,0.03144056632892705,0.9550599999999996,3.01587965714286,3.7274685714285702
1,metrica:Home,1,metrica:Home:4,displacement_m,4258,0,0.07819185747981612,1.2005891983219976,1.7087789742198713,2.0272903202241275,2.8111588032482144,5.038058145963267,5.633853236285274
1,metrica:Home,1,metrica:Home:4,path_length_m,4258,0,0.11635137203392122,1.2217902099016498,1.7315828565583506,2.0557947772200102,2.8359861547369247,5.044253523891803,5.64136840090822
1,metrica:Home,1,metrica:Home:4,straightness,4221,0.09293872353178811,0.5686277372612015,0.9879619570599348,0.997282118418424,0.9767963838115745,0.9993706736678528,0.9999778532274756,0.9999998506430404
1,metrica:Home,2,metrica:Home:4,delta_x_m,1923,-6.291300000000003,-5.904189,-0.5399250000000091,0.11685000000000301,0.09416575663026519,0.9907499999999976,3.8917499999999974,4.3596
1,metrica:Home,2,metrica:Home:4,delta_y_m,1923,-4.230862857142849,-2.6784772571428537,-0.9584114285714271,-0.13376571428571538,-0.10972894435777432,0.57328857142857,3.891362171428568,5.119622857142856
1,metrica:Home,2,metrica:Home:4,displacement_m,1923,0.01355248489904144,0.11805649921983248,0.9433020722726073,1.3821118609215304,1.6694823564584067,2.113726340606756,5.949108743174461,6.319471459829535
1,metrica:Home,2,metrica:Home:4,path_length_m,1923,0.1070640184876092,0.1686005981041708,0.9680327760635512,1.3913272785329578,1.698131135885885,2.1461120106037885,5.951634157135555,6.321135678013701
1,metrica:Home,2,metrica:Home:4,straightness,1923,0.055110256647327445,0.5468311063720463,0.9828455931179242,0.9963935000744255,0.9690489342462548,0.9992065641267522,0.9999945322793137,0.9999995004460303
1,metrica:Home,1,metrica:Home:5,delta_x_m,2728,-5.623199999999997,-5.0518379999999965,-1.4892375000000033,0.02002500000000218,-0.023187426686216973,1.4144999999999985,5.9932754999999975,6.977099999999998
1,metrica:Home,1,metrica:Home:5,delta_y_m,2728,-5.1548857142857125,-4.558474228571431,-0.9402699999999977,-0.06644571428571533,-0.027365192710515317,0.9778885714285708,4.518128857142856,5.603394285714291
1,metrica:Home,1,metrica:Home:5,displacement_m,2728,0.006393284742285072,0.10142716272365492,1.4355980162672304,1.9868281808728097,2.451125161113874,3.514203341310632,6.368653838876953,6.993519992707542
1,metrica:Home,1,metrica:Home:5,path_length_m,2728,0.028251460646803273,0.1778829004009059,1.4541503442692782,2.034683756970316,2.4761029813184012,3.5229255724329454,6.381909168258938,6.995351804084495
1,metrica:Home,1,metrica:Home:5,straightness,2728,0.08930398066177597,0.5730779098117635,0.9914066607945795,0.9979672759987834,0.9770528563663206,0.9995534359642176,0.999985342017915,0.9999982748120014
1,metrica:Home,2,metrica:Home:5,delta_x_m,2927,-6.166649999999997,-5.095790999999996,-0.9826500000000031,0,0.01433399385035872,1.1327249999999995,5.665649999999993,6.914550000000002
