block_id,team,player,period,frames,start_s,end_s
metrica:Away:16|P1|S003|O003,Away,16,1,1739,2432.28,2501.8
metrica:Away:16|P1|S003|O004,Away,16,1,5197,2509.68,2717.52
metrica:Away:16|P2|S001|O001,Away,16,2,43,2717.84,2719.52
metrica:Away:16|P2|S001|O002,Away,16,2,416,2719.88,2736.48
metrica:Away:16|P2|S001|O003,Away,16,2,252,2736.84,2746.88
metrica:Away:16|P2|S001|O004,Away,16,2,1926,2759.44,2836.44
metrica:Away:16|P2|S001|O005,Away,16,2,252,2836.8,2846.84
metrica:Away:16|P2|S001|O006,Away,16,2,352,2861.52,2875.56
metrica:Away:16|P2|S001|O007,Away,16,2,2382,2925.52,3020.76
metrica:Away:16|P2|S001|O008,Away,16,2,193,3021.12,3028.8
metrica:Away:16|P2|S001|O009,Away,16,2,1083,3079.48,3122.76
metrica:Away:16|P2|S001|O010,Away,16,2,1023,3123.12,3164.0
metrica:Away:16|P2|S001|O011,Away,16,2,1851,3174.64,3248.64
metrica:Away:16|P2|S001|O012,Away,16,2,3081,3296.2,3419.4
metrica:Away:16|P2|S001|O013,Away,16,2,46,3419.76,3421.56
metrica:Away:16|P2|S001|O014,Away,16,2,2204,3441.64,3529.76
metrica:Away:16|P2|S001|O015,Away,16,2,1031,3530.12,3571.32
metrica:Away:16|P2|S001|O016,Away,16,2,901,3571.68,3607.68
metrica:Away:16|P2|S001|O017,Away,16,2,505,3636.72,3656.88
metrica:Away:16|P2|S001|O018,Away,16,2,2754,3674.48,3784.6
metrica:Away:16|P2|S001|O019,Away,16,2,1003,3835.68,3875.76
metrica:Away:16|P2|S001|O020,Away,16,2,264,3946.92,3957.44
metrica:Away:16|P2|S001|O021,Away,16,2,2288,4007.96,4099.44
metrica:Away:16|P2|S001|O022,Away,16,2,1556,4127.88,4190.08
metrica:Away:16|P2|S001|O023,Away,16,2,275,4190.52,4201.48
metrica:Away:16|P2|S001|O024,Away,16,2,1478,4201.92,4261.0
metrica:Away:16|P2|S001|O025,Away,16,2,245,4261.44,4271.2
metrica:Away:16|P2|S001|O026,Away,16,2,315,4281.0,4293.56
metrica:Away:16|P2|S001|O027,Away,16,2,832,4302.16,4335.4
metrica:Away:16|P2|S001|O028,Away,16,2,81,4335.84,4339.04
metrica:Away:16|P2|S001|O029,Away,16,2,1730,4368.2,4437.36
metrica:Away:16|P2|S001|O030,Away,16,2,291,4437.8,4449.4
metrica:Away:16|P2|S001|O031,Away,16,2,3631,4454.96,4600.16
metrica:Away:16|P2|S001|O032,Away,16,2,1708,4600.6,4668.88
metrica:Away:16|P2|S001|O033,Away,16,2,548,4669.32,4691.2
metrica:Away:16|P2|S002|O001,Away,16,2,1254,4693.32,4743.44
metrica:Away:16|P2|S002|O002,Away,16,2,567,4743.88,4766.52
metrica:Away:16|P2|S002|O003,Away,16,2,1153,4766.96,4813.04
metrica:Away:16|P2|S002|O004,Away,16,2,1098,4813.48,4857.36
metrica:Away:16|P2|S003|O001,Away,16,2,1463,4858.04,4916.52
metrica:Away:16|P2|S003|O002,Away,16,2,292,4916.96,4928.6
metrica:Away:16|P2|S003|O003,Away,16,2,3021,4937.24,5058.04
metrica:Away:16|P2|S003|O004,Away,16,2,2115,5065.52,5150.08
metrica:Away:16|P2|S003|O005,Away,16,2,1449,5150.52,5208.44
metrica:Away:16|P2|S003|O006,Away,16,2,472,5208.88,5227.72
metrica:Away:16|P2|S003|O007,Away,16,2,1862,5228.16,5302.6
metrica:Away:16|P2|S003|O008,Away,16,2,997,5303.04,5342.88
metrica:Away:16|P2|S003|O009,Away,16,2,4484,5350.48,5529.8
metrica:Away:16|P2|S003|O010,Away,16,2,1631,5530.24,5595.44
metrica:Away:16|P2|S003|O011,Away,16,2,364,5595.88,5610.4
metrica:Away:16|P2|S003|O012,Away,16,2,883,5610.84,5646.12
metrica:Away:17|P1|S002|O001,Away,17,1,493,1811.8,1831.48
metrica:Away:17|P1|S002|O002,Away,17,1,2724,1838.88,1947.8
metrica:Away:17|P1|S002|O003,Away,17,1,975,1948.16,1987.12
metrica:Away:17|P1|S002|O004,Away,17,1,2161,1993.44,2079.84
metrica:Away:17|P1|S002|O005,Away,17,1,1678,2179.08,2246.16
metrica:Away:17|P1|S003|O001,Away,17,1,42,2247.0,2248.64
metrica:Away:17|P1|S004|O001,Away,17,1,1157,2249.52,2295.76
metrica:Away:17|P1|S004|O002,Away,17,1,2556,2329.72,2431.92
metrica:Away:17|P1|S004|O003,Away,17,1,1739,2432.28,2501.8
metrica:Away:17|P1|S004|O004,Away,17,1,5197,2509.68,2717.52
metrica:Away:17|P2|S001|O001,Away,17,2,43,2717.84,2719.52
metrica:Away:17|P2|S001|O002,Away,17,2,416,2719.88,2736.48
metrica:Away:17|P2|S001|O003,Away,17,2,252,2736.84,2746.88
metrica:Away:17|P2|S001|O004,Away,17,2,1926,2759.44,2836.44
metrica:Away:17|P2|S001|O005,Away,17,2,252,2836.8,2846.84
metrica:Away:17|P2|S001|O006,Away,17,2,352,2861.52,2875.56
metrica:Away:17|P2|S001|O007,Away,17,2,2382,2925.52,3020.76
metrica:Away:17|P2|S001|O008,Away,17,2,193,3021.12,3028.8
metrica:Away:17|P2|S001|O009,Away,17,2,1083,3079.48,3122.76
metrica:Away:17|P2|S001|O010,Away,17,2,1023,3123.12,3164.0
metrica:Away:17|P2|S001|O011,Away,17,2,1851,3174.64,3248.64
metrica:Away:17|P2|S001|O012,Away,17,2,3081,3296.2,3419.4
metrica:Away:17|P2|S001|O013,Away,17,2,46,3419.76,3421.56
metrica:Away:17|P2|S001|O014,Away,17,2,2204,3441.64,3529.76
metrica:Away:17|P2|S001|O015,Away,17,2,1031,3530.12,3571.32
metrica:Away:17|P2|S001|O016,Away,17,2,901,3571.68,3607.68
metrica:Away:17|P2|S001|O017,Away,17,2,505,3636.72,3656.88
metrica:Away:17|P2|S001|O018,Away,17,2,2754,3674.48,3784.6
metrica:Away:17|P2|S001|O019,Away,17,2,1003,3835.68,3875.76
metrica:Away:17|P2|S001|O020,Away,17,2,264,3946.92,3957.44
metrica:Away:17|P2|S001|O021,Away,17,2,2288,4007.96,4099.44
metrica:Away:17|P2|S001|O022,Away,17,2,1556,4127.88,4190.08
metrica:Away:17|P2|S001|O023,Away,17,2,275,4190.52,4201.48
metrica:Away:17|P2|S001|O024,Away,17,2,1478,4201.92,4261.0
metrica:Away:17|P2|S001|O025,Away,17,2,245,4261.44,4271.2
metrica:Away:17|P2|S001|O026,Away,17,2,315,4281.0,4293.56
metrica:Away:17|P2|S001|O027,Away,17,2,832,4302.16,4335.4
metrica:Away:17|P2|S001|O028,Away,17,2,81,4335.84,4339.04
metrica:Away:17|P2|S001|O029,Away,17,2,1730,4368.2,4437.36
metrica:Away:17|P2|S001|O030,Away,17,2,291,4437.8,4449.4
metrica:Away:17|P2|S001|O031,Away,17,2,3631,4454.96,4600.16
metrica:Away:17|P2|S001|O032,Away,17,2,1708,4600.6,4668.88
metrica:Away:17|P2|S001|O033,Away,17,2,1854,4669.32,4743.44
metrica:Away:17|P2|S001|O034,Away,17,2,567,4743.88,4766.52
metrica:Away:17|P2|S001|O035,Away,17,2,1153,4766.96,4813.04
metrica:Away:17|P2|S001|O036,Away,17,2,2577,4813.48,4916.52
metrica:Away:17|P2|S001|O037,Away,17,2,292,4916.96,4928.6
metrica:Away:17|P2|S001|O038,Away,17,2,3021,4937.24,5058.04
metrica:Away:17|P2|S001|O039,Away,17,2,2115,5065.52,5150.08
metrica:Away:17|P2|S001|O040,Away,17,2,1449,5150.52,5208.44
metrica:Away:17|P2|S001|O041,Away,17,2,472,5208.88,5227.72
metrica:Away:17|P2|S001|O042,Away,17,2,1862,5228.16,5302.6
metrica:Away:17|P2|S001|O043,Away,17,2,997,5303.04,5342.88
metrica:Away:17|P2|S001|O044,Away,17,2,4484,5350.48,5529.8
metrica:Away:17|P2|S001|O045,Away,17,2,1631,5530.24,5595.44
metrica:Away:17|P2|S001|O046,Away,17,2,364,5595.88,5610.4
metrica:Away:17|P2|S001|O047,Away,17,2,883,5610.84,5646.12
metrica:Away:18|P1|S001|O001,Away,18,1,43,0.2,1.88
metrica:Away:18|P1|S001|O002,Away,18,1,445,2.24,20.0
metrica:Away:18|P1|S001|O003,Away,18,1,5419,27.08,243.8
metrica:Away:18|P1|S001|O004,Away,18,1,709,254.36,282.68
metrica:Away:18|P1|S001|O005,Away,18,1,409,326.12,342.44
metrica:Away:18|P1|S001|O006,Away,18,1,1191,349.0,396.6
metrica:Away:18|P1|S001|O007,Away,18,1,35,418.72,420.08
metrica:Away:18|P1|S001|O008,Away,18,1,3078,428.8,551.88
metrica:Away:18|P1|S001|O009,Away,18,1,737,552.24,581.68
metrica:Away:18|P1|S001|O010,Away,18,1,360,593.96,608.32
metrica:Away:18|P1|S001|O011,Away,18,1,3064,618.16,740.68
metrica:Away:18|P1|S001|O012,Away,18,1,2144,779.6,865.32
metrica:Away:18|P1|S001|O013,Away,18,1,1017,865.68,906.32
metrica:Away:18|P1|S001|O014,Away,18,1,2749,917.24,1027.16
metrica:Away:18|P1|S001|O015,Away,18,1,567,1036.92,1059.56
metrica:Away:18|P1|S001|O016,Away,18,1,1537,1084.4,1145.84
metrica:Away:18|P1|S001|O017,Away,18,1,1732,1146.2,1215.44
metrica:Away:18|P1|S001|O018,Away,18,1,2454,1215.8,1313.92
metrica:Away:18|P1|S001|O019,Away,18,1,943,1314.28,1351.96
metrica:Away:18|P1|S001|O020,Away,18,1,1017,1448.84,1489.48
metrica:Away:18|P1|S001|O021,Away,18,1,209,1489.84,1498.16
metrica:Away:18|P1|S001|O022,Away,18,1,314,1531.68,1544.2
metrica:Away:18|P1|S001|O023,Away,18,1,521,1565.16,1585.96
metrica:Away:18|P1|S001|O024,Away,18,1,290,1586.32,1597.88
metrica:Away:18|P1|S001|O025,Away,18,1,1755,1603.48,1673.64
metrica:Away:18|P1|S001|O026,Away,18,1,654,1674.0,1700.12
metrica:Away:18|P1|S001|O027,Away,18,1,623,1700.48,1725.36
metrica:Away:18|P1|S001|O028,Away,18,1,371,1725.72,1740.52
metrica:Away:18|P1|S001|O029,Away,18,1,493,1811.8,1831.48
metrica:Away:18|P1|S001|O030,Away,18,1,2724,1838.88,1947.8
metrica:Away:18|P1|S001|O031,Away,18,1,975,1948.16,1987.12
metrica:Away:18|P1|S001|O032,Away,18,1,2161,1993.44,2079.84
metrica:Away:18|P1|S001|O033,Away,18,1,2918,2179.08,2295.76
metrica:Away:18|P1|S001|O034,Away,18,1,2556,2329.72,2431.92
metrica:Away:18|P1|S001|O035,Away,18,1,1739,2432.28,2501.8
metrica:Away:18|P1|S001|O036,Away,18,1,5197,2509.68,2717.52
metrica:Away:18|P2|S001|O001,Away,18,2,43,2717.84,2719.52
metrica:Away:18|P2|S001|O002,Away,18,2,416,2719.88,2736.48
metrica:Away:18|P2|S001|O003,Away,18,2,252,2736.84,2746.88
metrica:Away:18|P2|S001|O004,Away,18,2,1926,2759.44,2836.44
metrica:Away:18|P2|S001|O005,Away,18,2,252,2836.8,2846.84
metrica:Away:18|P2|S001|O006,Away,18,2,352,2861.52,2875.56
metrica:Away:18|P2|S001|O007,Away,18,2,2382,2925.52,3020.76
metrica:Away:18|P2|S001|O008,Away,18,2,193,3021.12,3028.8
metrica:Away:18|P2|S001|O009,Away,18,2,1083,3079.48,3122.76
metrica:Away:18|P2|S001|O010,Away,18,2,1023,3123.12,3164.0
metrica:Away:18|P2|S001|O011,Away,18,2,1851,3174.64,3248.64
metrica:Away:18|P2|S001|O012,Away,18,2,3081,3296.2,3419.4
metrica:Away:18|P2|S001|O013,Away,18,2,46,3419.76,3421.56
metrica:Away:18|P2|S001|O014,Away,18,2,2204,3441.64,3529.76
metrica:Away:18|P2|S001|O015,Away,18,2,1031,3530.12,3571.32
metrica:Away:18|P2|S001|O016,Away,18,2,901,3571.68,3607.68
metrica:Away:18|P2|S001|O017,Away,18,2,505,3636.72,3656.88
metrica:Away:18|P2|S001|O018,Away,18,2,2754,3674.48,3784.6
metrica:Away:18|P2|S001|O019,Away,18,2,1003,3835.68,3875.76
metrica:Away:18|P2|S001|O020,Away,18,2,264,3946.92,3957.44
metrica:Away:18|P2|S001|O021,Away,18,2,2288,4007.96,4099.44
metrica:Away:18|P2|S001|O022,Away,18,2,1556,4127.88,4190.08
metrica:Away:18|P2|S001|O023,Away,18,2,275,4190.52,4201.48
metrica:Away:18|P2|S001|O024,Away,18,2,1478,4201.92,4261.0
metrica:Away:18|P2|S001|O025,Away,18,2,245,4261.44,4271.2
metrica:Away:18|P2|S001|O026,Away,18,2,315,4281.0,4293.56
metrica:Away:18|P2|S001|O027,Away,18,2,832,4302.16,4335.4
metrica:Away:18|P2|S001|O028,Away,18,2,81,4335.84,4339.04
metrica:Away:18|P2|S001|O029,Away,18,2,1730,4368.2,4437.36
metrica:Away:18|P2|S001|O030,Away,18,2,291,4437.8,4449.4
metrica:Away:18|P2|S001|O031,Away,18,2,2538,4454.96,4556.44
metrica:Away:18|P2|S002|O001,Away,18,2,1023,4559.28,4600.16
metrica:Away:18|P2|S002|O002,Away,18,2,1708,4600.6,4668.88
metrica:Away:18|P2|S002|O003,Away,18,2,527,4669.32,4690.36
metrica:Away:18|P2|S003|O001,Away,18,2,1318,4690.76,4743.44
metrica:Away:18|P2|S003|O002,Away,18,2,567,4743.88,4766.52
metrica:Away:18|P2|S003|O003,Away,18,2,1153,4766.96,4813.04
metrica:Away:18|P2|S003|O004,Away,18,2,2577,4813.48,4916.52
metrica:Away:18|P2|S003|O005,Away,18,2,292,4916.96,4928.6
metrica:Away:18|P2|S003|O006,Away,18,2,3021,4937.24,5058.04
metrica:Away:18|P2|S003|O007,Away,18,2,2115,5065.52,5150.08
metrica:Away:18|P2|S003|O008,Away,18,2,1449,5150.52,5208.44
metrica:Away:18|P2|S003|O009,Away,18,2,472,5208.88,5227.72
metrica:Away:18|P2|S003|O010,Away,18,2,556,5228.16,5250.36
metrica:Away:18|P2|S004|O001,Away,18,2,1271,5251.8,5302.6
metrica:Away:18|P2|S004|O002,Away,18,2,997,5303.04,5342.88
metrica:Away:18|P2|S004|O003,Away,18,2,4484,5350.48,5529.8
metrica:Away:18|P2|S004|O004,Away,18,2,1631,5530.24,5595.44
metrica:Away:18|P2|S004|O005,Away,18,2,364,5595.88,5610.4
metrica:Away:18|P2|S004|O006,Away,18,2,883,5610.84,5646.12
metrica:Away:19|P1|S001|O001,Away,19,1,43,0.2,1.88
metrica:Away:19|P1|S001|O002,Away,19,1,445,2.24,20.0
metrica:Away:19|P1|S001|O003,Away,19,1,5419,27.08,243.8
metrica:Away:19|P1|S001|O004,Away,19,1,709,254.36,282.68
metrica:Away:19|P1|S001|O005,Away,19,1,409,326.12,342.44
metrica:Away:19|P1|S001|O006,Away,19,1,1191,349.0,396.6
metrica:Away:19|P1|S001|O007,Away,19,1,35,418.72,420.08
metrica:Away:19|P1|S001|O008,Away,19,1,3078,428.8,551.88
metrica:Away:19|P1|S001|O009,Away,19,1,737,552.24,581.68
metrica:Away:19|P1|S001|O010,Away,19,1,360,593.96,608.32
metrica:Away:19|P1|S001|O011,Away,19,1,3064,618.16,740.68
metrica:Away:19|P1|S001|O012,Away,19,1,2144,779.6,865.32
metrica:Away:19|P1|S001|O013,Away,19,1,1017,865.68,906.32
metrica:Away:19|P1|S001|O014,Away,19,1,2749,917.24,1027.16
metrica:Away:19|P1|S001|O015,Away,19,1,567,1036.92,1059.56
metrica:Away:19|P1|S001|O016,Away,19,1,1537,1084.4,1145.84
metrica:Away:19|P1|S001|O017,Away,19,1,1732,1146.2,1215.44
metrica:Away:19|P1|S001|O018,Away,19,1,2454,1215.8,1313.92
metrica:Away:19|P1|S001|O019,Away,19,1,943,1314.28,1351.96
metrica:Away:19|P1|S001|O020,Away,19,1,1017,1448.84,1489.48
metrica:Away:19|P1|S001|O021,Away,19,1,209,1489.84,1498.16
metrica:Away:19|P1|S001|O022,Away,19,1,314,1531.68,1544.2
metrica:Away:19|P1|S001|O023,Away,19,1,521,1565.16,1585.96
metrica:Away:19|P1|S001|O024,Away,19,1,290,1586.32,1597.88
metrica:Away:19|P1|S001|O025,Away,19,1,1755,1603.48,1673.64
metrica:Away:19|P1|S001|O026,Away,19,1,654,1674.0,1700.12
metrica:Away:19|P1|S001|O027,Away,19,1,623,1700.48,1725.36
metrica:Away:19|P1|S001|O028,Away,19,1,371,1725.72,1740.52
metrica:Away:19|P1|S001|O029,Away,19,1,493,1811.8,1831.48
metrica:Away:19|P1|S001|O030,Away,19,1,2724,1838.88,1947.8
metrica:Away:19|P1|S001|O031,Away,19,1,975,1948.16,1987.12
metrica:Away:19|P1|S001|O032,Away,19,1,2161,1993.44,2079.84
metrica:Away:19|P1|S001|O033,Away,19,1,2918,2179.08,2295.76
metrica:Away:19|P1|S001|O034,Away,19,1,2556,2329.72,2431.92
metrica:Away:19|P1|S001|O035,Away,19,1,1739,2432.28,2501.8
metrica:Away:19|P1|S001|O036,Away,19,1,5197,2509.68,2717.52
metrica:Away:19|P2|S001|O001,Away,19,2,8,2717.84,2718.12
metrica:Away:19|P2|S002|O001,Away,19,2,26,2718.52,2719.52
metrica:Away:19|P2|S002|O002,Away,19,2,416,2719.88,2736.48
metrica:Away:19|P2|S002|O003,Away,19,2,252,2736.84,2746.88
metrica:Away:19|P2|S002|O004,Away,19,2,1926,2759.44,2836.44
metrica:Away:19|P2|S002|O005,Away,19,2,252,2836.8,2846.84
metrica:Away:19|P2|S002|O006,Away,19,2,352,2861.52,2875.56
metrica:Away:19|P2|S002|O007,Away,19,2,2382,2925.52,3020.76
metrica:Away:19|P2|S002|O008,Away,19,2,193,3021.12,3028.8
metrica:Away:19|P2|S002|O009,Away,19,2,1083,3079.48,3122.76
metrica:Away:19|P2|S002|O010,Away,19,2,1023,3123.12,3164.0
metrica:Away:19|P2|S002|O011,Away,19,2,1851,3174.64,3248.64
metrica:Away:19|P2|S002|O012,Away,19,2,3081,3296.2,3419.4
metrica:Away:19|P2|S002|O013,Away,19,2,46,3419.76,3421.56
metrica:Away:19|P2|S002|O014,Away,19,2,2204,3441.64,3529.76
metrica:Away:19|P2|S002|O015,Away,19,2,1031,3530.12,3571.32
metrica:Away:19|P2|S002|O016,Away,19,2,901,3571.68,3607.68
metrica:Away:19|P2|S002|O017,Away,19,2,505,3636.72,3656.88
metrica:Away:19|P2|S002|O018,Away,19,2,2754,3674.48,3784.6
metrica:Away:19|P2|S002|O019,Away,19,2,1003,3835.68,3875.76
metrica:Away:19|P2|S002|O020,Away,19,2,264,3946.92,3957.44
metrica:Away:19|P2|S002|O021,Away,19,2,2288,4007.96,4099.44
metrica:Away:19|P2|S002|O022,Away,19,2,1556,4127.88,4190.08
metrica:Away:19|P2|S002|O023,Away,19,2,275,4190.52,4201.48
metrica:Away:19|P2|S002|O024,Away,19,2,1478,4201.92,4261.0
metrica:Away:19|P2|S002|O025,Away,19,2,245,4261.44,4271.2
metrica:Away:19|P2|S002|O026,Away,19,2,315,4281.0,4293.56
metrica:Away:19|P2|S002|O027,Away,19,2,832,4302.16,4335.4
metrica:Away:19|P2|S002|O028,Away,19,2,81,4335.84,4339.04
metrica:Away:19|P2|S002|O029,Away,19,2,1730,4368.2,4437.36
metrica:Away:19|P2|S002|O030,Away,19,2,291,4437.8,4449.4
metrica:Away:19|P2|S002|O031,Away,19,2,2538,4454.96,4556.44
metrica:Away:19|P2|S003|O001,Away,19,2,1023,4559.28,4600.16
metrica:Away:19|P2|S003|O002,Away,19,2,1708,4600.6,4668.88
metrica:Away:19|P2|S003|O003,Away,19,2,1854,4669.32,4743.44
metrica:Away:19|P2|S003|O004,Away,19,2,567,4743.88,4766.52
metrica:Away:19|P2|S003|O005,Away,19,2,1153,4766.96,4813.04
metrica:Away:19|P2|S003|O006,Away,19,2,2577,4813.48,4916.52
metrica:Away:19|P2|S003|O007,Away,19,2,292,4916.96,4928.6
metrica:Away:19|P2|S003|O008,Away,19,2,3021,4937.24,5058.04
metrica:Away:19|P2|S003|O009,Away,19,2,2115,5065.52,5150.08
metrica:Away:19|P2|S003|O010,Away,19,2,1449,5150.52,5208.44
metrica:Away:19|P2|S003|O011,Away,19,2,472,5208.88,5227.72
metrica:Away:19|P2|S003|O012,Away,19,2,1862,5228.16,5302.6
metrica:Away:19|P2|S003|O013,Away,19,2,997,5303.04,5342.88
metrica:Away:19|P2|S003|O014,Away,19,2,4484,5350.48,5529.8
metrica:Away:19|P2|S003|O015,Away,19,2,738,5530.24,5559.72
metrica:Away:19|P2|S004|O001,Away,19,2,712,5567.0,5595.44
metrica:Away:19|P2|S004|O002,Away,19,2,364,5595.88,5610.4
metrica:Away:19|P2|S004|O003,Away,19,2,883,5610.84,5646.12
metrica:Away:20|P1|S002|O001,Away,20,1,368,1337.28,1351.96
metrica:Away:20|P1|S002|O002,Away,20,1,1017,1448.84,1489.48
metrica:Away:20|P1|S002|O003,Away,20,1,209,1489.84,1498.16
metrica:Away:20|P1|S002|O004,Away,20,1,314,1531.68,1544.2
metrica:Away:20|P1|S002|O005,Away,20,1,521,1565.16,1585.96
metrica:Away:20|P1|S002|O006,Away,20,1,290,1586.32,1597.88
metrica:Away:20|P1|S002|O007,Away,20,1,1755,1603.48,1673.64
metrica:Away:20|P1|S002|O008,Away,20,1,654,1674.0,1700.12
metrica:Away:20|P1|S002|O009,Away,20,1,623,1700.48,1725.36
metrica:Away:20|P1|S002|O010,Away,20,1,371,1725.72,1740.52
metrica:Away:20|P1|S002|O011,Away,20,1,493,1811.8,1831.48
metrica:Away:20|P1|S002|O012,Away,20,1,2724,1838.88,1947.8
metrica:Away:20|P1|S002|O013,Away,20,1,975,1948.16,1987.12
metrica:Away:20|P1|S002|O014,Away,20,1,2161,1993.44,2079.84
metrica:Away:20|P1|S002|O015,Away,20,1,2918,2179.08,2295.76
metrica:Away:20|P1|S002|O016,Away,20,1,2556,2329.72,2431.92
metrica:Away:20|P1|S002|O017,Away,20,1,1739,2432.28,2501.8
metrica:Away:20|P1|S002|O018,Away,20,1,5197,2509.68,2717.52
metrica:Away:20|P2|S002|O001,Away,20,2,1881,4524.96,4600.16
metrica:Away:20|P2|S002|O002,Away,20,2,1708,4600.6,4668.88
metrica:Away:20|P2|S002|O003,Away,20,2,1854,4669.32,4743.44
metrica:Away:20|P2|S002|O004,Away,20,2,567,4743.88,4766.52
metrica:Away:20|P2|S002|O005,Away,20,2,1153,4766.96,4813.04
metrica:Away:20|P2|S002|O006,Away,20,2,2577,4813.48,4916.52
metrica:Away:20|P2|S002|O007,Away,20,2,292,4916.96,4928.6
metrica:Away:20|P2|S002|O008,Away,20,2,3021,4937.24,5058.04
metrica:Away:20|P2|S002|O009,Away,20,2,2115,5065.52,5150.08
metrica:Away:20|P2|S002|O010,Away,20,2,1449,5150.52,5208.44
metrica:Away:20|P2|S002|O011,Away,20,2,472,5208.88,5227.72
metrica:Away:20|P2|S002|O012,Away,20,2,556,5228.16,5250.36
metrica:Away:20|P2|S003|O001,Away,20,2,1271,5251.8,5302.6
metrica:Away:20|P2|S003|O002,Away,20,2,997,5303.04,5342.88
metrica:Away:20|P2|S003|O003,Away,20,2,4484,5350.48,5529.8
metrica:Away:20|P2|S003|O004,Away,20,2,1631,5530.24,5595.44
metrica:Away:20|P2|S003|O005,Away,20,2,330,5595.88,5609.04
metrica:Away:20|P2|S004|O001,Away,20,2,12,5609.96,5610.4
metrica:Away:20|P2|S004|O002,Away,20,2,883,5610.84,5646.12
metrica:Away:21|P1|S002|O001,Away,21,1,36,0.48,1.88
metrica:Away:21|P1|S002|O002,Away,21,1,445,2.24,20.0
metrica:Away:21|P1|S002|O003,Away,21,1,5419,27.08,243.8
metrica:Away:21|P1|S002|O004,Away,21,1,709,254.36,282.68
metrica:Away:21|P1|S002|O005,Away,21,1,409,326.12,342.44
metrica:Away:21|P1|S002|O006,Away,21,1,1191,349.0,396.6
metrica:Away:21|P1|S002|O007,Away,21,1,35,418.72,420.08
metrica:Away:21|P1|S002|O008,Away,21,1,3078,428.8,551.88
metrica:Away:21|P1|S002|O009,Away,21,1,737,552.24,581.68
metrica:Away:21|P1|S002|O010,Away,21,1,360,593.96,608.32
metrica:Away:21|P1|S002|O011,Away,21,1,3064,618.16,740.68
metrica:Away:21|P1|S002|O012,Away,21,1,2144,779.6,865.32
