episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
G2A000014,1.2399999999999998,0.9544998464847411,0.9411562680554209,-0.8383500000000055,-0.42771999999999766,0.9860203451279094,1.0141778564115502,1.2315600878560797,0.7835687720805278,1.2117045444583563,0.20185752514879626,0.038582885546158296,-3.562249600760643,16.970216010814372,0,Home,3,1,metrica:Home:3|P1|S001|O002,90,121,3.6,4.84,17.258100000000002,-3.39009142857143,16.419749999999997,-3.8178114285714275,False,True,True,False,False,False,False,False,True,False
G2A000015,1.92,1.675698257667986,1.6365653508491493,0.9758999999999993,1.3137600000000003,0.9766468058078089,1.023911606584199,1.3881746498256453,0.8598929927766306,0.24230020435524305,1.2927504025589822,0.11849772917022464,33.32449002366599,42.53404496480252,0,Home,2,1,metrica:Home:2|P1|S001|O002,96,144,3.84,5.76,18.31515,5.103497142857142,19.29105,6.417257142857142,False,False,False,False,False,False,False,False,False,False
G2A000016,1.2800000000000002,0.7819246507494777,0.7054679403699274,-0.4493999999999936,0.5438057142857118,0.9022198490528899,1.1083772996678751,0.7075129803381268,0.6078738263259071,0.5117200000179977,0.6914349994166815,0.1526392116830224,-71.95021893104698,72.2527979293839,0,Home,7,1,metrica:Home:7|P1|S002|O002,96,128,3.84,5.12,8.260799999999994,-3.6398457142857135,7.811400000000001,-3.0960400000000017,False,True,True,False,False,False,False,False,True,False
G2A000017,2.4000000000000004,5.487016648951388,5.177980615047153,2.4764999999999997,4.547354285714286,0.9436786775627344,1.0596827328797216,3.07510330422132,2.255726624890722,0.42390789454933553,2.810195767202045,0.7212437939893686,91.30031678022584,91.30031678022584,0,Home,1,1,metrica:Home:1|P1|S001|O002,113,173,4.52,6.92,15.874049999999999,14.861982857142857,18.35055,19.409337142857144,False,False,False,False,False,False,False,True,False,False
G2A000018,3.04,6.419895411179113,5.988958757117216,2.3770500000000023,5.497022857142854,0.9328748170396207,1.07195518812845,2.82099584588501,2.096433432147897,0.9279889959102233,2.7570394401403964,0.8082280433075217,94.11012426291481,101.7841919427431,0,Home,4,1,metrica:Home:4|P1|S001|O002,116,192,4.64,7.68,15.413249999999996,-20.823348571428568,17.7903,-15.326325714285714,False,False,False,False,False,False,False,True,False,False
G2A000019,1.8399999999999999,1.2325723574430125,1.226799633379136,-0.19395000000000095,1.2113714285714279,0.9953165231809579,1.0047055149894168,1.0516372657791861,0.6599184353451938,0.20185752514879626,1.029694746227315,0.02443410041296733,8.398090270302077,15.067683231109283,0,Home,3,1,metrica:Home:3|P1|S001|O002,121,167,4.84,6.68,16.419749999999997,-3.8178114285714275,16.225799999999996,-2.6064399999999996,False,False,False,False,False,False,False,False,False,False
G2A000020,3.6399999999999997,7.143653820867719,6.607524873602328,1.8728999999999942,6.33653142857143,0.9249503180432295,1.0811391493064635,3.3669006587540724,1.97774928710331,3.3615888918115715,0.3384021276528895,1.1657794827966739,48.0359942718624,92.26961460051957,0,Away,19,1,metrica:Away:19|P1|S001|O002,124,215,4.96,8.6,4.122000000000003,-26.571582857142857,5.994899999999998,-20.235051428571428,False,False,False,False,False,False,False,True,False,False
G2A000021,2.76,4.904302620033908,4.753496582192557,1.9435499999999966,4.33801142857143,0.9692502584923465,1.0317252858466959,3.0967370436641652,1.76141429286092,0.6914349994166815,3.067824706505728,0.5097606330326753,-42.84934572071749,51.016245897334386,0,Home,7,1,metrica:Home:7|P1|S002|O002,128,197,5.12,7.88,7.811400000000001,-3.0960400000000017,9.754949999999997,1.2419714285714278,False,False,False,False,False,False,False,True,False,False
G2A000022,3.040000000000001,10.851393662669595,10.797599727735792,6.942899999999996,8.269480000000005,0.9950426704065799,1.0049820271440164,4.432720501093851,3.5380253908066437,1.1431135253717597,4.235665936998168,0.3381564453539287,29.690833680629762,60.658491363976395,0,Away,24,1,metrica:Away:24|P1|S001|O002,142,218,5.68,8.72,6.502800000000002,6.629999999999998,13.445699999999999,14.899480000000002,False,False,False,False,False,False,False,True,False,False
G2A000023,1.08,1.7444100328062802,1.7350886788188398,0.05865000000000009,1.7340971428571432,0.9946564432603928,1.005372263735699,1.7594574607311653,1.603678615096999,1.2927504025589822,1.7429928752766988,0.07537880003946815,20.426408439081637,20.581310397257532,0,Home,2,1,metrica:Home:2|P1|S001|O002,144,171,5.76,6.84,19.29105,6.417257142857142,19.3497,8.151354285714286,False,True,False,False,False,False,False,False,True,False
G2A000024,1.5999999999999996,3.765781787052715,3.72154859960644,3.034799999999997,2.1540457142857186,0.9882539164647418,1.0118856938885477,2.5958582417920257,2.3593407293424637,2.5884252267231074,2.1686598937348247,0.24764383087660138,-27.739293571199536,28.303909541142616,0,Away,18,1,metrica:Away:18|P1|S001|O002,149,189,5.96,7.56,-8.764199999999997,16.674862857142855,-5.7294,18.828908571428574,False,False,False,False,False,False,False,True,False,False
G2A000025,1.08,4.080427633145745,4.05625025495952,-0.16004999999999825,4.053091428571427,0.994074793046241,1.0059605242937524,4.062073126081355,3.764566455034903,3.3971699123336623,4.0590235989127725,0.19028225748272642,-20.61860034617179,20.61860034617179,0,Home,6,1,metrica:Home:6|P1|S001|O002,164,191,6.56,7.64,8.5164,7.431622857142856,8.356350000000003,11.484714285714283,False,True,False,False,False,False,False,True,True,False
G2A000026,3.200000000000001,4.6348961132048,4.4478958628760425,2.6353500000000025,3.583114285714286,0.9596538421225895,1.0420424074874455,2.161075933135035,1.4432357725474974,1.029694746227315,0.2687473303142429,0.44339557180040146,-22.620702582421895,92.41752795683274,0,Home,3,1,metrica:Home:3|P1|S001|O002,167,247,6.68,9.88,16.225799999999996,-2.6064399999999996,18.86115,0.9766742857142866,False,False,False,False,False,False,False,True,False,False
G2A000027,3.5199999999999996,3.67448723944765,3.3775545066059083,-3.375000000000001,0.13133714285713438,0.9191907024049492,1.0879135280455114,1.9112998838940884,1.0339895284178175,0.1628870429944851,0.2122986561138978,0.29962851804442536,2.5662419858924266,59.873041596374996,0,Away,22,1,metrica:Away:22|P1|S002|O002,169,257,6.76,10.28,9.29145,32.832925714285714,5.916449999999998,32.96426285714285,False,False,False,False,False,False,False,True,False,False
G2A000028,1.7200000000000006,4.500790168347158,4.488794319190844,0.26099999999999923,4.481199999999999,0.997334723746804,1.0026723989346156,3.552421890343279,2.5968806155444457,1.7429928752766988,3.5343632485503598,0.14139296224842265,-13.043564921148988,13.043564921148988,0,Home,2,1,metrica:Home:2|P1|S001|O002,171,214,6.84,8.56,19.3497,8.151354285714286,19.610699999999998,12.632554285714285,False,False,False,False,False,False,False,True,False,False
G2A000029,2.7200000000000006,6.342147509703434,6.1410684574314205,-2.9761499999999987,5.371708571428567,0.9682948004655577,1.0327433334550575,3.330427585620382,2.33860700738823,2.810195767202045,0.9083315075186027,0.4806207682684794,83.67396356696236,85.44807590513055,0,Home,1,1,metrica:Home:1|P1|S001|O002,173,241,6.92,9.64,18.35055,19.409337142857144,15.3744,24.78104571428571,False,False,False,False,False,False,False,True,False,False
G2A000030,1.3200000000000003,3.035758135672322,3.022174217496403,0.5164499999999969,2.9777199999999997,0.9955253621768156,1.004494750202446,2.5863851657797072,2.286278604422467,1.8395191585558324,2.316780324654083,0.11603679722595532,18.3795809206775,19.82032624311575,0,Away,21,1,metrica:Away:21|P1|S002|O002,175,208,7.0,8.32,0.45375000000000243,11.011822857142858,0.9701999999999993,13.989542857142858,False,True,False,False,False,False,False,True,True,False
G2A000031,2.2,3.436421308983566,3.146224369637354,2.113049999999998,2.3310399999999944,0.9155525725010571,1.0922365684236504,2.222333949629018,1.5728427253272135,2.1686598937348247,0.930578891176922,0.5187235879228448,89.59466078141512,89.98094772002463,0,Away,18,1,metrica:Away:18|P1|S001|O002,189,244,7.56,9.76,-5.7294,18.828908571428574,-3.616350000000002,21.15994857142857,False,False,False,False,False,False,False,True,False,False
G2A000032,2.160000000000001,6.79340669082427,6.672132713865237,1.025249999999998,6.592891428571434,0.9821482825218111,1.0181761937539127,4.2652948496367475,3.1617125612639914,4.0590235989127725,0.938044342648846,0.3070619154330335,69.90425169460346,83.4164223510274,0,Home,6,1,metrica:Home:6|P1|S001|O002,191,245,7.64,9.8,8.356350000000003,11.484714285714283,9.3816,18.077605714285717,False,False,False,False,False,False,False,True,False,False
G2A000033,2.0,3.9723219684853124,3.92681120192469,1.6291500000000028,3.572914285714285,0.9885430317779664,1.0115897516382544,2.804576571636706,2.0012762480837876,2.7570394401403964,0.17164540230564249,0.18674349011170413,-31.49535138872649,31.49535138872649,0,Home,4,1,metrica:Home:4|P1|S001|O002,192,242,7.68,9.68,17.7903,-15.326325714285714,19.41945,-11.753411428571429,False,False,False,False,False,False,False,True,False,False
G2A000034,1.96,4.838790986532857,4.53323500737608,1.7050500000000035,4.200359999999999,0.9368528254253616,1.0674035161776532,3.0739597551904523,2.4807519873965433,3.067824706505728,1.5931034502870023,0.6461726055497856,82.43787539336381,82.72782294576788,0,Home,7,1,metrica:Home:7|P1|S002|O002,197,246,7.88,9.84,9.754949999999997,1.2419714285714278,11.46,5.442331428571427,False,False,False,False,False,False,False,True,False,False
G2A000035,5.68,7.418077514785897,7.23850596156149,-7.21425,-0.5920857142857141,0.9757927100564155,1.0248078200360657,2.3585148647713017,1.2972080302381266,0.048810454404710144,1.1875842075406076,0.29614147054422973,18.270129779312903,81.90538352885554,0,Away,16,1,metrica:Away:16|P1|S001|O002,200,342,8.0,13.68,-17.5632,-4.597382857142857,-24.777449999999998,-5.189468571428571,False,False,False,False,False,False,False,True,False,False
G2A000036,1.2799999999999994,2.8223601264582836,2.750163818105445,-0.19259999999999855,2.7434114285714273,0.9744198808380147,1.0262516392214678,2.4152183965556935,2.2083570753367034,2.316780324654083,1.9158079448714496,0.26214468330817636,43.177084822860294,44.85562893359852,0,Away,21,1,metrica:Away:21|P1|S002|O002,208,240,8.32,9.6,0.9701999999999993,13.989542857142858,0.7776000000000007,16.732954285714285,False,True,False,False,False,False,False,False,True,False
G2A000037,1.3200000000000003,2.898861629542356,2.860377335850456,0.3637500000000031,2.8371542857142877,0.9867243426524033,1.0134542716478552,3.5409085222956165,2.2354677643267444,3.5343632485503598,0.5047078981945375,0.10931562752562961,73.04918558182925,76.49636700620415,0,Home,2,1,metrica:Home:2|P1|S001|O002,214,247,8.56,9.88,19.610699999999998,12.632554285714285,19.97445,15.469708571428573,False,True,False,False,False,False,False,False,True,False
G2A000038,2.8000000000000007,4.141285604842974,3.9981662520917376,2.955449999999999,-2.692702857142855,0.9654408397759703,1.035796248511767,2.258866056729591,1.4629653837848904,0.3384021276528895,2.224935055518514,0.3955521474450345,-61.22082129925549,61.22082129925549,0,Away,19,1,metrica:Away:19|P1|S001|O002,215,285,8.6,11.4,5.994899999999998,-20.235051428571428,8.950349999999997,-22.927754285714283,False,False,False,False,False,False,False,True,False,False
G2A000039,1.6399999999999988,4.34273146615307,4.321080433346146,2.8789499999999997,3.222325714285711,0.9950144205379332,1.0050105600071317,4.245568362350155,2.6858083950196425,4.235665936998168,0.20487628173190942,0.1205761718380348,-25.269962167858427,29.20027135627368,0,Away,24,1,metrica:Away:24|P1|S001|O002,218,259,8.72,10.36,13.445699999999999,14.899480000000002,16.32465,18.121805714285713,False,False,False,False,False,False,False,True,False,False
G2A000040,1.8000000000000007,5.05544625809687,4.6803877215984775,-4.6572,-0.46531428571428535,0.9258109932634149,1.0801340740998056,3.4198283284280353,2.7891731390715915,1.9158079448714496,3.4017939296862876,0.7736122481305793,80.54702159846035,80.54702159846035,0,Away,21,1,metrica:Away:21|P1|S002|O002,240,285,9.6,11.4,0.7776000000000007,16.732954285714285,-3.879599999999999,16.26764,False,False,False,False,False,False,False,True,False,False
G2A000041,2.16,2.525766994061791,2.3558461807241655,-1.1190000000000033,-2.073125714285709,0.9327250638173996,1.0721272953760477,1.281579512132659,1.1645910247102433,0.9083315075186027,1.1177720757225766,0.3585738515032288,82.59704373409116,82.59704373409116,0,Home,1,1,metrica:Home:1|P1|S001|O002,241,295,9.64,11.8,15.3744,24.78104571428571,14.255399999999996,22.70792,False,False,False,False,False,False,False,False,False,False
G2A000042,2.08,4.792633836430007,4.784900599518604,-2.1711000000000027,-4.263988571428573,0.9983864327684245,1.0016161750386583,3.2108454454379216,2.2639149304350163,0.17164540230564249,3.2008397784004012,0.04110038267755553,-11.755500232579765,21.131760044220673,0,Home,4,1,metrica:Home:4|P1|S001|O002,242,294,9.68,11.76,19.41945,-11.753411428571429,17.24835,-16.017400000000002,False,False,False,False,False,False,False,True,False,False
G2A000043,2.4399999999999995,5.548323449470044,5.5293770784530905,-1.6625999999999972,5.273497142857142,0.996585207911993,1.0034264928486762,3.1284865480984365,2.252236534321421,0.930578891176922,2.786598184175654,0.16270900275396288,6.477561475294207,30.904437197243116,0,Away,18,1,metrica:Away:18|P1|S001|O002,244,305,9.76,12.2,-3.616350000000002,21.15994857142857,-5.278949999999999,26.43344571428571,False,False,False,False,False,False,False,True,False,False
G2A000044,3.3199999999999985,10.435627790710383,10.179576928132795,-5.8252500000000005,-8.348068571428573,0.9754637796869757,1.0251533894173885,4.354566892080419,3.1170087989334343,0.938044342648846,3.1177648343806355,0.7110511191702562,72.78407761093841,100.13399414481273,0,Home,6,1,metrica:Home:6|P1|S001|O002,245,328,9.8,13.12,9.3816,18.077605714285717,3.5563499999999997,9.729537142857144,False,False,False,False,False,False,False,True,False,False
G2A000045,2.16,7.409823912404982,7.112490030202688,-6.2647499999999985,-3.367554285714285,0.9598730164552871,1.041804470858966,4.401971556349192,3.3970672956438457,1.5931034502870023,4.339081799441585,0.7054972793904948,75.53684943446103,84.03825690178932,0,Home,7,1,metrica:Home:7|P1|S002|O002,246,300,9.84,12.0,11.46,5.442331428571427,5.195250000000002,2.0747771428571418,False,False,False,False,False,False,False,True,False,False
G2A000046,1.2399999999999984,2.8505405715012295,2.818209024561958,-1.8527999999999984,-2.123542857142862,0.9886577488976963,1.0114723736449238,3.369276737623996,2.2427569433039167,0.5047078981945375,3.3567475878628072,0.12204619696999063,60.65001462157511,60.69895027062855,0,Home,2,1,metrica:Home:2|P1|S001|O002,247,278,9.88,11.12,19.97445,15.469708571428573,18.121650000000002,13.34616571428571,False,True,False,False,False,False,False,False,True,False
G2A000047,1.92,2.9642263573676613,2.9471291153602506,-2.535300000000003,-1.502605714285713,0.9942321402126004,1.0058013209934715,2.0957252714192918,1.5178450258062395,0.2687473303142429,1.9738725740978036,0.12023794309188784,22.039549674256577,29.997452841419193,0,Home,3,1,metrica:Home:3|P1|S001|O002,247,295,9.88,11.8,18.86115,0.9766742857142866,16.325849999999996,-0.5259314285714264,False,False,False,False,False,False,False,False,False,False
G2A000048,2.92,4.4644290616409235,4.304739584377684,-1.8181499999999957,-3.901937142857143,0.964230705638193,1.0370961992318346,1.933738876067875,1.520677247694127,0.9193897883423285,1.5784144976940047,0.44612658803157207,-68.58486949936429,69.20530356571513,0,Away,23,1,metrica:Away:23|P1|S001|O002,248,321,9.92,12.84,16.678049999999995,-1.3072514285714283,14.8599,-5.209188571428571,False,False,False,False,False,False,False,True,False,False
G2A000049,1.8399999999999999,1.0990903874236855,1.0825251660325836,0.8829000000000011,-0.6263771428571374,0.9849282446824674,1.0153023891830735,1.0504803590235312,0.5891395391852352,0.2122986561138978,1.0368655184334739,0.08166634819850706,-13.659636582700442,47.966328391499715,0,Away,22,1,metrica:Away:22|P1|S002|O002,257,303,10.28,12.12,5.916449999999998,32.96426285714285,6.79935,32.33788571428571,False,False,False,False,False,False,False,False,False,False
G2A000050,2.24,4.808868869020129,4.796339042181129,-2.988299999999997,-3.751657142857141,0.9973944336640743,1.0026123730471943,2.8154032464376075,2.1127473334602658,0.20487628173190942,2.695007307788078,0.07025765977089843,-13.257989567816134,24.653344320232275,0,Away,24,1,metrica:Away:24|P1|S001|O002,259,315,10.36,12.6,16.32465,18.121805714285713,13.336350000000001,14.370148571428572,False,False,False,False,False,False,False,True,False,False
G2A000051,4.0,12.791675377521393,12.61025132063592,-3.3006000000000046,-12.170639999999997,0.9858170214978808,1.014387029431252,3.586066791331178,3.199491406197006,3.3567475878628072,2.7098921207536675,0.9024124189867362,38.031010477084344,38.54239955763265,0,Home,2,1,metrica:Home:2|P1|S001|O002,278,378,11.12,15.12,18.121650000000002,13.34616571428571,14.821049999999998,1.1755257142857138,False,False,False,False,False,False,False,True,False,False
G2A000052,1.08,2.5532861243650853,2.5061945354335,0.28980000000000317,-2.489382857142857,0.9815564779512146,1.0187900772528975,2.5112532697229204,2.3591817201659153,2.224935055518514,2.5108621537434197,0.2131508125812286,-36.42067901667203,36.42067901667203,0,Away,19,1,metrica:Away:19|P1|S001|O002,285,312,11.4,12.48,8.950349999999997,-22.927754285714283,9.24015,-25.41713714285714,False,True,False,False,False,False,False,False,True,False
G2A000053,1.0399999999999991,3.587724967869486,3.5855341193670025,-2.941349999999999,-2.0504914285714317,0.9993893488151673,1.0006110243075501,3.6245224344113844,3.4479599306082784,3.4017939296862876,3.232139728491057,0.04644036513692021,4.3798003610732135,10.563858251246613,0,Away,21,1,metrica:Away:21|P1|S002|O002,285,311,11.4,12.44,-3.879599999999999,16.26764,-6.820949999999998,14.217148571428568,False,True,False,False,False,False,False,True,True,False
G2A000054,1.1600000000000001,3.8067175151562673,3.8063257125273604,-1.4185500000000015,-3.5321142857142824,0.9998970759907067,1.0001029346037353,3.35624900125411,3.278959255243569,3.2008397784004012,3.3306987254929243,0.01892514236574997,1.569931655758099,4.399228615124499,0,Home,4,1,metrica:Home:4|P1|S001|O002,294,323,11.76,12.92,17.24835,-16.017400000000002,15.829799999999997,-19.549514285714285,False,True,False,False,False,False,False,True,True,False
G2A000055,1.3599999999999994,1.7118696406566,1.7096664276873519,0.09555000000000291,-1.7069942857142877,0.9987129785370789,1.001288680021768,1.333634976296026,1.2547003740610743,1.1177720757225766,1.2274513249420504,0.039431620808568386,7.496103436576207,9.522298614476124,0,Home,1,1,metrica:Home:1|P1|S001|O002,295,329,11.8,13.16,14.255399999999996,22.70792,14.35095,21.000925714285714,False,True,False,False,False,False,False,False,True,False
G2A000056,2.2799999999999994,5.606158470044353,5.489931305561823,-1.9631999999999916,-5.126908571428574,0.9792679487917489,1.0211709688179123,2.675168812382725,2.450479902158735,1.9738725740978036,2.517052670114859,0.4759088014055212,40.875445247626544,40.875445247626544,0,Home,3,1,metrica:Home:3|P1|S001|O002,295,352,11.8,14.08,16.325849999999996,-0.5259314285714264,14.362650000000004,-5.65284,False,False,False,False,False,False,False,True,False,False
G2A000057,1.7200000000000006,7.856516112117091,7.854692194083999,-6.724800000000002,-4.058725714285713,0.9997678464592876,1.0002322074484937,4.812557299420227,4.56254510459929,4.339081799441585,4.783825097398412,0.05068759028063791,-2.0299296775929263,8.226696020177602,0,Home,7,1,metrica:Home:7|P1|S002|O002,300,343,12.0,13.72,5.195250000000002,2.0747771428571418,-1.5295499999999995,-1.9839485714285712,False,False,False,False,False,False,False,True,False,False
G2A000058,2.7200000000000006,3.7995557455277167,3.678562822346655,0.662700000000001,-3.6183771428571383,0.968156034209137,1.0328913570392355,1.6579791305060874,1.391677668936614,1.0368655184334739,1.2731818489156896,0.40064817524185403,-49.54630812829213,50.88768332608896,0,Away,22,1,metrica:Away:22|P1|S002|O002,303,371,12.12,14.84,6.79935,32.33788571428571,7.4620500000000005,28.719508571428573,False,False,False,False,False,False,False,True,False,False
G2A000059,2.360000000000001,6.2157964809536095,6.094769659334542,-3.6220500000000007,4.901731428571427,0.9805291531037226,1.0198574890248242,3.017030804872864,2.6363585034669303,2.786598184175654,2.126799508171593,0.49757390288356657,42.33015690756972,48.34670216198584,0,Away,18,1,metrica:Away:18|P1|S001|O002,305,364,12.2,14.56,-5.278949999999999,26.43344571428571,-8.901,31.335177142857138,False,False,False,False,False,False,False,True,False,False
G2A000060,1.3600000000000012,4.353782984613586,4.350814784022105,-3.4338000000000015,-2.671817142857142,0.9993182479232495,1.0006822171797296,3.3967599359536105,3.202191838395161,3.232139728491057,2.793336643391955,0.047781543991130875,0.7381926331918292,13.34345246040895,0,Away,21,1,metrica:Away:21|P1|S002|O002,311,345,12.44,13.8,-6.820949999999998,14.217148571428568,-10.25475,11.545331428571426,False,True,False,False,False,False,False,True,True,False
G2A000061,1.0,2.771897225270932,2.7482133089002283,-1.2005999999999997,-2.4720914285714315,0.9914557018367126,1.0086179323468096,2.9562894731368625,2.761857414827566,2.5108621537434197,2.953097725227612,0.15405797039126237,-25.980978407507983,25.980978407507983,0,Away,19,1,metrica:Away:19|P1|S001|O002,312,337,12.48,13.48,9.24015,-25.41713714285714,8.03955,-27.88922857142857,False,True,False,False,False,False,False,False,True,False
G2A000062,1.0,2.878871755583332,2.878252169891957,-1.6180500000000002,-2.380388571428572,0.999784781767311,1.0002152645615474,3.0209886628844003,2.871800046052745,2.695007307788078,2.8605545701803896,0.02354878784537792,2.6266391424349145,5.702987232310544,0,Away,24,1,metrica:Away:24|P1|S001|O002,315,340,12.6,13.6,13.336350000000001,14.370148571428572,11.718300000000001,11.98976,False,True,False,False,False,False,False,False,True,False
