scope,group,n,mean_residual,median_residual,residual_sd,mean_absolute_residual
player,DFL-OBJ-0027KL,263,-0.11941951178113999,-0.5150702814142258,2.843016493252839,2.048292043674717
player,DFL-OBJ-0027LO,154,-0.32566563587107067,-0.7228268138097931,2.7346126153421486,2.016344210549366
player,DFL-OBJ-0027P7,8,0.4076876836591412,-0.10082509021620156,2.129482586964747,1.6784201417156253
player,DFL-OBJ-0027QN,216,-0.44697355822166984,-0.9011070101069847,2.8782996377994543,2.239426090686109
player,DFL-OBJ-0027V2,135,-0.19499688520659172,-0.19024485058703977,2.071908672738399,1.5227912596710387
player,DFL-OBJ-0027VS,352,-0.3435506093078385,-0.8304594085910635,2.7673586609963943,2.068081034190311
player,DFL-OBJ-0027W9,59,-0.26829272870170856,-0.7449138043056216,2.9053088856582865,2.1637018024539794
player,DFL-OBJ-0027XP,343,0.0007494545726148695,-0.29083918715070434,2.585415812763408,1.845948957675813
player,DFL-OBJ-00286U,89,0.3657624922375378,-0.2038002875224212,2.918379819805147,2.172246874705567
player,DFL-OBJ-00286X,304,-0.060988196759035225,-0.6079165045217634,2.7295104057532047,1.942335110418216
player,DFL-OBJ-0028BD,368,0.34309542073810123,-0.17810305484715316,3.0679274753458983,2.2543112174782487
player,DFL-OBJ-0028BZ,447,0.32154255762336553,-0.1382442688812917,2.762867177033685,2.10346082367454
player,DFL-OBJ-0028CD,79,-0.016444366304960736,-1.1103983817664904,3.6239173852203908,2.3631390643529624
player,DFL-OBJ-0028D6,104,0.017744656078890343,-0.49912655364034286,2.905773552275727,1.6328994330783546
player,DFL-OBJ-0028G2,212,0.13104588478753007,-0.38908645049923063,2.655143732715078,2.0250039033852216
player,DFL-OBJ-0028GO,200,-0.6853962787169496,-1.0417631182484957,2.1984976881083647,1.8390597083087143
player,DFL-OBJ-0028HW,59,0.006945951396467613,-0.5600099057784522,2.6009645793434,1.9249525663160616
player,DFL-OBJ-0028IJ,141,0.2821809569815942,0.06556201278691631,2.9112698166223367,2.208378258874864
player,DFL-OBJ-0028JQ,18,1.321137458252708,-0.2672781363389922,4.6007231789322685,2.8969890626157557
player,DFL-OBJ-0028KZ,283,-0.4758229306417025,-1.0459353547010433,2.51808372071371,1.8465099268680396
player,DFL-OBJ-0028NB,258,-0.1841509411447398,-0.6655166045035275,2.8180365604494364,2.1075255020417507
player,DFL-OBJ-0028OR,81,-0.3051897201707302,-0.986751600362171,3.920042180761414,2.3224011882848803
player,DFL-OBJ-0028SW,352,-0.15792774829479025,-0.5952936418672508,2.569671514022445,1.8859900858814775
player,DFL-OBJ-0028T3,447,-0.6098774221550385,-1.1310977008265342,2.6256844054801802,2.0744134450799816
player,DFL-OBJ-002FXA,285,0.13971760978793166,-0.49094230494416635,3.199958547768416,2.182323668989449
player,DFL-OBJ-002FXT,1240,0.194155861095347,-0.3954022955362586,3.1148708707021435,2.302428356494264
player,DFL-OBJ-002FYC,356,-0.014494936447357847,-0.24805847227601063,2.688365314332599,2.0301167706864742
player,DFL-OBJ-002FZR,248,-0.32825849352816644,-0.9957870516413831,3.4569115154354626,2.4624798613118766
player,DFL-OBJ-002G02,316,-0.3592186846481883,-0.6584697356790541,2.219044022695855,1.7144311341469636
player,DFL-OBJ-002G0F,30,0.09244657707291726,-0.7637926567134581,2.6531005124474407,1.9322818119604726
player,DFL-OBJ-002G2Y,341,0.3878900519798751,-0.02362540114449807,2.7686804443922184,2.0812895303342023
player,DFL-OBJ-002G4A,432,-0.08384991505857389,-0.35041946830596826,2.331362625468498,1.6866377470639387
player,DFL-OBJ-002G4G,104,0.0587953758937788,-0.327518464542887,2.4990264901372226,1.9052233102110658
player,DFL-OBJ-002G5J,833,0.03655345830227822,-0.5934946370967022,2.9786723158170276,2.2378072667280278
player,DFL-OBJ-002G68,447,-0.40112141189072753,-0.8876663120719819,2.494739198790826,1.8769276631452545
player,DFL-OBJ-002G78,150,0.05027891075722037,-0.39323030916296564,2.4072423808876193,1.7059038716554413
player,DFL-OBJ-002G89,135,-0.4122002098993298,-1.0344291047525416,2.736900509393623,2.0014651817500644
player,DFL-OBJ-002G8H,316,-0.5386301319720718,-0.8976469090673063,2.255183623147408,1.7354559391895727
player,DFL-OBJ-002GAB,269,0.6223315512908167,-0.07820101132099211,3.162877550746944,2.3509893061810465
player,DFL-OBJ-002GAR,316,-0.3991589027748231,-0.806825606250001,2.454615337890979,1.883166982960372
player,DFL-OBJ-002GAV,5,-0.5357405227138357,-0.7027026451453002,0.8434691788873717,0.8724049701489385
player,DFL-OBJ-002GBK,316,0.2048895959793856,-0.47394057084262875,2.872823097970002,2.0729257957596983
player,DFL-OBJ-002GBW,64,0.18746844483309827,-0.49403150063596546,2.610686736377959,2.002030913922685
player,DFL-OBJ-002GCR,20,-0.9701864318260001,-0.7465256422280815,2.1163317967318527,1.7451125170685244
player,DFL-OBJ-002GDZ,10,2.3841618388716945,2.2359424820137126,3.548436676603708,3.142278928144306
player,DFL-OBJ-002GEE,352,-0.06624158258656,-0.6098761140032916,2.50925619831571,1.87543391925089
player,DFL-OBJ-002GFH,120,0.3886502675862482,-0.3880486509351053,3.604172353417712,2.403281453764519
player,DFL-OBJ-002GG4,447,0.27819092068556467,-0.28270849382610663,2.9962436227328775,2.1105262793437736
player,DFL-OBJ-002GIY,216,-0.6251420047928056,-0.9095620760588443,2.287165163177532,1.8416569316125302
player,DFL-OBJ-002GKO,432,-0.36083354503373066,-0.8563630501145705,2.7242490991683868,2.0685625946174757
player,DFL-OBJ-002GLL,163,0.037044831021321147,-0.3491654780501845,2.9210785720626338,2.329547441471442
player,DFL-OBJ-002GM0,258,-0.11322817705091981,-0.7032405877341967,2.61916312837848,1.949039628181319
player,DFL-OBJ-002GM1,1002,0.42968600278084695,-0.14958192593248354,3.3028770179492604,2.413178691473063
player,DFL-OBJ-002GM9,1257,-0.06261821047785622,-0.5367123502596414,2.7368303723510046,1.971204654638786
player,DFL-OBJ-002GMO,1201,0.1278785440912945,-0.29244523923717214,2.694135445582429,1.971418817757149
player,DFL-OBJ-002GMV,27,-0.9907890202426435,-1.2292884328851432,2.359449562288859,1.960262167113503
player,DFL-OBJ-002GN4,275,-0.3583400340959712,-0.7859729972656884,2.717302961048213,1.973414808536725
player,DFL-OBJ-002GNL,275,-0.2907947131243123,-0.7596136482676874,2.58977843446082,1.919580900391635
player,DFL-OBJ-002GOI,316,-0.12945068319525208,-0.6382987165003757,2.7121484416161925,1.8987686880705847
player,DFL-OBJ-002GPI,46,0.08025464723931583,-0.9839127815322093,3.488945040831475,2.4884201642732746
player,DFL-OBJ-002GPN,412,-0.010945792882700306,-0.569955464797423,2.7866827549380324,1.9687573634119842
player,DFL-OBJ-J0130T,984,-0.2648244660442081,-0.5646284658054028,3.1411983371844,2.0838685774942767
player,DFL-OBJ-J013O2,316,-0.017280295685857774,-0.7730030104686836,2.782089980260611,1.987472751632652
player,DFL-OBJ-J014F7,258,0.2667774498171147,-0.31883981503236436,3.226861733946454,2.1856173832986436
player,DFL-OBJ-J014L2,275,-0.39329694156371076,-0.584116494192501,2.5477390744213246,1.9823302281014143
player,DFL-OBJ-J014UG,260,0.28317013266774266,-0.05256260734087448,2.987741716560765,2.1210656474599694
player,DFL-OBJ-J0157X,216,0.4377234074819455,-0.46712832532669557,3.395397594911653,2.4582649906854264
player,DFL-OBJ-J015S4,68,0.047018947723458326,-0.6428362015140991,3.0765142205071863,2.223136375593911
player,DFL-OBJ-J016C3,258,-0.16818306364563793,-0.7280473196549564,2.693384652589735,2.021924409769186
player,DFL-OBJ-J0178P,295,-0.08037205475469415,-0.3321683626975487,2.413566486724055,1.8525129143551513
player,DFL-OBJ-J017RE,263,-0.11144231019355859,-0.616001621382714,2.623941659946768,1.9032694611136958
player,DFL-OBJ-J0196K,304,-0.5162567848519091,-0.8298204348093752,2.477226053096064,1.9215388292570534
player,DFL-OBJ-J01APO,243,0.3958719897583541,-0.34161009127712383,3.437161775751604,2.481669037359092
player,DFL-OBJ-J01AQV,17,0.3212098966283111,-0.5326101024422121,3.6601473412920393,2.213056664316331
player,DFL-OBJ-J01B8N,225,-0.4881164372006838,-1.0295031107733066,2.64519145036881,2.1419935780575368
player,DFL-OBJ-J01B8R,316,-0.1330148934045811,-0.44636328723891605,2.533583404241462,1.7430289096703417
player,DFL-OBJ-J01BGM,368,0.0868087110707777,-0.4887277297181387,2.9397414669945015,2.1760009926552804
player,DFL-OBJ-J01CP5,317,0.4612693812031711,-0.2935450985442394,3.4868270179651613,2.3250369851057178
player,DFL-OBJ-J01CVM,5,0.5225153415599066,-1.3621123391149466,4.742201341469105,3.424182086847165
player,DFL-OBJ-J01D1W,432,-0.46858748392626354,-0.9872998929501331,2.5450752258079574,1.9595394873451073
player,DFL-OBJ-J01DVC,135,-0.2766090304027464,-1.0117785668447472,2.9204754185657746,2.0819156819583107
player,DFL-OBJ-J01G0J,47,-0.008665826214773215,0.08264845580661984,2.205567292737238,1.6852145323870817
player,DFL-OBJ-J01GG9,173,0.0925229513635033,-0.3888152160254208,3.2113013214769572,2.1533742431342535
player,DFL-OBJ-J01H9X,507,-0.007748085050754181,-0.4700269878108929,2.9838377242480534,2.173704639057817
player,DFL-OBJ-J01HCH,59,0.06507814312387115,-0.1913048523023413,2.8175226860432465,1.9628286977382414
player,DFL-OBJ-J01JQC,27,0.9884462440680813,0.19937345849614907,3.3534438114791447,2.5912080954571444
player,DFL-OBJ-J01K2L,45,-0.1381266351334281,-0.42346262303942783,2.652806276359546,2.1525136696744864
player,DFL-OBJ-J01KDN,12,-1.1461910642644833,-1.698526521947668,2.4068850346817015,2.1911890196347787
player,DFL-OBJ-J01KGY,131,0.731530784405642,0.15195372156807796,2.9269439185057093,2.2272216304077026
player,DFL-OBJ-J01KJ5,1201,0.047468571503453766,-0.4862021099139353,3.115212327357781,2.1452663107467704
player,DFL-OBJ-J01L1F,136,-0.13079934022579937,-0.5770003069873693,5.05231307989403,2.5333546228162986
player,DFL-OBJ-J01MF0,19,0.17967846451357203,0.050964908645117823,2.1363470759647805,1.676758338719635
player,DFL-OBJ-J01N65,20,-0.8652747456941509,-1.4811358792298255,2.3850150213865207,2.091270949485544
player,DFL-OBJ-J01NQ8,114,0.12809995013043618,-0.39126271747110386,2.9867816564681418,2.115438566725902
player,DFL-OBJ-J01PRP,175,-0.23038133655109017,-0.5932436843255005,2.637274759235256,1.954670268804877
