observation_id,anchor_id,period,time_period_s,time_match_s,block_id,focal_attacker_key,attacking_team,defending_team,recipient_keys_ranked,defender_keys_ranked,O,O_fixed_start,O_three_nearest,A,D,S0,MR,Apre,Dpre,D_deformation,local_separation_change,remote_separation_change,recipient_nearest_identity_churn
OR1|P1|T6.04|metrica:Away:15,P1|T6.04,1,6.04,6.04,0,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:19|metrica:Away:20|metrica:Away:21|metrica:Away:24|metrica:Away:23|metrica:Away:18|metrica:Away:17|metrica:Away:22,metrica:Home:9|metrica:Home:8|metrica:Home:7|metrica:Home:10|metrica:Home:6|metrica:Home:4|metrica:Home:3|metrica:Home:2|metrica:Home:5|metrica:Home:1,2.239088151886206,2.239088151886206,2.7939687159366207,6.361241210730835,-0.03281303070014996,-5.0416326371072335,-0.3625870638367603,5.228650159582877,-0.03191531868188724,-0.27852346221350643,0.2898451097839492,-1.9492430421022569,2
OR1|P1|T6.04|metrica:Away:16,P1|T6.04,1,6.04,6.04,0,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:20|metrica:Away:19|metrica:Away:21|metrica:Away:17|metrica:Away:24|metrica:Away:18|metrica:Away:23|metrica:Away:22,metrica:Home:9|metrica:Home:10|metrica:Home:7|metrica:Home:6|metrica:Home:8|metrica:Home:5|metrica:Home:3|metrica:Home:2|metrica:Home:4|metrica:Home:1,2.6506920499713105,2.3612113931248437,3.2868391065151945,5.891945784298114,0.09482513705368145,-3.8867651909572354,0.6070379986876757,4.701366570370277,0.9491745184543583,-0.0076091039111436665,0.3767523337287619,-2.2739397162425488,2
OR1|P1|T6.04|metrica:Away:17,P1|T6.04,1,6.04,6.04,0,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:21|metrica:Away:16|metrica:Away:18|metrica:Away:22|metrica:Away:19|metrica:Away:15|metrica:Away:24|metrica:Away:23,metrica:Home:5|metrica:Home:10|metrica:Home:6|metrica:Home:1|metrica:Home:2|metrica:Home:7|metrica:Home:9|metrica:Home:3|metrica:Home:8|metrica:Home:4,0.832907316660732,1.1460179961871675,0.19698602003094093,8.189916262884358,-0.9221278582452033,1.1058227952514104,1.046327934841524,7.711251384551284,0.27276901981498236,-0.686319855707386,-0.12231312793746459,-0.9552204445981967,2
OR1|P1|T6.04|metrica:Away:18,P1|T6.04,1,6.04,6.04,0,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:19|metrica:Away:20|metrica:Away:22|metrica:Away:17|metrica:Away:16|metrica:Away:15|metrica:Away:23,metrica:Home:2|metrica:Home:6|metrica:Home:1|metrica:Home:5|metrica:Home:3|metrica:Home:10|metrica:Home:7|metrica:Home:4|metrica:Home:9|metrica:Home:8,2.302840451189129,2.615951130715564,0.0821179195695046,6.739260297037512,1.177207190997907,-5.610277611339033,2.237867385261125,6.8403914104175,-0.5049912486387704,0.8519272273972067,0.785126147364655,-1.5177143038244738,2
OR1|P1|T6.04|metrica:Away:19,P1|T6.04,1,6.04,6.04,0,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:21|metrica:Away:18|metrica:Away:20|metrica:Away:15|metrica:Away:16|metrica:Away:23|metrica:Away:17|metrica:Away:22,metrica:Home:7|metrica:Home:9|metrica:Home:10|metrica:Home:6|metrica:Home:3|metrica:Home:8|metrica:Home:4|metrica:Home:2|metrica:Home:5|metrica:Home:1,2.2450855057114283,2.558196185237864,1.3601006012244863,6.492254727755223,-0.17821729853339008,-10.575812843908626,2.461978180010446,6.584543294556416,0.7321310258882447,-0.3687219068953542,0.08831406450587591,-2.1567714412055525,2
OR1|P1|T6.04|metrica:Away:20,P1|T6.04,1,6.04,6.04,0,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:17|metrica:Away:16|metrica:Away:19|metrica:Away:18|metrica:Away:15|metrica:Away:24|metrica:Away:22|metrica:Away:23,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:7|metrica:Home:9|metrica:Home:2|metrica:Home:1|metrica:Home:3|metrica:Home:8|metrica:Home:4,1.9926938261410916,2.305804505667527,1.589655738344369,5.095158773537169,-0.9221278582452033,1.464353006631093,2.985679529141228,6.70242881228297,0.27276901981498236,-0.686319855707386,-0.3570115196834047,-2.3497053458244963,2
OR1|P1|T6.04|metrica:Away:21,P1|T6.04,1,6.04,6.04,0,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:18|metrica:Away:17|metrica:Away:19|metrica:Away:16|metrica:Away:24|metrica:Away:15|metrica:Away:22|metrica:Away:23,metrica:Home:10|metrica:Home:6|metrica:Home:5|metrica:Home:7|metrica:Home:2|metrica:Home:1|metrica:Home:9|metrica:Home:3|metrica:Home:8|metrica:Home:4,3.1737527718763516,2.884272115029885,2.1488118038599784,11.244163941982388,-0.9221278582452035,-1.8604190329348729,1.4249379012685042,10.30089015388633,0.27276901981498236,-0.686319855707386,0.348460790770391,-2.8252919811059605,1
OR1|P1|T6.04|metrica:Away:22,P1|T6.04,1,6.04,6.04,0,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:18|metrica:Away:21|metrica:Away:17|metrica:Away:20|metrica:Away:24|metrica:Away:19|metrica:Away:16|metrica:Away:15|metrica:Away:23,metrica:Home:1|metrica:Home:5|metrica:Home:2|metrica:Home:6|metrica:Home:10|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:4|metrica:Home:8,1.7989622729492936,2.112072952475729,-0.5043629857909924,3.637943917178914,0.17859519887297504,-0.9243699498766951,2.723272335043844,10.616741620724557,-1.2756008754808301,-0.08745574822154634,0.2812479691248197,-1.5177143038244738,2
OR1|P1|T6.04|metrica:Away:23,P1|T6.04,1,6.04,6.04,0,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:19|metrica:Away:15|metrica:Away:18|metrica:Away:16|metrica:Away:21|metrica:Away:20|metrica:Away:17|metrica:Away:22,metrica:Home:4|metrica:Home:8|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:1|metrica:Home:5,1.5464964126831982,1.5464964126831982,2.0442776290871105,5.750336501743776,-0.16191589721295818,-8.928787490773185,0.9703946559013694,6.1978130714024635,-0.14761674464503471,-0.13988460496370392,-0.050879962636122045,-1.5973763753193202,1
OR1|P1|T6.04|metrica:Away:24,P1|T6.04,1,6.04,6.04,0,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:18|metrica:Away:23|metrica:Away:21|metrica:Away:20|metrica:Away:15|metrica:Away:16|metrica:Away:17|metrica:Away:22,metrica:Home:3|metrica:Home:7|metrica:Home:4|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:8|metrica:Home:9|metrica:Home:1|metrica:Home:5,2.9562120636164226,3.2456927204628894,1.894098701381827,6.98070698281849,0.6487621263300971,-9.522545417994632,0.4206818540583752,4.064038198339951,0.24684646721350711,0.701975484762039,0.36870953270594137,-2.587502530910481,2
OR1|P1|T10.04|metrica:Away:15,P1|T10.04,1,10.04,10.04,0,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:19|metrica:Away:20|metrica:Away:23|metrica:Away:24|metrica:Away:18|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:9|metrica:Home:10|metrica:Home:8|metrica:Home:7|metrica:Home:6|metrica:Home:4|metrica:Home:3|metrica:Home:5|metrica:Home:2|metrica:Home:1,2.10892855000293,-1.051454054634605,-1.4422928528665726,3.369181145308693,0.7765888766964559,0.5556844363505222,-0.7743101374846342,6.690432090986475,0.7832759030386085,0.43607297448791993,0.9599572567176669,-1.1489712932852632,3
OR1|P1|T10.04|metrica:Away:16,P1|T10.04,1,10.04,10.04,0,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:20|metrica:Away:19|metrica:Away:17|metrica:Away:21|metrica:Away:24|metrica:Away:18|metrica:Away:22|metrica:Away:23,metrica:Home:9|metrica:Home:10|metrica:Home:7|metrica:Home:6|metrica:Home:8|metrica:Home:5|metrica:Home:3|metrica:Home:1|metrica:Home:2|metrica:Home:4,0.7913254083775687,0.1025666177858151,-0.9079053956900023,3.9975883290844676,-0.36082965472658657,1.5806326983592855,0.04478933300104604,5.978829910088502,-0.03486934088056648,0.25294593871533744,1.284610672961465,0.4932852645838963,3
OR1|P1|T10.04|metrica:Away:17,P1|T10.04,1,10.04,10.04,0,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:22|metrica:Away:21|metrica:Away:16|metrica:Away:18|metrica:Away:19|metrica:Away:15|metrica:Away:24|metrica:Away:23,metrica:Home:5|metrica:Home:1|metrica:Home:10|metrica:Home:6|metrica:Home:2|metrica:Home:7|metrica:Home:9|metrica:Home:3|metrica:Home:8|metrica:Home:4,0.8659326196745261,3.0931688698737236,0.9887272583153184,3.727658831031729,1.095590948197903,1.3211059802426002,3.298513187014166,5.868539023645922,2.3667426133854406,0.13258912032174175,1.2135387425713284,0.34760612289680237,2
OR1|P1|T10.04|metrica:Away:18,P1|T10.04,1,10.04,10.04,0,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:22|metrica:Away:19|metrica:Away:20|metrica:Away:17|metrica:Away:16|metrica:Away:15|metrica:Away:23,metrica:Home:2|metrica:Home:6|metrica:Home:5|metrica:Home:7|metrica:Home:1|metrica:Home:3|metrica:Home:10|metrica:Home:4|metrica:Home:8|metrica:Home:9,-0.5120508557619556,1.7151853944372408,1.7116482834241609,4.814472861643347,0.3222089389651197,-3.2907130603185566,3.144600216881934,7.527370851392548,-1.974934553230017,-0.23253237691281559,0.12012017973940321,0.6321710355013589,3
OR1|P1|T10.04|metrica:Away:19,P1|T10.04,1,10.04,10.04,0,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:15|metrica:Away:16|metrica:Away:18|metrica:Away:20|metrica:Away:23|metrica:Away:21|metrica:Away:22|metrica:Away:17,metrica:Home:7|metrica:Home:10|metrica:Home:8|metrica:Home:9|metrica:Home:3|metrica:Home:6|metrica:Home:4|metrica:Home:2|metrica:Home:5|metrica:Home:1,2.141952204870147,-1.0184303997673876,-0.43695104532404905,5.0014814276195345,-0.7338350418649084,-3.308996593539689,-1.8818745533500811,5.208264021958755,1.0914022732941366,-0.47204312865878384,0.9929809115848838,-1.1489712932852632,3
OR1|P1|T10.04|metrica:Away:20,P1|T10.04,1,10.04,10.04,0,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:17|metrica:Away:16|metrica:Away:22|metrica:Away:19|metrica:Away:21|metrica:Away:15|metrica:Away:18|metrica:Away:24|metrica:Away:23,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:1|metrica:Home:9|metrica:Home:7|metrica:Home:2|metrica:Home:3|metrica:Home:8|metrica:Home:4,-1.0646512030708797,-1.5090224298160486,-1.203583235637915,6.916635349258761,-1.36745482908201,5.180950387053514,0.7165636944672009,6.541220164680843,-2.298120382548368,-0.1522227484716785,-0.7283474143875605,0.3363037886833193,3
OR1|P1|T10.04|metrica:Away:21,P1|T10.04,1,10.04,10.04,0,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:18|metrica:Away:22|metrica:Away:20|metrica:Away:19|metrica:Away:17|metrica:Away:24|metrica:Away:16|metrica:Away:15|metrica:Away:23,metrica:Home:6|metrica:Home:5|metrica:Home:2|metrica:Home:1|metrica:Home:10|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:9|metrica:Home:4,1.3153426679979874,0.626583877406234,0.29946034090539025,7.1091685721636795,0.32220893896512015,-2.0744066629138835,2.9431659684703217,11.970643280514384,-1.974934553230017,-0.23253237691281559,1.9475137034993464,0.6321710355013589,2
OR1|P1|T10.04|metrica:Away:22,P1|T10.04,1,10.04,10.04,0,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:17|metrica:Away:18|metrica:Away:20|metrica:Away:19|metrica:Away:16|metrica:Away:24|metrica:Away:15|metrica:Away:23,metrica:Home:1|metrica:Home:5|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:7|metrica:Home:3|metrica:Home:9|metrica:Home:8|metrica:Home:4,-1.055642897447771,1.4159809165980104,0.6214644639003772,7.401808115221259,2.0738339474333154,3.3481980146977115,1.3730759297458524,3.5116963983286467,1.534906312110734,0.46178880227561425,-0.7080367745509685,0.34760612289680237,3
OR1|P1|T10.04|metrica:Away:23,P1|T10.04,1,10.04,10.04,0,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:19|metrica:Away:15|metrica:Away:16|metrica:Away:18|metrica:Away:21|metrica:Away:20|metrica:Away:22|metrica:Away:17,metrica:Home:8|metrica:Home:4|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:10|metrica:Home:6|metrica:Home:2|metrica:Home:5|metrica:Home:1,0.11068587428973188,-0.13370168955685266,0.6442140694411466,2.9366489463192433,-0.21827640026362527,-5.044222015004612,-1.4830657795367514,4.604256698673234,0.6375559136432045,-0.469773337113637,0.19119211012954004,0.08050623583980816,2
OR1|P1|T10.04|metrica:Away:24,P1|T10.04,1,10.04,10.04,0,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:18|metrica:Away:23|metrica:Away:21|metrica:Away:15|metrica:Away:16|metrica:Away:20|metrica:Away:22|metrica:Away:17,metrica:Home:3|metrica:Home:7|metrica:Home:4|metrica:Home:8|metrica:Home:2|metrica:Home:6|metrica:Home:10|metrica:Home:9|metrica:Home:5|metrica:Home:1,-0.2614263360072761,0.18294489073789294,0.5487342556182101,5.226242383973265,-0.49199161616610554,-3.012805828325222,-1.764499686643207,5.186507582550329,-0.3790555550058916,0.022638648816652118,-0.18092010016746793,0.08050623583980816,3
OR1|P1|T22.04|metrica:Home:1,P1|T22.04,1,22.04,22.04,0,metrica:Home:1,metrica:Home,metrica:Away,metrica:Home:2|metrica:Home:3|metrica:Home:6|metrica:Home:7|metrica:Home:5|metrica:Home:10|metrica:Home:4|metrica:Home:9|metrica:Home:8,metrica:Away:24|metrica:Away:18|metrica:Away:21|metrica:Away:22|metrica:Away:23|metrica:Away:19|metrica:Away:20|metrica:Away:15|metrica:Away:17|metrica:Away:16,0.982249181497301,2.2143782276610473,0.8308807691987945,5.3968119551445355,-0.3757034884849304,-1.7376686688842709,-5.033083208075812,3.9277660024233123,0.11746025832337947,0.5303041249470346,0.028521380398089935,-0.9537278010992111,4
OR1|P1|T22.04|metrica:Home:10,P1|T22.04,1,22.04,22.04,0,metrica:Home:10,metrica:Home,metrica:Away,metrica:Home:9|metrica:Home:6|metrica:Home:7|metrica:Home:5|metrica:Home:2|metrica:Home:1|metrica:Home:8|metrica:Home:3|metrica:Home:4,metrica:Away:20|metrica:Away:15|metrica:Away:19|metrica:Away:21|metrica:Away:17|metrica:Away:16|metrica:Away:22|metrica:Away:18|metrica:Away:23|metrica:Away:24,1.2845255002425355,0.9245444706436203,-0.16478312408652587,1.9867669452380652,1.5736871834818498,-5.06477605516498,-0.8429869245457189,2.5161671381411668,2.3404604118372796,0.7289192246078282,0.1375462759960938,-1.1469792242464418,4
OR1|P1|T22.04|metrica:Home:2,P1|T22.04,1,22.04,22.04,0,metrica:Home:2,metrica:Home,metrica:Away,metrica:Home:3|metrica:Home:1|metrica:Home:7|metrica:Home:4|metrica:Home:6|metrica:Home:10|metrica:Home:5|metrica:Home:9|metrica:Home:8,metrica:Away:18|metrica:Away:24|metrica:Away:23|metrica:Away:21|metrica:Away:19|metrica:Away:20|metrica:Away:15|metrica:Away:22|metrica:Away:17|metrica:Away:16,2.1015577047459573,0.30783768737427053,1.5669939796577412,1.851758995932685,-3.062261103690304,-0.5867095013976389,-3.3848820580443126,3.1861227782095805,-2.2692291674883345,-0.8896682405273775,0.9787858264694025,-1.122771878276555,3
OR1|P1|T22.04|metrica:Home:3,P1|T22.04,1,22.04,22.04,0,metrica:Home:3,metrica:Home,metrica:Away,metrica:Home:2|metrica:Home:4|metrica:Home:7|metrica:Home:1|metrica:Home:6|metrica:Home:10|metrica:Home:9|metrica:Home:5|metrica:Home:8,metrica:Away:23|metrica:Away:18|metrica:Away:24|metrica:Away:19|metrica:Away:21|metrica:Away:20|metrica:Away:15|metrica:Away:22|metrica:Away:17|metrica:Away:16,1.769829316409624,1.9063525042526963,1.6863672319622673,3.4738164741433644,-3.062261103690304,-0.3152877083627281,-3.4162310921814267,2.7953794144581536,-2.269229167488335,-0.8896682405273775,0.647057438133069,-1.122771878276555,4
OR1|P1|T22.04|metrica:Home:4,P1|T22.04,1,22.04,22.04,0,metrica:Home:4,metrica:Home,metrica:Away,metrica:Home:3|metrica:Home:2|metrica:Home:7|metrica:Home:6|metrica:Home:1|metrica:Home:8|metrica:Home:10|metrica:Home:9|metrica:Home:5,metrica:Away:23|metrica:Away:18|metrica:Away:19|metrica:Away:24|metrica:Away:21|metrica:Away:20|metrica:Away:15|metrica:Away:22|metrica:Away:16|metrica:Away:17,-0.1044734233395842,2.163902911327273,1.244183541887193,6.92482233094387,-3.2634331586803293,4.003438838931479,-1.8174357666272578,2.3961825897237037,-2.335020400118037,-1.7264524145476936,0.7687701490118309,0.8732435723514151,4
OR1|P1|T22.04|metrica:Home:5,P1|T22.04,1,22.04,22.04,0,metrica:Home:5,metrica:Home,metrica:Away,metrica:Home:6|metrica:Home:10|metrica:Home:1|metrica:Home:9|metrica:Home:7|metrica:Home:2|metrica:Home:3|metrica:Home:4|metrica:Home:8,metrica:Away:22|metrica:Away:21|metrica:Away:17|metrica:Away:18|metrica:Away:20|metrica:Away:15|metrica:Away:19|metrica:Away:24|metrica:Away:16|metrica:Away:23,0.1678529412984534,-0.5302612177525596,-0.3318385653718815,6.066507660510291,-1.3729305425989424,-5.122764356185787,-2.827877671685955,1.9999902106681409,-1.219236211086506,-0.7872389566954077,-0.9791262829479884,-1.1469792242464418,4
OR1|P1|T22.04|metrica:Home:6,P1|T22.04,1,22.04,22.04,0,metrica:Home:6,metrica:Home,metrica:Away,metrica:Home:10|metrica:Home:7|metrica:Home:9|metrica:Home:5|metrica:Home:2|metrica:Home:1|metrica:Home:3|metrica:Home:4|metrica:Home:8,metrica:Away:21|metrica:Away:19|metrica:Away:18|metrica:Away:20|metrica:Away:15|metrica:Away:22|metrica:Away:23|metrica:Away:17|metrica:Away:24|metrica:Away:16,1.559045256353295,-0.23467476101839202,0.0035301272853089927,4.76558566834785,-1.1207333916110858,-5.369428265524974,-1.7692598322489808,4.043042580382691,-2.0061499702099646,-0.43712693025989546,0.41206603210685316,-1.1469792242464418,3
OR1|P1|T22.04|metrica:Home:7,P1|T22.04,1,22.04,22.04,0,metrica:Home:7,metrica:Home,metrica:Away,metrica:Home:6|metrica:Home:2|metrica:Home:3|metrica:Home:10|metrica:Home:9|metrica:Home:4|metrica:Home:1|metrica:Home:5|metrica:Home:8,metrica:Away:19|metrica:Away:18|metrica:Away:23|metrica:Away:21|metrica:Away:20|metrica:Away:15|metrica:Away:24|metrica:Away:22|metrica:Away:16|metrica:Away:17,1.8022368051157458,3.0343658512794924,1.4060064282769262,5.30682148879692,-3.2634331586803293,-1.2301008349140954,-3.8687724186440016,3.2999888974613834,-2.335020400118037,-1.7264524145476936,0.028521380398089935,-1.7737154247176559,3
OR1|P1|T22.04|metrica:Home:8,P1|T22.04,1,22.04,22.04,0,metrica:Home:8,metrica:Home,metrica:Away,metrica:Home:9|metrica:Home:7|metrica:Home:10|metrica:Home:6|metrica:Home:4|metrica:Home:3|metrica:Home:2|metrica:Home:5|metrica:Home:1,metrica:Away:19|metrica:Away:15|metrica:Away:20|metrica:Away:16|metrica:Away:23|metrica:Away:18|metrica:Away:21|metrica:Away:17|metrica:Away:22|metrica:Away:24,-0.36018953385567015,-1.9522996096183314,-1.4062252646569129,10.23415877870108,1.753432529150352,0.09039389198603232,0.6699798251512874,6.256110139209139,2.575186312504055,0.5954818150930841,0.41206603210685316,0.7722555659625233,3
OR1|P1|T22.04|metrica:Home:9,P1|T22.04,1,22.04,22.04,0,metrica:Home:9,metrica:Home,metrica:Away,metrica:Home:10|metrica:Home:6|metrica:Home:7|metrica:Home:5|metrica:Home:8|metrica:Home:2|metrica:Home:3|metrica:Home:1|metrica:Home:4,metrica:Away:15|metrica:Away:20|metrica:Away:19|metrica:Away:16|metrica:Away:21|metrica:Away:17|metrica:Away:18|metrica:Away:22|metrica:Away:23|metrica:Away:24,-2.8823759318460955,-1.1105038146212263,-2.8772207410622843,8.031429653006388,1.7104480960117292,-0.4043350601653586,-1.2454255526163118,5.4865053323037145,2.4254556141753727,0.5275302447470183,-1.2733684879547869,1.6090074438913087,4
OR1|P1|T26.04|metrica:Away:15,P1|T26.04,1,26.04,26.04,0,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:17|metrica:Away:21|metrica:Away:20|metrica:Away:19|metrica:Away:16|metrica:Away:22|metrica:Away:18|metrica:Away:23|metrica:Away:24,metrica:Home:9|metrica:Home:10|metrica:Home:8|metrica:Home:6|metrica:Home:5|metrica:Home:7|metrica:Home:3|metrica:Home:1|metrica:Home:2|metrica:Home:4,2.8969488662226572,3.238764344015028,1.9841487487737561,9.140939908137934,2.5325071899447664,0.4420552962628683,-0.3832313378884544,10.871257240146324,2.5561061896371804,1.2045292522518278,2.701632328572831,-0.1953165376498259,2
OR1|P1|T26.04|metrica:Away:16,P1|T26.04,1,26.04,26.04,0,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:15|metrica:Away:17|metrica:Away:21|metrica:Away:18|metrica:Away:23|metrica:Away:20|metrica:Away:22|metrica:Away:24,metrica:Home:8|metrica:Home:7|metrica:Home:10|metrica:Home:9|metrica:Home:6|metrica:Home:4|metrica:Home:5|metrica:Home:3|metrica:Home:2|metrica:Home:1,-1.9086815722868642,-0.41321980354295684,-2.806158483514208,7.8700677786205855,0.07708783056505197,1.8127227188236188,2.026147286545079,10.8234525784314,0.41555688816616243,-0.37102523408081334,-0.19204878588170468,1.7166327864051596,2
OR1|P1|T26.04|metrica:Away:17,P1|T26.04,1,26.04,26.04,0,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:21|metrica:Away:22|metrica:Away:20|metrica:Away:16|metrica:Away:19|metrica:Away:18|metrica:Away:23|metrica:Away:24,metrica:Home:9|metrica:Home:8|metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:7|metrica:Home:1|metrica:Home:3|metrica:Home:2|metrica:Home:4,1.0322595145029825,1.3740749922953537,1.9021647697184543,4.4420791194951335,1.9918545889316968,1.1295890548013126,0.4913333745017141,11.339108263298725,2.2183282201106387,0.8565421345002124,0.8369429768531567,-0.1953165376498259,2
OR1|P1|T26.04|metrica:Away:18,P1|T26.04,1,26.04,26.04,0,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:21|metrica:Away:19|metrica:Away:23|metrica:Away:15|metrica:Away:24|metrica:Away:22|metrica:Away:16|metrica:Away:17,metrica:Home:6|metrica:Home:10|metrica:Home:7|metrica:Home:3|metrica:Home:2|metrica:Home:1|metrica:Home:5|metrica:Home:4|metrica:Home:9|metrica:Home:8,-0.7738096839600537,1.0634675625762255,-0.8532042073233235,6.9547777249847975,-0.059023449795645,1.8631914079742473,0.6835116648523796,7.060947410360673,0.9030990338553959,-0.015800951110235495,0.8096445164435426,1.5834542004035963,2
OR1|P1|T26.04|metrica:Away:19,P1|T26.04,1,26.04,26.04,0,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:15|metrica:Away:18|metrica:Away:23|metrica:Away:21|metrica:Away:20|metrica:Away:17|metrica:Away:22|metrica:Away:24,metrica:Home:7|metrica:Home:10|metrica:Home:8|metrica:Home:6|metrica:Home:4|metrica:Home:9|metrica:Home:3|metrica:Home:5|metrica:Home:2|metrica:Home:1,-2.9509413938104987,-2.9509413938104987,-3.367028861984347,5.819369135107234,0.7467409276285464,1.7099169196412767,4.163448104793016,10.579596917769011,0.6141116786400658,0.00273755231879802,-0.7146963903050206,2.236245003505478,1
OR1|P1|T26.04|metrica:Away:20,P1|T26.04,1,26.04,26.04,0,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:22|metrica:Away:18|metrica:Away:15|metrica:Away:17|metrica:Away:19|metrica:Away:24|metrica:Away:16|metrica:Away:23,metrica:Home:10|metrica:Home:6|metrica:Home:5|metrica:Home:9|metrica:Home:7|metrica:Home:1|metrica:Home:2|metrica:Home:8|metrica:Home:3|metrica:Home:4,2.4038345125687868,2.7456499903611578,2.363611998554919,6.2905843252359315,-0.09760053388821888,-0.7385913992623223,-0.5424840377612616,6.709945872708082,-1.2512170539809366,0.08451378994331504,1.727760557366988,-0.6760739552017986,2
OR1|P1|T26.04|metrica:Away:21,P1|T26.04,1,26.04,26.04,0,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:15|metrica:Away:22|metrica:Away:18|metrica:Away:17|metrica:Away:19|metrica:Away:16|metrica:Away:24|metrica:Away:23,metrica:Home:10|metrica:Home:6|metrica:Home:5|metrica:Home:9|metrica:Home:7|metrica:Home:1|metrica:Home:8|metrica:Home:2|metrica:Home:3|metrica:Home:4,1.3298557755432174,1.3298557755432174,3.4895913702414445,6.4681461060933305,-0.7591285079560319,0.43359304066420323,0.12704942967065058,6.4030892518632125,-2.099848118029147,-0.13971686751112022,0.6537818203414189,-0.6760739552017986,1
OR1|P1|T26.04|metrica:Away:22,P1|T26.04,1,26.04,26.04,0,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:21|metrica:Away:17|metrica:Away:15|metrica:Away:18|metrica:Away:24|metrica:Away:19|metrica:Away:16|metrica:Away:23,metrica:Home:5|metrica:Home:10|metrica:Home:9|metrica:Home:6|metrica:Home:1|metrica:Home:7|metrica:Home:8|metrica:Home:2|metrica:Home:3|metrica:Home:4,4.474788481953512,3.321142191001975,4.019030630774397,4.215417673763636,1.7409283647285667,-2.0017358265585883,-1.6888029661009627,6.787930754785575,0.440021616813306,1.1486711054885856,2.701632328572831,-1.7731561533806806,2
OR1|P1|T26.04|metrica:Away:23,P1|T26.04,1,26.04,26.04,0,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:18|metrica:Away:16|metrica:Away:20|metrica:Away:21|metrica:Away:15|metrica:Away:24|metrica:Away:22|metrica:Away:17,metrica:Home:4|metrica:Home:7|metrica:Home:3|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:8|metrica:Home:1|metrica:Home:5|metrica:Home:9,-2.98517262592564,-1.4897108571817328,-4.415461548026913,8.577781535399465,-1.4208972690575596,2.314583736268222,3.056257847116117,9.046350255335081,-0.8528449965871268,-0.8192743778851306,-0.7489276224201619,2.2362450035054784,2
OR1|P1|T26.04|metrica:Away:24,P1|T26.04,1,26.04,26.04,0,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:18|metrica:Away:20|metrica:Away:21|metrica:Away:22|metrica:Away:23|metrica:Away:19|metrica:Away:15|metrica:Away:17|metrica:Away:16,metrica:Home:1|metrica:Home:2|metrica:Home:3|metrica:Home:6|metrica:Home:5|metrica:Home:10|metrica:Home:7|metrica:Home:4|metrica:Home:9|metrica:Home:8,1.48245071987722,1.8242661976695913,1.1115604684172418,2.8179443041054975,-0.7447734374584938,-0.6671495700689438,-0.5798595499798642,3.7671473286596244,-0.7623925185910754,-0.42504684504060863,1.7346933290725153,0.2522426091952951,2
