match_id,team_key,player_key,period,start_frame_provider,end_frame_provider,start_time_period_s,end_time_period_s,start_time_match_s,end_time_match_s,rule_code,diagnostic_ids,deterministic_rule,provenance
metrica:sample-game-2,metrica:Away,metrica:Away:17,1,6,44338,0.23999999999999999,1773.52,0.23999999999999999,1773.52,hard_raw_jump,"[""LINK-metrica:Away:17-P1-F44332-44333"",""LINK-metrica:Away:17-P1-F44333-44334"",""LINK-metrica:Away:17-P1-F44334-44335"",""LINK-metrica:Away:17-P1-F44335-44336"",""LINK-metrica:Away:17-P1-F44336-44337"",""LINK-metrica:Away:17-P1-F44337-44338"",""LINK-metrica:Away:17-P1-F6-7""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:17,1,56158,56170,2246.3200000000002,2246.8000000000002,2246.3200000000002,2246.8000000000002,sustained_exact_same_team_duplication,"[""DUP-000005""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:17,1,56220,56233,2248.8000000000002,2249.3200000000002,2248.8000000000002,2249.3200000000002,sustained_exact_same_team_duplication,"[""DUP-000006""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:18,2,113915,113977,1838.96,1841.4400000000001,4556.6000000000004,4559.0799999999999,sustained_exact_same_team_duplication,"[""DUP-000089""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:18,2,117263,117264,1972.8800000000001,1972.9200000000001,4690.5200000000004,4690.5600000000004,hard_raw_jump,"[""LINK-metrica:Away:18-P2-F117263-117264""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:18,2,131263,131290,2532.8800000000001,2533.96,5250.5200000000004,5251.6000000000004,sustained_exact_same_team_duplication,"[""DUP-000090""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:19,2,67957,67958,0.64000000000000001,0.68000000000000005,2718.2800000000002,2718.3200000000002,hard_raw_jump,"[""LINK-metrica:Away:19-P2-F67957-67958""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:19,2,113915,113977,1838.96,1841.4400000000001,4556.6000000000004,4559.0799999999999,sustained_exact_same_team_duplication,"[""DUP-000089""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:19,2,138997,139170,2842.2399999999998,2849.1599999999999,5559.8800000000001,5566.8000000000002,sustained_exact_same_team_duplication,"[""DUP-000093""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:20,1,6,33427,0.23999999999999999,1337.0799999999999,0.23999999999999999,1337.0799999999999,hard_raw_jump,"[""LINK-metrica:Away:20-P1-F33426-33427"",""LINK-metrica:Away:20-P1-F3677-3678"",""LINK-metrica:Away:20-P1-F3678-3679"",""LINK-metrica:Away:20-P1-F3679-3680"",""LINK-metrica:Away:20-P1-F3680-3681"",""LINK-metrica:Away:20-P1-F3681-3682"",""LINK-metrica:Away:20-P1-F3682-3683"",""LINK-metrica:Away:20-P1-F3683-3684"",""LINK-metrica:Away:20-P1-F6-7""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67947,113119,0.23999999999999999,1807.1199999999999,2717.8800000000001,4524.7600000000002,hard_raw_jump,"[""LINK-metrica:Away:20-P2-F113118-113119"",""LINK-metrica:Away:20-P2-F67947-67948"",""LINK-metrica:Away:20-P2-F67948-67949"",""LINK-metrica:Away:20-P2-F67949-67950"",""LINK-metrica:Away:20-P2-F67950-67951"",""LINK-metrica:Away:20-P2-F67951-67952"",""LINK-metrica:Away:20-P2-F67952-67953""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:20,2,112180,112198,1769.5599999999999,1770.28,4487.1999999999998,4487.9200000000001,sustained_exact_same_team_duplication,"[""DUP-000068""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:20,2,131263,131290,2532.8800000000001,2533.96,5250.5200000000004,5251.6000000000004,sustained_exact_same_team_duplication,"[""DUP-000090""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140230,140244,2891.5599999999999,2892.1199999999999,5609.1999999999998,5609.7600000000002,sustained_exact_same_team_duplication,"[""DUP-000096""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:21,1,6,7,0.23999999999999999,0.28000000000000003,0.23999999999999999,0.28000000000000003,hard_raw_jump,"[""LINK-metrica:Away:21-P1-F6-7""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:21,2,131755,131768,2552.5599999999999,2553.0799999999999,5270.1999999999998,5270.7200000000003,sustained_exact_same_team_duplication,"[""DUP-000105""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:21,2,140230,140244,2891.5599999999999,2892.1199999999999,5609.1999999999998,5609.7600000000002,sustained_exact_same_team_duplication,"[""DUP-000096""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:22,1,6,7,0.23999999999999999,0.28000000000000003,0.23999999999999999,0.28000000000000003,hard_raw_jump,"[""LINK-metrica:Away:22-P1-F6-7""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:22,2,87986,141156,801.79999999999995,2928.5999999999999,3519.4400000000001,5646.2399999999998,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:23,2,138997,139170,2842.2399999999998,2849.1599999999999,5559.8800000000001,5566.8000000000002,sustained_exact_same_team_duplication,"[""DUP-000093""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32222,32223,1288.8800000000001,1288.9200000000001,1288.8800000000001,1288.9200000000001,hard_raw_jump,"[""LINK-metrica:Away:24-P1-F32222-32223""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:24,2,67947,67948,0.23999999999999999,0.28000000000000003,2717.8800000000001,2717.9200000000001,hard_raw_jump,"[""LINK-metrica:Away:24-P2-F67947-67948""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:24,2,131755,131768,2552.5599999999999,2553.0799999999999,5270.1999999999998,5270.7200000000003,sustained_exact_same_team_duplication,"[""DUP-000105""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:26,1,1,67941,0.040000000000000001,2717.6399999999999,0.040000000000000001,2717.6399999999999,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:26,2,67942,87984,0.040000000000000001,801.72000000000003,2717.6799999999998,3519.3600000000001,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Away,metrica:Away:26,2,116591,116640,1946,1947.96,4663.6400000000003,4665.6000000000004,sustained_exact_same_team_duplication,"[""DUP-000071""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,1,12481,12549,499.24000000000001,501.95999999999998,499.24000000000001,501.95999999999998,sustained_exact_same_team_duplication,"[""DUP-000054""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,1,32468,32517,1298.72,1300.6800000000001,1298.72,1300.6800000000001,sustained_exact_same_team_duplication,"[""DUP-000056""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,1,34925,34926,1397,1397.04,1397,1397.04,hard_raw_jump,"[""LINK-metrica:Home:1-P1-F34925-34926""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,1,53552,53574,2142.0799999999999,2142.96,2142.0799999999999,2142.96,sustained_exact_same_team_duplication,"[""DUP-000055""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,68154,68176,8.5199999999999996,9.4000000000000004,2726.1599999999999,2727.04,sustained_exact_same_team_duplication,"[""DUP-000133""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,74208,74502,250.68000000000001,262.44,2968.3200000000002,2980.0799999999999,sustained_exact_same_team_duplication,"[""DUP-000128"",""DUP-000135"",""DUP-000136""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,74955,74981,280.56,281.60000000000002,2998.1999999999998,2999.2399999999998,sustained_exact_same_team_duplication,"[""DUP-000137""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,75337,75505,295.83999999999997,302.56,3013.48,3020.1999999999998,sustained_exact_same_team_duplication,"[""DUP-000134""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,91755,91791,952.55999999999995,954,3670.1999999999998,3671.6399999999999,sustained_exact_same_team_duplication,"[""DUP-000132""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,121211,121264,2130.8000000000002,2132.9200000000001,4848.4399999999996,4850.5600000000004,sustained_exact_same_team_duplication,"[""DUP-000129"",""DUP-000130"",""DUP-000138""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:1,2,121387,121536,2137.8400000000001,2143.8000000000002,4855.4799999999996,4861.4399999999996,sustained_exact_same_team_duplication,"[""DUP-000131"",""DUP-000139""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,1,6,27359,0.23999999999999999,1094.3599999999999,0.23999999999999999,1094.3599999999999,hard_raw_jump,"[""LINK-metrica:Home:10-P1-F27355-27356"",""LINK-metrica:Home:10-P1-F27356-27357"",""LINK-metrica:Home:10-P1-F27357-27358"",""LINK-metrica:Home:10-P1-F27358-27359"",""LINK-metrica:Home:10-P1-F6-7""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,1,12481,12549,499.24000000000001,501.95999999999998,499.24000000000001,501.95999999999998,sustained_exact_same_team_duplication,"[""DUP-000054""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,67947,100069,0.23999999999999999,1285.1199999999999,2717.8800000000001,4002.7600000000002,hard_raw_jump,"[""LINK-metrica:Home:10-P2-F100068-100069"",""LINK-metrica:Home:10-P2-F67947-67948"",""LINK-metrica:Home:10-P2-F74563-74564"",""LINK-metrica:Home:10-P2-F74564-74565"",""LINK-metrica:Home:10-P2-F74565-74566"",""LINK-metrica:Home:10-P2-F74566-74567"",""LINK-metrica:Home:10-P2-F74567-74568"",""LINK-metrica:Home:10-P2-F74568-74569"",""LINK-metrica:Home:10-P2-F85367-85368"",""LINK-metrica:Home:10-P2-F85368-85369"",""LINK-metrica:Home:10-P2-F85369-85370"",""LINK-metrica:Home:10-P2-F85370-85371"",""LINK-metrica:Home:10-P2-F85371-85372"",""LINK-metrica:Home:10-P2-F85372-85373"",""LINK-metrica:Home:10-P2-F85373-85374""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,74221,74513,251.19999999999999,262.88,2968.8400000000001,2980.52,sustained_exact_same_team_duplication,"[""DUP-000128"",""DUP-000143"",""DUP-000144""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,74639,74664,267.92000000000002,268.92000000000002,2985.5599999999999,2986.5599999999999,sustained_exact_same_team_duplication,"[""DUP-000145""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,115846,115997,1916.2,1922.24,4633.8400000000001,4639.8800000000001,sustained_exact_same_team_duplication,"[""DUP-000146""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,121258,121328,2132.6799999999998,2135.48,4850.3199999999997,4853.1199999999999,sustained_exact_same_team_duplication,"[""DUP-000129"",""DUP-000140"",""DUP-000147""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,121897,121906,2158.2399999999998,2158.5999999999999,4875.8800000000001,4876.2399999999998,sustained_exact_same_team_duplication,"[""DUP-000150""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:10,2,125739,141156,2311.9200000000001,2928.5999999999999,5029.5600000000004,5646.2399999999998,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,1,1,67941,0.040000000000000001,2717.6399999999999,0.040000000000000001,2717.6399999999999,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,67942,95702,0.040000000000000001,1110.4400000000001,2717.6799999999998,3828.0799999999999,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,110493,110498,1702.0799999999999,1702.28,4419.7200000000003,4419.9200000000001,sustained_exact_same_team_duplication,"[""DUP-000155""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,112433,112472,1779.6800000000001,1781.24,4497.3199999999997,4498.8800000000001,sustained_exact_same_team_duplication,"[""DUP-000156""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,114562,114649,1864.8399999999999,1868.3199999999999,4582.4799999999996,4585.96,sustained_exact_same_team_duplication,"[""DUP-000151""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,115183,131293,1889.6800000000001,2534.0799999999999,4607.3199999999997,5251.7200000000003,hard_raw_jump,"[""LINK-metrica:Home:12-P2-F115183-115184"",""LINK-metrica:Home:12-P2-F115184-115185"",""LINK-metrica:Home:12-P2-F121711-121712"",""LINK-metrica:Home:12-P2-F121712-121713"",""LINK-metrica:Home:12-P2-F121713-121714"",""LINK-metrica:Home:12-P2-F121714-121715"",""LINK-metrica:Home:12-P2-F121715-121716"",""LINK-metrica:Home:12-P2-F121716-121717"",""LINK-metrica:Home:12-P2-F131287-131288"",""LINK-metrica:Home:12-P2-F131288-131289"",""LINK-metrica:Home:12-P2-F131289-131290"",""LINK-metrica:Home:12-P2-F131290-131291"",""LINK-metrica:Home:12-P2-F131291-131292"",""LINK-metrica:Home:12-P2-F131292-131293""]",invalidate hard-link endpoints and any observed segment bounded by consecutive >20.0 m/s hard links,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,121211,121544,2130.8000000000002,2144.1199999999999,4848.4399999999996,4861.7600000000002,sustained_exact_same_team_duplication,"[""DUP-000130"",""DUP-000131"",""DUP-000140"",""DUP-000157""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,138570,138578,2825.1599999999999,2825.48,5542.8000000000002,5543.1199999999999,sustained_exact_same_team_duplication,"[""DUP-000154""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:12,2,140591,140599,2906,2906.3200000000002,5623.6400000000003,5623.96,sustained_exact_same_team_duplication,"[""DUP-000160""]",invalidate both players throughout maximal exact same-team duplicate run of at least five consecutive frames,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:13,1,1,67941,0.040000000000000001,2717.6399999999999,0.040000000000000001,2717.6399999999999,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
metrica:sample-game-2,metrica:Home,metrica:Home:13,2,67942,106110,0.040000000000000001,1526.76,2717.6799999999998,4244.3999999999996,universal_invalid_support,[],row fails presence/coordinate/support/finite universal support rule: not_observed_unspecified,heldout Game 2 protocol v1 Stage A
