team,player,period,block_id,frames,start_s,end_s
Home,7,2,Home_7_2_74,3444,5403.64,5541.36
Home,7,2,Home_7_2_75,1019,5541.8,5582.52
Home,7,2,Home_7_2_76,479,5582.96,5602.08
Home,7,2,Home_7_2_77,394,5645.72,5661.44
Home,7,2,Home_7_2_78,1096,5700.88,5744.68
Home,7,2,Home_7_2_79,1376,5745.12,5800.12
Home,8,1,Home_8_1_0,1365,0.24,54.8
Home,8,1,Home_8_1_1,1524,85.92,146.84
Home,8,1,Home_8_1_2,410,147.2,163.56
Home,8,1,Home_8_1_3,357,175.64,189.88
Home,8,1,Home_8_1_4,3688,202.48,349.96
Home,8,1,Home_8_1_5,222,354.92,363.76
Home,8,1,Home_8_1_6,411,368.8,385.2
Home,8,1,Home_8_1_7,1191,415.68,463.28
Home,8,1,Home_8_1_8,439,463.64,481.16
Home,8,1,Home_8_1_9,1242,505.64,555.28
Home,8,1,Home_8_1_10,1335,583.16,636.52
Home,8,1,Home_8_1_11,546,636.88,658.68
Home,8,1,Home_8_1_12,32,691.24,692.48
Home,8,1,Home_8_1_13,1405,728.32,784.48
Home,8,1,Home_8_1_14,1732,806.04,875.28
Home,8,1,Home_8_1_15,488,999.4,1018.88
Home,8,1,Home_8_1_16,221,1019.24,1028.04
Home,8,1,Home_8_1_17,2034,1061.96,1143.28
Home,8,1,Home_8_1_18,1572,1151.72,1214.56
Home,8,1,Home_8_1_19,1962,1214.92,1293.36
Home,8,1,Home_8_1_20,508,1293.72,1314.0
Home,8,1,Home_8_1_21,1423,1366.64,1423.52
Home,8,1,Home_8_1_22,175,1461.6,1468.56
Home,8,1,Home_8_1_23,1254,1475.4,1525.52
Home,8,1,Home_8_1_24,4326,1525.88,1698.88
Home,8,1,Home_8_1_25,234,1699.24,1708.56
Home,8,1,Home_8_1_26,1149,1724.72,1770.64
Home,8,1,Home_8_1_27,585,1771.0,1794.36
Home,8,1,Home_8_1_28,713,1804.76,1833.24
Home,8,1,Home_8_1_29,158,1833.6,1839.88
Home,8,1,Home_8_1_30,18,1859.6,1860.28
Home,8,1,Home_8_1_31,1128,1886.04,1931.12
Home,8,1,Home_8_1_32,2081,1936.36,2019.56
Home,8,1,Home_8_1_33,581,2019.92,2043.12
Home,8,1,Home_8_1_34,136,2043.48,2048.88
Home,8,1,Home_8_1_35,1800,2058.64,2130.6
Home,8,1,Home_8_1_36,499,2130.96,2150.88
Home,8,1,Home_8_1_37,2129,2171.72,2256.84
Home,8,1,Home_8_1_38,377,2257.2,2272.24
Home,8,1,Home_8_1_39,2564,2300.56,2403.08
Home,8,1,Home_8_1_40,1029,2507.44,2548.56
Home,8,1,Home_8_1_41,2519,2548.92,2649.64
Home,8,1,Home_8_1_42,191,2668.28,2675.88
Home,8,1,Home_8_1_43,2989,2676.24,2795.76
Home,8,1,Home_8_1_44,1363,2796.12,2850.6
Home,8,2,Home_8_2_45,859,2850.92,2885.24
Home,8,2,Home_8_2_46,1266,2885.6,2936.2
Home,8,2,Home_8_2_47,216,2947.0,2955.6
Home,8,2,Home_8_2_48,2163,2965.4,3051.88
Home,8,2,Home_8_2_49,1575,3080.64,3143.6
Home,8,2,Home_8_2_50,703,3143.96,3172.04
Home,8,2,Home_8_2_51,1890,3187.28,3262.84
Home,8,2,Home_8_2_52,478,3295.96,3315.04
Home,8,2,Home_8_2_53,1511,3315.4,3375.8
Home,8,2,Home_8_2_54,513,3376.16,3396.64
Home,8,2,Home_8_2_55,952,3435.48,3473.52
Home,8,2,Home_8_2_56,51,3496.64,3498.64
Home,8,2,Home_8_2_57,470,3551.88,3570.64
Home,8,2,Home_8_2_58,2427,3571.0,3668.04
Home,8,2,Home_8_2_59,359,3668.4,3682.72
Home,8,2,Home_8_2_60,2531,3742.88,3844.08
Home,8,2,Home_8_2_61,867,3854.56,3889.2
Home,8,2,Home_8_2_62,1056,3889.56,3931.76
Home,8,2,Home_8_2_63,2346,3932.12,4025.92
Home,8,2,Home_8_2_64,1860,4026.36,4100.72
Home,8,2,Home_8_2_65,1017,4101.16,4141.8
Home,8,2,Home_8_2_66,3703,4142.24,4290.32
Home,8,2,Home_8_2_67,6015,4290.76,4531.32
Home,8,2,Home_8_2_68,815,4531.76,4564.32
Home,8,2,Home_8_2_69,5598,4583.88,4807.76
Home,8,2,Home_8_2_70,3485,4931.52,5070.88
Home,8,2,Home_8_2_71,2441,5071.32,5168.92
Home,8,2,Home_8_2_72,4000,5169.36,5329.32
Home,8,2,Home_8_2_73,1837,5329.76,5403.2
Home,8,2,Home_8_2_74,3444,5403.64,5541.36
Home,8,2,Home_8_2_75,1019,5541.8,5582.52
Home,8,2,Home_8_2_76,479,5582.96,5602.08
Home,8,2,Home_8_2_77,394,5645.72,5661.44
Home,8,2,Home_8_2_78,1096,5700.88,5744.68
Home,8,2,Home_8_2_79,1376,5745.12,5800.12
Home,9,1,Home_9_1_0,1365,0.24,54.8
Home,9,1,Home_9_1_1,1524,85.92,146.84
Home,9,1,Home_9_1_2,410,147.2,163.56
Home,9,1,Home_9_1_3,357,175.64,189.88
Home,9,1,Home_9_1_4,3688,202.48,349.96
Home,9,1,Home_9_1_5,222,354.92,363.76
Home,9,1,Home_9_1_6,411,368.8,385.2
Home,9,1,Home_9_1_7,1191,415.68,463.28
Home,9,1,Home_9_1_8,439,463.64,481.16
Home,9,1,Home_9_1_9,1242,505.64,555.28
Home,9,1,Home_9_1_10,1335,583.16,636.52
Home,9,1,Home_9_1_11,546,636.88,658.68
Home,9,1,Home_9_1_12,32,691.24,692.48
Home,9,1,Home_9_1_13,1405,728.32,784.48
Home,9,1,Home_9_1_14,1732,806.04,875.28
Home,9,1,Home_9_1_15,488,999.4,1018.88
Home,9,1,Home_9_1_16,221,1019.24,1028.04
Home,9,1,Home_9_1_17,2034,1061.96,1143.28
Home,9,1,Home_9_1_18,1572,1151.72,1214.56
Home,9,1,Home_9_1_19,1962,1214.92,1293.36
Home,9,1,Home_9_1_20,508,1293.72,1314.0
Home,9,1,Home_9_1_21,1423,1366.64,1423.52
Home,9,1,Home_9_1_22,175,1461.6,1468.56
Home,9,1,Home_9_1_23,1254,1475.4,1525.52
Home,9,1,Home_9_1_24,4326,1525.88,1698.88
Home,9,1,Home_9_1_25,234,1699.24,1708.56
Home,9,1,Home_9_1_26,1149,1724.72,1770.64
Home,9,1,Home_9_1_27,585,1771.0,1794.36
Home,9,1,Home_9_1_28,713,1804.76,1833.24
Home,9,1,Home_9_1_29,158,1833.6,1839.88
Home,9,1,Home_9_1_30,18,1859.6,1860.28
Home,9,1,Home_9_1_31,1128,1886.04,1931.12
Home,9,1,Home_9_1_32,2081,1936.36,2019.56
Home,9,1,Home_9_1_33,581,2019.92,2043.12
Home,9,1,Home_9_1_34,136,2043.48,2048.88
Home,9,1,Home_9_1_35,1800,2058.64,2130.6
Home,9,1,Home_9_1_36,499,2130.96,2150.88
Home,9,1,Home_9_1_37,2129,2171.72,2256.84
Home,9,1,Home_9_1_38,377,2257.2,2272.24
Home,9,1,Home_9_1_39,2564,2300.56,2403.08
Home,9,1,Home_9_1_40,1029,2507.44,2548.56
Home,9,1,Home_9_1_41,2519,2548.92,2649.64
Home,9,1,Home_9_1_42,191,2668.28,2675.88
Home,9,1,Home_9_1_43,2989,2676.24,2795.76
Home,9,1,Home_9_1_44,1363,2796.12,2850.6
Home,9,2,Home_9_2_45,859,2850.92,2885.24
Home,9,2,Home_9_2_46,1266,2885.6,2936.2
Home,9,2,Home_9_2_47,216,2947.0,2955.6
Home,9,2,Home_9_2_48,2163,2965.4,3051.88
Home,9,2,Home_9_2_49,1575,3080.64,3143.6
Home,9,2,Home_9_2_50,703,3143.96,3172.04
Home,9,2,Home_9_2_51,1890,3187.28,3262.84
Home,9,2,Home_9_2_52,478,3295.96,3315.04
Home,9,2,Home_9_2_53,1511,3315.4,3375.8
Home,9,2,Home_9_2_54,513,3376.16,3396.64
Home,9,2,Home_9_2_55,952,3435.48,3473.52
Home,9,2,Home_9_2_56,51,3496.64,3498.64
Home,9,2,Home_9_2_57,470,3551.88,3570.64
Home,9,2,Home_9_2_58,2427,3571.0,3668.04
Home,9,2,Home_9_2_59,359,3668.4,3682.72
Home,9,2,Home_9_2_60,2531,3742.88,3844.08
Home,9,2,Home_9_2_61,867,3854.56,3889.2
Home,9,2,Home_9_2_62,1056,3889.56,3931.76
Home,9,2,Home_9_2_63,2346,3932.12,4025.92
Home,9,2,Home_9_2_64,1860,4026.36,4100.72
Home,9,2,Home_9_2_65,1017,4101.16,4141.8
Home,9,2,Home_9_2_66,3703,4142.24,4290.32
Home,9,2,Home_9_2_67,6015,4290.76,4531.32
Home,9,2,Home_9_2_68,815,4531.76,4564.32
Home,9,2,Home_9_2_69,5598,4583.88,4807.76
Home,9,2,Home_9_2_70,3485,4931.52,5070.88
Home,9,2,Home_9_2_71,2441,5071.32,5168.92
Home,9,2,Home_9_2_72,4000,5169.36,5329.32
Home,9,2,Home_9_2_73,1837,5329.76,5403.2
Home,9,2,Home_9_2_74,3444,5403.64,5541.36
Home,9,2,Home_9_2_75,1019,5541.8,5582.52
Home,9,2,Home_9_2_76,479,5582.96,5602.08
Home,9,2,Home_9_2_77,394,5645.72,5661.44
Home,9,2,Home_9_2_78,1096,5700.88,5744.68
Home,9,2,Home_9_2_79,1376,5745.12,5800.12
Home,10,1,Home_10_1_0,1365,0.24,54.8
Home,10,1,Home_10_1_1,1524,85.92,146.84
Home,10,1,Home_10_1_2,410,147.2,163.56
Home,10,1,Home_10_1_3,357,175.64,189.88
Home,10,1,Home_10_1_4,3688,202.48,349.96
Home,10,1,Home_10_1_5,222,354.92,363.76
Home,10,1,Home_10_1_6,411,368.8,385.2
Home,10,1,Home_10_1_7,1191,415.68,463.28
Home,10,1,Home_10_1_8,439,463.64,481.16
Home,10,1,Home_10_1_9,1242,505.64,555.28
Home,10,1,Home_10_1_10,1335,583.16,636.52
Home,10,1,Home_10_1_11,546,636.88,658.68
Home,10,1,Home_10_1_12,32,691.24,692.48
Home,10,1,Home_10_1_13,1405,728.32,784.48
Home,10,1,Home_10_1_14,1732,806.04,875.28
Home,10,1,Home_10_1_15,488,999.4,1018.88
Home,10,1,Home_10_1_16,221,1019.24,1028.04
Home,10,1,Home_10_1_17,2034,1061.96,1143.28
Home,10,1,Home_10_1_18,1572,1151.72,1214.56
Home,10,1,Home_10_1_19,1962,1214.92,1293.36
Home,10,1,Home_10_1_20,508,1293.72,1314.0
Home,10,1,Home_10_1_21,1423,1366.64,1423.52
Home,10,1,Home_10_1_22,175,1461.6,1468.56
Home,10,1,Home_10_1_23,1254,1475.4,1525.52
Home,10,1,Home_10_1_24,4326,1525.88,1698.88
Home,10,1,Home_10_1_25,234,1699.24,1708.56
Home,10,1,Home_10_1_26,1149,1724.72,1770.64
Home,10,1,Home_10_1_27,585,1771.0,1794.36
Home,10,1,Home_10_1_28,713,1804.76,1833.24
Home,10,1,Home_10_1_29,158,1833.6,1839.88
Home,10,1,Home_10_1_30,18,1859.6,1860.28
Home,10,1,Home_10_1_31,1128,1886.04,1931.12
Home,10,1,Home_10_1_32,2081,1936.36,2019.56
Home,10,1,Home_10_1_33,581,2019.92,2043.12
Home,10,1,Home_10_1_34,136,2043.48,2048.88
Home,10,1,Home_10_1_35,1800,2058.64,2130.6
Home,10,1,Home_10_1_36,499,2130.96,2150.88
Home,10,1,Home_10_1_37,2129,2171.72,2256.84
Home,10,1,Home_10_1_38,377,2257.2,2272.24
Home,10,1,Home_10_1_39,2564,2300.56,2403.08
Home,10,1,Home_10_1_40,1029,2507.44,2548.56
Home,10,1,Home_10_1_41,2519,2548.92,2649.64
Home,10,1,Home_10_1_42,191,2668.28,2675.88
Home,10,1,Home_10_1_43,2989,2676.24,2795.76
Home,10,1,Home_10_1_44,1363,2796.12,2850.6
Home,10,2,Home_10_2_45,859,2850.92,2885.24
Home,10,2,Home_10_2_46,1266,2885.6,2936.2
Home,10,2,Home_10_2_47,216,2947.0,2955.6
Home,10,2,Home_10_2_48,2163,2965.4,3051.88
Home,10,2,Home_10_2_49,1575,3080.64,3143.6
Home,10,2,Home_10_2_50,703,3143.96,3172.04
Home,10,2,Home_10_2_51,1890,3187.28,3262.84
Home,10,2,Home_10_2_52,478,3295.96,3315.04
Home,10,2,Home_10_2_53,1511,3315.4,3375.8
Home,10,2,Home_10_2_54,513,3376.16,3396.64
Home,10,2,Home_10_2_55,952,3435.48,3473.52
Home,10,2,Home_10_2_56,51,3496.64,3498.64
Home,10,2,Home_10_2_57,470,3551.88,3570.64
Home,10,2,Home_10_2_58,2427,3571.0,3668.04
Home,10,2,Home_10_2_59,359,3668.4,3682.72
Home,10,2,Home_10_2_60,2531,3742.88,3844.08
Home,10,2,Home_10_2_61,867,3854.56,3889.2
Home,10,2,Home_10_2_62,1056,3889.56,3931.76
Home,10,2,Home_10_2_63,2346,3932.12,4025.92
Home,10,2,Home_10_2_64,1860,4026.36,4100.72
Home,10,2,Home_10_2_65,1017,4101.16,4141.8
Home,10,2,Home_10_2_66,3703,4142.24,4290.32
Home,10,2,Home_10_2_67,6015,4290.76,4531.32
Home,10,2,Home_10_2_68,815,4531.76,4564.32
Home,10,2,Home_10_2_69,5598,4583.88,4807.76
Home,12,1,Home_12_1_0,1128,1886.04,1931.12
Home,12,1,Home_12_1_1,2081,1936.36,2019.56
Home,12,1,Home_12_1_2,581,2019.92,2043.12
Home,12,1,Home_12_1_3,136,2043.48,2048.88
Home,12,1,Home_12_1_4,1800,2058.64,2130.6
Home,12,1,Home_12_1_5,499,2130.96,2150.88
Home,12,1,Home_12_1_6,2129,2171.72,2256.84
Home,12,1,Home_12_1_7,377,2257.2,2272.24
Home,12,1,Home_12_1_8,2564,2300.56,2403.08
Home,12,1,Home_12_1_9,1029,2507.44,2548.56
Home,12,1,Home_12_1_10,2519,2548.92,2649.64
Home,12,1,Home_12_1_11,191,2668.28,2675.88
Home,12,1,Home_12_1_12,2989,2676.24,2795.76
Home,12,1,Home_12_1_13,1363,2796.12,2850.6
Home,12,2,Home_12_2_14,859,2850.92,2885.24
Home,12,2,Home_12_2_15,1266,2885.6,2936.2
Home,12,2,Home_12_2_16,216,2947.0,2955.6
Home,12,2,Home_12_2_17,2163,2965.4,3051.88
Home,12,2,Home_12_2_18,1575,3080.64,3143.6
Home,12,2,Home_12_2_19,703,3143.96,3172.04
Home,12,2,Home_12_2_20,1890,3187.28,3262.84
Home,12,2,Home_12_2_21,478,3295.96,3315.04
Home,12,2,Home_12_2_22,1511,3315.4,3375.8
Home,12,2,Home_12_2_23,513,3376.16,3396.64
Home,12,2,Home_12_2_24,952,3435.48,3473.52
Home,12,2,Home_12_2_25,51,3496.64,3498.64
Home,12,2,Home_12_2_26,470,3551.88,3570.64
Home,12,2,Home_12_2_27,2427,3571.0,3668.04
Home,12,2,Home_12_2_28,359,3668.4,3682.72
Home,12,2,Home_12_2_29,2531,3742.88,3844.08
Home,12,2,Home_12_2_30,867,3854.56,3889.2
Home,12,2,Home_12_2_31,1056,3889.56,3931.76
Home,12,2,Home_12_2_32,2346,3932.12,4025.92
Home,12,2,Home_12_2_33,1860,4026.36,4100.72
Home,12,2,Home_12_2_34,1017,4101.16,4141.8
Home,12,2,Home_12_2_35,3703,4142.24,4290.32
Home,12,2,Home_12_2_36,6015,4290.76,4531.32
Home,12,2,Home_12_2_37,815,4531.76,4564.32
Home,12,2,Home_12_2_38,5598,4583.88,4807.76
Home,12,2,Home_12_2_39,3485,4931.52,5070.88
Home,12,2,Home_12_2_40,2441,5071.32,5168.92
Home,12,2,Home_12_2_41,4000,5169.36,5329.32
Home,12,2,Home_12_2_42,1837,5329.76,5403.2
Home,12,2,Home_12_2_43,3444,5403.64,5541.36
Home,12,2,Home_12_2_44,1019,5541.8,5582.52
Home,12,2,Home_12_2_45,479,5582.96,5602.08
Home,12,2,Home_12_2_46,394,5645.72,5661.44
Home,12,2,Home_12_2_47,1096,5700.88,5744.68
Home,12,2,Home_12_2_48,1376,5745.12,5800.12
Home,13,2,Home_13_2_0,2431,4434.12,4531.32
Home,13,2,Home_13_2_1,815,4531.76,4564.32
Home,13,2,Home_13_2_2,5598,4583.88,4807.76
Home,13,2,Home_13_2_3,3485,4931.52,5070.88
Home,13,2,Home_13_2_4,2441,5071.32,5168.92
Home,13,2,Home_13_2_5,4000,5169.36,5329.32
Home,13,2,Home_13_2_6,1837,5329.76,5403.2
Home,13,2,Home_13_2_7,3444,5403.64,5541.36
Home,13,2,Home_13_2_8,1019,5541.8,5582.52
Home,13,2,Home_13_2_9,479,5582.96,5602.08
Home,13,2,Home_13_2_10,394,5645.72,5661.44
Home,13,2,Home_13_2_11,1096,5700.88,5744.68
Home,13,2,Home_13_2_12,1376,5745.12,5800.12
Home,14,2,Home_14_2_0,3485,4931.52,5070.88
Home,14,2,Home_14_2_1,2441,5071.32,5168.92
Home,14,2,Home_14_2_2,4000,5169.36,5329.32
Home,14,2,Home_14_2_3,1837,5329.76,5403.2
Home,14,2,Home_14_2_4,3444,5403.64,5541.36
Home,14,2,Home_14_2_5,1019,5541.8,5582.52
Home,14,2,Home_14_2_6,479,5582.96,5602.08
Home,14,2,Home_14_2_7,394,5645.72,5661.44
Home,14,2,Home_14_2_8,1096,5700.88,5744.68
Home,14,2,Home_14_2_9,1376,5745.12,5800.12
Away,15,1,Away_15_1_0,1365,0.24,54.8
Away,15,1,Away_15_1_1,1524,85.92,146.84
Away,15,1,Away_15_1_2,410,147.2,163.56
Away,15,1,Away_15_1_3,357,175.64,189.88
Away,15,1,Away_15_1_4,3688,202.48,349.96
Away,15,1,Away_15_1_5,222,354.92,363.76
Away,15,1,Away_15_1_6,411,368.8,385.2
Away,15,1,Away_15_1_7,1191,415.68,463.28
Away,15,1,Away_15_1_8,439,463.64,481.16
Away,15,1,Away_15_1_9,1242,505.64,555.28
Away,15,1,Away_15_1_10,1335,583.16,636.52
Away,15,1,Away_15_1_11,546,636.88,658.68
Away,15,1,Away_15_1_12,32,691.24,692.48
Away,15,1,Away_15_1_13,1405,728.32,784.48
Away,15,1,Away_15_1_14,1732,806.04,875.28
Away,15,1,Away_15_1_15,488,999.4,1018.88
Away,15,1,Away_15_1_16,221,1019.24,1028.04
Away,15,1,Away_15_1_17,2034,1061.96,1143.28
Away,15,1,Away_15_1_18,1572,1151.72,1214.56
Away,15,1,Away_15_1_19,1962,1214.92,1293.36
Away,15,1,Away_15_1_20,508,1293.72,1314.0
Away,15,1,Away_15_1_21,1423,1366.64,1423.52
Away,15,1,Away_15_1_22,175,1461.6,1468.56
Away,15,1,Away_15_1_23,1254,1475.4,1525.52
Away,15,1,Away_15_1_24,4326,1525.88,1698.88
Away,15,1,Away_15_1_25,234,1699.24,1708.56
Away,15,1,Away_15_1_26,1149,1724.72,1770.64
Away,15,1,Away_15_1_27,585,1771.0,1794.36
Away,15,1,Away_15_1_28,713,1804.76,1833.24
Away,15,1,Away_15_1_29,158,1833.6,1839.88
Away,15,1,Away_15_1_30,18,1859.6,1860.28
Away,15,1,Away_15_1_31,1128,1886.04,1931.12
Away,15,1,Away_15_1_32,2081,1936.36,2019.56
Away,15,1,Away_15_1_33,581,2019.92,2043.12
Away,15,1,Away_15_1_34,136,2043.48,2048.88
Away,15,1,Away_15_1_35,1800,2058.64,2130.6
Away,15,1,Away_15_1_36,499,2130.96,2150.88
Away,15,1,Away_15_1_37,2129,2171.72,2256.84
Away,15,1,Away_15_1_38,377,2257.2,2272.24
Away,15,1,Away_15_1_39,2564,2300.56,2403.08
Away,15,1,Away_15_1_40,1029,2507.44,2548.56
Away,15,1,Away_15_1_41,2519,2548.92,2649.64
Away,15,1,Away_15_1_42,191,2668.28,2675.88
Away,15,1,Away_15_1_43,2989,2676.24,2795.76
Away,15,1,Away_15_1_44,1363,2796.12,2850.6
Away,15,2,Away_15_2_45,859,2850.92,2885.24
Away,15,2,Away_15_2_46,1266,2885.6,2936.2
Away,15,2,Away_15_2_47,216,2947.0,2955.6
Away,15,2,Away_15_2_48,2163,2965.4,3051.88
Away,15,2,Away_15_2_49,1575,3080.64,3143.6
Away,15,2,Away_15_2_50,703,3143.96,3172.04
Away,15,2,Away_15_2_51,1890,3187.28,3262.84
Away,15,2,Away_15_2_52,478,3295.96,3315.04
Away,15,2,Away_15_2_53,1511,3315.4,3375.8
Away,15,2,Away_15_2_54,513,3376.16,3396.64
Away,15,2,Away_15_2_55,952,3435.48,3473.52
Away,15,2,Away_15_2_56,51,3496.64,3498.64
Away,15,2,Away_15_2_57,470,3551.88,3570.64
Away,15,2,Away_15_2_58,2427,3571.0,3668.04
Away,15,2,Away_15_2_59,359,3668.4,3682.72
Away,15,2,Away_15_2_60,2531,3742.88,3844.08
Away,15,2,Away_15_2_61,867,3854.56,3889.2
Away,15,2,Away_15_2_62,1056,3889.56,3931.76
Away,15,2,Away_15_2_63,2346,3932.12,4025.92
Away,15,2,Away_15_2_64,1860,4026.36,4100.72
Away,15,2,Away_15_2_65,1017,4101.16,4141.8
Away,15,2,Away_15_2_66,3703,4142.24,4290.32
Away,15,2,Away_15_2_67,6015,4290.76,4531.32
Away,15,2,Away_15_2_68,815,4531.76,4564.32
Away,15,2,Away_15_2_69,5598,4583.88,4807.76
Away,15,2,Away_15_2_70,3485,4931.52,5070.88
Away,15,2,Away_15_2_71,2441,5071.32,5168.92
Away,15,2,Away_15_2_72,4000,5169.36,5329.32
Away,15,2,Away_15_2_73,1837,5329.76,5403.2
Away,15,2,Away_15_2_74,3444,5403.64,5541.36
Away,15,2,Away_15_2_75,1019,5541.8,5582.52
Away,15,2,Away_15_2_76,479,5582.96,5602.08
Away,15,2,Away_15_2_77,394,5645.72,5661.44
Away,15,2,Away_15_2_78,1096,5700.88,5744.68
Away,15,2,Away_15_2_79,1376,5745.12,5800.12
Away,16,1,Away_16_1_0,1365,0.24,54.8
Away,16,1,Away_16_1_1,1524,85.92,146.84
Away,16,1,Away_16_1_2,410,147.2,163.56
Away,16,1,Away_16_1_3,357,175.64,189.88
Away,16,1,Away_16_1_4,3688,202.48,349.96
Away,16,1,Away_16_1_5,222,354.92,363.76
Away,16,1,Away_16_1_6,411,368.8,385.2
Away,16,1,Away_16_1_7,1191,415.68,463.28
Away,16,1,Away_16_1_8,439,463.64,481.16
Away,16,1,Away_16_1_9,1242,505.64,555.28
Away,16,1,Away_16_1_10,1335,583.16,636.52
Away,16,1,Away_16_1_11,546,636.88,658.68
Away,16,1,Away_16_1_12,32,691.24,692.48
Away,16,1,Away_16_1_13,1405,728.32,784.48
Away,16,1,Away_16_1_14,1732,806.04,875.28
Away,16,1,Away_16_1_15,488,999.4,1018.88
Away,16,1,Away_16_1_16,221,1019.24,1028.04
Away,16,1,Away_16_1_17,2034,1061.96,1143.28
Away,16,1,Away_16_1_18,1572,1151.72,1214.56
Away,16,1,Away_16_1_19,1962,1214.92,1293.36
Away,16,1,Away_16_1_20,508,1293.72,1314.0
Away,16,1,Away_16_1_21,1423,1366.64,1423.52
Away,16,1,Away_16_1_22,175,1461.6,1468.56
Away,16,1,Away_16_1_23,1254,1475.4,1525.52
Away,16,1,Away_16_1_24,4326,1525.88,1698.88
Away,16,1,Away_16_1_25,234,1699.24,1708.56
Away,16,1,Away_16_1_26,1149,1724.72,1770.64
Away,16,1,Away_16_1_27,585,1771.0,1794.36
Away,16,1,Away_16_1_28,713,1804.76,1833.24
Away,16,1,Away_16_1_29,158,1833.6,1839.88
Away,16,1,Away_16_1_30,18,1859.6,1860.28
Away,16,1,Away_16_1_31,1128,1886.04,1931.12
Away,16,1,Away_16_1_32,2081,1936.36,2019.56
Away,16,1,Away_16_1_33,581,2019.92,2043.12
Away,16,1,Away_16_1_34,136,2043.48,2048.88
Away,16,1,Away_16_1_35,1800,2058.64,2130.6
Away,16,1,Away_16_1_36,499,2130.96,2150.88
Away,16,1,Away_16_1_37,2129,2171.72,2256.84
Away,16,1,Away_16_1_38,377,2257.2,2272.24
Away,16,1,Away_16_1_39,2564,2300.56,2403.08
Away,16,1,Away_16_1_40,1029,2507.44,2548.56
Away,16,1,Away_16_1_41,2519,2548.92,2649.64
Away,16,1,Away_16_1_42,191,2668.28,2675.88
Away,16,1,Away_16_1_43,2989,2676.24,2795.76
Away,16,1,Away_16_1_44,1363,2796.12,2850.6
Away,16,2,Away_16_2_45,859,2850.92,2885.24
Away,16,2,Away_16_2_46,1266,2885.6,2936.2
Away,16,2,Away_16_2_47,216,2947.0,2955.6
Away,16,2,Away_16_2_48,2163,2965.4,3051.88
Away,16,2,Away_16_2_49,1575,3080.64,3143.6
Away,16,2,Away_16_2_50,703,3143.96,3172.04
Away,16,2,Away_16_2_51,1890,3187.28,3262.84
Away,16,2,Away_16_2_52,478,3295.96,3315.04
Away,16,2,Away_16_2_53,1511,3315.4,3375.8
Away,16,2,Away_16_2_54,513,3376.16,3396.64
Away,16,2,Away_16_2_55,952,3435.48,3473.52
Away,16,2,Away_16_2_56,51,3496.64,3498.64
Away,16,2,Away_16_2_57,470,3551.88,3570.64
Away,16,2,Away_16_2_58,2427,3571.0,3668.04
Away,16,2,Away_16_2_59,359,3668.4,3682.72
Away,16,2,Away_16_2_60,2531,3742.88,3844.08
Away,16,2,Away_16_2_61,867,3854.56,3889.2
Away,16,2,Away_16_2_62,1056,3889.56,3931.76
Away,16,2,Away_16_2_63,2346,3932.12,4025.92
Away,16,2,Away_16_2_64,1860,4026.36,4100.72
Away,16,2,Away_16_2_65,1017,4101.16,4141.8
Away,16,2,Away_16_2_66,3703,4142.24,4290.32
Away,16,2,Away_16_2_67,6015,4290.76,4531.32
Away,16,2,Away_16_2_68,815,4531.76,4564.32
Away,16,2,Away_16_2_69,5598,4583.88,4807.76
Away,16,2,Away_16_2_70,3485,4931.52,5070.88
Away,16,2,Away_16_2_71,2441,5071.32,5168.92
Away,16,2,Away_16_2_72,4000,5169.36,5329.32
Away,16,2,Away_16_2_73,1837,5329.76,5403.2
Away,16,2,Away_16_2_74,3444,5403.64,5541.36
Away,16,2,Away_16_2_75,1019,5541.8,5582.52
Away,16,2,Away_16_2_76,479,5582.96,5602.08
Away,16,2,Away_16_2_77,394,5645.72,5661.44
Away,16,2,Away_16_2_78,1096,5700.88,5744.68
Away,16,2,Away_16_2_79,1376,5745.12,5800.12
Away,17,1,Away_17_1_0,1365,0.24,54.8
Away,17,1,Away_17_1_1,1524,85.92,146.84
Away,17,1,Away_17_1_2,410,147.2,163.56
Away,17,1,Away_17_1_3,357,175.64,189.88
Away,17,1,Away_17_1_4,3688,202.48,349.96
Away,17,1,Away_17_1_5,222,354.92,363.76
Away,17,1,Away_17_1_6,411,368.8,385.2
Away,17,1,Away_17_1_7,1191,415.68,463.28
Away,17,1,Away_17_1_8,439,463.64,481.16
Away,17,1,Away_17_1_9,1242,505.64,555.28
Away,17,1,Away_17_1_10,1335,583.16,636.52
Away,17,1,Away_17_1_11,546,636.88,658.68
Away,17,1,Away_17_1_12,32,691.24,692.48
Away,17,1,Away_17_1_13,1405,728.32,784.48
Away,17,1,Away_17_1_14,1732,806.04,875.28
Away,17,1,Away_17_1_15,488,999.4,1018.88
Away,17,1,Away_17_1_16,221,1019.24,1028.04
Away,17,1,Away_17_1_17,2034,1061.96,1143.28
Away,17,1,Away_17_1_18,1572,1151.72,1214.56
Away,17,1,Away_17_1_19,1962,1214.92,1293.36
Away,17,1,Away_17_1_20,508,1293.72,1314.0
Away,17,1,Away_17_1_21,1423,1366.64,1423.52
Away,17,1,Away_17_1_22,175,1461.6,1468.56
Away,17,1,Away_17_1_23,1254,1475.4,1525.52
Away,17,1,Away_17_1_24,4326,1525.88,1698.88
Away,17,1,Away_17_1_25,234,1699.24,1708.56
Away,17,1,Away_17_1_26,1149,1724.72,1770.64
