match_id,variable,rank_group,n,median,q1,q3,mean,sd
J03WN1,prior_attacker_path_m,far,14628,2.83542307773,1.73175164271,5.16460582511,3.66807084239,2.78250224537
J03WN1,prior_attacker_path_m,middle,19504,2.83542307773,1.73175164271,5.16460582511,3.66807084239,2.78247846686
J03WN1,prior_attacker_path_m,near,14628,2.83542307773,1.73175164271,5.16460582511,3.66807084239,2.78250224537
J03WN1,prior_defensive_centroid_path_m,far,14628,2.50413183609,1.38325532798,4.32632173815,3.04257099803,2.21726792663
J03WN1,prior_defensive_centroid_path_m,middle,19504,2.50413183609,1.38325532798,4.32632173815,3.04257099803,2.21724897846
J03WN1,prior_defensive_centroid_path_m,near,14628,2.50413183609,1.38325532798,4.32632173815,3.04257099803,2.21726792663
J03WN1,prior_focal_relative_path_m,far,14628,2.21712427605,1.38386940671,3.44773097413,2.68029956417,1.83352187008
J03WN1,prior_focal_relative_path_m,middle,19504,2.2235658799,1.3944004681,3.51967926699,2.69659881586,1.82506179813
J03WN1,prior_focal_relative_path_m,near,14628,2.26163898006,1.41738115522,3.57376165028,2.75758932514,1.87608934383
J03WN1,prior_other_nine_mean_absolute_path_m,far,14628,3.40844980003,2.26342442478,5.21028395776,3.93097305448,2.10583705446
J03WN1,prior_other_nine_mean_absolute_path_m,middle,19504,3.38574811723,2.25762193607,5.20138878972,3.90610408993,2.09669719564
J03WN1,prior_other_nine_mean_absolute_path_m,near,14628,3.38476433331,2.25879475577,5.17880354964,3.90832309804,2.10501415751
J03WN1,prior_terminal_speed_mps,far,14628,1.42857057708,0.895709859231,2.50948500553,1.8501168511,1.45855275621
J03WN1,prior_terminal_speed_mps,middle,19504,1.5004251382,0.975464155093,2.75954977634,1.96378816336,1.46356037546
J03WN1,prior_terminal_speed_mps,near,14628,1.47988140469,0.961634817586,2.74628679057,1.93796383574,1.44476757233
J03WN1,unit_depth_span_m,far,14628,30.9750001218,25.8442855562,36.4857147591,31.3582561619,8.33839051838
