match_id,variable,distance_rank,n,median,q1,q3
J03WN1,defender_abs_lateral_offset_from_centroid_m,10,4876,13.898857157,8.15310718577,19.1493929382
J03WN1,defender_centroid_distance_m,1,4876,13.4826842146,8.96344885217,18.1928414718
J03WN1,defender_centroid_distance_m,2,4876,11.6180160044,7.72735734155,15.936943707
J03WN1,defender_centroid_distance_m,3,4876,10.1973425438,6.44735682086,15.0500232092
J03WN1,defender_centroid_distance_m,4,4876,9.33444595159,5.51583695329,14.2990258851
J03WN1,defender_centroid_distance_m,5,4876,9.29741635857,5.77885929998,14.4021308327
J03WN1,defender_centroid_distance_m,6,4876,10.7205474588,6.99958434079,15.330625818
J03WN1,defender_centroid_distance_m,7,4876,11.9052294611,8.78889910022,15.9111925505
J03WN1,defender_centroid_distance_m,8,4876,14.1126008065,11.0580894843,17.7017292366
J03WN1,defender_centroid_distance_m,9,4876,16.2373990864,13.4048051762,19.7417041074
J03WN1,defender_centroid_distance_m,10,4876,19.9904650334,16.5537662571,23.7127849757
J03WN1,defender_fixed_x_m,1,4876,-3.16428576197,-19.2607143266,14.2550000123
J03WN1,defender_fixed_x_m,2,4876,-2.85285714694,-19.4157141277,14.5496427332
J03WN1,defender_fixed_x_m,3,4876,-2.53999999591,-18.9664287567,14.2607144288
J03WN1,defender_fixed_x_m,4,4876,-1.66285714081,-18.8874999455,14.1728572845
J03WN1,defender_fixed_x_m,5,4876,-1.81214284897,-19.4953570366,14.4157142639
J03WN1,defender_fixed_x_m,6,4876,-2.42000007629,-20.0771429198,14.5242858614
J03WN1,defender_fixed_x_m,7,4876,-2.1899999891,-19.2875000409,14.6614285878
J03WN1,defender_fixed_x_m,8,4876,-1.53999999591,-18.4614282336,13.1599998474
J03WN1,defender_fixed_x_m,9,4876,-1.6914285762,-17.4989283425,13.2728571211
J03WN1,defender_fixed_x_m,10,4876,-1.82142857143,-16.1828572409,12.1828571047
J03WN1,defender_fixed_y_m,1,4876,-2.48428569521,-12.8042857988,6.7010713986
J03WN1,defender_fixed_y_m,2,4876,-2.71285717828,-12.7864286218,5.87857137408
J03WN1,defender_fixed_y_m,3,4876,-2.73000001907,-12.6757142203,6.15464280333
J03WN1,defender_fixed_y_m,4,4876,-2.96714288848,-13.120000158,5.68214285374
J03WN1,defender_fixed_y_m,5,4876,-3.00142857007,-13.1646428449,6.07142857143
J03WN1,defender_fixed_y_m,6,4876,-2.53285711152,-13.4278572627,6.42000000817
J03WN1,defender_fixed_y_m,7,4876,-2.87857142517,-13.8267856666,6.31714289529
J03WN1,defender_fixed_y_m,8,4876,-2.69071434225,-13.3214285033,7.09285715648
J03WN1,defender_fixed_y_m,9,4876,-1.67571428844,-14.2114286423,7.11642854554
J03WN1,defender_fixed_y_m,10,4876,-2.02571425268,-17.4542857579,9.43428584508
J03WN1,defender_goalward_offset_from_centroid_m,1,4876,-4.56842860665,-11.4898571687,3.95585705212
J03WN1,defender_goalward_offset_from_centroid_m,2,4876,-4.10657161304,-10.069786114,3.60714287417
J03WN1,defender_goalward_offset_from_centroid_m,3,4876,-2.05371435455,-8.36910718866,3.92467855572
J03WN1,defender_goalward_offset_from_centroid_m,4,4876,-0.521428689786,-6.31935724275,4.56128548213
J03WN1,defender_goalward_offset_from_centroid_m,5,4876,0.660142906223,-5.0614285418,5.55460776942
J03WN1,defender_goalward_offset_from_centroid_m,6,4876,1.8737142665,-5.70092857906,6.85964269936
J03WN1,defender_goalward_offset_from_centroid_m,7,4876,4.50899971553,-5.6499999983,9.42749988804
J03WN1,defender_goalward_offset_from_centroid_m,8,4876,5.84128571919,-6.29028582914,11.4988572798
J03WN1,defender_goalward_offset_from_centroid_m,9,4876,6.54871430865,-7.42257205418,12.7077135903
J03WN1,defender_goalward_offset_from_centroid_m,10,4876,6.06014288643,-10.6476781074,12.1458213397
J03WN1,defender_lateral_offset_from_centroid_m,1,4876,0.329000023007,-6.81628562127,7.17457135575
J03WN1,defender_lateral_offset_from_centroid_m,2,4876,0.169285758904,-5.72410706508,5.79085712092
J03WN1,defender_lateral_offset_from_centroid_m,3,4876,-0.247000096525,-5.42607138625,5.42675005527
J03WN1,defender_lateral_offset_from_centroid_m,4,4876,-0.356785754434,-5.42785716057,5.01907139719
J03WN1,defender_lateral_offset_from_centroid_m,5,4876,-0.20999985763,-5.63099989891,5.23246443695
J03WN1,defender_lateral_offset_from_centroid_m,6,4876,0.0408571583884,-6.73471437991,6.09921433926
J03WN1,defender_lateral_offset_from_centroid_m,7,4876,-0.0259998295988,-7.06492842691,6.39535712831
J03WN1,defender_lateral_offset_from_centroid_m,8,4876,-0.206785699778,-7.69389285991,7.55428584133
J03WN1,defender_lateral_offset_from_centroid_m,9,4876,0.188071357698,-9.85785698209,10.0242856043
J03WN1,defender_lateral_offset_from_centroid_m,10,4876,-0.441785710199,-13.2928571446,14.3839999301
J03WN1,defender_own_goal_depth_m,1,4876,55.020714266,38.9842857633,72.6014287131
J03WN1,defender_own_goal_depth_m,2,4876,54.1257143021,38.2457143239,72.3771429062
J03WN1,defender_own_goal_depth_m,3,4876,53.5071428588,37.1728571142,71.6271426337
J03WN1,defender_own_goal_depth_m,4,4876,52.021428568,36.1321429185,69.5628572192
J03WN1,defender_own_goal_depth_m,5,4876,51.5642857126,34.8928570747,68.9371429852
J03WN1,defender_own_goal_depth_m,6,4876,50.9771428619,33.9585715703,68.844285965
J03WN1,defender_own_goal_depth_m,7,4876,49.1421428749,33.0599998065,67.1364284924
J03WN1,defender_own_goal_depth_m,8,4876,48.8299999237,33.1003571238,65.7171427863
J03WN1,defender_own_goal_depth_m,9,4876,49.1900000402,33.2014284134,64.0900000504
J03WN1,defender_own_goal_depth_m,10,4876,49.3871428626,34.5700000354,63.6042856489
J03WN1,local_two_neighbor_mean_distance_m,1,4876,9.36349172801,6.82878124573,12.4423556003
J03WN1,local_two_neighbor_mean_distance_m,2,4876,8.33250953106,6.06241969267,10.977824306
J03WN1,local_two_neighbor_mean_distance_m,3,4876,8.15554132377,5.8566358194,10.7749568413
J03WN1,local_two_neighbor_mean_distance_m,4,4876,8.16014624392,5.93298554962,10.7464901916
J03WN1,local_two_neighbor_mean_distance_m,5,4876,8.23736152788,5.94417518519,10.8855831971
J03WN1,local_two_neighbor_mean_distance_m,6,4876,8.47804810509,6.13751019987,11.3810367963
J03WN1,local_two_neighbor_mean_distance_m,7,4876,8.62794860592,6.46354423134,11.388425485
J03WN1,local_two_neighbor_mean_distance_m,8,4876,9.42058352231,6.80015712412,12.2833949391
J03WN1,local_two_neighbor_mean_distance_m,9,4876,10.2098579946,7.59965154507,13.1424818387
J03WN1,local_two_neighbor_mean_distance_m,10,4876,12.3906035545,9.12609495688,16.1701244489
J03WN1,prior_absolute_path_m,1,4876,3.02267985649,2.03196295975,5.50692167943
J03WN1,prior_absolute_path_m,2,4876,3.10250759114,2.05994346141,5.52019282255
J03WN1,prior_absolute_path_m,3,4876,3.15859619804,2.09445444993,5.68957027114
J03WN1,prior_absolute_path_m,4,4876,3.14691279286,2.0913406352,5.6581058967
J03WN1,prior_absolute_path_m,5,4876,3.15084686038,2.11844745018,5.72422077416
J03WN1,prior_absolute_path_m,6,4876,3.13866162349,2.11397928437,5.65296751171
J03WN1,prior_absolute_path_m,7,4876,3.0426967396,2.04478702368,5.36731564983
J03WN1,prior_absolute_path_m,8,4876,2.96549837753,2.04564988926,5.18743320132
J03WN1,prior_absolute_path_m,9,4876,2.93731016394,1.93010150802,5.11196684165
J03WN1,prior_absolute_path_m,10,4876,2.88705234675,1.8488155204,5.13611109445
J03WN1,prior_attacker_path_m,1,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,2,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,3,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,4,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,5,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,6,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,7,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,8,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,9,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_attacker_path_m,10,4876,2.83542307773,1.73175164271,5.16460582511
J03WN1,prior_defensive_centroid_path_m,1,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,2,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,3,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,4,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,5,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,6,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,7,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,8,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,9,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_defensive_centroid_path_m,10,4876,2.50413183609,1.38325532798,4.32632173815
J03WN1,prior_focal_relative_path_m,1,4876,2.26340581599,1.4245837175,3.59940957792
J03WN1,prior_focal_relative_path_m,2,4876,2.22779090948,1.40206807209,3.51980817311
J03WN1,prior_focal_relative_path_m,3,4876,2.28025457359,1.422189824,3.58429632827
J03WN1,prior_focal_relative_path_m,4,4876,2.28302541647,1.40454876765,3.57825362089
J03WN1,prior_focal_relative_path_m,5,4876,2.22021759104,1.43327381303,3.52692146291
J03WN1,prior_focal_relative_path_m,6,4876,2.24589433258,1.38629306084,3.51517641891
J03WN1,prior_focal_relative_path_m,7,4876,2.15788609931,1.35265978662,3.44034530758
J03WN1,prior_focal_relative_path_m,8,4876,2.18399944917,1.38190748475,3.33484906583
J03WN1,prior_focal_relative_path_m,9,4876,2.22715935061,1.37562616759,3.43910972149
J03WN1,prior_focal_relative_path_m,10,4876,2.24659911723,1.39769188392,3.55426056306
J03WN1,prior_other_nine_mean_absolute_path_m,1,4876,3.40216075632,2.25608395079,5.19687252549
J03WN1,prior_other_nine_mean_absolute_path_m,2,4876,3.39122408304,2.26255761388,5.15811153533
J03WN1,prior_other_nine_mean_absolute_path_m,3,4876,3.37124733308,2.25659012663,5.17447867894
J03WN1,prior_other_nine_mean_absolute_path_m,4,4876,3.36937277886,2.26096194297,5.19927612374
J03WN1,prior_other_nine_mean_absolute_path_m,5,4876,3.37297064843,2.25632130626,5.19322933808
J03WN1,prior_other_nine_mean_absolute_path_m,6,4876,3.37948248326,2.25226338976,5.185761296
J03WN1,prior_other_nine_mean_absolute_path_m,7,4876,3.41315347944,2.26342442478,5.21707209587
J03WN1,prior_other_nine_mean_absolute_path_m,8,4876,3.40337282714,2.25835845128,5.20170430849
J03WN1,prior_other_nine_mean_absolute_path_m,9,4876,3.42857464569,2.25835845128,5.22547674996
J03WN1,prior_other_nine_mean_absolute_path_m,10,4876,3.38388335319,2.28295964734,5.19426943414
J03WN1,prior_terminal_speed_mps,1,4876,1.46166707022,0.958315266384,2.66956492843
J03WN1,prior_terminal_speed_mps,2,4876,1.4914717924,0.94339048072,2.71992017389
J03WN1,prior_terminal_speed_mps,3,4876,1.50382182817,0.973992373836,2.80669736624
J03WN1,prior_terminal_speed_mps,4,4876,1.51733215603,0.961636446208,2.84338207762
J03WN1,prior_terminal_speed_mps,5,4876,1.52173667381,0.990385822401,2.80715233343
J03WN1,prior_terminal_speed_mps,6,4876,1.510592056,1.00255022079,2.75648438068
J03WN1,prior_terminal_speed_mps,7,4876,1.4682038924,0.970219287092,2.68237823998
J03WN1,prior_terminal_speed_mps,8,4876,1.43968930611,0.970218017661,2.57266816799
J03WN1,prior_terminal_speed_mps,9,4876,1.42857032163,0.893571175757,2.47693296378
J03WN1,prior_terminal_speed_mps,10,4876,1.40879176172,0.840615384522,2.5000001703
J03WN1,unit_depth_span_m,1,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,2,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,3,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,4,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,5,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,6,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,7,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,8,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,9,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_depth_span_m,10,4876,30.9750001218,25.8442855562,36.4857147591
J03WN1,unit_width_span_m,1,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,2,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,3,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,4,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,5,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,6,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,7,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,8,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,9,4876,33.308570964,28.6785714967,38.1414286409
J03WN1,unit_width_span_m,10,4876,33.308570964,28.6785714967,38.1414286409
J03WOH,attacker_abs_lateral_offset_from_centroid_m,1,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,2,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,3,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,4,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,5,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,6,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,7,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,8,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,9,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_abs_lateral_offset_from_centroid_m,10,11287,9.3162856698,4.49692862662,15.8144283669
J03WOH,attacker_defender_start_distance_m,1,11287,5.36694323488,3.06337980632,9.06705773941
J03WOH,attacker_defender_start_distance_m,2,11287,10.3297380309,7.05135836458,14.7319672662
J03WOH,attacker_defender_start_distance_m,3,11287,13.8337133606,10.0362748888,19.0759272173
J03WOH,attacker_defender_start_distance_m,4,11287,17.0127414725,12.7378095936,22.6680269923
J03WOH,attacker_defender_start_distance_m,5,11287,20.1781247064,15.2541445319,26.2368046928
J03WOH,attacker_defender_start_distance_m,6,11287,23.0721362632,17.92025034,29.3918976219
J03WOH,attacker_defender_start_distance_m,7,11287,26.5360947513,20.8087393566,33.1771500684
J03WOH,attacker_defender_start_distance_m,8,11287,30.1517627212,24.2202826901,36.7893498179
J03WOH,attacker_defender_start_distance_m,9,11287,34.0123929588,27.8349764575,40.9349416143
J03WOH,attacker_defender_start_distance_m,10,11287,38.2130155595,31.9836420369,45.3790207605
J03WOH,attacker_goalward_offset_from_centroid_m,1,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,2,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,3,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,4,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,5,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,6,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,7,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,8,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,9,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,attacker_goalward_offset_from_centroid_m,10,11287,-6.0371429239,-15.0277143176,4.35171449764
J03WOH,ball_abs_lateral_offset_from_centroid_m,1,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,2,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,3,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,4,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,5,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,6,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,7,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,8,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,9,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_abs_lateral_offset_from_centroid_m,10,11287,11.9161429422,5.46299995439,18.1037141868
J03WOH,ball_defender_distance_m,1,11287,24.8704348663,14.7264874951,36.4718510256
J03WOH,ball_defender_distance_m,2,11287,24.1584689159,14.1149598363,36.1695740631
J03WOH,ball_defender_distance_m,3,11287,23.3136002769,14.4748609939,35.0197922217
J03WOH,ball_defender_distance_m,4,11287,23.6563859471,14.176646275,35.2179973882
J03WOH,ball_defender_distance_m,5,11287,24.34529933,14.7581881431,35.4228066864
J03WOH,ball_defender_distance_m,6,11287,25.1760363696,15.5981087156,36.0055685483
J03WOH,ball_defender_distance_m,7,11287,26.2795702827,16.0345364087,38.0681734938
J03WOH,ball_defender_distance_m,8,11287,27.8126736964,16.5443780794,39.7995883523
J03WOH,ball_defender_distance_m,9,11287,29.6891343656,16.4246417693,41.2588653869
J03WOH,ball_defender_distance_m,10,11287,32.3357279398,15.7381308638,44.7767155926
J03WOH,ball_goalward_offset_from_centroid_m,1,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,2,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,3,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,4,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,5,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,6,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,7,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,8,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,9,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,ball_goalward_offset_from_centroid_m,10,11287,-4.58914299011,-18.8450000352,9.43042797021
J03WOH,defender_abs_lateral_offset_from_centroid_m,1,11287,8.15599999598,4.34957140514,14.0111429589
J03WOH,defender_abs_lateral_offset_from_centroid_m,2,11287,7.26657141532,3.92507144761,12.7987143789
J03WOH,defender_abs_lateral_offset_from_centroid_m,3,11287,6.52528568336,3.3409285937,11.2945714233
J03WOH,defender_abs_lateral_offset_from_centroid_m,4,11287,6.38171433721,3.04792849247,11.3505715506
J03WOH,defender_abs_lateral_offset_from_centroid_m,5,11287,6.4285714422,3.10271431527,12.0814282826
J03WOH,defender_abs_lateral_offset_from_centroid_m,6,11287,7.1129998454,3.7637142737,13.0710714038
J03WOH,defender_abs_lateral_offset_from_centroid_m,7,11287,8.68900004114,4.78500016502,14.1142143045
J03WOH,defender_abs_lateral_offset_from_centroid_m,8,11287,9.24985699483,5.34400001637,15.0516427538
J03WOH,defender_abs_lateral_offset_from_centroid_m,9,11287,12.3348573753,6.71900003467,17.8925713437
J03WOH,defender_abs_lateral_offset_from_centroid_m,10,11287,17.0181426457,10.3824285924,21.6959997572
J03WOH,defender_centroid_distance_m,1,11287,15.3961290182,10.4521652807,19.9436281267
J03WOH,defender_centroid_distance_m,2,11287,14.3565538187,9.57440686121,19.0856460888
J03WOH,defender_centroid_distance_m,3,11287,12.1571409887,7.57086420774,17.4192464117
J03WOH,defender_centroid_distance_m,4,11287,11.4003674456,6.61511108841,17.1755668823
J03WOH,defender_centroid_distance_m,5,11287,11.4185114642,6.84883142212,17.1358033254
J03WOH,defender_centroid_distance_m,6,11287,12.6574935991,8.30728906361,17.824751817
J03WOH,defender_centroid_distance_m,7,11287,14.7549299638,11.1976467036,19.0358802433
J03WOH,defender_centroid_distance_m,8,11287,16.5801367036,13.2472600682,20.339864305
J03WOH,defender_centroid_distance_m,9,11287,19.0052320737,15.8710781042,22.7633404932
J03WOH,defender_centroid_distance_m,10,11287,22.7820619455,19.2041331468,26.9705601876
J03WOH,defender_fixed_x_m,1,11287,-0.779999996935,-17.1907142912,16.1992856434
J03WOH,defender_fixed_x_m,2,11287,-0.575714281627,-16.8828571865,16.1992856434
J03WOH,defender_fixed_x_m,3,11287,-0.794285714626,-17.7392856053,15.7614285605
J03WOH,defender_fixed_x_m,4,11287,-0.919999999659,-17.9564283916,15.7328569548
J03WOH,defender_fixed_x_m,5,11287,-0.910000026226,-17.6314285823,15.9928571156
J03WOH,defender_fixed_x_m,6,11287,-0.857142848628,-17.4578572682,15.9700001308
J03WOH,defender_fixed_x_m,7,11287,-1.03285711152,-18.2685714449,15.6928571292
J03WOH,defender_fixed_x_m,8,11287,-1.08142857892,-17.4692856925,14.4485714776
J03WOH,defender_fixed_x_m,9,11287,-1.17142856121,-15.5728571756,12.5857140677
J03WOH,defender_fixed_x_m,10,11287,-0.931428568704,-15.5085713523,12.3142858233
J03WOH,defender_fixed_y_m,1,11287,-2.49285711561,-12.8785714422,7.21571428435
J03WOH,defender_fixed_y_m,2,11287,-2.44571433749,-12.3085714749,7.08714287622
J03WOH,defender_fixed_y_m,3,11287,-2.60000000681,-12.0092857225,6.3700000218
J03WOH,defender_fixed_y_m,4,11287,-2.91571433204,-12.2407142094,6.40642857552
J03WOH,defender_fixed_y_m,5,11287,-2.14000000272,-12.4099999155,7.31714275905
J03WOH,defender_fixed_y_m,6,11287,-2.9485714095,-12.9049998692,7.32428577968
J03WOH,defender_fixed_y_m,7,11287,-2.8700000218,-13.4985713959,7.68571424484
J03WOH,defender_fixed_y_m,8,11287,-1.92999999864,-13.0092857225,8.89928572518
J03WOH,defender_fixed_y_m,9,11287,-0.0771428596761,-12.7914284297,12.7685714449
J03WOH,defender_fixed_y_m,10,11287,0.331428574664,-15.811428615,16.8464288712
J03WOH,defender_goalward_offset_from_centroid_m,1,11287,-4.7547145571,-12.5973569632,5.43807157023
J03WOH,defender_goalward_offset_from_centroid_m,2,11287,-4.01885714701,-11.6181428486,5.59385715468
J03WOH,defender_goalward_offset_from_centroid_m,3,11287,-2.1117142937,-9.16971419539,5.05657140187
J03WOH,defender_goalward_offset_from_centroid_m,4,11287,-0.453428606476,-6.87792863335,5.95285713673
J03WOH,defender_goalward_offset_from_centroid_m,5,11287,1.12614286821,-6.21950005719,6.9635714863
J03WOH,defender_goalward_offset_from_centroid_m,6,11287,2.55814281361,-6.53142847238,8.45342953546
J03WOH,defender_goalward_offset_from_centroid_m,7,11287,4.88857137731,-7.45500006761,10.7631428821
J03WOH,defender_goalward_offset_from_centroid_m,8,11287,6.5142861775,-7.91114290271,12.7598570824
J03WOH,defender_goalward_offset_from_centroid_m,9,11287,6.90914255381,-8.4262855087,14.0011426866
J03WOH,defender_goalward_offset_from_centroid_m,10,11287,6.32385722569,-10.7922857532,12.906285693
J03WOH,defender_lateral_offset_from_centroid_m,1,11287,-1.4328571822,-8.50992861145,7.76000000664
J03WOH,defender_lateral_offset_from_centroid_m,2,11287,-1.12600018808,-7.47435729589,6.98564287903
J03WOH,defender_lateral_offset_from_centroid_m,3,11287,-1.08471394607,-7.14799998775,5.75557135684
J03WOH,defender_lateral_offset_from_centroid_m,4,11287,-1.11185713283,-6.91099988323,5.62371430397
J03WOH,defender_lateral_offset_from_centroid_m,5,11287,-0.702714361463,-6.80192864569,5.98128580536
J03WOH,defender_lateral_offset_from_centroid_m,6,11287,-1.28928554399,-7.89078578779,6.39164287341
J03WOH,defender_lateral_offset_from_centroid_m,7,11287,-1.30942856563,-9.43585705826,7.78385713271
J03WOH,defender_lateral_offset_from_centroid_m,8,11287,-0.271571467178,-9.2465714395,9.25999996662
J03WOH,defender_lateral_offset_from_centroid_m,9,11287,2.34171426765,-10.7529999554,13.8098571845
J03WOH,defender_lateral_offset_from_centroid_m,10,11287,3.24957108668,-15.1017857182,18.3870000011
J03WOH,defender_own_goal_depth_m,1,11287,53.9642857313,39.247142928,73.0657141549
J03WOH,defender_own_goal_depth_m,2,11287,53.3428571395,38.6899999891,72.4200000763
J03WOH,defender_own_goal_depth_m,3,11287,52.3271428591,37.4764285769,71.1800000327
J03WOH,defender_own_goal_depth_m,4,11287,50.7542857102,36.3200002398,69.9028570993
J03WOH,defender_own_goal_depth_m,5,11287,49.8071428026,35.5257148743,68.8407144547
J03WOH,defender_own_goal_depth_m,6,11287,49.8242857116,34.9442858015,68.0214285851
J03WOH,defender_own_goal_depth_m,7,11287,48.0299999373,33.8914285387,67.3171427591
J03WOH,defender_own_goal_depth_m,8,11287,47.8228572437,34.3499999728,65.6814285006
J03WOH,defender_own_goal_depth_m,9,11287,48.6957143375,35.4271428244,62.9007142612
J03WOH,defender_own_goal_depth_m,10,11287,49.815714223,36.043571404,62.8671428135
J03WOH,local_two_neighbor_mean_distance_m,1,11287,11.0687399155,8.07088754979,14.4555651948
J03WOH,local_two_neighbor_mean_distance_m,2,11287,10.1003564658,7.13404280389,13.2094661306
J03WOH,local_two_neighbor_mean_distance_m,3,11287,9.85285946574,7.00700453552,12.9056495022
J03WOH,local_two_neighbor_mean_distance_m,4,11287,9.76766442368,7.02343157525,12.8046706327
J03WOH,local_two_neighbor_mean_distance_m,5,11287,9.94107407938,7.14373710736,12.9732371276
J03WOH,local_two_neighbor_mean_distance_m,6,11287,10.1810568193,7.49373532427,13.1213706473
J03WOH,local_two_neighbor_mean_distance_m,7,11287,10.7546814138,8.04685936312,13.995567446
J03WOH,local_two_neighbor_mean_distance_m,8,11287,11.6758998649,8.84393094569,15.182693166
J03WOH,local_two_neighbor_mean_distance_m,9,11287,12.5880093332,9.59222136336,16.0212802278
J03WOH,local_two_neighbor_mean_distance_m,10,11287,14.5930619879,11.3050647105,18.7023595917
J03WOH,prior_absolute_path_m,1,11287,3.2032297321,2.13836762585,6.03489424876
J03WOH,prior_absolute_path_m,2,11287,3.20593846883,2.15533856114,5.98902453722
J03WOH,prior_absolute_path_m,3,11287,3.25198336912,2.18780049319,6.17751018173
J03WOH,prior_absolute_path_m,4,11287,3.32459428442,2.22037777903,6.20053266092
J03WOH,prior_absolute_path_m,5,11287,3.32016478884,2.19005623841,6.13607453607
