analysis,estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
reverse_time_placebo,N,0.060367251580507326,97.5,0.041038428801750397,0.081331136501608933,2000,2000
reverse_time_placebo,M,0.043619887445308432,97.5,0.026787320674208904,0.060739162128763485,2000,2000
reverse_time_placebo,F,0.034233403929361611,97.5,0.013632814052548846,0.054351334784157226,2000,2000
reverse_time_placebo,Delta_NM,0.016747364135198894,97.5,0.0049364479093704297,0.028694027481235694,2000,2000
reverse_time_placebo,Delta_MF,0.009386483515946821,97.5,-0.0070017483845009037,0.026384257678393946,2000,2000
reverse_time_placebo,Delta_NF,0.026133847651145715,97.5,0.008952259022503177,0.044663452049917542,2000,2000
