estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
primary_minus_placebo_Delta_NM,0.028838100542693729,97.5,0.012131313348494191,0.0461111103779333,2000,2000
primary_minus_placebo_Delta_MF,-0.0091365100615798389,97.5,-0.025783069873712025,0.0074149449928880744,2000,2000
