episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
A000033,1.7999999999999972,0.5754047828542294,0.23111841545240883,0.22185000000001764,0.06479428571428514,0.4016623120613848,2.489653547199552,0.8418375499222099,0.31343252566816665,0.03277660937991878,0.014272315144946502,0.1463560360460406,-7.898621489244068,17.04999769651473,0,Home,1,1,Home_1_1_1,2480,2525,99.2,101.0,104.23049999999999,18.808314285714285,104.45235000000001,18.87310857142857,False,False,True,True,False,True,False,False,True,True
A000035,1.4399999999999977,0.7155553482219392,0.5222818845514567,0.5097000000000094,0.11394857142856907,0.7298972551169639,1.3700558441472053,0.6849817972034244,0.48774060616529324,0.15751872256737168,0.0612617752116141,0.2184128121556953,-100.18439265727082,131.21987055613997,0,Home,1,1,Home_1_1_1,2582,2618,103.28,104.72,105.03675,18.000085714285717,105.54645000000001,18.114034285714286,False,True,True,False,False,False,False,False,True,False
A000039,1.480000000000004,3.0352134218444555,2.9764529148498777,-2.891999999999996,0.7039942857142769,0.9806404035473493,1.0197417895312284,2.8714005862179675,2.0232049976169137,1.001454363331684,2.7594651325206554,0.23489598151174837,-34.0918407134866,54.92795837348998,0,Home,1,1,Home_1_1_1,2798,2835,111.92,113.4,95.0463,22.603005714285718,92.1543,23.306999999999995,False,True,False,False,False,False,False,False,True,False
A000040,1.2800000000000011,3.522404237650952,3.4851018880886757,-3.403500000000008,0.7497485714285794,0.9894099748224375,1.0107033741796094,3.1040371999669962,2.7521082143574103,2.7594651325206554,2.018898533108638,0.16739341685725606,29.385256131679288,39.38425769647535,0,Home,1,1,Home_1_1_1,2835,2867,113.4,114.68,92.1543,23.306999999999995,88.7508,24.056748571428574,False,True,False,False,False,False,False,True,True,False
A000046,1.1599999999999966,1.5166113742515075,1.5127845397720932,-1.5121499999999983,-0.043811428571423505,0.9974767204411196,1.002529662604822,1.420511010829804,1.3110494409561062,1.4161988723954313,1.1871024167947244,0.0402861157954739,17.277518014427404,17.695374935824983,0,Home,1,1,Home_1_1_1,3340,3369,133.6,134.76,40.4796,45.14063428571428,38.96745,45.096822857142854,False,True,False,False,False,False,False,False,True,False
A000049,1.1599999999999966,0.35409464597640505,0.3522134558063074,-0.23474999999999824,0.26257714285714684,0.9946873238794381,1.0053410513967762,0.35891130733163956,0.3061932555470943,0.3334315170026439,0.20373557292098216,0.012966669368488486,0.0,0.0,0,Home,1,1,Home_1_1_1,3484,3513,139.36,140.52,36.74115,45.74670857142858,36.5064,46.009285714285724,False,True,True,True,False,False,False,False,True,False
A000051,1.3999999999999773,0.7307843646087075,0.7061578864965162,0.5007000000000019,0.497954285714286,0.9663013067809991,1.0348738980093692,0.5732410051628231,0.5207691517112604,0.4780803463874038,0.4704950185709959,0.08150726380528299,40.17192845422145,40.17192845422145,0,Home,1,1,Home_1_1_1,3584,3619,143.36,144.76,37.575300000000006,46.56115428571428,38.07600000000001,47.05910857142857,False,True,True,False,False,False,False,False,True,False
A000052,1.3199999999999932,0.8403844406109809,0.7315440079721748,-0.32610000000000383,-0.654839999999993,0.8704873301084961,1.1487817977492696,0.8153741855733225,0.6343858971935156,0.5595094893048898,0.34013454720734365,0.15177027561478582,93.93196728769058,93.93196728769058,0,Home,1,1,Home_1_1_2,3734,3767,149.36,150.68,36.37305,48.65322285714285,36.046949999999995,47.99838285714286,False,True,True,False,False,False,False,False,True,False
A000055,1.0,1.813491751276012,1.7939881956753296,0.7447500000000034,-1.632097142857134,0.9892453022811053,1.0108716186916382,1.841439925710623,1.8113121645843127,1.7568224972918334,1.7984926852161822,0.11251415600218066,-28.019678533119905,28.019678533119905,0,Home,1,1,Home_1_1_2,3946,3971,157.84,158.84,47.6979,58.04810285714286,48.44265,56.416005714285724,False,True,False,False,False,False,False,False,True,False
A000062,1.1999999999999886,1.4596043196107438,1.4103457589447495,1.0006499999999932,-0.993868571428564,0.9662521136693191,1.0349265847424893,1.3403334192444822,1.2100898098076864,1.0226761137694056,1.0929544547012717,0.11769393798149765,19.735611240607085,91.45626037410706,0,Home,1,1,Home_1_1_4,5185,5215,207.4,208.6,33.1899,60.886131428571424,34.190549999999995,59.89226285714286,False,True,False,False,False,False,False,False,True,False
A000069,1.3200000000000216,5.70223605965159,5.691491317431658,5.609099999999994,0.9649200000000064,0.9981156967008151,1.001887860601144,4.452222369996222,4.312458277275943,4.067679936094594,4.447996267522874,0.15358218000312093,-11.076434146289529,11.148431503409093,0,Home,1,1,Home_1_1_4,5712,5745,228.48,229.8,18.517950000000003,44.05389714285714,24.127049999999997,45.018817142857145,False,True,False,False,False,False,False,True,True,False
A000072,1.3599999999999852,1.3309887751485112,1.249887902540195,-0.9970500000000015,0.7537314285714274,0.9390672001728436,1.064886516977636,1.041468314447868,0.9762319233654897,0.8933979390790238,1.0392516200840196,0.20079331462212413,67.22429660297986,67.22429660297986,0,Home,1,1,Home_1_1_4,5984,6018,239.36,240.72,57.73635,47.72463428571429,56.7393,48.478365714285715,False,True,False,False,False,False,False,False,True,False
A000075,1.039999999999992,0.7763994359638071,0.7576642605173634,-0.3801000000000059,0.6554228571428666,0.9758691537131448,1.0247275428217382,0.8122112956465134,0.7421158696537984,0.6271425815572281,0.7753502697601278,0.07056529341985009,-45.65507320323959,45.65507320323959,0,Home,1,1,Home_1_1_4,6132,6158,245.28,246.32,52.5147,47.657217142857135,52.13459999999999,48.31264,False,True,True,False,False,False,False,False,True,False
A000076,1.3600000000000136,1.218853983258441,1.212634006534565,-0.29069999999999396,1.177274285714283,0.9948968647522095,1.0051293108146053,0.9663335820704936,0.8927628528920248,0.7753502697601278,0.8862755969067202,0.05135608007631807,14.148641995089525,26.552210071161426,0,Home,1,1,Home_1_1_4,6158,6192,246.32,247.68,52.13459999999999,48.31264,51.8439,49.489914285714285,False,True,False,False,False,False,False,False,True,False
A000079,1.3600000000000136,0.43218342859456466,0.4010464085924382,-0.18479999999999563,0.3559314285714237,0.9279541557079543,1.0776394435532006,0.5761218260221496,0.31157327991022776,0.10047908199401846,0.5756212260833763,0.0563628849109075,-2.204780581086766,2.204780581086766,0,Home,1,1,Home_1_1_4,6536,6570,261.44,262.8,47.858850000000004,46.47761142857143,47.67405000000001,46.83354285714285,False,True,True,True,False,False,False,False,True,False
A000081,1.240000000000009,0.7214639192947386,0.6525116187393123,-0.42644999999999555,-0.49387428571429126,0.9044272364682767,1.1056721421890479,0.7977161277103213,0.5787934600496156,0.4847927392194437,0.793686634944132,0.13365225657468702,68.7991684721125,68.7991684721125,0,Home,1,1,Home_1_1_4,6628,6659,265.12,266.36,47.200199999999995,48.32779428571429,46.77375,47.83392,False,True,True,False,False,False,False,False,True,False
A000082,1.3600000000000136,1.51822537733481,1.512492978496102,-0.24450000000000216,-1.492600000000003,0.9962242767613522,1.003790033355664,1.3323158643872708,1.1071234590946781,0.793686634944132,1.3269789923626156,0.04800698649999835,-8.667385214140651,27.031289321125346,0,Home,1,1,Home_1_1_4,6659,6693,266.36,267.72,46.77375,47.83392,46.52925,46.341319999999996,False,True,False,False,False,False,False,False,True,False
A000089,1.0399999999999636,1.4782145744724489,1.4445437321485983,0.15360000000000085,-1.4363542857142875,0.9772219521405632,1.0233089809429092,1.5180523912228403,1.4153714865123956,1.2596657740222414,1.486096228808666,0.13299630702667065,-41.39154042721443,41.39154042721443,0,Home,1,1,Home_1_1_4,7265,7291,290.6,291.64,16.5477,41.50263428571429,16.7013,40.06628,False,True,False,False,False,False,False,False,True,False
A000090,1.400000000000034,1.8031023241456579,1.7677697332364655,-0.14999999999999858,-1.7613942857142817,0.980404555839096,1.0199871002681469,1.5620899461930635,1.2934348425680335,1.486096228808666,0.8414711637286518,0.13556899735292505,37.976758524530126,46.86301400997502,0,Home,1,1,Home_1_1_4,7291,7326,291.64,293.04,16.7013,40.06628,16.5513,38.30488571428572,False,True,False,False,False,False,False,False,True,False
A000100,1.0399999999999636,1.9854532182661229,1.98536956699528,1.2912000000000017,1.5081428571428575,0.9999578679215037,1.0000421338536831,2.002392446599943,1.9018095155703674,1.7125264637451565,2.002129313255369,0.007607878996273283,-1.4021816002279566,4.045191433680177,0,Home,1,1,Home_1_1_4,7831,7857,313.24,314.28,15.619349999999999,41.84807428571428,16.91055,43.35621714285714,False,True,False,False,False,False,False,False,True,False
A000101,1.0,2.0145522600965013,2.013743508990159,1.433399999999999,1.4144000000000005,0.9995985454821096,1.000401615748347,2.0856116706645396,2.014074454448762,2.002129313255369,1.9093392999953032,0.02334761747608332,-5.855785674979138,6.0361355333400555,0,Home,1,1,Home_1_1_4,7857,7882,314.28,315.28,16.91055,43.35621714285714,18.34395,44.77061714285714,False,True,False,False,False,False,False,False,True,False
A000106,1.240000000000009,1.5531808434008987,1.552798371215985,1.456949999999999,0.5371028571428553,0.9997537490971906,1.0002463115572526,1.2868966829944257,1.2509247521828086,1.2000709848276827,1.2340067661800238,0.012332060296964742,-1.801723290195068,8.263741624761458,0,Home,1,1,Home_1_1_4,8130,8161,325.2,326.44,33.2787,53.85969142857143,34.73565,54.396794285714286,False,True,False,False,False,False,False,False,True,False
A000108,1.4399999999999977,1.3616207874893889,1.3592521800562745,1.109099999999998,-0.7857885714285615,0.9982604500057011,1.001742581301592,0.9895469800705935,0.9447754379735314,0.9161715177858819,0.923498705153275,0.018819801970874024,-3.690963172873856,21.765684102169843,0,Home,1,1,Home_1_1_4,8274,8310,330.96,332.4,39.66465,54.28721714285714,40.77375,53.501428571428576,False,True,False,False,False,False,False,False,True,False
A000110,1.1200000000000045,0.8034619240540181,0.7847585052220704,0.532500000000006,-0.5764457142857182,0.9767214621228395,1.0238333432610012,0.8272762545092536,0.7154092437790742,0.660319968242734,0.8257865761740553,0.07749528133581213,36.993822041216426,36.993822041216426,0,Home,1,1,Home_1_1_4,8366,8394,334.64,335.76,41.9364,52.167365714285715,42.468900000000005,51.59092,False,True,True,False,False,False,False,False,True,False
A000116,1.1999999999999886,0.7954223319710344,0.7927448719596765,0.7099499999999921,-0.3527257142857252,0.9966339139552152,1.0033774548484171,0.8055135134865461,0.6571859286627889,0.4872054892704229,0.801136489459973,0.026730082355377077,13.90911676099788,16.457978444708516,0,Home,1,1,Home_1_1_4,8642,8672,345.68,346.88,46.41555,45.37222285714286,47.125499999999995,45.019497142857134,False,True,True,False,False,False,False,False,True,False
A000117,1.2800000000000296,1.1138576835017315,1.09449699450832,0.8292000000000002,-0.7143885714285645,0.9826183458801078,1.0176891202904663,0.9191562686359791,0.8681084417273521,0.801136489459973,0.8663581417902595,0.08704466792198137,-35.09616222897286,36.44440209811641,0,Home,1,1,Home_1_1_4,8672,8704,346.88,348.16,47.125499999999995,45.019497142857134,47.954699999999995,44.30510857142857,False,True,False,False,False,False,False,False,True,False
A000118,1.2799999999999727,1.2067000837965467,1.1915882359006111,0.6487500000000068,-0.9995028571428506,0.9874767159637626,1.0126821056474378,1.0240180967649704,0.9404200071728637,0.8663581417902595,0.8623077277553544,0.07785987599617043,23.513318578018808,38.09298176282013,0,Home,1,1,Home_1_1_4,8704,8736,348.16,349.44,47.954699999999995,44.30510857142857,48.60345,43.30560571428572,False,True,False,False,False,False,False,False,True,False
A000121,1.080000000000041,1.7249680109440904,1.6932876188350325,-0.6373499999999996,1.5687600000000046,0.9816342147169913,1.0187093980707504,2.228435682677924,1.619668883477781,2.2265284637769467,0.6508617364690252,0.0995097903780392,-55.55699542885922,61.39765424802589,0,Home,1,1,Home_1_1_6,9288,9315,371.52,372.6,8.4114,37.18094285714285,7.774050000000001,38.74970285714286,False,True,False,False,False,False,False,False,True,False
A000124,1.0,4.688490258370158,4.688364201365429,4.686299999999999,0.13910857142857935,0.999973113518898,1.0000268872040043,4.721701401775372,4.6868847707001535,4.646747578950071,4.7042612190784725,0.013906303849831166,0.6103967284422055,2.371003744747967,0,Home,1,1,Home_1_1_6,9447,9472,377.88,378.88,29.392950000000003,41.52963999999999,34.07925,41.66874857142857,False,True,False,False,False,False,False,True,True,False
A000126,1.1200000000000045,0.7480321011684077,0.7239883624966785,0.6886500000000098,-0.22342857142856332,0.9678573437768601,1.0332101176168276,0.9144009755745357,0.660918337172478,0.4658292487919506,0.9119412749898946,0.0806633514286115,-36.99850651050317,39.39224094624341,0,Home,1,1,Home_1_1_7,10401,10429,416.04,417.16,89.66114999999999,40.20004571428571,90.3498,39.976617142857144,False,True,True,False,False,False,False,False,True,False
A000138,1.079999999999984,0.5161609317623498,0.5084039125417416,-0.11745000000000516,0.49465142857142297,0.9849717040882519,1.0152575915118893,0.5659911660093682,0.4707867750485348,0.2780064073001624,0.5650462370457628,0.02843665201272594,-4.326060925786764,8.718003604912541,0,Home,1,1,Home_1_1_7,11240,11267,449.6,450.68,39.819900000000004,47.38317714285714,39.70245,47.877828571428566,False,True,True,False,False,False,False,False,True,False
A000139,1.3199999999999932,0.9951354830010561,0.9929522567072491,-0.20745000000000147,0.9710400000000092,0.9978061014493995,1.002198722324321,0.8953601494344604,0.7483362738844787,0.5650462370457628,0.8883723945953196,0.0298449532836159,11.145085937911619,13.191394924052426,0,Home,1,1,Home_1_1_7,11267,11300,450.68,452.0,39.70245,47.877828571428566,39.495,48.848868571428575,False,True,True,False,False,False,False,False,True,False
A000141,1.0400000000000205,0.13254123859743708,0.13212938483446854,-0.1141500000000022,-0.06654285714285635,0.9968926368326808,1.0031170489704808,0.16491147903740935,0.12593512368730375,0.08671737462133658,0.12116589761496968,0.0024378831431302434,0.0,0.0,0,Home,1,1,Home_1_1_7,11402,11428,456.08,457.12,38.70105,50.49514857142857,38.5869,50.428605714285716,False,True,True,True,False,False,False,False,True,False
A000142,1.4800000000000182,0.4942401663913892,0.43532907064304655,-0.04529999999999745,0.4329657142857144,0.8808047185268814,1.1353254347597832,0.6418928571427397,0.32834658045787757,0.12116589761496968,0.6418928571425363,0.060899884876870126,-1.641093012919587,1.857430934603069,0,Home,1,1,Home_1_1_7,11428,11465,457.12,458.6,38.5869,50.428605714285716,38.5416,50.86157142857143,False,True,True,True,False,False,False,False,True,False
A000144,1.5199999999999818,0.6627994245373189,0.6512356732083842,0.6124499999999955,-0.2213885714285695,0.9825531663112004,1.0177566306709898,0.5449777951377824,0.4383572832644656,0.5259484338809037,0.25499999999980816,0.0454896781021101,-25.084700121574674,25.084700121574674,0,Home,1,1,Home_1_1_7,11543,11581,461.72,463.24,39.58755,52.49697142857143,40.199999999999996,52.27558285714286,False,False,True,False,False,False,False,False,True,False
A000145,1.2399999999999523,1.0155284753150406,1.0044790341266403,0.12869999999999493,0.9961999999999946,0.9891195161366868,1.0110001710468826,0.8749368964136194,0.8154479552439808,0.7061226849304495,0.8358305444173153,0.06359407340354811,29.70484118708822,29.729919518930657,0,Home,1,1,Home_1_1_8,11615,11646,464.6,465.84,40.515750000000004,52.703788571428575,40.64445,53.69998857142857,False,True,False,False,False,False,False,False,True,False
A000147,1.400000000000034,2.817996688278426,2.8143688287077873,2.0665499999999994,1.910508571428572,0.9987126104208252,1.0012890490875372,3.045934058212862,2.0413431822869743,3.0384373553712223,0.016553292107416108,0.04524967440082226,-8.415541901855917,9.474365176703117,0,Home,1,1,Home_1_1_8,11730,11765,469.2,470.6,40.1244,58.97086285714285,42.19095,60.88137142857142,False,True,False,False,False,False,False,False,True,False
A000149,1.3199999999999932,6.471895080287834,6.457744777755669,-4.780650000000001,-4.341411428571426,0.9978135766484744,1.0021912142735816,5.031881058279182,4.899084925353206,4.771510454812356,4.789558017184412,0.1893481995112754,11.556879182188755,11.620317693571826,0,Home,1,1,Home_1_1_8,11843,11876,473.72,475.04,32.8113,53.05262857142857,28.03065,48.711217142857144,False,True,False,False,False,False,False,True,True,False
A000151,1.1200000000000045,3.900660825596602,3.8956364973374686,-3.889499999999998,-0.21857142857142975,0.9987119289567135,1.0012897323101289,3.7510764196623807,3.472230259420472,3.178156883279155,3.7437605405100456,0.08052082673599896,-9.254432388892836,11.239837337602705,0,Home,1,1,Home_1_1_8,11942,11970,477.68,478.8,20.2689,41.34448571428571,16.3794,41.12591428571428,False,True,False,False,False,False,False,True,True,False
A000153,1.2399999999999523,2.0737107860340154,2.0718891038324387,1.5599999999999987,1.3634971428571419,0.9991215350694778,1.0008792373096644,1.7843594303073889,1.666064850015431,1.471305549641468,1.7071236833965147,0.03881878805734898,-7.075014167204314,7.459778251833298,0,Home,1,1,Home_1_1_9,12765,12796,510.6,511.84,7.6903500000000005,40.379954285714284,9.25035,41.743451428571426,False,True,False,False,False,False,False,False,True,False
A000154,1.2800000000000296,2.2755447462645417,2.2750627047182697,1.8659999999999997,1.3015200000000036,0.9997881643298541,1.000211880554005,1.8321576471850416,1.77562855575784,1.7071236833965147,1.685949584063886,0.01990840373903426,-3.8374462837247068,6.26413393864779,0,Home,1,1,Home_1_1_9,12796,12828,511.84,513.12,9.25035,41.743451428571426,11.116349999999999,43.04497142857143,False,True,False,False,False,False,False,False,True,False
A000156,1.3199999999999363,2.3163247637845026,2.315726721547643,2.1621000000000006,0.8294057142857127,0.9997418141677671,1.000258252509372,1.8463434717158316,1.75195180514714,1.6582422803873311,1.8321465552750236,0.022202795263923287,2.8258455318103235,6.832098260408953,0,Home,1,1,Home_1_1_9,12884,12917,515.36,516.68,14.62995,45.10624571428571,16.79205,45.935651428571425,False,True,False,False,False,False,False,False,True,False
A000158,1.1599999999999682,2.0774265026657215,2.077206749031605,1.8340499999999977,0.9752171428571472,0.9998942183351207,1.0001057928558237,1.8302341857618687,1.7897606626070166,1.7571573115660903,1.771898416949389,0.009605270433822167,-0.9609376727924327,5.798298633126026,0,Home,1,1,Home_1_1_9,12961,12990,518.44,519.6,19.7133,47.4164,21.547349999999998,48.39161714285715,False,True,False,False,False,False,False,False,True,False
A000160,1.1599999999999682,2.0661386883373374,2.0654558714951743,1.9134000000000029,0.7778228571428585,0.9996695203250308,1.0003305889278906,1.826245799281654,1.7796614397928832,1.7363759853515737,1.8046775335240488,0.023405410099273355,3.8976202415816292,5.1368176916800055,0,Home,1,1,Home_1_1_9,13038,13067,521.52,522.68,24.728849999999998,49.772017142857145,26.64225,50.54984,False,True,False,False,False,False,False,False,True,False
A000163,1.0399999999999636,1.3478191437618439,1.3476616698169814,0.6377999999999986,1.187182857142865,0.9998831638906516,1.00011684976162,1.3274526798910427,1.2933924660929137,1.226117990461397,1.2904612547470808,0.008786041763656048,-2.0613657048784617,4.153296376864319,0,Home,1,1,Home_1_1_9,13244,13270,529.76,530.8,36.8286,61.81180571428571,37.4664,62.998988571428576,False,True,False,False,False,False,False,False,True,False
A000165,1.400000000000091,1.2303295584956313,1.1941530408056107,1.0829999999999913,-0.5031028571428564,0.9705960753033887,1.0302947080096323,1.048066178999866,0.8715571780280528,0.6178194466210926,1.0480661789968497,0.13254848584716225,-42.32656048997087,44.671512515031395,0,Home,1,1,Home_1_1_9,13323,13358,532.92,534.32,38.796600000000005,64.48197142857143,39.879599999999996,63.97886857142857,False,True,False,False,False,False,False,False,True,False
A000166,1.1200000000000045,1.1947357323867092,1.194735065827723,0.9618000000000038,-0.708754285714285,0.9999994420866739,1.0000005579136373,1.08072390704915,1.066084809953946,1.0480661789968497,1.0807239070460106,0.00011523128523237842,-0.12494543848582,1.7960287550386977,0,Home,1,1,Home_1_1_9,13358,13386,534.32,535.44,39.879599999999996,63.97886857142857,40.8414,63.270114285714286,False,True,False,False,False,False,False,False,True,False
A000167,1.3199999999999363,1.6818073303614136,1.6380794840050819,0.9174000000000007,-1.3570857142857093,0.9739994911623231,1.0266945815409505,1.4419687930061147,1.2684090342965604,1.0807239070460106,1.436080731931856,0.1749601003221239,-32.34350938521611,34.069434070067835,0,Home,1,1,Home_1_1_9,13386,13419,535.44,536.76,40.8414,63.270114285714286,41.7588,61.913028571428576,False,True,False,False,False,False,False,False,True,False
A000169,1.0399999999999636,1.5303376092864946,1.5288301342863568,0.6195000000000022,-1.3976914285714273,0.9990149395852327,1.000986031715578,1.5176415914189583,1.4708885192439265,1.455549787422321,1.3614109746288507,0.029420381070552667,7.393106886112778,8.00652877157404,0,Home,1,1,Home_1_1_9,13458,13484,538.32,539.36,42.5241,59.72750857142857,43.1436,58.329817142857145,False,True,False,False,False,False,False,False,True,False
A000170,1.080000000000041,1.528773054023284,1.5279181010219796,0.6442499999999995,-1.3854514285714288,0.9994407587188598,1.0005595542069516,1.458190940032705,1.4135977616146251,1.3614109746288507,1.3825340204111838,0.0233557615642348,-5.965558612560103,6.977740995360407,0,Home,1,1,Home_1_1_9,13484,13511,539.36,540.44,43.1436,58.329817142857145,43.78785,56.944365714285716,False,True,False,False,False,False,False,False,True,False
A000171,1.0799999999999272,1.5967992573513679,1.5950408989702352,0.4590000000000032,-1.5275714285714344,0.9988988231469689,1.0011023907802414,1.5582465436572819,1.4750898376499266,1.3825340204111838,1.514965821414983,0.03280693574659578,-7.60613455531232,8.7758741181366,0,Home,1,1,Home_1_1_9,13511,13538,540.44,541.52,43.78785,56.944365714285716,44.24685,55.41679428571428,False,True,False,False,False,False,False,False,True,False
A000172,1.3999999999999773,1.8065373684975274,1.6920880382750383,0.8628,-1.4555885714285708,0.9366471282475186,1.06763792878009,1.5601044967586728,1.296622223162593,1.514965821414983,0.9255669553183155,0.2593374726978837,70.92512322514494,71.73013106927299,0,Home,1,1,Home_1_1_9,13538,13573,541.52,542.92,44.24685,55.41679428571428,45.10965,53.96120571428571,False,True,False,False,False,False,False,False,True,False
A000173,1.32000000000005,1.7718994940317956,1.5765778926141307,0.6415499999999952,1.4401428571428667,0.889767110338054,1.1238895980545567,1.657372126998752,1.330089832532703,0.9255669553183155,1.634915633161674,0.32799288119608877,102.86982413456727,102.86982413456727,0,Home,1,1,Home_1_1_9,13573,13606,542.92,544.24,45.10965,53.96120571428571,45.7512,55.40134857142858,False,True,False,False,False,False,False,False,True,False
A000177,1.0799999999999272,1.5551229881408675,1.553840258185881,0.7532999999999959,-1.359028571428567,0.9991751585149417,1.0008255224101892,1.4698329702558435,1.439287526603443,1.421976041372183,1.3684807679496032,0.025941516052018082,7.200985918244615,9.047712784709532,0,Home,1,1,Home_1_1_9,13783,13810,551.32,552.4,47.0559,55.98818857142857,47.8092,54.629160000000006,False,True,False,False,False,False,False,False,True,False
A000178,1.0400000000000773,1.4861437386696996,1.4825705159262728,0.9426000000000059,-1.1443428571428598,0.9975956412220089,1.0024101536520806,1.4619460559170814,1.4267434901736806,1.3684807679496032,1.4299123710991826,0.04361612320700889,12.651500420974145,12.726470627431612,0,Home,1,1,Home_1_1_9,13810,13836,552.4,553.44,47.8092,54.629160000000006,48.7518,53.484817142857146,False,True,False,False,False,False,False,False,True,False
