episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
A000623,49.67999999999999,61.57528480323025,61.53374424638628,-60.82515000000001,9.311434285714281,0.9993253696352893,1.0006750857980888,1.4105482289253886,1.2392928606535687,1.0589057116296057,0.5995193482947803,0.20889730395665917,-4.120444686262048,126.03059254088213,0,Home,2,1,Home_2_1_1,2362,3604,94.48,144.16,100.8996,27.327257142857146,40.07445,36.63869142857143,False,False,False,False,True,False,False,True,False,True
A000643,7.0,27.6769338312803,26.179296227358243,-20.210550000000005,-16.639988571428567,0.9458886012066323,1.0572069467000025,6.139478306628741,3.9466030332909003,2.6787880771914887,0.4715771897774192,2.649311857396229,-4.258304846847709,202.47714056159563,0,Home,2,1,Home_2_1_4,5451,5626,218.04,225.04,36.85905,53.4004,16.6485,36.76041142857143,True,False,False,False,False,False,True,False,False,True
A000648,9.23999999999998,16.272378991148063,15.621628499531981,15.46725,-2.1907657142857175,0.9600088904044036,1.0416570200498352,3.945132612680919,1.7704914453808898,3.9445405496639245,0.1566782132270942,0.5840788559081326,3.2877149149254548,83.85938530255233,0,Home,2,1,Home_2_1_4,5781,6012,231.24,240.48,34.90575,40.614845714285714,50.373,38.42408,False,False,False,False,True,False,False,True,False,True
A000676,3.1200000000000045,7.419691363148012,6.344540132852776,-5.160299999999998,-3.691137142857137,0.8550948849927535,1.1694608604850611,3.782962073019387,2.3570097496436104,0.7114861431449293,0.6594520462285521,1.5740944625534095,132.49320759394814,206.96492866156945,0,Home,2,1,Home_2_1_4,7426,7504,297.04,300.16,19.16895,28.141022857142854,14.008650000000001,24.449885714285717,False,False,False,False,False,False,True,True,False,True
A000713,1.6400000000000432,5.1650204506803625,3.361386638160205,0.9778499999999894,3.21601142857142,0.6507983211794305,1.5365743387102129,8.763291508482483,3.1174954037653517,1.8092956911364262,1.8619040373042584,1.8033852929399057,98.96232459452341,201.15459928139956,0,Home,2,1,Home_2_1_7,10552,10593,422.08,423.72,93.25425,45.72436571428572,94.23209999999999,48.94037714285714,False,False,False,False,False,False,True,False,False,True
A000783,4.919999999999959,20.001720807324656,17.947336720145618,11.37704999999999,-13.880548571428562,0.8972896328786512,1.114467350739178,22.074773850579692,4.053703323258396,2.6161919009265264,1.8634342732766496,3.870027593423623,50.58930328665677,188.57650602437647,1,Home,2,1,Home_2_1_11,16336,16459,653.44,658.36,36.25245,50.160977142857135,47.62949999999999,36.28042857142857,False,False,False,False,False,False,True,False,False,True
A000805,3.3199999999999363,4.924538954890633,2.9777699872250643,1.4002499999999998,-2.628005714285713,0.604679953697553,1.6537674085028078,2.115917010943875,1.48919673881169,1.9790521879134995,0.9167472444494497,1.4024002906973596,207.45807476344362,207.45807476344362,0,Home,2,1,Home_2_1_13,19302,19385,772.08,775.4,28.592250000000003,34.56993714285714,29.992500000000003,31.94193142857143,False,False,False,False,False,False,True,False,False,True
A000840,3.0799999999999272,0.25940349084733977,0.11688108976604512,-0.037949999999998596,0.11054857142857344,0.450576395037144,2.219379468197759,0.19418847356469912,0.08383299041632475,0.05388598128979942,0.015766795385776643,0.07497932437488046,0.0,0.0,0,Home,2,1,Home_2_1_15,25318,25395,1012.72,1015.8,30.235649999999996,33.409371428571426,30.197699999999998,33.51992,False,False,True,True,False,True,False,False,True,True
A000851,9.11999999999989,20.356664521940623,20.261893497737343,-19.025549999999996,6.969417142857139,0.9953444718754817,1.0046773034422405,4.571281963194404,2.2422893470658076,4.567647429543637,0.8177308355373536,0.4428380640381777,18.797084104016093,65.13168206552174,0,Home,2,1,Home_2_1_17,26835,27063,1073.4,1082.52,67.7646,32.746274285714286,48.739050000000006,39.715691428571425,False,False,False,False,True,False,False,True,False,True
A000876,1.9200000000000728,4.637477740566331,4.106262904505306,-0.483749999999997,-4.077668571428575,0.8854517766383602,1.1293669812223146,9.031213018857569,2.3735581102599026,0.3674038885847605,1.8807942474610264,0.5400535895326508,21.276648993772657,276.45678591775174,1,Home,2,1,Home_2_1_18,29026,29074,1161.04,1162.96,13.973249999999998,51.165434285714284,13.489500000000001,47.08776571428571,False,False,False,False,False,False,True,False,False,True
A000917,1.0,0.08072260106351242,0.0360665457515537,0.027599999999999625,0.023217142857141937,0.4467961299113317,2.2381572557453744,0.2082593065762267,0.07873876475886027,0.029142857142820805,0.05146785454062574,0.013206849135275213,0.0,0.0,0,Home,2,1,Home_2_1_19,31455,31480,1258.2,1259.2,53.46915,34.31046857142857,53.49675,34.333685714285714,False,True,True,True,False,True,False,False,True,True
A000985,11.080000000000155,25.056473896386365,22.600138767751684,-3.1518000000000015,22.379285714285714,0.9019680447140277,1.1086867277177803,4.472037169905547,2.255969363272089,0.7476355799852711,1.0414379874107378,3.8220089879446317,-48.50317460913125,151.27336329027446,0,Home,2,1,Home_2_1_24,38383,38660,1535.32,1546.4,46.189499999999995,32.77065714285714,43.037699999999994,55.149942857142854,False,False,False,False,True,False,False,True,False,True
A000996,1.6800000000000637,0.24446489588401485,0.04209397264043281,0.036150000000006344,0.021565714285713966,0.1721882092241337,5.807598583584324,0.2795955168834949,0.14227345837347663,0.006136312959414789,0.038201199361663545,0.08422833974017976,0.0,0.0,0,Home,2,1,Home_2_1_24,39031,39073,1561.24,1562.92,41.16735,68.07120571428571,41.203500000000005,68.09277142857142,False,False,True,True,False,True,False,False,True,True
A000997,1.9600000000000364,0.4066117731512225,0.1395883551733297,0.06584999999999042,-0.12307999999998742,0.3432963932439201,2.9129347691383307,0.4495763311734322,0.2040699105628396,0.038201199361663545,0.022630686228707068,0.09058933921414361,0.0,0.0,0,Home,2,1,Home_2_1_24,39073,39122,1562.92,1564.88,41.203500000000005,68.09277142857142,41.269349999999996,67.96969142857144,False,False,True,True,False,True,False,False,True,True
A001038,1.3599999999999,0.06490494809386536,0.027416390189457504,-0.01215000000001254,-0.02457714285714019,0.42240832162453923,2.3673776031544604,0.08870600375420773,0.046488326151913034,0.004467712970266767,0.026362102708119277,0.004828550646409216,0.0,0.0,0,Home,2,1,Home_2_1_24,41006,41040,1640.24,1641.6,43.07220000000001,67.98290285714286,43.06005,67.95832571428572,False,True,True,True,False,True,False,False,True,True
A001055,3.7999999999999545,3.4484913751501094,1.2182861236799154,-0.14340000000000686,-1.2098171428571476,0.35328089623738285,2.8306087610467965,8.020720389255398,0.8981267476713556,0.007883397692930573,0.06567857142854143,0.20036333604676965,2.731713280835511,383.7067177133626,2,Home,2,1,Home_2_1_24,41699,41794,1667.96,1671.76,43.008,67.93889714285714,42.864599999999996,66.72908,False,False,False,False,False,True,True,False,False,True
A001156,1.6000000000001364,0.14004366145835273,0.04642342828655606,0.008399999999994634,0.045657142857137956,0.33149253456474226,3.01665918755312,0.2195104595155761,0.08550144510802464,0.004467712970065127,0.05361255564160709,0.029645425521336175,0.0,0.0,0,Home,2,1,Home_2_1_32,49689,49729,1987.56,1989.16,48.38850000000001,55.33966285714286,48.3969,55.38532,False,False,True,True,False,True,False,False,True,True
A001157,1.9199999999998454,0.29265296601122415,0.027453358442930564,0.0018000000000100158,-0.027394285714287037,0.0938085775008945,10.660006010542743,0.5672973532376561,0.15040687154943636,0.05361255564160709,0.020115768259423315,0.06848848242201187,164.41995249662017,164.41995249662017,1,Home,2,1,Home_2_1_32,49729,49777,1989.16,1991.08,48.3969,55.38532,48.39870000000001,55.35792571428571,False,False,True,True,False,True,False,False,True,True
A001159,1.0,0.030658332703630744,0.013308674476694798,0.004200000000011528,-0.012628571428571433,0.4340964854595209,2.3036353287712785,0.05146785454074222,0.029950464055979613,0.01225374786469696,0.011509146761440507,0.007703589986210948,0.0,0.0,0,Home,2,1,Home_2_1_32,49830,49855,1993.2,1994.2,48.4599,55.432045714285714,48.46410000000001,55.41941714285714,False,True,True,True,False,True,False,False,True,True
A001241,3.480000000000018,4.896225350243314,3.416773915284029,2.097149999999999,2.6974628571428667,0.6978383695338359,1.432996584392474,2.481598527161726,1.39427521038131,0.29058475747326556,0.240874088541356,1.1596229393018227,208.33123496873102,208.33123496873102,0,Home,2,1,Home_2_1_37,55292,55379,2211.68,2215.16,56.383649999999996,56.42319428571428,58.480799999999995,59.12065714285715,False,False,False,False,False,False,True,True,False,True
A001279,9.920000000000073,10.70394270290683,10.654135296451988,-10.64385,-0.46803428571429606,0.9953468167910395,1.0046749365451955,2.0085767577673637,1.0827504741351939,2.006300487000891,0.547272719809192,0.2616179052827761,4.9221815024777404,96.34018737084371,0,Home,2,1,Home_2_1_39,58193,58441,2327.72,2337.64,58.3254,46.42593142857144,47.68155,45.95789714285714,False,False,False,False,True,False,False,True,False,True
A001315,3.800000000000182,6.050211343293351,5.122228976625266,-3.9599999999999937,3.248942857142854,0.8466198428428865,1.1811676851821409,3.9148380229841813,1.5844083803339901,0.8479209297231923,0.6141238324909648,1.2440545639005434,-73.81841584685384,348.2438601893483,0,Home,2,1,Home_2_1_40,63363,63458,2534.52,2538.32,41.84895,31.170908571428573,37.88895000000001,34.41985142857143,False,False,False,False,False,False,True,True,False,True
A001397,4.639999999999873,11.876307719790159,9.881842173662536,5.185799999999997,-8.411794285714286,0.832063500442639,1.2018313499727156,3.95127147963726,2.5460106031226815,0.9755475705991453,3.932266171840467,1.7407619252111177,168.4733547016167,201.23353635133836,0,Home,2,1,Home_2_1_43,68908,69024,2756.32,2760.96,30.395550000000004,65.79330285714286,35.58135,57.381508571428576,False,False,False,False,False,False,True,True,False,True
A001457,3.119999999999891,8.7380241720078,8.06330212829087,-7.683150000000005,2.4466399999999986,0.9227832253110037,1.0836781299995697,3.5423050520327126,2.809970573988374,3.53707104488375,1.4066609621735449,1.2308761034451132,-175.55678304023579,188.12965926414853,1,Home,2,2,Home_2_2_46,72715,72793,2908.6,2911.72,68.80035,13.239114285714285,61.11719999999999,15.685754285714284,False,False,False,False,False,False,True,True,False,True
A001458,2.0400000000004184,9.115799217463715,2.1332514658757997,0.44310000000000827,2.086725714285718,0.23401694300034542,4.273194868623354,14.25713599025063,4.4096469499770325,1.4066609621735449,1.3252472280764283,2.9003199587107873,-283.51630346223567,286.93910611318773,2,Home,2,2,Home_2_2_46,72793,72844,2911.72,2913.76,61.11719999999999,15.685754285714284,61.5603,17.77248,False,False,False,False,False,True,True,False,False,True
A001566,1.8399999999996908,6.581340572123969,5.815758347421249,-5.708099999999995,-1.1138399999999997,0.8836738174673057,1.131639277110299,5.487288521451595,3.543955213620561,2.032380737059905,0.8445435187742895,0.916824671529846,146.24335170482317,188.7200293511157,0,Home,2,2,Home_2_2_51,80457,80503,3218.28,3220.12,50.4681,22.80652,44.760000000000005,21.69268,False,False,False,False,False,False,True,True,False,True
A001817,3.119999999999891,8.944876400815764,2.249053025625115,0.44370000000000687,2.2048514285714305,0.2514347795146732,3.977174525856087,19.27129144825494,2.8315300478351833,0.06896375859822997,0.5279795056807548,0.5592862325151151,157.9086430284057,247.2193754979679,1,Home,2,2,Home_2_2_63,100152,100230,4006.08,4009.2,66.6897,28.95381714285714,67.13340000000001,31.15866857142857,False,False,False,False,False,True,True,False,False,True
A001975,8.400000000000546,19.174773007688863,18.848026799857088,-18.78480000000001,1.5425314285714329,0.9829595788330452,1.0173358310289675,4.170159114572588,2.291549150225639,4.147545505406505,0.3585538200005654,0.6203588720386869,73.73606891027836,139.15948618270872,0,Home,2,2,Home_2_2_67,108929,109139,4357.16,4365.56,75.32955000000001,23.441931428571426,56.54475,24.98446285714286,False,False,False,False,True,False,False,True,False,True
A002053,1.5200000000004366,0.2886718484855335,0.1360074442440411,-0.11790000000000589,-0.06780571428570425,0.4711489705614885,2.1224709433372144,0.27087716782927396,0.1864460601836246,0.05460013502645664,0.06678892276498866,0.09719703686004262,0.0,0.0,0,Home,2,2,Home_2_2_67,112255,112293,4490.2,4491.72,72.1437,42.15815428571428,72.02579999999999,42.09034857142858,False,False,True,True,False,True,False,False,True,True
A002056,1.2799999999997453,0.19589955214492694,0.013553603406697382,0.007949999999993906,-0.010977142857143463,0.06918649511087394,14.453687795536727,0.2852857142859725,0.14908567783259108,0.022338564851035633,0.05890588307820715,0.04859650194279187,0.0,0.0,0,Home,2,2,Home_2_2_67,112370,112402,4494.8,4496.08,72.4158,41.64378285714286,72.42375,41.632805714285716,False,True,True,True,False,True,False,False,True,True
A002091,1.7599999999993088,8.347863184916223,2.9938975112722295,1.1623500000000035,2.7590514285714285,0.35864237888827777,2.7882929036434767,18.418933444045624,4.6584886596742825,0.9354100623231534,1.3001359863148774,1.6001302979878662,-13.915710089918182,535.9455256263312,3,Home,2,2,Home_2_2_69,114890,114934,4595.6,4597.36,85.00335,29.998005714285714,86.1657,32.75705714285714,False,False,False,False,False,True,True,False,False,True
A002104,1.7599999999993088,6.5478491944720965,3.3599601086844872,-3.338400000000007,-0.38002285714285833,0.5131395071714653,1.9487877780298266,10.03916908913205,3.6745488576189973,1.6584687310569142,1.9537635845060064,2.2111720866472613,-11.420535128748961,329.59020637588554,2,Home,2,2,Home_2_2_69,115589,115633,4623.56,4625.32,85.30125,29.987514285714287,81.96284999999999,29.60749142857143,False,False,False,False,False,False,True,False,False,True
A002150,5.239999999999782,15.816886378465282,11.770046241902817,-6.423900000000003,9.86242857142857,0.7441443252654173,1.3438253387786376,4.465727200995139,3.003356899805774,1.020951312702959,4.259291945568415,3.029088125991125,225.71217510810462,227.64213455926975,0,Home,2,2,Home_2_2_69,118003,118134,4720.12,4725.36,69.0831,11.55349142857143,62.6592,21.41592,False,False,False,False,False,False,True,True,False,True
A002175,2.2399999999997817,6.169651267391465,0.7845870637306398,-0.7741499999999988,0.12754857142856935,0.12716878632629167,7.863564864369975,11.107892689674573,2.7063103618185878,0.018408938878027255,0.3264379668079627,3.040755342524155,148.12350772431103,216.83855843262413,1,Home,2,2,Home_2_2_69,119426,119482,4777.04,4779.28,55.2435,32.49584,54.46935,32.62338857142857,False,False,False,False,False,True,True,False,False,True
A002218,2.600000000000364,6.045075973689912,2.9240611557146323,-2.8755000000000024,-0.5306914285714228,0.4837095792411996,2.067356204871342,9.653716894425944,2.3012782909767844,0.7574678623554159,1.1352425845464453,2.535258501425748,-2.385836922183512,295.03667436214477,1,Home,2,2,Home_2_2_70,124956,125021,4998.24,5000.84,93.25995,32.483891428571425,90.38445,31.953200000000002,False,False,False,False,False,True,True,False,False,True
A002239,3.240000000000691,3.0269670317626267,2.1019901211441896,-1.5384000000000029,1.4323714285714289,0.6944212140692475,1.4400481721174496,5.51068276181206,0.9292358787453099,0.523166263033078,0.09052274491501373,0.49304729544664677,-139.88491229466976,311.34822925027777,1,Home,2,2,Home_2_2_70,126187,126268,5047.48,5050.72,65.52555,18.61606857142857,63.98714999999999,20.04844,False,False,False,False,False,False,True,False,False,True
A002270,1.480000000000473,9.950250250791138,1.1817356234741307,-1.0446000000000168,0.5525485714285736,0.11876441232019987,8.420030718494251,21.99780199600002,6.552120627577807,0.22432757798588376,0.9871772534886761,3.3902277559164373,255.43493128651517,554.0603390139659,3,Home,2,2,Home_2_2_71,127926,127963,5117.04,5118.52,92.40105000000001,33.46610285714286,91.35645,34.01865142857143,False,True,False,False,False,True,True,False,True,True
A002274,2.880000000000109,10.46312325006964,8.005913682680621,-7.997850000000007,-0.3592342857142867,0.7651552496648012,1.3069243142984113,6.893994187865843,3.6445251793497895,4.472256840794745,1.3894991407872348,1.8945584087010257,25.694410924568558,289.1601057944183,0,Home,2,2,Home_2_2_71,128152,128224,5126.08,5128.96,61.104600000000005,32.331474285714286,53.10675,31.97224,False,False,False,False,False,False,True,False,False,True
A002327,9.400000000000546,18.590702576608205,17.601238348254743,17.566499999999998,-1.105291428571423,0.9467763940455667,1.0562156030602001,3.554251195754509,1.9694877034151144,0.03153359077172229,1.822579385747776,1.5485315061605824,-47.11979673954587,157.25873560369442,0,Home,2,2,Home_2_2_72,131060,131295,5242.4,5251.8,49.21665000000001,32.43162857142857,66.78315,31.326337142857145,False,False,False,False,True,False,False,True,False,True
A002340,2.639999999999418,3.4201956075856783,3.1980480345028783,1.588799999999992,2.7754685714285703,0.9350482842004425,1.0694634885674354,2.1811111940532255,1.2989796082036655,1.5267435599874497,0.7057218767671992,0.4641497877052382,70.44580070200811,200.70292726635228,0,Home,2,2,Home_2_2_72,131941,132007,5277.64,5280.28,74.361,13.050365714285714,75.9498,15.825834285714285,False,False,False,False,False,False,True,True,False,True
A002376,3.2799999999997453,7.994381494181417,3.3673782807476504,0.6958500000000072,3.2946971428571388,0.4212181121452038,2.374066952883727,11.777426380775514,2.4293076556747955,1.7729980665916085,0.3945582666298183,2.9213279988554013,210.17656771553263,369.98747285402516,1,Home,2,2,Home_2_2_73,133992,134074,5359.68,5362.96,91.09515,31.002268571428573,91.79100000000001,34.29696571428571,False,False,False,False,False,True,True,False,False,True
A002520,5.319999999999709,4.828387371888153,4.378200299275908,-1.3706999999999994,-4.158102857142865,0.9067624368265633,1.102824686364098,1.6845198992061163,0.9023068158891132,0.19942903192746375,0.12509596316439092,0.2695971702399683,-188.73066688827114,275.5208133068694,1,Home,2,2,Home_2_2_79,144403,144536,5776.12,5781.44,42.4137,47.719971428571434,41.043,43.56186857142857,False,False,False,False,False,False,True,True,False,True
A002521,3.800000000000182,5.867190717504743,0.6088159759562771,-0.39929999999999666,-0.4595828571428626,0.10376618134124681,9.637051176735385,9.425004718312689,1.5292173323003038,0.12509596316439092,0.5281674143702444,1.037865535887732,-407.3835254641046,482.6890894091673,2,Home,2,2,Home_2_2_79,144536,144631,5781.44,5785.24,41.043,43.56186857142857,40.6437,43.102285714285706,False,False,False,False,False,True,True,False,False,True
A002556,2.4799999999999898,10.189120862904778,8.980940391108529,6.258299999999977,-6.441348571428573,0.8814244635967726,1.134527167443667,6.144136619244074,4.107598448572945,4.050680687475155,0.539899991920448,0.39173534013655276,-55.66809643987224,373.77478113632395,3,Home,3,1,Home_3_1_1,2426,2488,97.04,99.52,98.1156,24.679725714285716,104.37389999999998,18.238377142857143,False,False,False,False,False,False,True,False,False,True
A002634,4.199999999999989,6.714828570766097,5.364593095769288,-4.1937,3.3454057142857145,0.7989173571943088,1.2516939217741703,2.6160442065854435,1.6015739148451036,1.8961207044282078,0.09378145050688536,0.9438816103832769,183.06811373329535,204.20814255946937,0,Home,3,1,Home_3_1_4,7467,7572,298.68,302.88,21.4017,19.38884,17.208000000000002,22.734245714285713,False,False,False,False,False,False,True,True,False,True
A002727,8.519999999999982,23.76700045083501,23.008461438866444,6.327599999999997,22.121274285714286,0.9680843607699803,1.0329678285522919,4.079495084932562,2.794771621631859,3.9061157583388817,1.464021861678162,2.495261896969076,-55.724707757143456,62.13144479760308,0,Home,3,1,Home_3_1_10,15183,15396,607.32,615.84,35.12145,13.534525714285715,41.44905,35.6558,False,False,False,False,True,False,False,True,False,True
A002817,8.720000000000027,26.718325785126083,26.663690288997778,-26.55615000000001,-2.3923371428571443,0.99795513025151,1.002049059808906,5.396501606771787,3.074648261787183,5.389824703242536,0.8165862247804787,0.38132054868085463,1.0353198339484357,73.35601994327779,0,Home,3,1,Home_3_1_17,26794,27012,1071.76,1080.48,77.28795000000001,33.33437714285714,50.7318,30.94204,False,False,False,False,True,False,False,True,False,True
A002975,1.1199999999998909,0.06252266139412051,0.019523025077162283,-0.014550000000006946,0.013017142857144393,0.31225518303029537,3.2025088912710817,0.08792752697541437,0.05461698156932997,0.02082593065748486,0.027242322453551477,0.023042725833105116,0.0,0.0,0,Home,3,1,Home_3_1_24,38923,38951,1556.92,1558.04,38.8038,45.413897142857145,38.789249999999996,45.42691428571429,False,True,True,True,False,True,False,False,True,True
A002991,4.920000000000073,8.332854896499525,0.4196646504152606,-0.4176000000000002,0.041577142857136096,0.050362649491419054,19.85598474461482,10.361538503259528,1.6860854826071099,0.7532274307943878,0.026714285714415236,2.4790360673503784,-238.22977729603346,697.1551527093307,4,Home,3,1,Home_3_1_24,39709,39832,1588.36,1593.28,42.33975,67.6226,41.92215,67.66417714285714,False,False,False,True,False,True,True,False,True,True
A003048,3.240000000000009,0.14045693335976772,0.05916988643917739,-0.05880000000000507,-0.006605714285718989,0.42126711030789116,2.3737908218591546,0.09179253031956044,0.04288146922989635,0.004857142857344042,0.0,0.03180946253209088,0.0,0.0,0,Home,3,1,Home_3_1_24,42244,42325,1689.76,1693.0,43.13295,37.36910857142857,43.074149999999996,37.36250285714285,False,False,True,True,False,True,False,False,True,True
A003094,1.7999999999999545,0.05045751050156364,0.017305825608730892,-0.008699999999997488,-0.014959999999994977,0.34297818970269245,2.91563729130077,0.06247779197291396,0.02747535508625903,0.002428571428760839,0.018749999999928945,0.008812325680183879,0.0,0.0,0,Home,3,1,Home_3_1_28,45689,45734,1827.56,1829.36,29.726699999999997,44.195434285714285,29.718,44.18047428571429,False,False,True,True,False,True,False,False,True,True
