episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
A000013,1.4800000000000004,4.582701493643801,4.3305311819164825,-2.163000000000004,-3.751657142857134,0.9449734371577381,1.0582308038284856,3.7076820836845394,3.072395413525592,2.1834883728774717,3.6873101613188766,0.6172653618810529,-69.92003479855501,69.92003479855501,0,Home,1,1,Home_1_1_0,643,680,25.72,27.2,44.706900000000005,48.88286857142857,42.5439,45.13121142857143,False,True,False,False,False,False,False,True,True,False
A000014,1.0,3.7207128864511194,3.702729853969856,-3.4012500000000045,-1.4634571428571448,0.9951667777036094,1.004856695786754,3.748075234098088,3.7194281662537256,3.6873101613188766,3.7023212003293087,0.1614690911476279,-17.637187250768335,17.637187250768335,0,Home,1,1,Home_1_1_0,680,705,27.2,28.2,42.5439,45.13121142857143,39.142649999999996,43.66775428571429,False,True,False,False,False,False,False,True,True,False
A000015,2.080000000000002,5.514262174885805,5.447149942515524,-5.326049999999995,-1.1422057142857085,0.9878293359579569,1.0123206140970096,3.7146400656861354,2.6709221806127226,3.7023212003293087,0.6762578001361502,0.24068266679033815,-69.0269222585967,70.9564348750753,0,Home,1,1,Home_1_1_0,705,757,28.2,30.28,39.142649999999996,43.66775428571429,33.8166,42.52554857142858,False,False,False,False,False,False,False,True,False,False
A000016,2.280000000000001,3.1449572591068753,3.056911131928451,1.9021499999999918,2.3930171428571327,0.9720040306037647,1.0288023182155381,1.6036961329969033,1.3672446427208274,0.6762578001361502,1.4086677542402346,0.19214148271887735,-48.41495059295667,105.75441823022985,0,Home,1,1,Home_1_1_0,757,814,30.28,32.56,33.8166,42.52554857142858,35.71874999999999,44.91856571428571,False,False,False,False,False,False,False,True,False,False
A000017,3.0799999999999983,7.594993359267238,7.234735252299085,-3.927149999999987,6.076091428571431,0.952566369721894,1.0497956171725382,3.2802859662548345,2.4523525863579643,1.4086677542402346,3.2767230433867947,0.8925154174712914,73.59847186953972,73.59847186953972,0,Home,1,1,Home_1_1_0,814,891,32.56,35.64,35.71874999999999,44.91856571428571,31.791600000000006,50.99465714285714,False,False,False,False,False,False,False,True,False,False
A000018,3.799999999999997,12.335483319569551,12.190866185609908,-11.024850000000004,5.202874285714287,0.9882763301434475,1.011862744759708,4.287733105462079,3.246497979506517,3.2767230433867947,0.42889561548167243,0.6819676023243285,57.6887918811297,58.92044129943712,0,Home,1,1,Home_1_1_0,891,986,35.64,39.44,31.791600000000006,50.99465714285714,20.766750000000002,56.19753142857143,False,False,False,False,False,False,False,True,False,False
A000019,1.1200000000000045,1.5740401549137013,1.5259285661624582,1.1998499999999979,-0.942771428571433,0.9694343320270118,1.0315293846763998,1.8355702281577129,1.3717206720111756,0.42889561548167243,1.8340898927518188,0.13352298992857084,52.815597599388596,52.815597599388596,0,Home,1,1,Home_1_1_0,986,1014,39.44,40.56,20.766750000000002,56.19753142857143,21.9666,55.25476,False,True,False,False,False,False,False,False,True,False
A000020,1.6400000000000006,2.585347660226418,2.4650830844548235,2.4633000000000003,-0.0937428571428498,0.9534822423994372,1.0487872301465215,1.836142319469478,1.582566223771721,1.8340898927518188,1.303614913168967,0.33948328852578097,56.67835494859147,56.67835494859147,0,Home,1,1,Home_1_1_0,1014,1055,40.56,42.2,21.9666,55.25476,24.4299,55.16101714285715,False,False,False,False,False,False,False,False,False,False
A000021,1.5999999999999943,1.3559468405066633,1.3395219775329852,0.867600000000003,1.0205828571428555,0.9878867943174374,1.0122617345957459,1.316496440386782,0.8585923396545277,1.303614913168967,0.053428571428427746,0.05955227199017248,14.697185549465416,31.769474635881608,0,Home,1,1,Home_1_1_0,1055,1095,42.2,43.8,24.4299,55.16101714285715,25.297500000000003,56.1816,False,False,False,False,False,False,False,False,False,False
A000022,2.8400000000000034,5.097890206427707,4.12742542033166,-1.832100000000004,3.698519999999995,0.8096340354932653,1.2351259410565112,2.7408756423798293,1.770842829612793,0.053428571428427746,1.8376030586813252,1.1377871055981608,-161.43740118910284,161.43740118910284,0,Home,1,1,Home_1_1_0,1095,1166,43.8,46.64,25.297500000000003,56.1816,23.4654,59.88012,False,False,False,False,False,False,False,True,False,False
A000023,3.200000000000003,10.298935424381376,10.10403365471242,9.67155,-2.9244857142857157,0.9810755421179211,1.0192895012357819,3.897427138150711,3.201370230471796,1.8376030586813252,3.8961832978970485,0.6211952395228209,-53.634175048908716,62.37686318936564,0,Home,1,1,Home_1_1_0,1166,1246,46.64,49.84,23.4654,59.88012,33.13695,56.95563428571428,False,False,False,False,False,False,False,True,False,False
A000024,1.1199999999999974,4.428163869719588,4.4281283450686,4.188299999999998,-1.4375199999999992,0.9999919775663157,1.0000080224980443,4.0018271566671775,3.9517337945133453,3.8961832978970485,3.9971458190788516,0.007901750062766647,-0.40755433712811645,2.2660621584127068,0,Home,1,1,Home_1_1_0,1246,1274,49.84,50.96,33.13695,56.95563428571428,37.32525,55.51811428571428,False,True,False,False,False,False,False,True,True,False
A000025,1.3999999999999986,5.670774583508735,5.670664329076559,5.359200000000008,-1.8534857142857106,0.9999805574299326,1.0000194429480882,4.076760371612866,4.04906973352215,3.9971458190788516,4.054307404710236,0.013664990618432715,0.703334704243653,2.72240976259857,0,Home,1,1,Home_1_1_0,1274,1309,50.96,52.36,37.32525,55.51811428571428,42.684450000000005,53.66462857142857,False,True,False,False,False,False,False,True,True,False
A000026,1.4399999999999977,0.7135053868520975,0.05055480961796335,0.04229999999998313,0.02768571428570965,0.07085413866460809,14.113501608333062,0.7216589306896192,0.48264190377192484,0.020115768258682384,0.6546385355637901,0.2618725150564043,-204.01920387908652,209.0870169592584,1,Home,1,1,Home_1_1_1,2163,2199,86.52,87.96,90.34440000000002,39.76766285714286,90.3867,39.79534857142857,False,True,True,True,False,True,False,False,True,True
A000027,1.5600000000000023,1.5648816735691713,1.5583630002862645,1.302899999999994,-0.8549542857142853,0.9958343986046951,1.0041830262151432,1.3996585316071664,0.9944170093698258,0.6546385355637901,0.746433377462369,0.04105018681396008,-8.052660154645181,50.34814774470836,0,Home,1,1,Home_1_1_1,2199,2238,87.96,89.52,90.3867,39.79534857142857,91.6896,38.940394285714284,False,False,False,False,False,False,False,False,False,False
A000028,2.0799999999999983,5.335688582542646,5.218437815898538,5.20859999999999,0.3202800000000039,0.9780251855350535,1.022468556832639,4.139534877253345,2.5309178856797936,0.746433377462369,4.139115115583921,0.3252036652427204,29.84839463023372,103.36256379380724,0,Home,1,1,Home_1_1_1,2238,2290,89.52,91.6,91.6896,38.940394285714284,96.89819999999999,39.26067428571429,False,False,False,False,False,False,False,True,False,False
A000029,1.7600000000000051,6.692791415733222,6.335969107844622,4.756350000000012,-4.1858857142857175,0.9466855777023332,1.056316926710835,4.338561826891673,3.8101977890869754,4.139115115583921,3.121504518730805,0.9249898885849585,-68.84529904536234,68.84529904536234,0,Home,1,1,Home_1_1_1,2290,2334,91.6,93.36,96.89819999999999,39.26067428571429,101.65455,35.07478857142857,False,False,False,False,False,False,False,True,False,False
A000030,1.0400000000000063,3.851807228453996,3.832566031068478,-0.17864999999999043,-3.8283999999999985,0.995004631269348,1.0050204477181972,4.155356479218292,3.6820994529659283,3.121504518730805,4.097912970715282,0.14237349848030226,1.4920395607828882,33.652292140725294,0,Home,1,1,Home_1_1_1,2334,2360,93.36,94.4,101.65455,35.07478857142857,101.47590000000001,31.24638857142857,False,True,False,False,False,False,False,True,True,False
A000031,1.3199999999999932,6.075020152200528,6.053137033727188,1.5628499999999974,-5.847902857142856,0.9963978525296885,1.0036151698452243,4.994291657808718,4.587453434580271,4.097912970715282,4.968720013516014,0.23718157057604644,11.275118219765305,16.13736118837719,0,Home,1,1,Home_1_1_1,2360,2393,94.4,95.72,101.47590000000001,31.24638857142857,103.03875000000001,25.398485714285716,False,True,False,False,False,False,False,True,True,False
A000032,3.480000000000004,7.124023772918488,6.697061110700662,1.1917499999999848,-6.590171428571431,0.9400672041773784,1.063753735431146,4.971236655907598,2.080333117459978,4.968720013516014,0.03277660937991878,0.3973494836464739,-117.74091354561497,132.9310900381721,0,Home,1,1,Home_1_1_1,2393,2480,95.72,99.2,103.03875000000001,25.398485714285716,104.23049999999999,18.808314285714285,False,False,False,False,False,False,False,True,False,False
A000033,1.7999999999999972,0.5754047828542294,0.23111841545240883,0.22185000000001764,0.06479428571428514,0.4016623120613848,2.489653547199552,0.8418375499222099,0.31343252566816665,0.03277660937991878,0.014272315144946502,0.1463560360460406,-7.898621489244068,17.04999769651473,0,Home,1,1,Home_1_1_1,2480,2525,99.2,101.0,104.23049999999999,18.808314285714285,104.45235000000001,18.87310857142857,False,False,True,True,False,True,False,False,True,True
A000034,2.280000000000001,1.0882109655731962,1.0505675937767436,0.584399999999988,-0.8730228571428533,0.9654080201474311,1.0358314610306285,0.8208660061178638,0.4693025250771527,0.014272315144946502,0.15751872256737168,0.06624448439460824,-22.33924419539852,64.48462921676017,0,Home,1,1,Home_1_1_1,2525,2582,101.0,103.28,104.45235000000001,18.87310857142857,105.03675,18.000085714285717,False,False,False,False,False,False,False,False,False,False
A000035,1.4399999999999977,0.7155553482219392,0.5222818845514567,0.5097000000000094,0.11394857142856907,0.7298972551169639,1.3700558441472053,0.6849817972034244,0.48774060616529324,0.15751872256737168,0.0612617752116141,0.2184128121556953,-100.18439265727082,131.21987055613997,0,Home,1,1,Home_1_1_1,2582,2618,103.28,104.72,105.03675,18.000085714285717,105.54645000000001,18.114034285714286,False,True,True,False,False,False,False,False,True,False
A000036,2.0799999999999983,2.5575990006968743,2.4974765874100266,-1.8537000000000035,1.6736742857142843,0.9764926349789526,1.0240732640257488,2.015833007855439,1.207570505521388,0.0612617752116141,1.4124790629659532,0.12665286468760667,50.810425857620075,104.76695960247484,0,Home,1,1,Home_1_1_1,2618,2670,104.72,106.8,105.54645000000001,18.114034285714286,103.69275,19.78770857142857,False,False,False,False,False,False,False,False,False,False
A000037,2.680000000000007,4.467607085491176,4.297628354522991,-4.156199999999998,1.093440000000001,0.9619530706896313,1.0395517520237163,2.1461960891443708,1.6632743558859584,1.4124790629659532,1.2545648693788605,0.5526070547559453,62.755619863072695,109.0975135527344,0,Home,1,1,Home_1_1_1,2670,2737,106.8,109.48,103.69275,19.78770857142857,99.53655,20.88114857142857,False,False,False,False,False,False,False,True,False,False
A000038,2.4399999999999977,5.3095607694792,4.809068213584437,-4.490250000000003,1.7218571428571465,0.9057374842055241,1.104072667233331,3.081188447661577,2.1611868404251435,1.2545648693788605,1.001454363331684,0.5467992209861285,-36.67873552701816,212.22503201824154,0,Home,1,1,Home_1_1_1,2737,2798,109.48,111.92,99.53655,20.88114857142857,95.0463,22.603005714285718,False,False,False,False,False,False,True,True,False,True
A000039,1.480000000000004,3.0352134218444555,2.9764529148498777,-2.891999999999996,0.7039942857142769,0.9806404035473493,1.0197417895312284,2.8714005862179675,2.0232049976169137,1.001454363331684,2.7594651325206554,0.23489598151174837,-34.0918407134866,54.92795837348998,0,Home,1,1,Home_1_1_1,2798,2835,111.92,113.4,95.0463,22.603005714285718,92.1543,23.306999999999995,False,True,False,False,False,False,False,False,True,False
A000040,1.2800000000000011,3.522404237650952,3.4851018880886757,-3.403500000000008,0.7497485714285794,0.9894099748224375,1.0107033741796094,3.1040371999669962,2.7521082143574103,2.7594651325206554,2.018898533108638,0.16739341685725606,29.385256131679288,39.38425769647535,0,Home,1,1,Home_1_1_1,2835,2867,113.4,114.68,92.1543,23.306999999999995,88.7508,24.056748571428574,False,True,False,False,False,False,False,True,True,False
A000041,4.11999999999999,13.06820075447765,12.975886179354342,-11.917199999999994,5.133611428571427,0.9929359384005731,1.007114317577029,4.172985837012962,3.16080689802933,2.018898533108638,2.8675582480788617,0.2965354397457584,-33.536539080634675,71.18458949578354,0,Home,1,1,Home_1_1_1,2867,2970,114.68,118.8,88.7508,24.056748571428574,76.8336,29.190360000000002,False,False,False,False,False,False,False,True,False,False
A000042,4.519999999999996,13.415817606190043,13.396354978447674,-11.970300000000009,6.014502857142855,0.9985492775532824,1.0014528300999548,3.1078290475872636,2.9672192842353535,2.8675582480788617,2.806012648706152,0.26293985835986156,-3.298266092600895,26.175747950020924,0,Home,1,1,Home_1_1_1,2970,3083,118.8,123.32,76.8336,29.190360000000002,64.8633,35.20486285714286,False,False,False,False,False,False,False,True,False,False
A000043,3.6400000000000006,10.571456893884447,10.56736305275525,-9.58005,4.46002285714286,0.9996127457955615,1.0003874042283547,3.0336300778069814,2.9031786412588834,2.806012648706152,2.754443308557126,0.06905577395635265,0.16141156050932645,21.066973557003216,0,Home,1,1,Home_1_1_1,3083,3174,123.32,126.96,64.8633,35.20486285714286,55.283249999999995,39.66488571428572,False,False,False,False,False,False,False,True,False,False
A000044,2.8800000000000097,8.044799414048857,8.044139899088025,-7.5244499999999945,2.8444399999999987,0.9999180197134959,1.0000819870078226,2.854695966736801,2.7928003925996974,2.754443308557126,2.673263027755429,0.03681168112090043,3.1245785577701795,11.596681731152014,0,Home,1,1,Home_1_1_1,3174,3246,126.96,129.84,55.283249999999995,39.66488571428572,47.7588,42.509325714285715,False,False,False,False,False,False,False,True,False,False
A000045,3.759999999999991,7.75009209515476,7.740189754655467,-7.279200000000003,2.631308571428562,0.9987222938285489,1.0012793407930778,2.6882483829858663,2.0676375305960506,2.673263027755429,1.4161988723954313,0.10016567289924248,11.839794318493903,31.737757895486872,0,Home,1,1,Home_1_1_1,3246,3340,129.84,133.6,47.7588,42.509325714285715,40.4796,45.14063428571428,False,False,False,False,False,False,False,True,False,False
A000046,1.1599999999999966,1.5166113742515075,1.5127845397720932,-1.5121499999999983,-0.043811428571423505,0.9974767204411196,1.002529662604822,1.420511010829804,1.3110494409561062,1.4161988723954313,1.1871024167947244,0.0402861157954739,17.277518014427404,17.695374935824983,0,Home,1,1,Home_1_1_1,3340,3369,133.6,134.76,40.4796,45.14063428571428,38.96745,45.096822857142854,False,True,False,False,False,False,False,False,True,False
A000047,1.7600000000000193,1.3942616322641497,1.3783190549338962,-1.3528499999999966,-0.2637428571428586,0.9885655769610727,1.011566681366832,1.190607408005857,0.8009698494088462,1.1871024167947244,0.4535644600136051,0.09050796733415324,-15.421941886008948,28.374364725284167,0,Home,1,1,Home_1_1_1,3369,3413,134.76,136.52,38.96745,45.096822857142854,37.6146,44.833079999999995,False,False,False,False,False,False,False,False,False,False
A000048,2.8400000000000034,1.2767052215637433,1.2639747105977401,-0.8734500000000054,0.9136285714285819,0.9900286215243872,1.010071808287986,0.5393937084391671,0.4495999305431553,0.4535644600136051,0.3334315170026439,0.04947432145480051,-8.087880726976477,8.726058796966168,0,Home,1,1,Home_1_1_1,3413,3484,136.52,139.36,37.6146,44.833079999999995,36.74115,45.74670857142858,False,False,False,False,False,False,False,False,False,False
A000049,1.1599999999999966,0.35409464597640505,0.3522134558063074,-0.23474999999999824,0.26257714285714684,0.9946873238794381,1.0053410513967762,0.35891130733163956,0.3061932555470943,0.3334315170026439,0.20373557292098216,0.012966669368488486,0.0,0.0,0,Home,1,1,Home_1_1_1,3484,3513,139.36,140.52,36.74115,45.74670857142858,36.5064,46.009285714285724,False,True,True,True,False,False,False,False,True,False
A000050,2.8400000000000034,1.2633546157074478,1.2029572436835025,1.0689000000000064,0.5518685714285567,0.9521928591758663,1.0502074137223747,0.5847505235099038,0.44149445785565355,0.20373557292098216,0.4780803463874038,0.1164756395303546,-0.2230174427676678,26.099649111660028,0,Home,1,1,Home_1_1_1,3513,3584,140.52,143.36,36.5064,46.009285714285724,37.575300000000006,46.56115428571428,False,False,False,False,False,False,False,False,False,False
A000051,1.3999999999999773,0.7307843646087075,0.7061578864965162,0.5007000000000019,0.497954285714286,0.9663013067809991,1.0348738980093692,0.5732410051628231,0.5207691517112604,0.4780803463874038,0.4704950185709959,0.08150726380528299,40.17192845422145,40.17192845422145,0,Home,1,1,Home_1_1_1,3584,3619,143.36,144.76,37.575300000000006,46.56115428571428,38.07600000000001,47.05910857142857,False,True,True,False,False,False,False,False,True,False
A000052,1.3199999999999932,0.8403844406109809,0.7315440079721748,-0.32610000000000383,-0.654839999999993,0.8704873301084961,1.1487817977492696,0.8153741855733225,0.6343858971935156,0.5595094893048898,0.34013454720734365,0.15177027561478582,93.93196728769058,93.93196728769058,0,Home,1,1,Home_1_1_2,3734,3767,149.36,150.68,36.37305,48.65322285714285,36.046949999999995,47.99838285714286,False,True,True,False,False,False,False,False,True,False
A000053,5.079999999999984,13.203401559367466,12.568098271691301,6.723600000000012,10.618394285714281,0.9518833624184191,1.0505488797065772,3.418886368396057,2.5814466682140216,0.34013454720734365,3.070722601798908,1.4561304926020349,-6.406383094412395,114.1821439386259,0,Home,1,1,Home_1_1_2,3767,3894,150.68,155.76,36.046949999999995,47.99838285714286,42.77055000000001,58.61677714285714,False,False,False,False,False,False,False,True,False,False
A000054,2.0800000000000125,5.1403303099363695,4.960057304682331,4.92734999999999,-0.5686742857142804,0.9649296845952551,1.0363449440561623,3.0709545821955717,2.482622270758629,3.070722601798908,1.7568224972918334,0.5457232727104974,-58.370152339259285,58.370152339259285,0,Home,1,1,Home_1_1_2,3894,3946,155.76,157.84,42.77055000000001,58.61677714285714,47.6979,58.04810285714286,False,False,False,False,False,False,False,True,False,False
A000055,1.0,1.813491751276012,1.7939881956753296,0.7447500000000034,-1.632097142857134,0.9892453022811053,1.0108716186916382,1.841439925710623,1.8113121645843127,1.7568224972918334,1.7984926852161822,0.11251415600218066,-28.019678533119905,28.019678533119905,0,Home,1,1,Home_1_1_2,3946,3971,157.84,158.84,47.6979,58.04810285714286,48.44265,56.416005714285724,False,True,False,False,False,False,False,False,True,False
A000056,2.5200000000000102,2.903765286998217,2.8608811139156467,1.2008999999999972,-2.5966285714285817,0.9852315291202816,1.0149898480135986,1.8031957402214038,1.162384763440182,1.7984926852161822,0.34263610620508267,0.1501601204194994,5.563029336888413,42.29428160238716,0,Home,1,1,Home_1_1_2,3971,4034,158.84,161.36,48.44265,56.416005714285724,49.64355,53.81937714285714,False,False,False,False,False,False,False,False,False,False
A000057,1.799999999999983,1.7210745484856311,1.6568586408000707,-1.6162499999999937,0.3645771428571436,0.96268847985576,1.0387576260908724,1.2957143964604192,0.942815213442306,0.34263610620508267,1.2876080938376966,0.15313088380158282,-42.42099865857518,42.67886998120427,0,Home,1,1,Home_1_1_2,4034,4079,161.36,163.16,49.64355,53.81937714285714,48.027300000000004,54.183954285714286,False,False,False,False,False,False,False,False,False,False
A000058,2.799999999999983,7.400099594331749,7.109185404165092,3.3757499999999965,-6.256582857142867,0.9606878006899409,1.0409208894729653,3.49867940264679,2.633455633676389,1.9728601327290658,1.169201934340777,0.6965736883700386,-8.351981106227191,117.78112367744865,0,Home,1,1,Home_1_1_3,4434,4504,177.36,180.16,49.98975,66.23355428571429,53.3655,59.976971428571424,False,False,False,False,False,False,False,True,False,False
A000059,5.960000000000008,20.957623855542998,18.171229166139113,-15.940049999999992,8.724011428571437,0.8670462496793537,1.153341013088765,5.269913594851959,3.500731988819438,1.169201934340777,0.1735084541844316,4.528387029514812,-116.8637784628426,143.97946688491766,0,Home,1,1,Home_1_1_3,4504,4653,180.16,186.12,53.3655,59.976971428571424,37.425450000000005,68.70098285714286,False,False,False,False,False,False,False,True,False,False
A000060,3.4399999999999977,9.776303966541978,9.534045604881012,8.698799999999991,-3.9024228571428665,0.9752198415178107,1.0254098177941313,4.109897042382709,2.8112770990544127,0.1735084541844316,1.5115377732801332,0.5555562360194857,-64.46537298995459,100.19870750730456,0,Home,1,1,Home_1_1_3,4653,4739,186.12,189.56,37.425450000000005,68.70098285714286,46.124249999999996,64.79856,False,False,False,False,False,False,False,True,False,False
A000061,4.280000000000001,11.071931762967047,10.724924289813075,-10.36965,-2.7375828571428613,0.968658813964639,1.0323552375547838,4.356973633863538,2.5646246941453477,0.18117289352133237,1.0226761137694056,0.4709308070038757,31.00341135763987,142.25112751644005,0,Home,1,1,Home_1_1_4,5078,5185,203.12,207.4,43.55955,63.623714285714286,33.1899,60.886131428571424,False,False,False,False,False,False,False,True,False,False
A000062,1.1999999999999886,1.4596043196107438,1.4103457589447495,1.0006499999999932,-0.993868571428564,0.9662521136693191,1.0349265847424893,1.3403334192444822,1.2100898098076864,1.0226761137694056,1.0929544547012717,0.11769393798149765,19.735611240607085,91.45626037410706,0,Home,1,1,Home_1_1_4,5185,5215,207.4,208.6,33.1899,60.886131428571424,34.190549999999995,59.89226285714286,False,True,False,False,False,False,False,False,True,False
A000063,5.1200000000000045,16.311794817465916,10.154122164734114,-6.088349999999995,8.126388571428556,0.6225018324691989,1.6064209739486666,4.756326023958305,3.1696730611732487,1.0929544547012717,2.0042487551960844,4.670910746982378,-265.48848662285104,265.48848662285104,0,Home,1,1,Home_1_1_4,5215,5343,208.6,213.72,34.190549999999995,59.89226285714286,28.1022,68.01865142857142,False,False,False,False,False,False,True,True,False,True
A000064,4.199999999999989,14.381575954984058,13.737485236636585,11.604000000000003,-7.352937142857137,0.9552141767798225,1.0468856349799556,4.214512055060763,3.4107891285830036,2.0042487551960844,2.8169303346385757,1.3329458141723074,-100.8986772455485,105.27612150276134,0,Home,1,1,Home_1_1_4,5343,5448,213.72,217.92,28.1022,68.01865142857142,39.7062,60.66571428571428,False,False,False,False,False,False,False,True,False,False
A000065,2.440000000000026,9.550243194946713,9.169904284413661,-5.073450000000001,-7.638537142857132,0.9601749502322309,1.0414768681042315,4.793783296189382,3.896338874327482,2.8169303346385757,4.792363613080181,1.097277338367445,-60.290961922130826,60.290961922130826,0,Home,1,1,Home_1_1_4,5448,5509,217.92,220.36,39.7062,60.66571428571428,34.63275,53.02717714285715,False,False,False,False,False,False,False,True,False,False
