run_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,threshold_support_duration_s
B00156,5.880000000000109,40.296113215467116,40.274797679058295,38.580149999999996,11.559902857142855,0.9994710274835976,1.0005292524764167,7.664920943010845,6.844305669329767,5.5544086741476,5.5785703568051535,0.5396534313038331,-2.366718386018839,21.63547824585279,0,Home,7,2,Home_7_2_66,104130,104277,4165.2,4171.08,5.92
B00157,3.8400000000001455,22.785548854524595,22.76477661511381,-21.211199999999998,-8.265594285714286,0.9990883590497026,1.000912472797866,6.286599549536618,5.929265264813962,5.5000093238607315,5.518408201799423,0.39565162958275607,-7.008546694245393,18.498704031157818,0,Home,7,2,Home_7_2_66,104552,104648,4182.08,4185.92,3.88
B00158,2.3200000000006185,14.242195423711788,14.22418710772032,-14.217300000000009,0.44258285714285694,0.9987355660096136,1.0012660348078304,6.479299085873837,6.129181277217526,5.56680976312558,5.5278072935430105,0.29566099313854977,-4.788457609757637,15.486776636652905,0,Home,7,2,Home_7_2_66,105583,105641,4223.32,4225.64,2.36
B00159,4.800000000000182,29.693018755797084,29.67933756089896,28.204500000000003,9.23954857142857,0.9995392454027446,1.0004609669899152,6.632320214958951,6.180382667464168,5.5008338682627915,5.516518608919445,0.37436088064591944,-0.7475890612678041,18.933225093802317,0,Home,7,2,Home_7_2_69,116497,116617,4659.88,4664.68,4.84
B00160,1.5600000000004002,9.61327854267421,9.612822776664576,-9.544350000000001,-1.145314285714285,0.9999525899507008,1.0000474122971186,6.460006211302914,6.1476262726974245,5.573087341100614,5.568575583750689,0.022694336861728132,0.6923687220875199,5.947184524587581,0,Home,7,2,Home_7_2_70,123981,124020,4959.24,4960.8,1.6
B00161,1.199999999999818,6.828981182161958,6.8281553044353,5.911050000000017,3.4180685714285666,0.9998790628199685,1.000120951807602,5.775761174441559,5.6855005722846865,5.525988186750505,5.503621905771699,0.023630420717970703,0.37797107944559694,8.884900980488728,0,Home,7,2,Home_7_2_74,135331,135361,5413.24,5414.44,1.24
B00162,1.8400000000001455,11.12163106779395,11.115648159902543,-11.034749999999995,1.338628571428571,0.9994620476209886,1.0005382419275368,6.3682325305045575,6.033362304767041,5.527251629224076,5.575807674751917,0.1584240101711079,-5.476883659070603,9.278197801904298,0,Home,7,2,Home_7_2_75,138699,138745,5547.96,5549.8,1.88
B00163,1.800000000000182,10.57116091956866,10.570009295255511,8.38170000000001,6.439891428571428,0.999891059806779,1.0001089520624797,6.0463881790326175,5.865425446168354,5.5305475345520385,5.500016419275612,0.060686884839838875,-0.31361941961806933,6.70235620329673,0,Home,7,2,Home_7_2_76,139945,139990,5597.8,5599.6,1.84
B00164,1.0400000000000027,5.992909681718563,5.992101657649009,-5.156700000000001,-3.0518399999999986,0.9998651699904607,1.0001348481911223,5.862790578608749,5.75382057668999,5.530413527665986,5.532888034290545,0.026883372441750417,0.8128254244855302,5.546556294224748,0,Home,8,1,Home_8_1_0,693,719,27.72,28.76,1.08
B00165,6.919999999999995,50.33391313126122,50.05922073285306,49.222949999999976,-9.111902857142855,0.9945425979956732,1.0054873486719675,8.373602657185847,7.263735148063641,5.5420874815420245,7.737089070885045,1.5473853780381315,-10.818764816493252,47.820306608641886,0,Home,8,1,Home_8_1_0,1197,1370,47.88,54.8,6.96
B00166,2.3200000000000216,15.418976349207458,15.291422649848306,-14.757599999999996,-4.005102857142859,0.991727485893335,1.008341519443936,9.348765456600946,6.627295530981101,5.536027597701597,5.5661559872552555,0.6113223960385114,14.98345386576744,86.95263756333952,0,Home,8,1,Home_8_1_4,5476,5534,219.04,221.36,2.36
B00167,9.320000000000022,70.7736459281689,68.0766903337921,67.72875,-6.8740228571428545,0.9618932222721145,1.0396164323082269,8.752749469191748,7.584953573713208,5.537988044671153,5.517039883996033,8.456413274913533,13.638315851447784,83.60287352709737,0,Home,8,1,Home_8_1_4,5712,5945,228.48,237.8,9.36
B00168,8.319999999999993,61.35689731921574,60.435740309715584,58.84980000000001,13.754262857142859,0.9849869036775485,1.0152419248077296,8.410731944471651,7.365696607428435,5.508157972148651,6.110469283000469,4.566480628174718,-24.353529667404576,53.5375262367136,0,Home,8,1,Home_8_1_6,9422,9630,376.88,385.2,8.36
B00169,3.0,20.634297065353312,20.59629674273653,20.490750000000006,2.082451428571428,0.9981583902520921,1.0018450075317633,7.692367971648854,6.860852338771631,5.567351112811232,5.505580976526064,0.3701737441071122,4.407644412872771,22.863338576083606,0,Home,8,1,Home_8_1_9,13781,13856,551.24,554.24,3.04
B00170,1.240000000000009,8.282729645700039,8.270560684312754,7.273649999999989,3.93652,0.9985308030193158,1.0014713586964383,7.398378821321116,6.644023715982749,5.540517768946663,7.398378821321116,0.20107059160675114,-8.879747693151296,9.39978717903627,0,Home,8,1,Home_8_1_16,25670,25701,1026.8,1028.04,1.28
B00171,3.8400000000001455,25.954040266572882,25.91120043763129,25.091549999999998,-6.465634285714287,0.9983493965293424,1.0016533324669656,7.480198044643936,6.746120477270706,5.522679630956212,5.6066512988634125,0.6189190719511884,12.041824582568912,18.980930427955823,0,Home,8,1,Home_8_1_17,27865,27961,1114.6,1118.44,3.88
B00172,2.4400000000000546,16.601408271677627,16.57567043700195,16.511550000000014,-1.4565599999999996,0.9984496595557145,1.001552747731894,7.498165566480091,6.784703574566737,5.616414831204803,5.602127421273798,0.3577662655272812,3.578781647149266,19.412915203795276,0,Home,8,1,Home_8_1_17,28020,28081,1120.8,1123.24,2.48
B00173,1.599999999999909,9.38162939432212,9.378868435615226,1.6004999999999967,9.241297142857144,0.9997057058437456,1.000294380790801,6.077349719434572,5.855002603409742,5.514371881733726,5.538285074150308,0.07176217579433618,3.740745800066447,8.33745178185693,0,Home,8,1,Home_8_1_19,30450,30490,1218.0,1219.6,1.64
B00174,3.3599999999999,24.676892773253343,24.340334743157907,21.186000000000007,11.983542857142858,0.9863614097128054,1.0138271734405806,8.368980670876825,7.3234416854745605,5.570223933990373,5.562840130514184,1.7607780174976095,29.023840673649534,38.26516246460138,0,Home,8,1,Home_8_1_27,44294,44378,1771.76,1775.12,3.4
B00175,6.0,37.11198607387602,37.027183133607615,-26.30115,-26.062651428571424,0.9977149447054762,1.0022902887309144,6.648348023391305,6.180920564112093,5.51935333402574,5.530001660705208,0.9213119644495485,-19.30222801610246,25.202060020534617,0,Home,8,1,Home_8_1_31,47246,47396,1889.84,1895.84,6.04
B00176,1.1600000000000819,6.507616804149023,6.481567282902635,6.479249999999997,0.17330285714285765,0.9959970720418294,1.004019015788836,5.678120781764224,5.606722216732373,5.511246398256975,5.507457800978364,0.24595083673304463,18.600446965190255,18.600446965190255,0,Home,8,1,Home_8_1_31,47750,47779,1910.0,1911.16,1.2
B00177,1.2799999999997453,7.383951828683806,7.382603872382865,0.5975999999999857,7.358377142857146,0.9998174478474109,1.0001825854839623,5.902100961544719,5.762298739152413,5.557062674899402,5.518561004696368,0.053532881193642516,-1.0202226570179818,6.103937884783174,0,Home,8,1,Home_8_1_36,53396,53428,2135.84,2137.12,1.32
B00178,1.3600000000001273,8.068649864585144,8.052938513865605,-7.818449999999999,1.929160000000003,0.9980527906176102,1.0019510084042598,6.16421140536807,5.9205270574096245,5.502200394726354,5.517254530668086,0.2076984909623988,-13.88735880084396,13.88735880084396,0,Home,8,1,Home_8_1_37,54452,54486,2178.08,2179.44,1.4
B00179,1.0399999999999636,6.327520612720992,6.322009841011561,6.133350000000007,-1.5329142857142855,0.9991290788214341,1.0008716803434379,6.507005836829669,6.063806574581234,5.534762195664708,5.509334166713613,0.11930530567645035,3.3023501123182033,12.38170337933671,0,Home,8,1,Home_8_1_38,56526,56552,2261.04,2262.08,1.08
B00180,0.9600000000000364,5.479151043617346,5.433313068627307,-5.255849999999995,1.377291428571429,0.9916341099879997,1.0084364685802323,5.867884889949094,5.6997480258713775,5.514924556356399,5.55624854273813,0.29973145413992774,-19.57752049563481,25.327783662057254,0,Home,8,1,Home_8_1_38,56625,56649,2265.0,2265.96,1.0
B00181,2.799999999999727,18.816439898178764,18.585107232749788,17.36070000000001,-6.634177142857141,0.9877058217877142,1.0124472063858385,7.53545778304866,6.702986160458097,5.5010199380183185,5.515344754433939,1.068668098301,-20.882481990896174,51.54296395937086,0,Home,8,1,Home_8_1_39,59996,60066,2399.84,2402.64,2.84
B00182,1.4800000000000182,8.818310500729021,8.809459393755246,7.328250000000004,4.889102857142859,0.9989962808666077,1.0010047275977059,6.2175485723933575,5.947043970044219,5.52990834345795,5.522778735429957,0.18490081160586347,4.398828442698546,9.712438132890359,0,Home,8,1,Home_8_1_40,63515,63552,2540.6,2542.08,1.52
B00183,5.519999999999982,34.47209133028743,34.45510026572897,-34.4406,-0.9995028571428559,0.9995071066505464,1.000493136413112,6.7812216721936975,6.239834542965376,5.534718214999194,5.512619182390076,0.32916952001594973,-1.2806189465065831,28.56457010299716,0,Home,8,1,Home_8_1_41,63749,63887,2549.96,2555.48,5.56
B00184,7.640000000000327,52.571085472244164,48.21850034759977,48.186749999999996,-1.749542857142858,0.9172057208721244,1.0902679488840854,8.10395420309667,6.874242411575611,5.57740621645701,5.528110711705467,8.887788746862856,83.91205860580284,98.66767611714442,0,Home,8,1,Home_8_1_43,67242,67433,2689.68,2697.32,7.68
B00185,4.200000000000273,24.608666880569817,23.571464545808432,23.453249999999997,-2.357754285714284,0.9578521526665743,1.044002456136983,6.202431183252182,5.856062944010454,5.5260000509008265,5.513788630565476,2.9032570848720463,59.20834393167947,59.20834393167947,0,Home,8,1,Home_8_1_43,69156,69261,2766.24,2770.44,4.24
B00186,1.1199999999998909,7.524647839323947,7.470286174625034,-6.456450000000004,3.7575828571428573,0.9927755204150793,1.0072770525021608,8.011650770135896,6.680137738805123,5.607798442230154,5.509247061879502,0.3292863191102947,5.627494720281462,52.13652619835635,0,Home,8,1,Home_8_1_43,69513,69541,2780.52,2781.64,1.16
B00187,4.519999999999982,30.637032909831603,22.518250480626747,-18.233849999999997,13.213565714285712,0.7350010213750336,1.3605423270422243,12.847874376732593,6.768095632288514,5.637079335072905,5.554560290469808,6.746905720311283,-112.11573336825535,203.80442265153113,0,Home,8,1,Home_8_1_43,69543,69656,2781.72,2786.24,4.56
B00188,1.5200000000004366,8.714698847012988,8.51393046000962,-2.343449999999997,8.18506285714286,0.9769620969665311,1.0235811635937582,5.817640735369056,5.727957456661525,5.522869634533831,5.5037062878050245,0.8113432528207883,40.73503293727866,40.73503293727866,0,Home,8,2,Home_8_2_48,74906,74944,2996.24,2997.76,1.56
B00189,2.400000000000091,14.523778021466741,14.386702661001713,-14.385300000000012,-0.20089142857142406,0.9905620038902808,1.0095279205871543,6.422906706668977,6.042865894046288,5.520369000167665,5.5114765887945865,0.8617857512395635,-26.771535290555427,26.771535290555427,0,Home,8,2,Home_8_2_51,80228,80288,3209.12,3211.52,2.44
B00190,1.6799999999998363,10.239802606516124,10.22700487704499,-10.226399999999998,0.1112285714285548,0.9987501976392602,1.0012513663213223,6.4313531704028515,6.08130821285012,5.501187989629987,5.520597551586801,0.2046817888265544,11.498938086900257,11.498938086900257,0,Home,8,2,Home_8_2_51,81008,81050,3240.32,3242.0,1.72
B00191,1.0,6.374660297117727,6.3737839757468855,-3.305250000000001,-5.449811428571429,0.999862530498882,1.0001374884015801,6.847664583643262,6.3427842729755675,5.545883669425679,6.847664583643262,0.0415333555848484,2.419090023076697,4.355999982782964,0,Home,8,2,Home_8_2_51,81546,81571,3261.84,3262.84,1.04
B00192,1.1600000000003092,6.622634687223789,6.599398530782933,3.2614500000000106,5.737159999999989,0.9964914029629806,1.0035209506339813,5.781112731414893,5.702942351126699,5.52240335324858,5.515079987675796,0.24302827667080207,14.552478211116435,14.76763147930931,0,Home,8,2,Home_8_2_55,86254,86283,3450.16,3451.32,1.2
B00193,1.1600000000003092,6.607876360561753,6.605484124749559,-4.245599999999998,-5.060365714285723,0.9996379720682318,1.0003621590434577,5.812174933750582,5.689900581913146,5.50010844339309,5.529312242730363,0.0757705782873246,-4.975225504047583,5.059826560124726,0,Home,8,2,Home_8_2_58,89518,89547,3580.72,3581.88,1.2
B00194,3.2799999999997453,22.130876988419438,22.008602399641095,-22.00365,-0.4668685714285701,0.9944749325188367,1.0055557634491292,8.110851486863464,6.732417309235106,5.518711955983726,7.185906753410911,0.7830166393220757,-25.347816026049625,39.55943666439929,0,Home,8,2,Home_8_2_59,91986,92068,3679.44,3682.72,3.32
B00195,2.7200000000002547,18.187467811481067,17.831885122468126,-17.435850000000002,-3.7372799999999984,0.9804490271708701,1.0199408355634205,7.395284037824287,6.669946334848751,5.539601817572252,5.580730696187814,1.546287273566456,37.559244903278284,38.60475933381772,0,Home,8,2,Home_8_2_60,93767,93835,3750.68,3753.4,2.76
B00196,6.360000000000127,43.06354178219534,42.815058272317714,41.76765,9.41236571428572,0.99422984038019,1.0058036475927976,7.187803065134376,6.7630799278936395,5.504243908118047,5.541107150113254,1.6781810540881945,24.138485257464644,32.5311309711151,0,Home,8,2,Home_8_2_60,93903,94062,3756.12,3762.48,6.4
B00197,3.3200000000001637,20.532197848725215,20.245141862099423,-13.971299999999996,14.65157142857143,0.986019227520564,1.0141790059354034,6.653418220100291,6.176518886774744,5.522640270971417,5.5776463108268715,1.5139281489808505,28.08412057718802,28.16385833460404,0,Home,8,2,Home_8_2_60,95540,95623,3821.6,3824.92,3.36
B00198,1.6399999999998727,9.237895591642516,9.228450621767445,7.612799999999993,-5.216280000000005,0.998977584258084,1.001023462145725,5.701104914779357,5.6297162661934115,5.500693389042946,5.508815534385979,0.1761080006085595,-8.358452777368969,8.358452777368969,0,Home,8,2,Home_8_2_60,95751,95792,3830.04,3831.68,1.68
B00199,2.9200000000000728,17.422846882411328,17.4198959249503,-13.512750000000002,-10.993560000000002,0.999830627136831,1.0001694015551954,6.302252381625465,5.960645667236558,5.516607315231209,5.510118301665075,0.1254561238147159,0.4987562848541531,6.949891548690772,0,Home,8,2,Home_8_2_63,98646,98719,3945.84,3948.76,2.96
B00200,1.5599999999994907,9.058764714633206,8.998788546982766,-5.217750000000009,7.331662857142852,0.9933792112346669,1.0066649157647503,5.977400305595215,5.799482525933842,5.510183171453078,5.517858086112256,0.44708378373002516,22.71545266945229,22.71545266945229,0,Home,8,2,Home_8_2_65,102591,102630,4103.64,4105.2,1.6
B00201,1.1599999999998545,6.6782845672164655,6.677470416695596,-6.202199999999998,2.4741314285714253,0.9998780898728296,1.0001219249910616,5.900168256966855,5.748855450794435,5.508549343400585,5.500029955396501,0.023411792698017655,-0.07861824713393434,5.90465650233228,0,Home,8,2,Home_8_2_65,102757,102786,4110.28,4111.44,1.2
B00202,6.359999999999673,47.44081808034666,44.60618284055003,-31.8705,-31.208697142857147,0.9402490227930758,1.0635480343594825,8.697364288256377,7.447136770362624,5.521431249311288,5.5304624268132665,6.007748009698717,82.97144350960222,82.97144350960222,0,Home,8,2,Home_8_2_65,102826,102985,4113.04,4119.4,6.4
B00203,2.2399999999997817,14.020026651298409,13.990308633504203,-12.722400000000004,-5.819731428571437,0.9978803165975827,1.0021241860042343,6.521322806611932,6.246887555708487,5.57192439289219,5.502265489008671,0.4132849210352928,11.495120112870394,11.495120112870394,0,Home,8,2,Home_8_2_66,103854,103910,4154.16,4156.4,2.28
B00204,5.119999999999891,37.10775844861052,36.49460483272014,-30.1131,-20.616920000000007,0.9834764038162124,1.016801212636796,8.22896652581793,7.234580878708848,5.566972138159723,5.5184054281507935,2.940519744122757,34.354331282728054,35.42468850229365,0,Home,8,2,Home_8_2_67,107639,107767,4305.56,4310.68,5.16
B00205,6.399999999999636,48.32847145705042,48.059886906942346,-45.199499999999986,-16.332725714285722,0.9944425192436147,1.0055885389540788,9.068234993542541,7.538799429007084,5.534921643833396,5.587567149763741,1.7266691122169504,19.059382225947555,44.565599596659084,0,Home,8,2,Home_8_2_67,108864,109024,4354.56,4360.96,6.44
B00206,1.5999999999994543,9.63941119338091,9.63716919338245,-8.62185000000001,-4.305662857142856,0.9997674131797594,1.0002326409294546,6.339171792241607,6.012797460540552,5.539416047564445,5.559099224589717,0.06597132407269427,3.1170488881967295,7.36620990976512,0,Home,8,2,Home_8_2_67,109965,110005,4398.6,4400.2,1.64
B00207,2.600000000000364,16.20977022713427,15.311817639441722,-15.24690000000001,1.4084742857142878,0.944604237129196,1.0586444149765415,7.544573563171246,6.223705795526312,5.520326826417076,5.763922065319861,2.098410398856578,-40.40000607322653,103.8644016358087,0,Home,8,2,Home_8_2_69,114723,114788,4588.92,4591.52,2.64
B00208,2.2399999999997817,14.065092636561403,14.056943521409263,-14.0241,0.9603542857142955,0.999420614185579,1.0005797216969485,6.663425587682506,6.265676745046313,5.516258553576328,5.51165886544468,0.21008768339305875,-4.832722920076664,7.168550172831294,0,Home,8,2,Home_8_2_69,118068,118124,4722.72,4724.96,2.28
B00209,3.0,18.926307202979512,18.876753177658014,-17.293349999999982,7.567817142857145,0.9973817382973844,1.002625134993032,6.669481828335676,6.298976057962438,5.564500330659078,5.504398218354897,0.5735250995062635,9.627160769029704,17.676714468556725,0,Home,8,2,Home_8_2_71,127604,127679,5104.16,5107.16,3.04
B00210,8.680000000000291,61.5536547492066,60.22771020124495,-54.21885,-26.223908571428574,0.9784587194153774,1.0220155231459263,7.853737828426881,7.0841543806855105,5.5042862593205575,5.500241300950151,4.417489376750381,18.23385948296446,101.84881394997215,0,Home,8,2,Home_8_2_71,128010,128227,5120.4,5129.08,8.72
B00211,2.839999999999236,16.16674841197075,16.147845243245424,-16.14719999999999,-0.14435428571428588,0.9988307377436931,1.0011706310309876,5.816335686466654,5.689867467453583,5.501747357283422,5.50018359724199,0.309857780177028,10.332336306016071,13.019878142041923,0,Home,8,2,Home_8_2_72,130463,130534,5218.52,5221.36,2.88
B00212,1.7600000000002183,10.195132046175571,10.167725750817874,-8.8281,-5.044531428571432,0.997311825365913,1.0026954203948206,5.954720758035979,5.786608204980114,5.519068069744597,5.517808386280021,0.31679397829923955,14.289658892068948,14.300882470898781,0,Home,8,2,Home_8_2_72,130669,130713,5226.76,5228.52,1.8
B00213,1.480000000000473,9.152009544231424,9.122644318244232,-5.3953500000000005,7.356142857142849,0.9967913903667527,1.0032189379485579,6.508189852364045,6.166851462421067,5.540116966279456,5.503092780247643,0.31556973725415016,15.717120277407648,15.717120277407648,0,Home,8,2,Home_8_2_72,130912,130949,5236.48,5237.96,1.52
B00214,2.480000000000473,14.492652924871262,14.459208280316018,-12.991500000000002,-6.347411428571434,0.9976923034913885,1.0023130342897664,6.025714137121934,5.838680996297972,5.520579645055448,5.5195268653806435,0.3781848147059262,11.059552508242495,18.966206291972174,0,Home,8,2,Home_8_2_72,132503,132565,5300.12,5302.6,2.52
B00215,2.0399999999999636,11.618800785332741,11.605254990581482,-10.2543,-5.434268571428575,0.9988341486353429,1.0011672121605473,5.8359679714105,5.691757902981346,5.501391321706307,5.5204917080849425,0.2347705047593745,10.23179972398586,10.294293376426788,0,Home,8,2,Home_8_2_74,135695,135746,5427.8,5429.84,2.08
B00216,4.079999999999927,27.2841631534236,27.20545267072296,-26.3487,6.773674285714286,0.9971151586267082,1.0028931877610456,7.3968120284195855,6.6759461189279605,5.518371413972891,5.60990321329662,0.8254459996709536,-23.499907503227593,25.45886608353265,0,Home,8,2,Home_8_2_74,135810,135912,5432.4,5436.48,4.12
B00217,4.480000000000473,29.138003589476497,28.800045835569,-27.01815,9.973074285714283,0.9884014787468297,1.0117346255570923,7.190415391433972,6.495641369461359,5.557385012287765,5.510038012392835,1.7842639604401012,23.468096261641072,39.520224205771385,0,Home,8,2,Home_8_2_78,143333,143445,5733.32,5737.8,4.52
B00218,2.0,12.54342248134333,12.418893375296763,11.405550000000005,-4.913485714285706,0.9900721588360922,1.0100273915141484,6.68077380645805,6.256792998692069,5.5108808997122605,5.5214857094851375,0.7141309100338675,-32.32897048660478,32.32897048660478,0,Home,9,1,Home_9_1_0,598,648,23.92,25.92,2.04
B00219,1.8399999999999963,10.932603258820924,10.931068312042182,10.853250000000003,1.3020057142857127,0.9998595991510527,1.0001404205641136,6.152829074283435,5.932311244557468,5.503547023677426,5.528341126617038,0.04325454017222739,-2.017465356894631,8.313319022757943,0,Home,9,1,Home_9_1_0,1205,1251,48.2,50.04,1.88
B00220,2.559999999999995,16.021352582197387,15.905497790010177,15.683850000000007,-2.6460742857142847,0.9927687258867303,1.0072839463257777,6.570095866801951,6.247404125269148,5.547453587559317,5.958498179585723,0.8100630132758881,-15.46986356476923,32.412145277970644,0,Home,9,1,Home_9_1_0,1306,1370,52.24,54.8,2.6
B00221,1.5600000000000023,9.478823334042374,9.429381521393752,9.421949999999995,0.37429142857143205,0.994783971500866,1.0052433781087813,6.371431322966169,6.063488441289492,5.568954300520618,5.547928719949806,0.39577288161523205,-21.927796779291473,21.927796779291473,0,Home,9,1,Home_9_1_2,3891,3930,155.64,157.2,1.6
B00222,3.5999999999999943,23.12327727845579,23.09797982531205,21.317700000000002,-8.892262857142846,0.9989059745796798,1.0010952236228046,6.993487528953157,6.413012344474592,5.502191385792197,5.634805087009474,0.4530614768539962,8.799278371783307,16.060860305591127,0,Home,9,1,Home_9_1_4,5809,5899,232.36,235.96,3.64
B00223,1.0399999999999636,5.99976785181308,5.984783197955685,-5.959050000000001,-0.5543942857142881,0.9975024610572446,1.0025037922614328,5.853928724384068,5.760649551789966,5.543341602997072,5.501640771151829,0.18808034389357725,-12.320783931812285,12.320783931812285,0,Home,9,1,Home_9_1_6,9312,9338,372.48,373.52,1.08
B00224,8.839999999999975,66.27263100389253,65.51993914434291,64.86359999999999,9.250720000000001,0.9886424931657625,1.0114879816645037,8.267947167135397,7.487969855160735,5.513532748366968,5.527239126225037,3.251436553249073,-41.65207082174094,58.475488214925996,0,Home,9,1,Home_9_1_6,9384,9605,375.36,384.2,8.88
B00225,1.9600000000000364,12.764393223365815,12.70573655928819,12.01769999999999,-4.1243942857142954,0.9954046649103343,1.0046165496824144,7.1262562094205295,6.492961556857776,5.538247258748691,5.508881000494304,0.41875950095687486,-10.802018604969554,29.998935524442086,0,Home,9,1,Home_9_1_9,13792,13841,551.68,553.64,2.0
B00226,1.1999999999999318,7.364711934221797,7.328638366959685,-0.8097000000000065,7.283771428571431,0.995101835946293,1.0049222741600603,6.788453770330915,6.118346637585261,5.550947409588053,5.713350037797089,0.3148034387710717,-15.578274605132416,22.54893265220664,0,Home,9,1,Home_9_1_10,14661,14691,586.44,587.64,1.24
B00227,2.1200000000000045,14.722592064199377,14.079399108874984,4.966049999999996,13.174514285714285,0.9563125193906288,1.0456832674711916,12.10157375266061,6.92615247603033,5.947432100655023,5.514520536386782,2.0094995296776763,-41.49868676727048,54.67333451670662,0,Home,9,1,Home_9_1_10,14695,14748,587.8,589.92,2.16
B00228,2.0,12.506094769701596,12.46863857182468,10.366350000000011,-6.928617142857149,0.9970049644939794,1.0030040326905902,6.669549238591646,6.238908262080197,5.531952123549769,5.984304241101483,0.40612635375214584,12.492569957324436,17.242805143140238,0,Home,9,1,Home_9_1_11,16417,16467,656.68,658.68,2.04
B00229,2.080000000000041,11.61572560462753,11.527649656513518,9.364349999999995,6.722771428571427,0.9924175250766147,1.007640408126408,5.6607515367235095,5.582976328958811,5.504605319134351,5.501148976582468,0.6278853350446167,21.389673502889003,21.5854055661143,0,Home,9,1,Home_9_1_14,20632,20684,825.28,827.36,2.12
B00230,2.3599999999999,17.07735081243842,17.06552155190109,16.612200000000016,-3.907280000000007,0.9993073129042523,1.0006931672437527,8.24749247638839,7.208235847922213,5.560380564355604,8.217077586503862,0.2625513818324325,2.9357662977602432,11.381910106908508,0,Home,9,1,Home_9_1_16,25642,25701,1025.68,1028.04,2.4
B00231,5.559999999999945,39.026316487131304,38.478883397099125,38.26649999999999,4.037257142857143,0.985972719454251,1.0142268444846154,7.757260562452451,7.008373242440251,5.514341763344508,5.547143197574048,2.855989186295923,35.038566334342185,42.18071370227812,0,Home,9,1,Home_9_1_17,27864,28003,1114.56,1120.12,5.6
B00232,1.400000000000091,8.633875525825337,8.61344978744965,7.978950000000005,-3.244668571428573,0.9976342329334503,1.0023713771926144,6.4739331044921835,6.14960674816743,5.538954788406903,5.604265403745481,0.2539346558466664,13.614440381702787,13.614440381702787,0,Home,9,1,Home_9_1_19,30415,30450,1216.6,1218.0,1.44
B00233,1.2000000000000455,7.283954329859866,7.269552464546486,2.6587499999999977,-6.7659028571428586,0.9980227957698278,1.00198112131161,6.436908108717679,6.053524495540248,5.5604011152574335,5.560230036838035,0.2048823222385698,-10.765984287852987,10.765984287852987,0,Home,9,1,Home_9_1_21,34963,34993,1398.52,1399.72,1.24
B00234,1.400000000000091,8.122992161262417,8.032597439933898,-2.158200000000001,-7.737234285714283,0.9888717458377468,1.011253485812587,6.0344505359207865,5.794034274415852,5.510429847423062,5.558390395343398,0.5207059991124079,-29.16663495199026,29.16663495199026,0,Home,9,1,Home_9_1_23,37090,37125,1483.6,1485.0,1.44
B00235,1.8399999999999181,10.549828433386873,10.53123170210883,-0.5307000000000102,-10.517851428571428,0.9982372479898166,1.001765864791895,6.108911286259103,5.729437466086237,5.53785007136994,5.531504769993752,0.2568178688132597,-5.637961060587082,16.65161383255833,0,Home,9,1,Home_9_1_27,44454,44500,1778.16,1780.0,1.88
B00236,1.400000000000091,9.068548117511739,9.043993452393172,8.158500000000004,3.9029085714285614,0.997292326753921,1.0027150246456746,6.896362432181266,6.45096425191575,5.521010131187559,6.1008295990655865,0.27289694085664856,15.994011134739983,15.994011134739983,0,Home,9,1,Home_9_1_29,45962,45997,1838.48,1839.88,1.44
B00237,1.0799999999999272,6.110231823868546,6.055070682451828,5.817149999999991,1.6806685714285692,0.9909723324733376,1.0091099087540927,5.727363071675196,5.652995221357355,5.528070601282246,5.505348151612395,0.3570406173046197,-25.251292555463436,25.251292555463436,0,Home,9,1,Home_9_1_32,48719,48746,1948.76,1949.84,1.12
B00238,1.0,5.975316654712127,5.96697346445313,4.8742500000000035,3.4418685714285715,0.9986037241637366,1.0013982281484406,6.1870740706887535,5.9600098734420195,5.577340341690433,5.52216310594666,0.13376750329568382,-9.593129506697398,9.593129506697398,0,Home,9,1,Home_9_1_36,53588,53613,2143.52,2144.52,1.04
B00239,1.319999999999709,8.110885297168094,7.714178400205949,7.426199999999994,2.088085714285718,0.9510895688414365,1.051425683511747,7.046358055189024,6.125765833464333,5.503905908539427,5.555488338103048,1.0486826289792421,-37.51817958895434,92.72418762714831,0,Home,9,1,Home_9_1_37,55160,55193,2206.4,2207.72,1.36
B00240,2.119999999999891,14.580838507955281,14.521816977055655,13.463399999999993,-5.442428571428572,0.9959521168232249,1.004064335130575,7.4732614850941665,6.852514332154687,5.51481123745399,7.145831389705008,0.6000659840134404,-11.876519833116001,17.07165646829622,0,Home,9,1,Home_9_1_39,60024,60077,2400.96,2403.08,2.16
B00241,1.7199999999998,9.778163621051002,9.67655895546784,-9.549599999999998,1.562348571428572,0.9896090237880227,1.0105000823175627,5.763582034523683,5.680920083695816,5.5063931563132495,5.540699077775769,0.6421770208985412,-22.350865539621758,22.777154146418972,0,Home,9,1,Home_9_1_41,64748,64791,2589.92,2591.64,1.76
B00242,2.9600000000000364,17.837818953415635,17.489661458144578,17.487149999999993,0.2963828571428557,0.9804820591474614,1.0199064742393242,6.464757086140102,6.019522088608927,5.518682810283356,5.506314846504018,1.4236425845480194,-33.983873273260876,44.354664136071406,0,Home,9,1,Home_9_1_41,65217,65291,2608.68,2611.64,3.0
