estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.06255520517358322,97.5,0.008142197536448872,0.10415667278499283,2000,2000
middle,-0.01610584329702018,97.5,-0.04540352271783889,0.014697816109456432,2000,2000
far,-0.04364754692485715,97.5,-0.07189897049295907,-0.012113498974445486,2000,2000
near_minus_middle,0.0786610484706034,97.5,-0.0006750650366095085,0.14857766151980806,2000,2000
middle_minus_far,0.02754170362783697,97.5,-0.008720632097251095,0.07456615792372386,2000,2000
