estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.04010997908855627,97.5,-0.01754809699387304,0.09171686852953194,2000,2000
middle,0.0007644815042211293,97.5,-0.021885695142832274,0.029164028321941465,2000,2000
far,-0.040364873728724604,97.5,-0.06359672429040823,-0.01620186373220141,2000,2000
near_minus_middle,0.03934549758433514,97.5,-0.043502770113233655,0.11074373277388001,2000,2000
middle_minus_far,0.04112935523294573,97.5,0.017966715838616698,0.062136683866437864,2000,2000
