estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
1s,0.05108977136775658,97.5,0.019861533609114985,0.08317640826004886,2000,2000
2s,0.08932323490276006,97.5,0.024899220496096986,0.150941189897991,2000,2000
4s,0.10653165357884078,97.5,-0.015082920502751103,0.22485379208087655,2000,2000
