estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.0737358345000863,97.5,0.02947890974955687,0.10603522748514203,2000,2000
middle,-0.015587400402673753,97.5,-0.045513916603344806,0.016098302963393013,2000,2000
far,-0.05535577810685532,97.5,-0.09151191800033617,-0.021993130911734052,2000,2000
near_minus_middle,0.08932323490276006,97.5,0.024899220496096986,0.150941189897991,2000,2000
middle_minus_far,0.03976837770418157,97.5,-0.0041936865357038895,0.10100041160743799,2000,2000
