replicate,primary_beta_D,remote_beta_D,trimmed_beta_D
468,0.16337772141598117,-0.012847715360027198,0.15864419664889512
469,0.09384924950651669,-0.08019389484510728,0.10667762037872484
470,0.0803290657424354,0.009599065132825471,0.08032842983180354
471,0.13617146411131484,0.024173714789653314,0.14497501999711995
472,0.05157295785271867,-0.05650379174697608,0.02759909560799762
473,0.2405612005792776,0.06776889967287544,0.22561226273717794
474,0.14928317679486366,0.035198386500538616,0.17025510830379065
475,0.17709071768059173,-0.0006118155569404942,0.15627751777415397
476,0.1216738042358244,0.05207127030409545,0.11458043955381858
477,0.26087614809092546,0.1129873485542615,0.26514983663445607
478,0.030845780521109326,-0.0241476370066936,0.019509182871212706
479,0.13881024960284827,-0.07182317633879272,0.13503095318648642
480,0.07950067525800669,-0.06940036555067179,0.08738357064515548
481,0.14173393361341102,0.018575160044686723,0.12225857049892103
482,0.14264350477819546,0.03665873235438307,0.13158214494226975
483,0.037125684145172685,-0.04394517519435324,0.058593695868485764
484,0.08121599008194633,0.01114426009906336,0.057106153664356854
485,0.08461487199563399,0.014629228108408653,0.10762221276071546
486,0.07683276582796321,-0.09619749898760874,0.08379666744678647
487,0.03446985546065561,-0.029356261042140237,0.02240100486357231
488,0.08856090887153135,-0.08348737838803397,0.09525368285422607
489,0.02180888997848151,-0.03837322920331222,0.034231616363888245
490,0.12171544561552086,-0.03850116961395384,0.08340798047184815
491,0.1825811547201591,0.08817297565202771,0.2008989549668282
492,0.07955363519981065,-0.02304954203326727,0.09176365744801085
493,0.057448037606717586,-0.16025834734243005,0.04326655472927118
494,0.1411542619495831,0.005204760481386319,0.15017139209386937
495,0.052803146752063886,-0.10148195979509472,0.0194338613672543
496,0.08887102030234781,0.03941510450993048,0.07886882735187234
497,0.0935848404737276,-0.0485742961717664,0.08736282071684845
498,0.11768951066382086,0.029087081509438242,0.11582720984891967
499,0.07192871334157375,0.016338548951756883,0.06697380521156496
500,0.11181633056007176,-0.021433307397014403,0.1033048509044864
501,0.17140959260795244,0.011718663505825948,0.1623064547767563
502,0.24249077460121596,0.11050441160645141,0.23559019464440986
503,0.07602166287914142,-0.058971544294331636,0.05914849862738794
504,0.08340794118166821,-0.059558249619611855,0.07339615373774905
505,0.12274171664896782,0.011545783851572318,0.12398248249636769
506,0.07853943637885369,0.030019133388130018,0.09734059038390602
507,0.051036854888031495,-0.08921522301036534,0.045612945888278175
508,0.09544415934981189,-0.025065231856995274,0.057058866150987674
509,0.18016288043771525,0.01746269446146416,0.182393094574172
510,0.07904950297837858,-0.0527570484144889,0.03946439671653992
511,0.10516280270730276,-0.07029273875383199,0.08502899932961497
512,0.14094081255372123,0.00878658973059268,0.143770263645896
513,0.17702850607676293,0.05733646726861039,0.17855876452696803
514,0.08969244081491658,-0.02659469683297088,0.07554882200482235
515,0.11271560926819249,-0.06459114236138958,0.11451518184269872
516,0.07986640980643771,-0.032571357813583696,0.05909465848523126
517,0.1285030030959392,-0.03589786287549156,0.14567951186195519
518,0.08995639636854812,0.05712375240236618,0.09986775272684591
519,0.11437968092036653,-0.03404687007910643,0.1351606218877376
520,0.09605464819806224,-0.04060287802749986,0.09133501333364413
521,0.13419367659753537,-0.062441700372640074,0.139321110614019
522,0.055849868026303366,-0.0362851237517125,0.027121575484174047
523,0.06765181904043939,-0.07754158519942704,0.04983644448921699
524,0.036145965822321095,-0.01872068945458175,0.009407596338528204
525,0.14171681097086644,0.061075834822283764,0.12360564059045946
526,-0.0040942939175020706,-0.08688108028218967,-0.017980040850964735
527,-0.013049575991737797,-0.0918085090981954,-0.000688511000233772
528,-0.007326278534214813,-0.07638575914687253,0.0009507038870503055
529,0.08504742263116542,-0.03284815675786215,0.09796576081240845
530,0.04064386544376042,-0.03976973975081408,0.0471563941642029
531,0.20283546776743705,-0.0676372729632673,0.1959834701785183
532,0.10826763871796448,0.013735826725431647,0.11743978303126171
533,0.10964532215303645,0.05554897723983087,0.11852958038149072
534,-0.03336414271363123,-0.17183645280707013,-0.018214369090221477
535,0.10904296445175027,0.004600295885917655,0.08371238203917383
536,0.12741358955748394,-0.03180312439590465,0.11723284315186099
537,0.1497810282725124,0.01998530860377567,0.15240071219981993
538,0.04344659521591978,-0.10348850740105402,0.046130195760729034
539,0.055146029140884505,-0.03997203508831091,0.07144608795861468
540,0.04465078197554004,-0.001333962655478757,0.054266090146364326
541,0.12295319168133349,0.03216973529194577,0.11605903389844867
542,0.17968596779035442,0.043640998024573746,0.16397260715411258
543,0.1395552170792778,-0.022527770973652144,0.12817226707104482
544,0.07461731374030701,-0.01506378392581984,0.08881960828816526
545,0.056878827975666436,-0.01462642391378156,0.03997967681784911
546,0.01730114209291113,-0.048604893006225273,0.022627725801691402
547,0.0744295701179796,-0.07518461641633062,0.06675326640873995
548,0.15287638037985746,-0.028682729182932108,0.13359928622716025
549,0.1621504350491792,-0.05770640395212509,0.14967257260528047
550,0.07500248154105194,-0.03769686899837787,0.07205730635894002
551,0.020663720939337896,-0.09396046474758192,0.020349966664438984
552,-0.012817085160330104,-0.06934750666564375,-0.010296289570976606
553,0.19195445524709623,0.10432219577878955,0.21124757097103966
554,-0.0018837341670057436,-0.11550311386548653,0.005165874724891971
555,0.13594942336348975,-0.0089604592231074,0.11345308529510775
556,0.09538322802093918,-0.030474530546120152,0.10431559396914437
557,0.13141455034530033,-0.03724479146632449,0.1315124068597754
558,0.09189327141403333,-0.04454826234579222,0.11160678784676549
559,0.05083659525748577,-0.06166247352941518,0.0597455249898231
560,0.09287686260972933,0.03594746772414952,0.10039867415643633
561,0.10823787205368843,-0.01695517270417572,0.10852734713069413
562,-0.10081380977088997,-0.09630319873352604,-0.10758784931478137
563,0.04099468231743164,-0.122772549307674,0.029355052550156843
564,0.004169967755374495,-0.011326939107397828,0.005098429901277867
565,0.023910184302753604,-0.04678647812395947,0.03698060127406125
566,0.18402622514794378,0.04833560847101561,0.1884110192196704
567,0.08981908183160782,-0.1198004694200395,0.08298373655614458
568,0.08460719163476144,0.07072435004524193,0.09591671018573406
569,0.07201523555930536,-0.018533020648667815,0.0720739481744973
570,0.0849677117572548,-0.0724946732136755,0.08180202042750893
571,0.15754340577106732,0.051554526216324253,0.1630454348965656
572,0.11108649369362016,-0.04171652413956151,0.10260606387170178
573,0.03844693336691951,-0.033828782698382305,0.05063299251787068
574,0.018178557651004804,-0.06874505676371949,0.008951008971921368
575,0.1461245427244982,0.06534739500890137,0.15066525699839747
576,0.11558788951361552,0.005969774539791554,0.11949311259590681
577,0.19868861701530233,0.002039356960707508,0.1927881981309837
578,0.07602316491188083,-0.06858839868718042,0.05725893819956344
579,0.04086265695402968,-0.024072074642266017,0.055198791570235536
580,0.12847182154351722,-0.010562658284494863,0.11020434652265576
581,0.06128456388255194,0.05698221403056324,0.08007255410652102
582,0.02644063026585007,0.00932625798230397,0.01750264588247663
583,0.12608676696829588,0.05070744512658914,0.14752791715528482
584,0.054560200629160886,-0.013500775679252003,0.0689825349763327
585,0.17240174938413455,0.0654333441796908,0.17678971844257968
586,0.1297148507446663,0.02132502622576481,0.12704946280853474
587,0.1259828291729652,-0.05528349052702406,0.12777380540842181
588,0.15271516876745495,0.019863641934095407,0.13705275589227536
589,0.024465486115710974,-0.06981439839170726,0.025658534277771455
590,-0.008240118216159026,-0.09553812757600127,-0.01816238540367257
591,0.08028022651467444,-0.05451919480547626,0.06928034641731566
592,0.047424809604511786,0.03217951756043322,0.04279128754072592
593,0.13590271779313323,-0.030139280638372262,0.1313302040599708
594,0.12952626299839937,-0.03320248509610238,0.11322482927232576
595,0.1779150910912529,0.033960858671859155,0.18632032071973753
596,0.04505106873016373,-0.03140695381933173,0.040892357683364564
597,0.11588462939714113,-0.05861778138245022,0.09772459731128764
598,0.01113842087986067,-0.033812221534546695,0.014614828749827868
599,0.08094647823902303,-0.041745723578978475,0.07966650073144803
600,0.11053177836370319,0.08475941557064925,0.0942617987220319
601,0.15524311304408658,0.028979553005162938,0.14715141700008774
602,0.13938349377551085,0.07593565309818637,0.13488102151247014
603,0.04352337755453342,-0.06775027446440182,0.04565467143350849
604,0.1348620363447931,-0.01383585578467442,0.13123506221904008
605,0.14233041558171003,0.029507730266876572,0.10460533630768627
606,0.10039776430775035,-0.06085656017111246,0.09203821730196757
607,-0.029128927346481055,-0.1416787905423011,-0.023270899469536553
608,0.025833531070977904,-0.0949490027220851,0.021335296014895932
609,0.06993255352833605,0.005583475308551494,0.07168077268903514
610,0.11011564756595672,-0.03180967515463089,0.10879021670235774
611,0.007723486585098132,-0.08574048346072831,-0.0021053147585158986
612,0.028982381538670787,-0.14591084730948656,0.021702702583772455
613,0.16080935534156948,-0.004413572780063157,0.13290959470442457
614,0.15460721322907803,-0.05372098315155426,0.1529911531227
615,0.10846273288272193,0.013269952335173854,0.0923415084120275
616,0.06878127975438982,0.005171924293947756,0.08529559013702492
617,0.07179566753994181,0.01685761099556328,0.08302522144452984
618,0.06036758179136403,-0.06268486203327933,0.07079516129235616
619,0.04664181286281211,-0.06930297429650904,0.018481756485533716
620,0.23560427926385738,0.030219870955256304,0.22792955259212594
621,0.13688331567732184,-0.0014279021922573927,0.10649498387405514
622,0.07765152141086511,-0.10177286741100862,0.0768941212865267
623,0.10720594111611272,-0.0011981725792620463,0.11612497952773752
624,0.06562730830256092,0.0021346977024645102,0.06495255990559233
625,0.05337172493936243,0.04488121267274955,0.04095445446766092
626,0.08200181807728767,-0.054631758265352576,0.05829312988465121
627,0.18109409481244151,0.02990705521889458,0.17659273487325675
628,0.11020768963783269,-0.1269688921229618,0.1051418567431045
629,0.04653513865690448,-0.055805109410254065,0.05315304078711049
630,0.07203455009358456,-0.041847870829606316,0.05956933315301654
631,0.10700794693582348,-0.08192831458642952,0.09118122826871759
632,0.20171462424417308,0.04319852081924064,0.20734259855917564
633,0.064375644752315,0.015784339311687625,0.074903319384136
634,0.02917680460657432,-0.017852693338921134,0.03438656101556381
635,0.047610922230529894,-0.05483999471409083,0.04254368079073477
636,0.07980258647396549,-0.03523296021627192,0.09665844745081709
637,0.0900670747785114,-0.09273285553163116,0.11461121531965238
638,0.08623590895265686,-0.004458269265898544,0.07561301660549356
639,0.09820094455639763,-0.04615739907095215,0.08695706416901497
640,0.16978547967739813,-0.04707526122425041,0.1713964947284643
641,0.13408102275009995,-0.04588718033887904,0.11217616821474549
642,0.062079389016042034,-0.0320261739916572,0.06322198574124628
643,0.13236443842352832,-0.033466013408021626,0.11900308671625683
644,0.06051267263520503,-0.05559174992388861,0.07137876701483162
645,0.05097226905200413,-0.083474296969923,0.05663386130102043
646,0.13540662512973425,-0.06255113288745608,0.13151555965197442
647,0.12664636306436844,-0.051832635585341104,0.12550071609303926
648,0.04587012309195981,-0.016845866760615228,0.0452502902276365
649,0.10525768141237708,-0.017254738566946655,0.10698021489000747
650,-0.00845408327985725,-0.05608924677706289,-0.01652674006403645
651,0.11718365523623002,0.010278011815665107,0.11940403137650056
652,-0.012812246275720938,-0.13320014210945041,-0.004675767736199235
653,0.16495801527246512,0.02541262309309784,0.18021362747210806
654,-0.1825953596389357,-0.14637755112933518,-0.1940507539011324
655,0.0003625234768710229,-0.10583877344343759,0.013381715628122954
656,0.19325961378195286,-0.006425699540996421,0.19678769617570985
657,0.09898478378692578,0.05716528278323874,0.11346425689131515
658,0.014768652082725812,-0.017832982556037012,0.030243451743912127
659,0.058421343247599664,-0.07655231950211164,0.05251222510383866
660,-0.10064891136992533,-0.146669518730865,-0.09646964127321289
661,0.1526802039092056,0.015223906468992758,0.17366229375189796
662,0.04923413593270164,-0.04724746707096624,0.05392814330143967
663,0.09300520124272789,0.002622008091889028,0.10056292981578391
664,0.12044532418307273,0.020024188197617285,0.10982093379083074
665,0.08764881232673732,0.03348806024880747,0.08263917598690877
666,0.057582676105118615,-0.07453575248812484,0.04203296871232048
667,0.05011903610743843,-0.02296368885032137,0.028162192277377734
668,0.13052523684396208,-0.017593827238433835,0.1309934196802278
669,0.12861209400654855,0.02644366083941622,0.1303324828897322
670,0.011407254422602032,-0.06341799491156976,0.032664603648418035
671,0.08261893933398741,0.06876531780129597,0.09525770425213574
672,0.11616761101666341,-0.04050477066268875,0.10533318837664005
673,0.07053580562873617,0.04820465532756932,0.08304155336296941
674,-0.007661234164526364,-0.001167301919708002,0.03382440155727131
675,-0.00048665879963809326,-0.09438342236416222,-0.01835170252224576
676,0.13982980192284022,-0.021138463902375042,0.14147670809916463
677,0.15985213292688497,0.018285343840590794,0.12489777280833071
678,0.17889623484020797,0.0902607309956524,0.18186034586595784
679,0.024773219159548564,-0.0591235620724683,0.04413219676783367
680,0.07520171579180876,-0.02052875874725814,0.07257832907746684
681,0.03176251433899623,-0.09515618902965148,0.03943027374662414
682,0.06879227864058855,0.021769368169284584,0.07482247540634902
683,-0.04520683118125203,-0.08782534397309497,-0.03634623059067895
684,0.06110185853805261,0.08709880087663395,0.08892558530791998
685,0.09296099799151339,-0.06812981875049162,0.10057133079059391
686,0.11067598893927133,-0.03381505714399546,0.11170771963463945
687,0.11772457895694848,0.02156278633847888,0.13776131886483697
688,0.1780053794246695,0.056893659771289004,0.18092507149066211
689,0.1782577740936896,0.08061735480882808,0.18298487937368418
690,0.045266203821716526,-0.037424698223830995,0.0413313818087342
691,0.17441731474124048,-0.01914861841897385,0.17344093819205458
692,0.1922552416802131,-0.03165390040768292,0.18371585679774294
693,0.04860412619851884,-0.05831983674732231,0.04957765955333708
694,0.10414521073986484,0.015944402995758795,0.10677120075515778
695,0.16398274865090956,-0.0717406620050641,0.17163437454011699
696,0.033289757180590684,-0.017796618587888596,0.05853702707632463
697,0.11640817849630226,-0.018109610418830697,0.11640721549315766
698,0.09279976658957999,-0.033334885822663536,0.09055867193956775
699,0.1157926535800289,0.008280343957938351,0.11936793140164409
700,0.07895963864177782,-0.08464612105281,0.07257389157935398
701,0.12550361517573422,0.014690549085039643,0.10360779490163251
702,0.13103037527790445,0.023697013081323312,0.13637831761931304
703,0.1135252057950589,0.00031800318664874873,0.09492538143880025
704,0.11169921849253406,0.054502527433743814,0.09962623853756371
705,-0.008560381566319993,-0.09113925272532182,-0.015798508222625303
706,0.06582289364142352,-0.07295119211844998,0.06803680518667521
707,-0.021483832055118755,-0.08247117534511823,-0.017527509437503776
708,-0.005154965598160056,-0.020185305432705154,-0.0008539936237500767
709,0.1539668093724199,0.041884831646650876,0.15448221315337088
710,0.01401599185088668,-0.12198327320770518,-0.0025098887893755767
711,0.06455773197276943,-0.0068036939954571,0.06314441010081752
712,0.15574385720885608,-0.0644623096759181,0.1450452632787034
713,0.18615628247392624,0.03493830701309518,0.19486866261966168
714,0.036348654088366926,0.029783615272009567,0.027691121903247545
715,0.0863224727245345,0.11934803738652702,0.11171212375626945
716,0.14832417342808119,0.07052072841898706,0.15105766794083084
717,0.07349809960296833,-0.003392513907337336,0.060235696823146806
718,-0.05014709681127539,-0.08252093538987669,-0.04647062245212278
719,0.15283418921746364,0.04564303590474368,0.14481017093394327
720,0.03036284649144959,-0.08183172389722934,0.03834377487978589
721,0.07590421182884123,-0.06243206163070275,0.06611720128583774
722,0.10145976488345179,-0.057712654165823045,0.10124940881301421
723,0.09971988658823902,-0.008670655185877264,0.0926090108199831
724,0.044528689422331826,-0.08713015511508145,0.045468096649000915
725,0.032020333683267725,-0.10133551175219058,0.03365304266840871
726,0.006754550740565293,0.015824311568415975,-0.008592595955992946
727,0.11905781550322948,0.030519117377539446,0.12241141369462015
728,0.14625658929131435,-0.1008496992263004,0.08876856276471821
729,0.16241718798552418,0.0012329175443951356,0.17479054758651622
730,0.1134098439915002,-0.024183601246365552,0.12359384082881429
731,0.17775725259484149,0.042342502442646215,0.17945023094700885
732,0.012119582594909773,-0.10210044054974303,0.010117667808121044
733,0.10322036342564668,0.04652236593307332,0.07831953774752744
734,0.1233376829087439,0.01709747255954291,0.12182167512176256
735,0.022276145360787685,-0.0549975450192771,0.02737500510844157
736,0.17546235607109292,-0.05955170025856883,0.14332412484703647
737,0.14125648054699036,-0.015556398787644215,0.135824878583927
738,0.03321292562977698,-0.021681927871467405,0.025957204312487058
739,0.04429289277263036,-0.08705339910713143,0.06072710745532462
740,0.08322071075662157,-0.012306852277201095,0.033901471899837575
741,-0.030874376443494916,-0.1936823321226997,-0.024596003862683385
742,0.07803425413392485,-0.05723517552433106,0.08002062897337311
743,0.23939119785974858,0.02065049434542979,0.23397736650253267
744,0.020653253196698435,0.012464183746656667,0.03555652200405347
745,0.17714427197090404,0.0551909191367848,0.1716129531640301
746,0.2027210026575844,0.13934038541412194,0.18056727256802863
747,0.044552173259387186,-0.08620524761791298,0.030925074289569338
748,0.029541501760496372,-0.064643067237088,0.001588967152827368
749,0.0844565845073596,0.0034426640380313222,0.07288740788153666
750,0.04994302028754036,-0.017759729016660904,0.06200833506273562
751,0.09149899760613256,-0.052463320111115444,0.09965227770895484
752,0.13643854361158678,-0.002235205782152534,0.13731003626986293
753,0.052984070930330744,-0.07058278634791476,0.0541854918148016
754,-0.08319647914115408,-0.16033380444947315,-0.10131958696668096
755,0.08663566099391957,-0.024420052556457333,0.0831394771026096
756,0.1274997576808317,-0.0652181639120286,0.12547577644204855
757,-0.03180747358490041,-0.10064465544570737,-0.05380106372237392
758,0.0960684051450607,-0.05886006647572509,0.09516212915000229
759,0.09680532715858922,-0.007822797604282287,0.10095149227872767
760,0.15139014241841542,-0.023849323930054497,0.12974167841205425
761,-0.030763219061396722,-0.11583926071504358,-0.04220490728744069
762,0.15879109162458158,0.07506124523133215,0.12508250005131724
763,0.06788277313374466,-0.08867229353021842,0.07428479179731852
764,0.051791720618124114,-0.04202595742135705,0.05367035604568488
765,0.15177074356113393,0.02023328385993365,0.14414974602029418
766,0.023457219797747925,-0.06859796026242629,0.010428841518193547
767,0.05007961286684013,-0.04603745306057978,0.0632327908989531
768,0.07876011299278733,-0.13025721150298186,0.07982178540916265
769,-0.04689484239636421,-0.14916947726245006,-0.09423690204953757
770,0.0413148534603861,-0.05031954547758487,0.03353211173946783
771,0.12059712615452342,0.036370633611874696,0.1485815079948103
772,0.08448034524003413,0.01661515031492542,0.07927357911891644
773,-0.03289452825217009,-0.01890911424296215,-0.02125916526544735
774,0.1913552160115945,-0.056839733934960814,0.20094578984097894
775,0.03494949972074916,-0.026867215391319664,0.020483864960378222
776,0.06505821266458071,-0.08714626762132383,0.07314638409112408
777,0.03189918907503496,-0.034221851471026216,0.03421415989627192
778,0.12332033153102956,-0.07884751156085225,0.13342906027992488
779,0.007653594748068975,-0.039764824739280176,-0.009928346418149705
780,0.14411448779954392,0.026115556773985766,0.13692947109001372
781,0.04066935058561642,-0.0927246950665459,0.044047875024405346
782,0.06477437845398076,-0.07852804466117777,0.06616129574040608
783,0.008150502331629308,-0.035543375775296565,0.01945391204163949
784,0.1080460744476076,-0.05498177127120724,0.09515241070379407
785,0.17157239959186688,0.027680942976633566,0.18302611711132077
786,0.09258073767335365,-0.03940355681027003,0.10401246074008005
787,0.006460811814744805,-0.10356571378040635,-0.0072078291181127616
788,-0.00012802442518636368,-0.09623745357804853,-0.0023730959888423123
789,0.18398351350558603,0.050940979083535114,0.18268327607756837
790,0.1167956268442295,0.0004908077030655311,0.07369213040684897
791,0.14541672664654323,0.12623522780263047,0.16262324192401567
792,0.07900942798307029,-0.06804709228022285,0.10303269387735269
793,0.049450556355376624,-0.019849914730874524,0.06992471450563977
794,0.21626427120124742,0.05055679974680395,0.19263630784397054
795,0.1127301735068365,-0.009082936814751395,0.10494829317193045
796,0.07285725141521514,-0.01483327781940673,0.0788871945344486
797,0.18491193253415206,0.06324046681098211,0.18038893195518815
798,0.09701576080330014,0.012035554959069968,0.09597661834606465
799,0.06523038306993521,-0.07158821347921461,0.05234765760486958
800,0.10768732580605181,-0.0372158421634538,0.0995273915681883
801,0.05034861628721809,0.0019616867738114583,0.04013149453321969
802,0.15012063263461908,0.0009659793635995497,0.1331835109476389
803,0.07541414064383481,-0.014708227788014847,0.07172533637024534
804,0.06163532197072323,-0.0033668074040860093,0.06656800640421766
805,0.01643461738617906,-0.10567537400856963,0.03717858087505901
806,0.1462721363611055,-0.036381320442388225,0.13910091149232415
807,0.08849102215793847,-0.040869406511812006,0.09281819835410118
808,0.1393056898004278,-0.01275188503571108,0.11758509408579045
809,0.1795300887802667,0.01845748814974387,0.20201435771640744
810,0.1249656752701566,0.019584757672758937,0.1326433414004167
811,0.10024998607678967,-0.03333380594515843,0.0940523165472877
812,0.13212986178575714,-0.01164133533145652,0.11655268931717325
813,0.06076339474833816,-0.10943759187238332,0.025985105148623455
814,0.09703957116339783,-0.09147778492241393,0.09802699925155563
815,0.19386398970661212,-0.05651065270882993,0.18171831696152646
816,0.1687774748371432,-0.02020126027791856,0.1433835969668333
817,0.19321789063679154,0.022153540070855206,0.1767220362920319
818,0.15246967167327577,0.017189577902878755,0.14812072354725164
819,0.1378281961358786,0.07808251012622788,0.13831945859059674
820,-0.07255572999002505,-0.0974420089770059,-0.07949481486188048
821,0.2529341133789911,0.027971714372075084,0.2432829096225363
822,0.09440747911806727,-0.0256174198754787,0.09206163144489343
823,0.06418200364745685,-0.027035725097609202,0.07424180189954718
824,0.13604530956846217,0.01929228990120392,0.12063862266202731
825,0.18024619288686305,0.015852633432484806,0.17613580558611838
826,-0.0817208934554164,-0.06108971694963784,-0.08123683507042447
827,0.08549744620481665,-0.0504973628391805,0.0752168259861743
828,0.0811643263692025,-0.038445470497045275,0.07048877994711315
829,0.16841251944147254,-0.019298863883459246,0.15830089481012483
830,0.057364570635879485,-0.00023587039495073157,0.060244009999103114
831,0.19510061834029205,-0.02229660228792426,0.18604975408883428
832,0.0336649350805447,-0.10940186470623188,0.04689750170251233
833,0.1149074945210055,-0.0005096008262486466,0.08993688132107437
834,0.14849080319435007,-0.009813849652121783,0.15616420476381632
835,0.11937927543019358,-0.02071131398059364,0.12906067215651107
836,0.16752717554144428,-0.02461978769931374,0.15523283089135909
837,0.10965692581926646,-0.05250085110186394,0.11454247179463392
838,0.15949773668820022,0.0018737914973207812,0.1599299805912664
839,0.09711781591058019,0.08914997529215338,0.12197498517349983
840,0.07241414315402173,0.02597413579308742,0.0927728014407597
841,0.1099876079056284,0.006465886281310287,0.12005067821639206
842,-0.029323519455787338,-0.058769801722788534,-0.024535418733232714
843,0.19500651435410266,0.028978091009162214,0.20444841653119053
844,0.03473566541412454,-0.05769523178617154,0.054988257034333375
845,0.06016309361095358,-0.06767192700909533,0.033978516914127586
846,0.052882531350357614,0.004652530152308251,0.06796857159899015
847,0.13944483599662258,0.08243451584548737,0.1260222199892893
848,0.06780705720254147,-0.10950600919869415,0.060360318688056046
849,0.12404016582367643,0.02414771360095455,0.12645575916203178
850,0.028207372622345635,-0.06272669770346205,0.03134464221010377
851,0.1558446734679888,0.07925293143380185,0.16850238063242287
852,0.09113839897652173,-0.012646781458205837,0.0908034308135303
853,0.05242890948672338,-0.02655067512096918,0.05840479933952254
854,-0.008199853524844255,-0.035189925250513655,-0.01589967022879248
855,0.041758761242421595,-0.0010539501734922825,0.011599652267238069
856,0.13076664457908463,0.002038472061650105,0.13282545507053678
857,0.053906193436056876,-0.09292837686101951,0.051061611496012044
858,0.07401529726746955,-0.04733541941429799,0.07507485362031585
859,0.11740752825261275,0.015276045346431944,0.12510594073212458
860,0.16063837051862154,-0.01822490829919047,0.14842037185037302
861,0.07920937668814156,-0.05336165034413296,0.06850706444655374
862,0.05385689455015675,-0.031701397752577534,0.042474265691199276
863,0.11713667624377896,-0.09735727326580065,0.11774035725430505
864,0.11314383767566309,0.03353333137931148,0.09857226642715065
865,0.1280105201896408,0.004636202753798564,0.1453663288079516
866,0.09292892675096132,-0.047407509549312825,0.0858991835285954
867,0.1925699559974319,-0.046217616144087065,0.18873191278266696
868,0.07499656600810806,-0.126654785439875,0.07380346744825138
869,0.015292124427442292,-0.07625659696777502,0.01773139503662186
870,0.1384337304201874,0.02449612696537958,0.1172960290130433
871,0.11333347966617997,0.04061818704712176,0.11107992516369586
872,0.03544646409402247,-0.026152247753752196,0.03786875960911567
873,0.10171287277491213,-0.04186673154190586,0.0758292805968941
874,0.1295388412505076,-0.04120718226185236,0.1352326919157533
875,0.10426981221584004,-0.01850082631386599,0.10959966431190689
876,0.14196287728732573,0.0043163495848608,0.13596153322204052
877,-0.057734660516381923,-0.11395169442294786,-0.07784655698090219
878,0.09341183948892072,-0.029482239012010327,0.07661019725434567
879,0.0184177049109157,-0.0607919041320631,0.026891445316406623
880,0.1239575399915826,0.04350987272569831,0.10709912031204807
881,0.03502787454001647,0.0005971691753393889,0.04413808876603015
882,0.012007793192576522,-0.04134384718031584,0.03468171508232776
883,0.0061867332091327595,-0.09702379394241546,-0.004194493325682993
884,0.13125395684639937,0.0740008301707075,0.13592435874878436
885,0.21656387811574104,0.02803938460258977,0.22033035998474113
886,0.10334280550698001,0.054944568239311035,0.11641312083588234
887,0.05990184177501711,-0.10158556939272843,0.03244251251535857
888,0.10347175958059855,0.007128098969859887,0.11425772579865093
889,0.08736414896256951,-0.02005505988596754,0.1254072309505462
890,0.09682126201868442,-0.16495218121421798,0.09563440414145224
891,0.07111577283506013,-0.047704062740115065,0.057294882931172145
892,0.07006648142230042,-0.048497471163303,0.0953976943762404
893,0.05424414983561807,-0.0652022171023517,0.07436144039533386
894,0.05228673762625233,-0.03370120743127466,0.05664565835466664
895,0.1907674186610867,0.09532289231866474,0.18963559315196876
896,0.16734015872754054,0.04479213009799865,0.17903849935426847
897,0.17288430253618242,0.05965579051567161,0.18148983621107817
898,0.004506006789551118,-0.10471701170710893,0.0042821858432938705
899,0.11971040651811365,0.01472784555103796,0.1190011600597955
900,0.05083074702840161,-0.12829968331412617,0.04471335174579753
901,0.05878990933315101,0.022197714577453575,0.06520888380619393
902,0.062124183413452154,-0.024842576710556667,0.05971261456799991
903,0.0762960262570364,-0.051359944442863625,0.08081058277868627
904,0.11887116822069617,-0.011375205146251288,0.11530576162323024
905,0.09941150142270472,-0.00869667605578219,0.11099164554889658
906,0.04138830869021952,-0.0005445408944127508,0.04606633566666898
907,0.07409211794111333,-0.028967011640543446,0.10945893874840477
908,0.01361702704766705,-0.0395141798167365,-4.015183547484627e-06
909,0.12556126475910837,-0.03628570639817932,0.1295683573066494
910,0.1597824875761439,0.015475019368146634,0.1736096822565547
911,0.25149845790652364,0.030995697760377278,0.23629648839743325
912,0.12588467636339434,0.011552375649228983,0.12426195561740745
913,0.14589976336586782,-0.07315143127560435,0.13307127689331716
914,0.0658575460148421,-0.03816915424199549,0.07043037609520898
915,0.04226300440365515,-0.0027375454718003376,0.060447545707379854
916,0.052437346228368584,-0.10336150937856299,0.058345288325154204
917,-0.006967284955177279,-0.018338177229826818,0.0030125328513600533
918,0.12944551258755196,0.028831192280473514,0.1278862902878298
919,0.14967272654818065,-0.05535621845883905,0.1290712783777243
920,-0.037821378127611445,-0.10780975412599333,-0.03933183064314382
921,0.09862686995848784,0.01592275188305332,0.07829206324521441
922,0.15040479605700027,0.043627123782035836,0.14851163238844364
923,0.18056053534295952,0.03324565456248873,0.14246436377683894
924,0.1593366843152543,0.014937186923620706,0.13013397824797718
925,0.09899504578209667,-0.08731180173108231,0.10322907411335268
926,0.16159398246828763,-0.035074116360509736,0.14550245571427942
927,0.10052580037335744,-0.07607138642721768,0.0974728200736016
928,0.0771295569436415,-0.0100596935949249,0.08643191976504712
929,0.18353358096254335,0.004354833668823438,0.17296178397239453
930,0.12404493204449918,0.05618092305443318,0.12947736171834198
931,0.004504346814231073,-0.02723347257306366,0.0016160619432696727
932,0.202692416866224,-0.007360533437398908,0.188155348359081
933,0.11729295620357053,0.032372451036071184,0.10581310247115026
934,0.20500087733755976,0.06955306411277985,0.19596534563470097
935,0.13740796497844515,0.03576076267931778,0.1218567116421696
