estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.07537444972440994,97.5,0.05643050618652425,0.09435420882701528,2000,2000
middle,0.06402639200253284,97.5,0.04561006196306076,0.08293373025934259,2000,2000
far,0.06017266406912384,97.5,0.040654644096261024,0.07879813370062388,2000,2000
near_minus_middle,0.011348057721877108,97.5,0.004430146772401165,0.018689063114381396,2000,2000
middle_minus_far,0.003853727933408997,97.5,-0.005133457620835625,0.0132354870485939,2000,2000
