estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.11870564276130983,97.5,0.097509688017701,0.1411429367414292,2000,2000
middle,0.09573294120679139,97.5,0.07356485513757605,0.11851625203348935,2000,2000
far,0.09519553159664342,97.5,0.0720668388448709,0.11944943150235811,2000,2000
near_minus_middle,0.022972701554518443,97.5,0.014340947706860476,0.032353462974472016,2000,2000
middle_minus_far,0.0005374096101479764,97.5,-0.009790528316149844,0.010438812722307868,2000,2000
