estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.1582312300743555,97.5,0.12322269582952805,0.1944893875020743,2000,2000
middle,0.1316997527918948,97.5,0.09239091890420796,0.1726171737473698,2000,2000
far,0.13422108946049519,97.5,0.09538665781519913,0.1760623598453123,2000,2000
near_minus_middle,0.02653147728246069,97.5,0.009942843838971484,0.04331508511131008,2000,2000
middle_minus_far,-0.0025213366686003824,97.5,-0.022124469916028327,0.015535032386617877,2000,2000
