estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.1251731232670017,97.5,0.07838367017009452,0.16617289329835977,2000,2000
middle,0.09029837283366124,97.5,0.045180470620566994,0.13208801620960534,2000,2000
far,0.08077403690034125,97.5,0.035579610719871174,0.1237544375642588,2000,2000
near_minus_middle,0.03487475043334046,97.5,0.016729016695075177,0.05811440942522143,2000,2000
middle_minus_far,0.009524335933319986,97.5,-0.005613399214419746,0.025172135570676865,2000,2000
