estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.09344577515029227,97.5,0.039657273074541984,0.1584352822968486,2000,2000
middle,0.05507441585209126,97.5,0.005761482346353208,0.11748489596513279,2000,2000
far,0.05688632334763461,97.5,0.025661994502353718,0.09775740574590051,2000,2000
near_minus_middle,0.03837135929820101,97.5,0.026276033084388518,0.05152459481546236,2000,2000
middle_minus_far,-0.001811907495543351,97.5,-0.03129942991779608,0.025994061130806843,2000,2000
