estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.11662018496355818,97.5,0.07161887025284368,0.15474774556280346,2000,2000
middle,0.08567177210099537,97.5,0.043980639612693766,0.12354639143746482,2000,2000
far,0.07872520349511473,97.5,0.033558913222898015,0.12119027304637979,2000,2000
near_minus_middle,0.030948412862562807,97.5,0.011477052367592585,0.0548288326496405,2000,2000
middle_minus_far,0.0069465686058806375,97.5,-0.007541966848389874,0.022832798032737515,2000,2000
