estimand,estimate,interval_percent,ci_low,ci_high,attempted,valid
near,0.12009632840157526,97.5,0.07631767486561425,0.155685607048667,2000,2000
middle,0.08794852505890458,97.5,0.04824381369960184,0.12338163792076705,2000,2000
far,0.07831182178215072,97.5,0.03480563337915086,0.11804436629521477,2000,2000
near_minus_middle,0.032147803342670686,97.5,0.01247305045337152,0.05590364547373714,2000,2000
middle_minus_far,0.009636703276753852,97.5,-0.0027053669022155816,0.024667370207110125,2000,2000
